Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:IMATA
,Departamento:AREQUIPA,Provincia:CAYLLOMA,Distrito:SAN,ANTONIODECHUCA
,Latitud:15°50'33.56'',Longitud:71°5'26.22'',Altitud:4475,msnm.
,Tipo:EMA,-Meteorológica,Código:47E3834A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/01/21,14:00,14.1,0.0,34,103,8.1
2023/01/21,15:00,12.9,0.1,38,151,18.2
2023/01/21,16:00,10.1,0.0,50,148,11.9
2023/01/21,17:00,8.1,0.3,57,167,10.9
2023/01/21,18:00,7.5,0.0,60,184,6.3
2023/01/21,19:00,4.1,0.0,83,325,4.2
2023/01/21,20:00,1.8,0.0,99,311,5.4
2023/01/21,21:00,1.3,0.0,100,310,3.0
2023/01/21,22:00,0.9,0.0,100,265,2.2
2023/01/21,23:00,0.8,0.0,100,301,1.5
2023/01/22,00:00,-0.3,0.0,100,214,1.8
2023/01/22,01:00,-0.2,0.0,100,256,2.2
2023/01/22,02:00,0.4,0.0,100,231,0.9
2023/01/22,03:00,0.1,0.0,100,60,0.8
2023/01/22,04:00,-0.4,0.0,100,95,1.8
2023/01/22,05:00,-0.6,0.0,100,103,2.3
2023/01/22,06:00,-1.4,0.0,100,98,2.9
2023/01/22,07:00,-1.6,0.0,100,71,3.5
2023/01/22,08:00,1.1,0.0,100,75,3.7
2023/01/22,09:00,6.4,0.0,85,75,8.5
2023/01/22,10:00,9.4,0.0,55,92,8.7
2023/01/22,11:00,11.1,0.0,46,104,12.1
2023/01/22,12:00,10.8,0.0,47,107,11.4
2023/01/22,13:00,11.3,0.0,46,92,9.6
2023/01/22,14:00,12.8,0.0,38,92,6.8
2023/01/22,15:00,12.6,0.0,39,82,8.2
2023/01/22,16:00,11.6,0.0,41,92,5.7
2023/01/22,17:00,11.8,0.0,40,88,5.8
2023/01/22,18:00,10.4,0.0,45,100,5.5
2023/01/22,19:00,7.8,0.0,50,143,6.4
2023/01/22,20:00,5.4,0.0,65,146,3.6
2023/01/22,21:00,3.4,0.0,75,302,5.0
2023/01/22,22:00,1.6,0.0,100,284,4.6
2023/01/22,23:00,1.2,0.0,100,161,0.5
2023/01/23,00:00,1.2,0.0,100,192,1.6
2023/01/23,01:00,0.7,0.0,100,167,1.1
2023/01/23,02:00,-0.3,0.0,100,32,0.9
2023/01/23,03:00,-0.8,0.0,100,103,1.0
2023/01/23,04:00,-1.9,0.0,100,88,0.9
2023/01/23,05:00,-3.1,0.0,100,54,1.0
2023/01/23,06:00,-3.7,0.0,100,120,1.6
2023/01/23,07:00,-1.1,0.0,100,58,2.9
2023/01/23,08:00,5.6,0.0,83,70,6.5
2023/01/23,09:00,8.2,0.0,61,81,5.8
2023/01/23,10:00,10.2,0.0,46,80,5.4
2023/01/23,11:00,11.4,0.0,38,63,4.5
2023/01/23,12:00,12.0,0.0,34,41,5.1
2023/01/23,13:00,12.5,0.0,34,19,4.4
2023/01/23,14:00,14.3,0.0,28,140,3.5
2023/01/23,15:00,12.3,0.0,33,19,9.5
2023/01/23,16:00,11.9,0.0,35,250,7.2
2023/01/23,17:00,7.5,0.0,72,257,12.5
2023/01/23,18:00,5.3,0.0,82,243,10.6
2023/01/23,19:00,3.4,0.0,90,270,8.0
2023/01/23,20:00,3.3,0.0,95,275,7.4
2023/01/23,21:00,2.6,0.1,100,267,5.7
2023/01/23,22:00,2.6,0.0,100,278,4.5
2023/01/23,23:00,2.1,0.0,99,290,1.9
2023/01/24,00:00,1.9,0.0,100,320,2.5
2023/01/24,01:00,2.2,0.0,97,271,0.9
2023/01/24,02:00,2.0,0.0,96,335,1.7
2023/01/24,03:00,1.5,0.0,98,97,0.6
2023/01/24,04:00,1.3,0.0,99,245,1.0
2023/01/24,05:00,-0.5,0.0,100,136,1.7
2023/01/24,06:00,-1.7,0.0,100,214,1.1
2023/01/24,07:00,0.4,0.0,100,99,2.3
2023/01/24,08:00,4.8,0.0,86,31,0.9
2023/01/24,09:00,8.4,0.0,65,148,1.0
2023/01/24,10:00,9.2,0.0,56,155,1.7
2023/01/24,11:00,11.0,0.0,48,64,1.7
2023/01/24,12:00,10.7,0.8,47,297,2.0
2023/01/24,13:00,9.1,0.1,58,348,3.5
2023/01/24,14:00,11.1,0.0,48,243,4.2
2023/01/24,15:00,6.6,1.9,85,270,7.7
2023/01/24,16:00,6.7,0.0,97,242,11.0
2023/01/24,17:00,6.4,0.0,93,243,9.5
2023/01/24,18:00,5.3,0.0,96,240,7.5
2023/01/24,21:00,3.3,0.0,100,346,1.5
2023/01/24,22:00,2.8,0.0,100,345,1.5
2023/01/24,23:00,2.7,0.0,100,216,1.3
2023/01/25,00:00,1.8,0.0,100,303,2.2
2023/01/25,01:00,0.8,0.0,100,131,1.0
2023/01/25,02:00,1.2,0.0,100,280,2.8
2023/01/25,03:00,0.2,0.0,100,101,2.0
2023/01/25,04:00,0.0,0.0,100,318,1.1
2023/01/25,05:00,0.3,0.0,100,25,1.1
2023/01/25,06:00,0.1,0.0,100,65,0.9
2023/01/25,07:00,0.8,0.0,100,104,0.9
2023/01/25,08:00,1.7,0.0,100,60,2.0
2023/01/25,09:00,5.0,0.0,97,77,2.6
2023/01/25,10:00,7.9,0.0,78,83,6.1
2023/01/25,11:00,10.5,0.0,59,108,5.3
2023/01/25,12:00,12.0,0.0,52,104,8.3
2023/01/25,13:00,11.2,0.0,58,96,13.3
2023/01/25,14:00,10.7,0.0,56,116,8.7
2023/01/25,15:00,9.7,0.0,56,180,3.8
2023/01/25,16:00,8.5,0.0,66,250,10.4
2023/01/25,17:00,6.2,0.0,85,229,7.7
2023/01/25,18:00,4.1,0.1,97,241,5.7
2023/01/25,19:00,3.0,0.0,100,250,4.3
2023/01/25,20:00,2.2,0.0,100,267,5.7
2023/01/25,21:00,2.8,0.0,100,179,3.9
2023/01/25,22:00,3.0,0.0,100,276,4.5
2023/01/25,23:00,2.7,0.0,100,302,2.0
2023/01/26,00:00,2.4,0.0,100,298,3.5
2023/01/26,01:00,2.2,0.0,100,254,1.7
2023/01/26,02:00,2.1,0.0,100,267,3.5
2023/01/26,03:00,2.2,0.0,100,128,2.0
2023/01/26,04:00,2.3,0.0,100,145,3.3
2023/01/26,05:00,2.1,0.0,100,101,1.8
2023/01/26,06:00,1.6,0.0,100,59,2.5
2023/01/26,07:00,2.1,0.0,100,51,5.6
2023/01/26,08:00,3.4,0.0,98,52,2.7
2023/01/26,09:00,6.4,0.0,80,49,2.9
2023/01/26,10:00,8.3,0.0,65,58,4.1
2023/01/26,11:00,10.3,0.0,54,95,5.6
2023/01/26,12:00,11.8,0.0,50,50,5.8
2023/01/26,13:00,12.9,0.0,44,68,6.1
2023/01/26,14:00,12.2,0.0,47,134,13.5
2023/01/26,15:00,11.7,0.0,45,182,1.4
2023/01/26,16:00,7.7,0.0,72,210,12.8
2023/01/26,17:00,6.4,0.0,79,260,8.0
2023/01/26,18:00,6.2,0.0,80,234,6.0
2023/01/26,19:00,4.7,0.0,90,250,5.6
2023/01/26,20:00,4.2,0.0,96,244,4.6
2023/01/26,21:00,4.3,0.0,95,230,3.8
2023/01/26,22:00,S/D,S/D,S/D,S/D,S/D
2023/01/26,23:00,3.7,0.0,100,265,3.0
2023/01/27,00:00,3.0,0.0,100,255,4.3
2023/01/27,01:00,3.1,0.0,100,280,2.1
2023/01/27,02:00,2.8,0.0,100,279,2.1
2023/01/27,03:00,2.6,0.0,100,300,1.2
2023/01/27,04:00,2.3,0.0,100,284,2.3
2023/01/27,05:00,2.3,0.0,100,291,2.7
2023/01/27,06:00,2.3,0.0,100,243,0.6
2023/01/27,07:00,3.2,0.0,100,66,4.8
2023/01/27,08:00,3.5,0.0,100,65,4.7
2023/01/27,09:00,6.3,0.0,85,82,5.6
2023/01/27,10:00,8.1,0.0,71,70,6.3
2023/01/27,11:00,10.0,0.0,62,87,6.4
2023/01/27,12:00,10.4,0.0,58,67,7.8
2023/01/27,13:00,11.4,0.0,52,57,5.4
2023/01/27,14:00,12.5,0.0,47,78,4.4
2023/01/27,15:00,12.3,0.0,49,231,11.3
2023/01/27,16:00,6.4,0.2,88,224,9.4
2023/01/27,17:00,4.7,0.1,98,237,6.7
2023/01/27,18:00,3.9,1.6,100,253,5.0
2023/01/27,19:00,3.7,0.1,100,240,4.8
2023/01/27,20:00,3.7,0.0,100,255,4.6
2023/01/27,21:00,3.6,0.2,100,259,2.2
2023/01/27,22:00,2.7,2.2,100,81,1.7
2023/01/27,23:00,1.7,1.2,100,81,1.9
2023/01/28,00:00,0.3,0.4,100,52,2.5
2023/01/28,01:00,0.0,0.0,100,308,2.1
2023/01/28,02:00,0.0,0.0,100,1,S/D
2023/01/28,03:00,0.1,0.1,100,107,1.2
2023/01/28,04:00,0.2,0.1,100,92,1.6
2023/01/28,05:00,0.3,0.4,100,81,2.3
2023/01/28,06:00,0.4,0.1,100,109,2.2
2023/01/28,07:00,1.2,0.6,100,38,1.2
2023/01/28,08:00,2.8,2.1,100,68,4.4
2023/01/28,09:00,4.3,1.4,99,31,4.3
2023/01/28,10:00,6.0,0.0,91,60,3.8
2023/01/28,11:00,7.8,0.0,81,25,2.5
2023/01/28,12:00,9.1,0.0,70,21,4.7
2023/01/28,13:00,8.4,0.1,76,33,5.1
2023/01/28,14:00,9.0,0.0,69,96,5.2
2023/01/28,15:00,10.4,0.0,65,51,3.3
2023/01/28,16:00,10.6,0.0,60,247,7.0
2023/01/28,17:00,5.9,0.6,92,192,8.0
2023/01/28,18:00,5.5,0.0,98,145,2.0
2023/01/28,19:00,S/D,S/D,S/D,S/D,S/D
2023/01/28,21:00,3.7,0.0,99,158,4.3
2023/01/28,22:00,3.8,0.0,99,231,1.9
2023/01/28,23:00,3.6,0.0,100,224,3.6
2023/01/29,00:00,2.3,0.8,100,113,4.7
2023/01/29,01:00,1.4,1.1,100,14,0.6
2023/01/29,02:00,1.9,0.3,100,3,1.0
2023/01/29,03:00,2.1,0.2,100,174,1.4
2023/01/29,04:00,2.4,0.4,100,123,2.8
2023/01/29,05:00,2.2,0.0,100,92,4.5
2023/01/29,06:00,2.1,0.0,100,92,4.7
2023/01/29,07:00,2.5,0.0,100,111,2.9
2023/01/29,08:00,4.4,0.0,97,85,4.7
2023/01/29,09:00,5.1,0.0,93,65,7.1
2023/01/29,10:00,6.5,0.0,87,78,3.6
2023/01/29,11:00,8.2,0.0,76,81,3.0
2023/01/29,12:00,8.7,0.0,73,100,3.2
2023/01/29,13:00,9.1,0.0,71,64,9.0
2023/01/29,14:00,8.4,0.0,75,58,5.7
2023/01/29,15:00,9.1,0.0,68,35,1.7
2023/01/29,16:00,10.3,0.0,61,277,4.7
2023/01/29,17:00,7.1,1.1,86,231,8.5
2023/01/29,18:00,4.4,0.9,100,206,9.7
2023/01/29,19:00,2.2,4.2,100,179,5.1
2023/01/29,20:00,2.5,0.1,100,253,3.9
2023/01/29,22:00,1.4,0.0,100,287,2.2
2023/01/29,23:00,1.9,0.0,100,295,1.9
2023/01/30,00:00,1.8,0.0,100,279,1.9
2023/01/30,01:00,1.5,1.2,100,145,0.8
2023/01/30,02:00,1.4,0.2,100,100,1.6
2023/01/30,03:00,2.2,0.0,100,107,4.2
2023/01/30,04:00,2.3,0.0,100,110,3.7
2023/01/30,05:00,2.3,0.1,100,115,2.0
2023/01/30,06:00,2.1,0.0,100,63,1.7
2023/01/30,07:00,3.7,0.0,99,116,5.8
2023/01/30,08:00,5.8,0.0,90,91,8.1
2023/01/30,09:00,6.6,0.0,89,88,8.5
2023/01/30,10:00,7.2,0.0,84,67,7.3
2023/01/30,11:00,8.1,0.0,81,69,7.0
2023/01/30,12:00,10.0,0.0,70,77,7.4
2023/01/30,13:00,9.3,0.2,76,89,6.4
2023/01/30,14:00,11.7,0.0,65,77,5.8
2023/01/30,15:00,12.2,0.0,59,92,6.4
2023/01/30,16:00,12.2,0.0,58,119,5.5
2023/01/30,17:00,6.1,0.1,93,246,5.7
2023/01/30,18:00,5.2,0.2,100,338,4.9
2023/01/30,19:00,3.8,3.3,99,303,1.5
2023/01/30,20:00,1.9,2.6,100,311,2.9
2023/01/30,21:00,1.5,1.8,100,286,4.9
2023/01/30,22:00,1.2,1.8,100,292,4.4
2023/01/30,23:00,1.3,0.7,100,283,4.6
2023/01/31,00:00,1.6,0.5,100,286,4.0
2023/01/31,01:00,1.6,0.5,100,298,4.5
2023/01/31,02:00,1.7,0.4,100,300,3.1
2023/01/31,03:00,1.8,0.4,100,310,3.3
2023/01/31,04:00,2.0,0.3,100,321,1.8
2023/01/31,05:00,2.2,0.3,100,289,3.3
2023/01/31,06:00,2.2,0.3,100,332,2.0
2023/01/31,07:00,2.3,0.3,100,295,2.3
2023/01/31,08:00,3.5,0.5,100,268,4.0
2023/01/31,09:00,4.9,0.2,100,269,3.0
2023/01/31,10:00,6.3,0.0,93,167,4.2
2023/01/31,11:00,8.4,0.0,78,250,1.0
2023/01/31,12:00,6.6,3.6,86,319,4.0
2023/01/31,13:00,6.5,3.7,88,316,6.0
2023/01/31,14:00,3.9,7.0,99,278,9.5
2023/01/31,15:00,4.0,1.3,100,259,9.4
2023/01/31,16:00,2.3,3.6,100,169,4.8
2023/01/31,17:00,1.5,1.1,100,304,3.6
2023/01/31,18:00,0.6,0.5,100,294,2.5
2023/01/31,19:00,0.6,0.3,100,287,4.8
2023/01/31,20:00,0.7,0.1,100,305,2.5
2023/01/31,21:00,0.9,0.0,100,122,1.6
2023/01/31,22:00,1.3,0.0,100,174,1.4
2023/01/31,23:00,1.5,0.0,100,9,1.4
