Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:IMATA
,Departamento:AREQUIPA,Provincia:CAYLLOMA,Distrito:SAN,ANTONIODECHUCA
,Latitud:15°50'33.56'',Longitud:71°5'26.22'',Altitud:4475,msnm.
,Tipo:EMA,-Meteorológica,Código:47E3834A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/04/21,11:00,10.8,0.0,26,286,2.1
2023/04/21,12:00,12.1,0.0,24,216,2.9
2023/04/21,13:00,13.2,0.0,23,263,2.2
2023/04/21,14:00,13.8,0.0,23,263,6.3
2023/04/21,15:00,13.4,0.0,26,259,4.9
2023/04/21,16:00,12.2,0.0,30,246,8.8
2023/04/21,17:00,9.4,0.0,39,242,9.6
2023/04/21,18:00,5.5,0.0,53,251,7.9
2023/04/21,19:00,2.9,0.0,57,278,4.3
2023/04/21,20:00,0.9,0.0,69,254,7.1
2023/04/21,21:00,1.3,0.0,66,244,6.2
2023/04/21,22:00,-0.4,0.0,81,293,2.3
2023/04/21,23:00,-0.9,0.0,96,284,2.8
2023/04/22,00:00,-1.0,0.0,86,283,3.1
2023/04/22,01:00,-1.6,0.0,81,284,3.6
2023/04/22,02:00,-2.4,0.0,88,288,2.2
2023/04/22,03:00,-2.0,0.0,91,268,1.4
2023/04/22,04:00,-3.3,0.0,87,117,1.8
2023/04/22,05:00,-4.6,0.0,87,142,1.9
2023/04/22,06:00,-5.7,0.0,94,146,1.9
2023/04/22,07:00,-4.6,0.0,86,128,1.5
2023/04/22,08:00,-0.6,0.0,84,88,2.2
2023/04/22,09:00,5.5,0.0,44,86,0.6
2023/04/22,10:00,9.3,0.0,27,355,1.2
2023/04/22,11:00,10.6,0.0,25,192,2.0
2023/04/22,12:00,11.8,0.0,24,139,2.0
2023/04/22,13:00,12.3,0.0,24,131,2.1
2023/04/22,14:00,13.0,0.0,22,202,2.0
2023/04/22,15:00,12.4,0.0,25,253,8.2
2023/04/22,16:00,12.3,0.0,28,244,9.0
2023/04/22,17:00,10.1,0.0,32,245,8.7
2023/04/22,18:00,6.9,0.0,41,253,6.4
2023/04/22,19:00,3.6,0.0,58,301,4.4
2023/04/22,20:00,2.5,0.0,58,259,4.8
2023/04/22,21:00,1.6,0.0,56,260,5.1
2023/04/22,22:00,2.6,0.0,38,199,1.5
2023/04/22,23:00,0.4,0.0,61,92,1.0
2023/04/23,00:00,-1.3,0.0,74,160,1.7
2023/04/23,01:00,-1.7,0.0,78,184,2.3
2023/04/23,02:00,-2.8,0.0,79,118,1.0
2023/04/23,03:00,-4.5,0.0,87,196,2.7
2023/04/23,04:00,-4.0,0.0,76,152,0.9
2023/04/23,05:00,-5.1,0.0,82,196,2.9
2023/04/23,06:00,-5.7,0.0,84,151,1.8
2023/04/23,07:00,-5.5,0.0,85,179,1.9
2023/04/23,08:00,-1.9,0.0,78,147,0.9
2023/04/23,09:00,4.2,0.0,48,152,1.0
2023/04/23,10:00,7.5,0.0,34,212,1.6
2023/04/23,11:00,10.0,0.0,29,292,3.3
2023/04/23,12:00,11.6,0.0,26,292,4.5
2023/04/23,13:00,12.8,0.0,22,271,5.3
2023/04/23,14:00,13.0,0.0,19,247,5.9
2023/04/23,15:00,12.6,0.0,23,240,8.0
2023/04/23,16:00,10.9,0.0,30,239,10.1
2023/04/23,17:00,8.0,0.0,44,247,9.3
2023/04/23,18:00,4.5,0.0,52,252,6.7
2023/04/23,19:00,1.7,0.0,68,268,6.0
2023/04/23,20:00,1.0,0.0,67,243,4.8
2023/04/23,21:00,-0.3,0.0,73,269,3.2
2023/04/23,22:00,-1.7,0.0,80,274,3.9
2023/04/23,23:00,-1.8,0.0,79,113,1.4
2023/04/24,00:00,-3.2,0.0,80,161,1.3
2023/04/24,01:00,-4.2,0.0,87,178,2.4
2023/04/24,02:00,-6.0,0.0,93,172,0.9
2023/04/24,03:00,-7.2,0.0,98,147,1.7
2023/04/24,04:00,-7.8,0.0,100,179,3.0
2023/04/24,05:00,-8.3,0.0,100,175,2.7
2023/04/24,06:00,-8.2,0.0,99,151,2.3
2023/04/24,07:00,-7.9,0.0,92,161,2.0
2023/04/24,08:00,-4.2,0.0,85,130,2.2
2023/04/24,09:00,1.6,0.0,60,85,1.5
2023/04/24,10:00,7.6,0.0,35,63,1.2
2023/04/24,11:00,10.8,0.0,18,176,1.7
2023/04/24,12:00,11.3,0.0,16,160,1.6
2023/04/24,13:00,12.8,0.0,17,156,2.7
2023/04/24,14:00,13.2,0.0,14,191,4.7
2023/04/24,15:00,13.4,0.0,13,278,5.7
2023/04/24,16:00,12.4,0.0,23,247,9.4
2023/04/24,17:00,10.0,0.0,29,248,7.9
2023/04/24,18:00,6.0,0.0,44,262,5.3
2023/04/24,19:00,2.6,0.0,59,295,4.2
2023/04/24,20:00,0.9,0.0,77,311,3.1
2023/04/24,21:00,1.0,0.0,71,107,2.9
2023/04/24,22:00,-0.6,0.0,73,175,2.4
2023/04/24,23:00,-2.8,0.0,75,163,2.1
2023/04/25,00:00,-3.1,0.0,68,181,2.6
2023/04/25,01:00,-3.6,0.0,63,156,1.5
2023/04/25,02:00,-3.9,0.0,63,182,3.0
2023/04/25,03:00,-4.5,0.0,66,83,0.9
2023/04/25,04:00,-5.6,0.0,74,97,2.4
2023/04/25,05:00,-5.4,0.0,86,168,2.3
2023/04/25,06:00,-5.7,0.0,80,168,2.6
2023/04/25,07:00,-5.0,0.0,79,119,1.9
2023/04/25,08:00,0.0,0.0,68,100,2.1
2023/04/25,09:00,5.7,0.0,48,45,2.6
2023/04/25,10:00,9.1,0.0,34,64,4.4
2023/04/25,11:00,11.2,0.0,25,39,4.3
2023/04/25,12:00,11.9,0.0,21,50,3.2
2023/04/25,13:00,12.7,0.0,21,145,3.3
2023/04/25,14:00,12.9,0.0,16,155,3.1
2023/04/25,15:00,13.4,0.0,14,31,2.3
2023/04/25,16:00,13.4,0.0,14,170,1.5
2023/04/25,17:00,10.7,0.0,24,245,9.7
2023/04/25,18:00,6.5,0.0,38,272,5.8
2023/04/25,19:00,3.5,0.0,43,310,2.4
2023/04/25,20:00,2.5,0.0,47,284,0.5
2023/04/25,21:00,2.7,0.0,43,100,0.8
2023/04/25,22:00,1.2,0.0,44,172,1.8
2023/04/25,23:00,0.0,0.0,52,132,0.9
2023/04/26,00:00,-1.9,0.0,60,182,2.8
2023/04/26,01:00,-2.7,0.0,60,186,2.4
2023/04/26,02:00,-3.6,0.0,63,180,2.6
2023/04/26,03:00,-4.6,0.0,65,114,1.5
2023/04/26,04:00,-6.1,0.0,78,131,1.8
2023/04/26,05:00,-5.4,0.0,74,143,2.1
2023/04/26,06:00,-7.0,0.0,80,152,2.0
2023/04/26,07:00,-5.6,0.0,69,173,2.4
2023/04/26,08:00,-0.7,0.0,66,154,2.7
2023/04/26,09:00,4.8,0.0,44,105,2.6
2023/04/26,10:00,9.9,0.0,28,90,7.1
2023/04/26,11:00,11.2,0.0,24,94,5.4
2023/04/26,12:00,11.7,0.0,22,51,3.7
2023/04/26,13:00,12.3,0.0,21,6,3.2
2023/04/26,14:00,12.9,0.0,20,55,2.0
2023/04/26,15:00,12.7,0.0,20,152,2.7
2023/04/26,16:00,12.5,0.0,21,190,0.7
2023/04/26,17:00,10.7,0.0,30,230,8.9
2023/04/26,18:00,6.6,0.0,39,251,5.0
2023/04/26,19:00,4.0,0.0,49,315,2.2
2023/04/26,20:00,2.3,0.0,67,314,2.8
2023/04/26,21:00,2.0,0.0,53,159,1.8
2023/04/26,22:00,0.5,0.0,58,137,2.0
2023/04/26,23:00,-0.9,0.0,68,176,2.7
2023/04/27,00:00,-1.5,0.0,64,175,2.6
2023/04/27,01:00,-2.1,0.0,61,150,2.2
2023/04/27,02:00,-2.3,0.0,59,104,2.1
2023/04/27,03:00,-3.2,0.0,66,132,1.4
2023/04/27,04:00,-4.0,0.0,71,186,2.5
2023/04/27,05:00,-5.2,0.0,73,179,2.5
2023/04/27,06:00,-5.4,0.0,76,122,2.3
2023/04/27,07:00,-5.5,0.0,85,150,2.2
2023/04/27,08:00,-0.6,0.0,72,113,2.1
2023/04/27,09:00,5.6,0.0,48,54,3.8
2023/04/27,10:00,9.1,0.0,35,50,4.6
2023/04/27,11:00,10.6,0.0,29,5,2.0
2023/04/27,12:00,11.3,0.0,27,9,4.0
2023/04/27,13:00,11.9,0.0,26,63,1.0
2023/04/27,14:00,12.6,0.0,24,66,1.2
2023/04/27,15:00,13.2,0.0,23,11,2.1
2023/04/27,16:00,12.0,0.0,27,172,3.5
2023/04/27,17:00,10.5,0.0,31,234,8.5
2023/04/27,18:00,7.1,0.0,35,249,6.6
2023/04/27,19:00,4.1,0.0,47,305,3.3
2023/04/27,20:00,3.6,0.0,47,277,1.8
2023/04/27,21:00,2.8,0.0,46,31,0.9
2023/04/27,22:00,1.7,0.0,58,131,1.6
2023/04/27,23:00,0.4,0.0,68,160,1.9
2023/04/28,00:00,-1.8,0.0,73,127,0.8
2023/04/28,01:00,-2.5,0.0,76,175,2.4
2023/04/28,02:00,-3.9,0.0,80,161,1.9
2023/04/28,03:00,-4.0,0.0,73,156,2.0
2023/04/28,04:00,-4.8,0.0,77,107,4.5
2023/04/28,05:00,-5.5,0.0,87,131,1.6
2023/04/28,06:00,-6.2,0.0,87,160,2.4
2023/04/28,07:00,-5.5,0.0,82,166,2.6
2023/04/28,08:00,-0.5,0.0,79,80,2.1
2023/04/28,09:00,6.2,0.0,47,61,3.6
2023/04/28,10:00,8.5,0.0,38,36,3.9
2023/04/28,11:00,10.8,0.0,30,47,5.1
2023/04/28,12:00,11.4,0.0,28,74,3.5
2023/04/28,13:00,12.0,0.0,29,60,3.7
2023/04/28,14:00,12.3,0.0,27,121,3.6
2023/04/28,15:00,12.6,0.0,25,128,2.7
2023/04/28,16:00,12.5,0.0,25,55,3.5
2023/04/28,17:00,11.7,0.0,26,88,4.9
2023/04/28,18:00,7.8,0.0,35,254,6.8
2023/04/28,19:00,4.9,0.0,41,208,4.6
2023/04/28,20:00,2.6,0.0,47,323,2.3
2023/04/28,21:00,1.8,0.0,52,58,0.5
2023/04/28,22:00,2.3,0.0,56,179,1.0
2023/04/28,23:00,1.2,0.0,64,197,2.3
2023/04/29,00:00,-1.1,0.0,69,185,1.6
2023/04/29,01:00,-3.2,0.0,78,168,2.6
2023/04/29,02:00,-4.1,0.0,83,141,1.6
2023/04/29,03:00,-4.4,0.0,81,140,2.5
2023/04/29,04:00,-4.9,0.0,81,121,2.7
2023/04/29,05:00,-5.9,0.0,84,165,1.4
2023/04/29,06:00,-5.7,0.0,85,147,1.7
2023/04/29,07:00,-5.8,0.0,86,161,2.3
2023/04/29,08:00,-0.3,0.0,79,100,2.5
2023/04/29,09:00,6.6,0.0,47,59,2.6
2023/04/29,10:00,9.5,0.0,33,15,3.7
2023/04/29,11:00,11.1,0.0,28,88,4.3
2023/04/29,12:00,11.9,0.0,27,32,2.8
2023/04/29,13:00,12.7,0.0,27,151,2.5
2023/04/29,14:00,13.5,0.0,27,77,2.6
2023/04/29,15:00,13.8,0.0,25,84,3.6
2023/04/29,16:00,13.4,0.0,25,74,1.1
2023/04/29,17:00,11.7,0.0,32,251,9.5
2023/04/29,18:00,6.8,0.0,46,243,6.6
2023/04/29,19:00,4.6,0.0,44,283,2.7
2023/04/29,20:00,3.1,0.0,49,294,2.9
2023/04/29,21:00,1.6,0.0,63,309,2.2
2023/04/29,22:00,1.6,0.0,64,145,0.7
2023/04/29,23:00,0.8,0.0,68,1,S/D
2023/04/30,00:00,-1.1,0.0,77,123,1.0
2023/04/30,01:00,-1.5,0.0,77,186,1.3
2023/04/30,02:00,-2.1,0.0,77,193,2.0
2023/04/30,03:00,-2.6,0.0,77,170,2.0
2023/04/30,04:00,-4.5,0.0,85,185,2.1
2023/04/30,05:00,-3.9,0.0,79,162,1.8
2023/04/30,06:00,-5.1,0.0,83,117,2.2
2023/04/30,07:00,-5.3,0.0,86,164,2.1
2023/04/30,08:00,-0.6,0.0,79,40,1.6
2023/04/30,09:00,6.1,0.0,46,133,1.2
2023/04/30,10:00,9.8,0.0,28,126,3.4
2023/04/30,11:00,11.0,0.0,25,141,1.4
2023/04/30,12:00,12.7,0.0,23,68,1.0
2023/04/30,13:00,13.7,0.0,23,8,1.4
2023/04/30,14:00,14.1,0.0,22,123,2.3
2023/04/30,15:00,14.2,0.0,22,359,2.1
2023/04/30,16:00,12.8,0.0,28,207,8.0
2023/04/30,17:00,11.6,0.0,31,233,8.7
2023/04/30,18:00,7.8,0.0,38,251,6.0
2023/04/30,19:00,5.3,0.0,44,190,0.9
2023/04/30,20:00,4.7,0.0,45,13,1.2
2023/04/30,21:00,2.7,0.0,62,93,1.5
2023/04/30,22:00,1.1,0.0,72,171,2.8
2023/04/30,23:00,-0.7,0.0,78,168,1.7
