Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:IMATA
,Departamento:AREQUIPA,Provincia:CAYLLOMA,Distrito:SAN,ANTONIODECHUCA
,Latitud:15°50'33.56'',Longitud:71°5'26.22'',Altitud:4475,msnm.
,Tipo:EMA,-Meteorológica,Código:47E3834A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/06/21,07:00,-11.9,0.0,61,157,2.9
2023/06/21,08:00,-7.2,0.0,51,127,2.1
2023/06/21,09:00,-0.4,0.0,39,153,1.1
2023/06/21,10:00,5.4,0.0,24,278,2.7
2023/06/21,11:00,7.9,0.0,17,283,3.7
2023/06/21,12:00,8.9,0.0,14,263,5.0
2023/06/21,13:00,10.2,0.0,13,289,2.8
2023/06/21,14:00,10.7,0.0,12,265,4.4
2023/06/21,15:00,10.7,0.0,11,249,7.0
2023/06/21,16:00,9.2,0.0,13,216,8.5
2023/06/21,17:00,6.8,0.0,16,225,7.2
2023/06/21,18:00,3.2,0.0,21,245,7.8
2023/06/21,19:00,1.4,0.0,23,240,9.6
2023/06/21,20:00,0.1,0.0,25,223,3.0
2023/06/21,21:00,-1.5,0.0,26,52,2.5
2023/06/21,22:00,-3.1,0.0,30,347,1.4
2023/06/21,23:00,-4.7,0.0,35,144,1.3
2023/06/22,00:00,-6.7,0.0,38,172,1.5
2023/06/22,01:00,-7.7,0.0,40,152,2.0
2023/06/22,02:00,-10.2,0.0,52,148,2.4
2023/06/22,03:00,-10.7,0.0,51,169,3.0
2023/06/22,04:00,-11.5,0.0,52,163,3.2
2023/06/22,05:00,-12.2,0.0,56,120,2.7
2023/06/22,06:00,-13.3,0.0,55,166,2.8
2023/06/22,07:00,-12.3,0.0,56,132,2.9
2023/06/22,08:00,-8.5,0.0,56,116,2.5
2023/06/22,09:00,-0.7,0.0,35,78,1.5
2023/06/22,10:00,5.1,0.0,20,303,1.2
2023/06/22,11:00,7.9,0.0,12,247,0.9
2023/06/22,12:00,9.0,0.0,11,278,3.1
2023/06/22,13:00,9.6,0.0,10,249,3.7
2023/06/22,14:00,10.3,0.0,11,248,4.9
2023/06/22,15:00,10.1,0.0,10,246,6.4
2023/06/22,16:00,8.6,0.0,12,241,9.6
2023/06/22,17:00,6.8,0.0,14,249,8.3
2023/06/22,18:00,3.3,0.0,16,257,7.8
2023/06/22,19:00,0.6,0.0,20,220,4.2
2023/06/22,20:00,-1.0,0.0,22,287,1.0
2023/06/22,21:00,-1.1,0.0,21,264,5.1
2023/06/22,22:00,-2.8,0.0,23,72,1.1
2023/06/22,23:00,-3.3,0.0,24,26,1.2
2023/06/23,00:00,-8.0,0.0,35,106,1.6
2023/06/23,01:00,-8.6,0.0,41,176,2.5
2023/06/23,02:00,-9.8,0.0,40,140,2.1
2023/06/23,03:00,-11.4,0.0,52,127,2.9
2023/06/23,04:00,-11.7,0.0,53,163,2.7
2023/06/23,05:00,-12.8,0.0,50,150,2.8
2023/06/23,06:00,-13.0,0.0,51,123,2.9
2023/06/23,07:00,-13.0,0.0,51,120,3.1
2023/06/23,08:00,-8.5,0.0,47,111,2.6
2023/06/23,09:00,-0.4,0.0,31,56,2.7
2023/06/23,10:00,6.0,0.0,15,177,1.5
2023/06/23,11:00,8.5,0.0,12,136,10.4
2023/06/23,12:00,9.5,0.0,10,125,7.0
2023/06/23,13:00,10.0,0.0,10,130,3.3
2023/06/23,14:00,10.5,0.0,12,106,4.2
2023/06/23,15:00,10.2,0.0,13,99,5.2
2023/06/23,16:00,9.7,0.0,12,60,5.3
2023/06/23,17:00,8.5,0.0,13,75,5.2
2023/06/23,18:00,3.5,0.0,17,103,7.6
2023/06/23,19:00,-0.1,0.0,26,101,6.4
2023/06/23,20:00,-0.9,0.0,27,153,1.4
2023/06/23,21:00,-1.7,0.0,30,105,0.6
2023/06/23,22:00,-2.0,0.0,31,175,2.3
2023/06/23,23:00,-3.7,0.0,31,144,1.0
2023/06/24,00:00,-4.6,0.0,33,111,3.0
2023/06/24,01:00,-6.3,0.0,39,127,2.3
2023/06/24,02:00,-9.0,0.0,49,140,2.7
2023/06/24,03:00,-9.8,0.0,51,111,2.5
2023/06/24,04:00,-10.1,0.0,49,127,3.4
2023/06/24,05:00,-11.2,0.0,57,111,3.0
2023/06/24,06:00,-13.4,0.0,62,159,2.8
2023/06/24,07:00,-12.5,0.0,54,150,3.4
2023/06/24,08:00,-8.2,0.0,50,104,2.4
2023/06/24,09:00,-0.5,0.0,28,102,1.3
2023/06/24,10:00,5.2,0.0,19,46,2.2
2023/06/24,11:00,8.9,0.0,13,43,1.9
2023/06/24,12:00,10.5,0.0,9,147,3.6
2023/06/24,13:00,10.8,0.0,8,172,2.8
2023/06/24,14:00,11.2,0.0,8,177,5.6
2023/06/24,15:00,11.2,0.0,8,180,6.3
2023/06/24,16:00,10.5,0.0,10,215,5.9
2023/06/24,17:00,8.4,0.0,13,220,8.4
2023/06/24,18:00,4.0,0.0,19,251,6.3
2023/06/24,19:00,2.4,0.0,20,254,2.8
2023/06/24,20:00,0.8,0.0,23,260,2.4
2023/06/24,21:00,0.1,0.0,24,309,2.2
2023/06/24,22:00,-2.7,0.0,28,58,2.5
2023/06/24,23:00,-3.8,0.0,30,138,1.4
2023/06/25,00:00,-6.4,0.0,36,165,1.9
2023/06/25,01:00,-7.7,0.0,35,114,2.9
2023/06/25,02:00,-8.8,0.0,36,170,3.1
2023/06/25,03:00,-10.7,0.0,44,143,3.3
2023/06/25,04:00,-9.6,0.0,40,133,3.2
2023/06/25,05:00,-12.5,0.0,61,113,2.8
2023/06/25,06:00,-11.7,0.0,48,179,4.2
2023/06/25,07:00,-12.1,0.0,46,129,1.6
2023/06/25,08:00,-7.4,0.0,39,106,2.8
2023/06/25,09:00,-0.5,0.0,32,74,2.0
2023/06/25,10:00,6.6,0.0,16,64,2.1
2023/06/25,11:00,9.4,0.0,13,71,6.1
2023/06/25,12:00,10.2,0.0,12,89,5.6
2023/06/25,13:00,11.0,0.0,12,85,6.0
2023/06/25,14:00,11.4,0.0,12,83,3.5
2023/06/25,15:00,11.6,0.0,12,67,2.8
2023/06/25,16:00,11.1,0.0,13,40,3.8
2023/06/25,17:00,9.9,0.0,15,59,5.5
2023/06/25,18:00,5.5,0.0,18,86,5.2
2023/06/25,19:00,2.4,0.0,24,194,3.5
2023/06/25,20:00,1.4,0.0,26,162,1.4
2023/06/25,21:00,-0.3,0.0,33,151,2.1
2023/06/25,22:00,-2.9,0.0,40,146,1.9
2023/06/25,23:00,-4.8,0.0,43,126,1.9
2023/06/26,00:00,-7.1,0.0,52,154,2.2
2023/06/26,01:00,-8.0,0.0,47,160,2.9
2023/06/26,02:00,-8.9,0.0,48,137,2.3
2023/06/26,03:00,-8.9,0.0,51,129,2.8
2023/06/26,04:00,-9.4,0.0,55,117,2.9
2023/06/26,05:00,-9.4,0.0,59,107,2.8
2023/06/26,06:00,-10.3,0.0,57,148,2.8
2023/06/26,07:00,-10.3,0.0,54,159,3.2
2023/06/26,08:00,-6.4,0.0,52,90,2.6
2023/06/26,09:00,0.8,0.0,38,74,2.4
2023/06/26,10:00,7.0,0.0,22,49,2.3
2023/06/26,11:00,8.9,0.0,15,153,1.6
2023/06/26,12:00,10.2,0.0,14,182,2.0
2023/06/26,13:00,11.7,0.0,12,142,3.0
2023/06/26,14:00,12.3,0.0,10,150,2.0
2023/06/26,15:00,12.3,0.0,10,145,2.8
2023/06/26,16:00,12.2,0.0,10,87,0.9
2023/06/26,17:00,10.0,0.0,14,244,8.7
2023/06/26,18:00,5.2,0.0,18,256,6.6
2023/06/26,19:00,2.4,0.0,22,272,2.5
2023/06/26,20:00,2.0,0.0,24,127,2.5
2023/06/26,21:00,-0.8,0.0,29,144,2.2
2023/06/26,22:00,-2.1,0.0,33,189,2.3
2023/06/26,23:00,-3.6,0.0,34,162,2.9
2023/06/27,00:00,-6.5,0.0,45,130,1.8
2023/06/27,01:00,-6.7,0.0,46,132,2.3
2023/06/27,02:00,-7.6,0.0,46,98,3.0
2023/06/27,03:00,-9.2,0.0,51,151,2.4
2023/06/27,04:00,-9.9,0.0,54,134,2.8
2023/06/27,05:00,-10.4,0.0,61,121,2.8
2023/06/27,06:00,-10.8,0.0,64,123,3.0
2023/06/27,07:00,-11.3,0.0,61,164,3.3
2023/06/27,08:00,-6.3,0.0,54,109,2.3
2023/06/27,09:00,0.5,0.0,36,61,2.0
2023/06/27,10:00,6.4,0.0,24,63,2.2
2023/06/27,11:00,9.1,0.0,16,126,2.6
2023/06/27,12:00,10.8,0.0,13,86,2.3
2023/06/27,13:00,12.1,0.0,10,63,4.1
2023/06/27,14:00,12.6,0.0,10,123,3.5
2023/06/27,15:00,12.7,0.0,10,106,0.8
2023/06/27,16:00,12.2,0.0,10,273,0.6
2023/06/27,17:00,11.0,0.0,13,266,7.6
2023/06/27,18:00,5.8,0.0,19,239,7.9
2023/06/27,19:00,3.3,0.0,22,107,1.4
2023/06/27,20:00,1.1,0.0,26,350,2.2
2023/06/27,21:00,0.0,0.0,31,149,1.6
2023/06/27,22:00,-2.5,0.0,38,156,2.7
2023/06/27,23:00,-4.8,0.0,39,166,2.6
2023/06/28,00:00,-6.4,0.0,42,173,1.1
2023/06/28,01:00,-7.3,0.0,45,135,3.1
2023/06/28,02:00,-8.1,0.0,49,120,2.7
2023/06/28,03:00,-9.8,0.0,52,178,3.7
2023/06/28,04:00,-10.8,0.0,54,133,2.6
2023/06/28,05:00,-10.7,0.0,58,130,2.3
2023/06/28,06:00,-11.4,0.0,64,140,2.8
2023/06/28,07:00,-10.9,0.0,51,133,2.5
2023/06/28,08:00,-6.3,0.0,47,88,2.8
2023/06/28,09:00,1.3,0.0,36,45,3.2
2023/06/28,10:00,7.4,0.0,21,73,5.8
2023/06/28,11:00,9.8,0.0,13,95,7.3
2023/06/28,12:00,10.9,0.0,11,76,7.8
2023/06/28,13:00,11.5,0.0,11,87,6.1
2023/06/28,14:00,11.7,0.0,11,80,5.8
2023/06/28,15:00,11.9,0.0,10,77,3.4
2023/06/28,16:00,11.2,0.0,10,99,4.3
2023/06/28,17:00,9.5,0.0,13,107,6.6
2023/06/28,18:00,5.1,0.0,18,95,6.3
2023/06/28,19:00,1.6,0.0,23,30,2.0
2023/06/28,20:00,-0.3,0.0,29,29,2.0
2023/06/28,21:00,-0.1,0.0,33,74,0.9
2023/06/28,22:00,-0.5,0.0,38,123,0.7
2023/06/28,23:00,-1.3,0.0,35,188,1.8
2023/06/29,00:00,-4.2,0.0,44,154,2.0
2023/06/29,01:00,-5.6,0.0,57,75,3.0
2023/06/29,02:00,-8.2,0.0,65,186,3.0
2023/06/29,03:00,-7.5,0.0,63,156,2.6
2023/06/29,04:00,-8.7,0.0,71,137,2.3
2023/06/29,05:00,-9.8,0.0,76,135,2.8
2023/06/29,06:00,-9.8,0.0,77,148,2.1
2023/06/29,07:00,-8.4,0.0,74,129,2.4
2023/06/29,08:00,-5.4,0.0,64,111,2.7
2023/06/29,09:00,1.3,0.0,46,67,4.6
2023/06/29,10:00,6.4,0.0,34,51,5.9
2023/06/29,11:00,8.9,0.0,24,6,4.0
2023/06/29,12:00,9.9,0.0,18,105,2.3
2023/06/29,13:00,11.2,0.0,17,135,2.5
2023/06/29,14:00,11.6,0.0,16,40,1.9
2023/06/29,15:00,12.1,0.0,14,194,2.5
2023/06/29,16:00,11.7,0.0,14,149,1.3
2023/06/29,17:00,10.8,0.0,14,166,2.0
2023/06/29,18:00,7.0,0.0,20,231,3.2
2023/06/29,19:00,2.7,0.0,26,330,3.1
2023/06/29,20:00,1.6,0.0,29,167,1.6
2023/06/29,21:00,0.6,0.0,31,131,0.7
2023/06/29,22:00,-2.3,0.0,38,170,2.6
2023/06/29,23:00,-3.2,0.0,40,147,2.2
2023/06/30,00:00,-4.5,0.0,44,164,2.1
2023/06/30,01:00,-4.7,0.0,45,139,1.3
2023/06/30,02:00,-6.4,0.0,56,157,2.7
2023/06/30,03:00,-7.7,0.0,55,159,1.9
2023/06/30,04:00,-7.9,0.0,65,118,2.9
2023/06/30,05:00,-9.3,0.0,68,132,2.6
2023/06/30,06:00,-9.1,0.0,73,140,2.3
2023/06/30,07:00,-8.3,0.0,71,109,2.4
2023/06/30,08:00,-5.8,0.0,68,149,1.6
2023/06/30,09:00,3.6,0.0,42,52,5.6
2023/06/30,10:00,7.3,0.0,33,64,6.6
2023/06/30,11:00,9.1,0.0,26,69,4.5
2023/06/30,12:00,10.0,0.0,24,80,4.2
2023/06/30,13:00,10.8,0.0,21,125,2.8
2023/06/30,14:00,11.6,0.0,22,108,2.1
2023/06/30,15:00,11.9,0.0,19,134,2.9
2023/06/30,16:00,11.2,0.0,18,147,2.5
2023/06/30,17:00,10.0,0.0,20,117,5.0
2023/06/30,18:00,6.1,0.0,31,94,5.7
2023/06/30,19:00,3.0,0.0,41,306,1.4
2023/06/30,20:00,2.7,0.0,49,58,1.5
2023/06/30,21:00,1.3,0.0,52,167,1.4
2023/06/30,22:00,-0.8,0.0,50,179,1.0
2023/06/30,23:00,-0.7,0.0,48,100,1.4
