Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:IMATA
,Departamento:AREQUIPA,Provincia:CAYLLOMA,Distrito:SAN,ANTONIODECHUCA
,Latitud:15°50'33.56'',Longitud:71°5'26.22'',Altitud:4475,msnm.
,Tipo:EMA,-Meteorológica,Código:47E3834A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/03/21,14:00,10.3,0.0,59,21,4.4
2023/03/21,15:00,11.0,0.0,53,32,3.5
2023/03/21,16:00,8.8,0.0,68,222,11.1
2023/03/21,17:00,5.4,0.0,96,244,8.1
2023/03/21,18:00,4.0,0.8,100,260,9.5
2023/03/21,19:00,3.3,0.0,100,238,5.9
2023/03/21,20:00,3.6,0.0,100,223,5.1
2023/03/21,21:00,3.3,0.0,100,215,3.8
2023/03/21,22:00,3.6,0.0,100,223,2.4
2023/03/21,23:00,3.1,0.0,100,261,3.9
2023/03/22,00:00,2.5,0.2,100,309,3.0
2023/03/22,01:00,2.4,0.0,100,287,2.9
2023/03/22,02:00,2.1,0.1,100,275,2.6
2023/03/22,03:00,2.1,0.1,100,279,3.5
2023/03/22,04:00,2.1,0.1,100,279,3.2
2023/03/22,05:00,2.1,0.0,100,299,3.2
2023/03/22,06:00,2.1,0.0,100,312,2.8
2023/03/22,07:00,2.6,0.0,100,280,3.3
2023/03/22,08:00,3.1,0.0,100,265,1.6
2023/03/22,09:00,4.1,0.0,98,153,0.8
2023/03/22,10:00,6.5,0.0,83,263,1.0
2023/03/22,11:00,6.7,0.0,81,82,3.2
2023/03/22,12:00,4.5,0.5,94,226,5.8
2023/03/22,13:00,4.0,1.2,100,291,4.1
2023/03/22,14:00,5.0,0.2,98,314,3.2
2023/03/22,15:00,5.8,1.3,90,214,5.3
2023/03/22,16:00,2.6,2.5,100,176,4.0
2023/03/22,17:00,3.1,0.0,100,177,2.2
2023/03/22,18:00,3.7,0.0,100,247,5.9
2023/03/22,19:00,3.1,0.0,100,248,5.9
2023/03/22,20:00,3.3,0.0,100,264,2.9
2023/03/22,21:00,3.6,0.0,100,218,3.8
2023/03/22,22:00,3.5,0.0,100,213,5.1
2023/03/22,23:00,3.2,4.8,98,273,3.3
2023/03/23,00:00,2.4,0.0,100,296,4.1
2023/03/23,01:00,0.9,0.0,100,280,1.4
2023/03/23,02:00,0.5,0.0,100,172,0.8
2023/03/23,03:00,0.5,0.0,100,35,1.7
2023/03/23,04:00,0.3,0.0,100,130,0.7
2023/03/23,05:00,0.4,0.0,100,298,0.7
2023/03/23,06:00,0.6,0.0,100,322,1.0
2023/03/23,07:00,0.9,0.0,100,273,2.1
2023/03/23,08:00,1.9,0.0,100,58,1.1
2023/03/23,09:00,3.6,0.0,96,105,1.3
2023/03/23,10:00,5.0,0.0,89,320,0.7
2023/03/23,11:00,6.3,0.0,85,61,3.9
2023/03/23,12:00,8.8,0.0,72,69,4.0
2023/03/23,13:00,9.7,0.0,66,97,2.5
2023/03/23,14:00,10.6,0.0,64,122,4.6
2023/03/23,15:00,9.7,0.0,67,82,5.1
2023/03/23,16:00,10.3,0.0,68,80,4.6
2023/03/23,17:00,7.3,0.0,83,271,4.9
2023/03/23,18:00,5.2,0.0,97,227,6.2
2023/03/23,19:00,4.1,0.0,100,276,5.0
2023/03/23,20:00,3.5,0.0,100,273,6.0
2023/03/23,21:00,2.9,0.1,100,129,3.8
2023/03/23,22:00,1.2,1.7,100,55,2.6
2023/03/23,23:00,0.2,0.1,100,160,1.7
2023/03/24,00:00,0.0,0.0,100,232,1.6
2023/03/24,01:00,0.0,0.1,100,281,1.1
2023/03/24,06:00,0.0,0.1,100,1,S/D
2023/03/24,07:00,0.3,0.2,100,1,S/D
2023/03/24,08:00,1.2,1.0,100,126,0.7
2023/03/24,09:00,3.3,3.7,100,150,3.5
2023/03/24,10:00,5.6,1.9,95,98,5.2
2023/03/24,11:00,7.3,0.0,86,121,7.3
2023/03/24,12:00,7.9,0.0,88,124,8.2
2023/03/24,13:00,9.3,0.0,78,121,11.0
2023/03/24,14:00,7.7,0.2,88,114,8.6
2023/03/24,15:00,9.4,0.0,77,106,5.0
2023/03/24,16:00,8.0,0.0,82,97,10.6
2023/03/24,17:00,5.9,0.1,91,46,5.3
2023/03/24,18:00,4.8,0.3,96,148,5.9
2023/03/24,19:00,2.6,1.7,100,163,1.5
2023/03/24,20:00,0.1,0.0,100,337,1.7
2023/03/24,22:00,0.0,0.0,100,1,S/D
2023/03/24,23:00,0.1,0.0,100,1,S/D
2023/03/25,00:00,0.2,1.0,100,156,2.5
2023/03/25,01:00,0.3,0.7,100,74,2.1
2023/03/25,02:00,0.4,0.3,100,12,2.0
2023/03/25,03:00,0.3,0.1,100,60,2.4
2023/03/25,04:00,0.4,0.1,100,38,3.7
2023/03/25,05:00,0.2,0.0,100,69,2.8
2023/03/25,06:00,0.1,0.1,100,50,2.5
2023/03/25,07:00,0.4,0.2,100,27,2.8
2023/03/25,08:00,0.7,0.9,100,50,3.4
2023/03/25,09:00,3.1,2.7,100,50,2.6
2023/03/25,10:00,5.9,3.1,91,50,3.2
2023/03/25,11:00,7.6,0.4,78,30,2.2
2023/03/25,12:00,9.1,0.0,69,52,0.9
2023/03/25,13:00,9.7,0.0,70,78,7.2
2023/03/25,14:00,6.5,0.0,82,302,2.0
2023/03/25,15:00,7.7,0.0,78,279,2.6
2023/03/25,16:00,7.9,0.0,75,230,7.2
2023/03/25,17:00,6.0,0.0,92,210,6.3
2023/03/25,18:00,5.3,0.0,92,167,8.9
2023/03/25,19:00,4.1,0.0,99,194,5.2
2023/03/25,20:00,3.7,0.0,100,336,2.7
2023/03/25,21:00,3.7,0.2,100,330,1.9
2023/03/25,22:00,3.6,0.0,100,133,1.7
2023/03/25,23:00,3.1,0.0,100,1,S/D
2023/03/26,00:00,3.1,0.0,100,25,3.2
2023/03/26,01:00,2.9,0.0,100,355,1.9
2023/03/26,02:00,3.3,0.0,100,30,3.2
2023/03/26,03:00,2.3,0.0,100,43,5.2
2023/03/26,04:00,1.6,0.0,100,56,4.3
2023/03/26,05:00,1.0,0.1,100,67,4.7
2023/03/26,06:00,0.5,0.1,100,46,5.2
2023/03/26,07:00,0.9,0.1,100,54,5.6
2023/03/26,08:00,2.4,0.0,100,44,5.5
2023/03/26,09:00,3.3,0.0,100,57,6.8
2023/03/26,10:00,5.2,0.0,93,42,6.4
2023/03/26,11:00,7.3,0.0,80,37,7.8
2023/03/26,12:00,8.2,0.0,76,23,6.0
2023/03/26,13:00,9.0,0.0,69,32,6.7
2023/03/26,14:00,9.8,0.0,61,30,4.7
2023/03/26,15:00,10.6,0.0,57,38,5.5
2023/03/26,16:00,10.8,0.0,57,34,2.4
2023/03/26,17:00,8.1,0.0,75,227,7.7
2023/03/26,18:00,5.9,0.0,90,256,3.1
2023/03/26,19:00,5.4,0.0,95,345,1.3
2023/03/26,20:00,4.7,0.0,99,214,1.3
2023/03/26,21:00,4.6,0.0,97,317,1.9
2023/03/26,22:00,4.1,0.0,99,135,6.1
2023/03/26,23:00,3.3,0.0,100,86,2.6
2023/03/27,00:00,2.8,0.2,100,71,3.4
2023/03/27,01:00,1.8,1.3,100,145,2.3
2023/03/27,02:00,0.5,0.3,100,206,1.4
2023/03/27,03:00,0.3,0.1,100,195,2.8
2023/03/27,04:00,0.8,0.3,100,1,S/D
2023/03/27,05:00,0.9,0.0,100,65,0.7
2023/03/27,06:00,1.1,0.1,100,69,2.3
2023/03/27,07:00,2.1,0.6,100,69,2.7
2023/03/27,08:00,3.7,0.1,99,41,4.1
2023/03/27,09:00,5.3,0.0,91,50,4.3
2023/03/27,10:00,7.0,0.0,82,29,5.1
2023/03/27,11:00,8.9,0.0,74,38,5.2
2023/03/27,12:00,9.5,0.0,70,30,6.1
2023/03/27,13:00,9.1,0.0,74,127,9.1
2023/03/27,14:00,8.3,0.0,75,237,2.9
2023/03/27,15:00,8.1,0.0,80,250,11.4
2023/03/27,16:00,5.0,1.0,99,247,8.3
2023/03/27,17:00,3.8,3.3,100,258,7.1
2023/03/27,18:00,3.5,1.2,100,242,5.0
2023/03/27,19:00,3.5,1.1,100,237,4.5
2023/03/27,20:00,3.6,1.2,100,230,3.2
2023/03/27,21:00,3.3,0.8,100,145,3.2
2023/03/27,22:00,2.9,0.0,100,125,4.6
2023/03/27,23:00,2.8,0.1,100,119,4.6
2023/03/28,00:00,1.8,0.5,100,118,5.0
2023/03/28,01:00,1.2,0.6,100,124,2.9
2023/03/28,02:00,1.1,0.0,100,61,1.7
2023/03/28,03:00,1.1,0.0,100,34,1.1
2023/03/28,04:00,1.4,0.1,100,34,1.1
2023/03/28,05:00,0.9,0.0,100,80,2.7
2023/03/28,06:00,0.6,0.0,100,148,2.1
2023/03/28,07:00,0.0,0.0,100,123,1.7
2023/03/28,08:00,1.9,0.0,100,86,1.8
2023/03/28,09:00,5.1,0.1,97,43,5.8
2023/03/28,10:00,7.1,0.0,85,48,3.2
2023/03/28,11:00,9.1,0.0,72,53,4.7
2023/03/28,12:00,9.5,0.0,67,70,3.5
2023/03/28,13:00,10.3,0.0,63,34,2.7
2023/03/28,14:00,11.3,0.0,61,322,6.2
2023/03/28,15:00,9.3,0.0,80,268,11.0
2023/03/28,16:00,6.3,0.0,93,242,6.7
2023/03/28,17:00,5.4,0.7,99,324,4.1
2023/03/28,18:00,4.0,1.4,100,323,3.0
2023/03/28,19:00,3.9,0.1,100,189,2.1
2023/03/28,20:00,4.1,1.1,100,147,3.9
2023/03/28,21:00,2.7,1.7,100,102,3.4
2023/03/28,22:00,1.0,0.9,100,45,2.6
2023/03/28,23:00,0.1,0.0,100,36,3.4
2023/03/29,00:00,0.4,0.1,100,49,2.1
2023/03/29,01:00,1.2,0.4,100,82,1.4
2023/03/29,02:00,1.4,0.3,100,99,2.5
2023/03/29,03:00,1.3,0.2,100,118,2.4
2023/03/29,04:00,1.3,0.1,100,100,1.3
2023/03/29,05:00,1.4,0.3,100,109,1.2
2023/03/29,06:00,1.4,0.1,100,80,2.6
2023/03/29,07:00,1.8,0.3,100,65,3.0
2023/03/29,08:00,2.8,0.1,100,79,2.9
2023/03/29,09:00,3.6,0.0,100,39,2.3
2023/03/29,10:00,5.6,0.0,92,49,1.7
2023/03/29,11:00,7.6,0.0,79,37,2.7
2023/03/29,12:00,8.7,0.0,72,32,2.8
2023/03/29,13:00,10.1,0.0,67,16,3.2
2023/03/29,14:00,11.0,0.0,61,356,3.5
2023/03/29,15:00,12.0,0.0,51,1,2.6
2023/03/29,16:00,10.5,0.0,73,245,7.7
2023/03/29,17:00,7.0,1.2,87,211,5.1
2023/03/29,18:00,6.2,0.0,91,217,6.4
2023/03/29,19:00,4.7,0.9,94,331,5.4
2023/03/29,20:00,2.9,0.2,100,331,6.4
2023/03/29,21:00,2.8,0.1,100,352,2.6
2023/03/29,22:00,2.0,0.8,100,48,4.2
2023/03/29,23:00,0.3,0.6,100,46,2.2
2023/03/30,00:00,1.0,0.7,100,50,1.4
2023/03/30,01:00,1.1,0.1,100,97,2.3
2023/03/30,02:00,1.4,0.3,100,103,1.9
2023/03/30,03:00,1.3,0.0,100,57,1.1
2023/03/30,04:00,1.5,0.1,100,54,2.3
2023/03/30,05:00,1.4,0.0,100,116,2.2
2023/03/30,06:00,1.3,0.0,100,78,1.1
2023/03/30,07:00,1.7,0.0,100,45,2.1
2023/03/30,08:00,2.9,0.0,100,85,3.8
2023/03/30,09:00,4.7,0.0,99,41,5.6
2023/03/30,10:00,6.5,0.0,90,42,6.6
2023/03/30,11:00,7.6,0.0,80,32,5.3
2023/03/30,12:00,8.8,0.0,74,24,5.2
2023/03/30,13:00,10.3,0.0,62,66,6.4
2023/03/30,14:00,8.9,0.0,72,129,6.6
2023/03/30,15:00,9.7,0.0,66,35,3.4
2023/03/30,16:00,10.8,0.0,61,11,2.7
2023/03/30,17:00,8.0,0.0,78,281,7.8
2023/03/30,18:00,5.1,0.0,100,250,6.3
2023/03/30,19:00,5.2,0.1,99,133,6.4
2023/03/30,20:00,4.4,0.8,98,160,3.1
2023/03/30,21:00,2.9,2.2,99,287,1.8
2023/03/30,22:00,3.6,0.0,100,162,2.4
2023/03/30,23:00,3.9,0.0,100,124,2.2
2023/03/31,00:00,4.0,0.0,100,156,2.3
2023/03/31,01:00,3.9,0.0,100,267,2.5
2023/03/31,02:00,3.1,0.0,100,145,1.0
2023/03/31,03:00,3.0,0.0,100,114,2.6
2023/03/31,04:00,2.1,0.0,100,95,3.6
2023/03/31,05:00,1.9,0.0,100,85,2.9
2023/03/31,06:00,1.5,0.1,100,101,3.1
2023/03/31,07:00,2.7,0.0,100,85,3.2
2023/03/31,08:00,4.3,0.0,95,46,4.2
2023/03/31,09:00,5.4,0.0,90,47,3.7
2023/03/31,10:00,6.3,0.0,89,38,5.2
2023/03/31,11:00,8.6,0.0,76,82,5.2
2023/03/31,12:00,9.2,0.0,72,110,7.3
2023/03/31,13:00,9.8,0.0,69,90,7.7
2023/03/31,14:00,9.7,0.0,73,94,10.4
2023/03/31,15:00,8.8,0.0,73,88,9.7
2023/03/31,16:00,8.4,0.0,75,88,6.2
2023/03/31,17:00,7.2,0.0,79,110,9.5
2023/03/31,18:00,5.4,0.0,88,113,5.2
2023/03/31,19:00,4.7,0.0,91,112,5.5
2023/03/31,20:00,4.3,0.0,97,106,4.1
2023/03/31,21:00,3.5,0.0,100,64,3.0
2023/03/31,22:00,3.9,0.0,98,68,4.8
2023/03/31,23:00,3.6,0.0,99,82,6.7
