2022,1,7,22,0,1.7,100.0,58040.0,0,0,281.0,1.7
2022,1,7,23,0,1.7,100.0,58010.0,0,0,254.0,1.1
2022,1,8,0,0,2.3,100.0,57970.00000000001,0,0,263.0,2.7
2022,1,8,1,0,2.5,100.0,57920.00000000001,0,0,240.0,3.3
2022,1,8,2,0,2.5,100.0,57890.0,0,0,245.0,3.0
2022,1,8,3,0,2.4,100.0,57890.0,0,0,224.0,3.1
2022,1,8,4,0,2.0,100.0,57910.0,0,0,223.0,3.1
2022,1,8,5,0,2.0,100.0,57940.0,18,0,157.0,2.9
2022,1,8,6,0,1.8,100.0,57970.00000000001,130,6,149.0,2.0
2022,1,8,7,0,2.6,100.0,58000.0,137,0,291.0,2.9
2022,1,8,8,0,2.5,100.0,58020.00000000001,212,0,287.0,1.5
2022,1,8,9,0,3.4,98.0,58029.99999999999,685,342,151.0,2.2
2022,1,8,10,0,5.8,87.0,58020.00000000001,801,336,141.0,2.0
2022,1,8,11,0,7.7,73.0,57990.0,853,357,126.0,2.2
2022,1,8,12,0,10.3,59.0,57950.0,700,116,115.0,2.3
2022,1,8,13,0,9.6,68.0,57900.0,261,0,176.0,4.5
2022,1,8,14,0,6.7,85.0,57860.0,232,0,152.0,6.8
2022,1,8,15,0,5.6,90.0,57850.0,142,0,284.0,10.9
2022,1,8,16,0,4.1,99.0,57879.99999999999,40,0,248.0,8.0
2022,1,8,17,0,,,57900.0,34,0,,
2022,1,8,18,0,0.1,100.0,57929.99999999999,0,0,219.0,1.7
2022,1,8,19,0,,,57990.0,0,0,,
2022,1,8,20,0,,,58040.0,0,0,,
2022,1,8,21,0,0.0,100.0,58070.00000000001,0,0,250.0,3.1
2022,1,8,22,0,-0.1,100.0,58070.00000000001,0,0,262.0,3.7
2022,1,8,23,0,-0.1,100.0,58040.0,0,0,261.0,3.0
2022,1,9,0,0,-0.2,100.0,58000.0,0,0,261.0,3.6
2022,1,9,1,0,-0.1,100.0,57960.0,0,0,262.0,1.9
2022,1,9,2,0,,,57929.99999999999,0,0,,
2022,1,9,3,0,0.0,100.0,57920.00000000001,0,0,1.0,
2022,1,9,4,0,0.3,100.0,57929.99999999999,0,0,1.0,
2022,1,9,5,0,0.1,100.0,57950.0,13,0,1.0,
2022,1,9,6,0,0.1,100.0,57979.99999999999,115,0,1.0,
2022,1,9,7,0,0.5,100.0,58000.0,270,14,1.0,
2022,1,9,8,0,1.5,100.0,58010.0,536,257,350.0,1.6
2022,1,9,9,0,3.6,98.0,58020.00000000001,344,7,142.0,2.9
2022,1,9,10,0,4.4,88.0,58010.0,439,24,26.0,3.4
2022,1,9,11,0,6.0,82.0,57960.0,807,260,64.0,2.4
2022,1,9,12,0,8.0,72.0,57910.0,762,266,31.0,1.2
2022,1,9,13,0,9.2,66.0,57879.99999999999,363,0,117.0,6.8
2022,1,9,14,0,6.8,79.0,57800.0,644,342,25.0,3.9
2022,1,9,15,0,7.7,74.0,57750.0,558,520,69.0,3.5
2022,1,9,16,0,8.5,73.0,57760.0,143,0,262.0,10.2
2022,1,9,17,0,4.5,95.0,57800.0,28,0,249.0,10.4
