		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
20/05/23	11:00 a	11.1	12.0	10.8	36	-3.5	8.0	NW	8.00	22.0	W	9.3	9.9	8.2	11.1	29.949	0.00	0.00	480	41.29	591	6.6	2.83	9.9	0.303	0.000	15.5	24	-5.0	13.1	5.35	 .0761	0.013	1405	1	100.0	60
20/05/23	12:00 p	12.0	12.1	11.1	33	-3.8	13.0	WSW	13.00	27.0	W	8.9	10.6	7.5	10.6	29.919	0.00	0.00	781	67.17	914	8.7	3.73	10.2	0.264	0.000	16.4	24	-4.3	13.9	5.32	 .0758	0.021	1405	1	100.0	60
20/05/23	1:00 p	10.8	12.2	10.8	31	-5.7	18.0	W	18.00	29.0	WSW	6.7	9.6	5.5	7.7	29.920	0.00	0.00	519	44.64	905	5.6	2.40	8.7	0.313	0.000	17.4	23	-4.0	14.8	5.12	 .0755	0.018	1405	1	100.0	60
20/05/23	2:00 p	10.2	11.3	10.2	33	-5.4	22.0	W	22.00	35.0	WSW	5.4	9.2	4.4	6.6	29.914	0.00	0.00	535	46.02	919	3.9	1.67	6.2	0.340	0.000	17.9	22	-4.2	15.2	4.97	 .0754	0.020	1405	1	100.0	60
20/05/23	3:00 p	8.7	10.2	8.7	32	-7.1	19.0	WSW	19.00	30.0	WSW	4.2	7.7	3.2	5.2	29.942	0.00	0.00	418	35.95	534	1.7	0.73	2.5	0.400	0.000	18.3	21	-4.4	15.6	4.75	 .0754	0.016	1405	1	100.0	60
20/05/23	4:00 p	5.7	8.7	5.7	36	-8.2	15.0	WSW	15.00	27.0	WSW	1.3	4.9	0.5	0.4	29.991	0.00	0.00	108	9.29	265	0.1	0.04	0.7	0.525	0.000	18.4	21	-4.4	15.7	4.75	 .0755	0.008	1405	1	100.0	60
20/05/23	5:00 p	3.2	5.7	3.2	35	-10.9	8.0	W	8.00	20.0	W	-0.1	2.4	-0.9	-4.2	30.030	0.00	0.00	1	0.09	12	0.0	0.00	0.0	0.632	0.000	18.0	21	-4.7	15.3	4.77	 .0757	0.003	1404	1	100.0	60
20/05/23	6:00 p	1.9	3.4	1.8	33	-12.7	10.0	WNW	10.00	15.0	WNW	-2.3	1.2	-3.0	-6.1	30.044	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.685	0.000	17.6	20	-5.7	14.8	4.60	 .0758	0.004	1405	1	100.0	60
20/05/23	7:00 p	1.7	2.3	1.3	35	-12.2	7.0	NW	7.00	14.0	NW	-1.6	1.0	-2.3	-5.8	30.084	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.694	0.000	17.2	20	-6.0	14.4	4.63	 .0761	0.003	1405	1	100.0	60
20/05/23	8:00 p	2.3	2.4	1.6	32	-12.8	6.0	WNW	6.00	18.0	W	-0.5	1.5	-1.3	-4.9	30.103	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.669	0.000	16.7	20	-6.4	14.1	4.67	 .0762	0.003	1405	1	100.0	60
20/05/23	9:00 p	0.9	2.4	0.9	34	-13.2	5.0	NW	5.00	24.0	W	-1.6	0.3	-2.3	-5.9	30.108	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.725	0.000	16.3	20	-6.7	13.7	4.69	 .0764	0.003	1405	1	100.0	60
20/05/23	10:00 p	1.7	1.7	0.8	33	-12.9	6.0	NW	6.00	18.0	NW	-1.2	1.0	-1.9	-5.5	30.103	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.694	0.000	15.9	20	-7.1	13.3	4.73	 .0765	0.003	1405	1	100.0	60
20/05/23	11:00 p	1.7	1.9	1.2	31	-13.6	6.0	WSW	6.00	18.0	WSW	-1.2	1.0	-1.9	-5.5	30.098	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.692	0.000	15.4	21	-6.9	12.9	4.94	 .0766	0.003	1405	1	100.0	60
21/05/23	12:00 a	2.2	2.4	1.7	40	-10.0	14.0	WSW	14.00	26.0	WSW	-2.7	1.6	-3.4	-6.1	30.079	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.671	0.000	15.6	20	-7.4	13.1	4.75	 .0765	0.004	1404	1	100.0	60
21/05/23	1:00 a	-0.3	2.5	-0.3	46	-10.6	9.0	W	9.00	24.0	W	-4.7	-0.8	-5.2	-8.4	30.055	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.778	0.000	15.1	20	-7.7	12.7	4.75	 .0766	0.003	1403	1	100.0	60
21/05/23	2:00 a	-1.7	-0.4	-1.7	54	-9.8	6.0	ENE	6.00	10.0	ENE	-5.2	-2.1	-5.6	-9.1	30.035	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.833	0.000	14.2	21	-7.9	11.9	4.90	 .0768	0.002	1405	1	100.0	60
21/05/23	3:00 a	0.8	1.9	-1.7	48	-9.0	10.0	WSW	10.00	23.0	WSW	-3.6	0.3	-4.1	-7.2	30.009	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.731	0.000	13.7	22	-7.7	11.6	5.05	 .0768	0.003	1405	1	100.0	60
21/05/23	4:00 a	1.4	1.9	0.8	45	-9.2	15.0	WSW	15.00	24.0	WSW	-3.9	0.9	-4.5	-7.1	30.011	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.704	0.000	13.3	22	-8.0	11.3	5.05	 .0769	0.004	1405	1	100.0	60
21/05/23	5:00 a	-1.7	1.9	-2.6	57	-9.1	10.0	WSW	10.00	23.0	WSW	-6.7	-2.1	-7.1	-10.1	30.036	0.00	0.00	0	0.00	5	0.0	0.00	0.0	0.833	0.000	12.8	22	-8.4	10.8	5.05	 .0772	0.002	1405	1	100.0	60
21/05/23	6:00 a	0.4	0.4	-2.0	51	-8.6	3.0	E	3.00	10.0	ENE	-1.1	-0.1	-1.6	-4.2	30.041	0.00	0.00	63	5.42	172	0.1	0.04	0.5	0.748	0.000	13.2	22	-8.1	11.1	5.05	 .0771	0.002	1405	1	100.0	60
21/05/23	7:00 a	3.3	3.3	0.3	45	-7.5	3.0	NNE	3.00	8.0	NNE	2.2	2.7	1.6	4.5	30.022	0.00	0.00	299	25.72	408	1.4	0.60	2.3	0.627	0.000	12.5	23	-8.1	10.7	5.15	 .0772	0.005	1405	1	100.0	60
21/05/23	8:00 a	6.1	6.1	3.3	26	-12.0	3.0	NNE	3.00	8.0	NNE	5.4	5.1	4.4	8.4	30.014	0.00	0.00	506	43.52	596	3.6	1.54	4.9	0.512	0.000	12.1	24	-7.9	10.3	5.35	 .0773	0.009	1405	1	100.0	60
21/05/23	9:00 a	8.6	8.7	6.1	7	-25.5	7.0	W	7.00	22.0	WNW	6.7	7.1	5.3	8.6	30.029	0.00	0.00	669	57.54	729	6.3	2.70	7.5	0.407	0.000	12.2	23	-8.3	10.4	5.15	 .0773	0.015	1404	1	100.0	60
21/05/23	10:00 a	9.4	9.6	8.5	7	-24.8	13.0	W	13.00	25.0	W	5.9	7.9	4.4	6.6	30.031	0.00	0.00	772	66.40	802	8.4	3.60	9.1	0.370	0.000	13.1	21	-8.8	11.1	4.86	 .0771	0.021	1406	1	100.0	60
21/05/23	11:00 a	9.9	10.2	9.3	7	-24.5	12.0	WSW	12.00	23.0	W	6.7	8.3	5.2	7.6	30.012	0.00	0.00	810	69.67	814	9.2	3.94	9.3	0.352	0.000	14.6	19	-8.8	12.2	4.55	 .0766	0.022	1404	1	100.0	60
21/05/23	12:00 p	9.9	10.6	9.8	9	-21.6	14.0	W	14.00	26.0	WSW	6.3	8.4	4.8	7.4	29.979	0.00	0.00	781	67.17	807	8.4	3.60	9.1	0.350	0.000	15.7	18	-8.6	13.1	4.34	 .0762	0.023	1405	1	100.0	60
21/05/23	1:00 p	9.9	10.4	9.6	10	-20.4	20.0	WSW	20.00	33.0	WNW	5.3	8.4	3.8	6.1	29.944	0.00	0.00	688	59.18	744	6.3	2.70	7.5	0.352	0.000	16.3	17	-8.9	13.6	4.12	 .0760	0.024	1405	1	100.0	60
21/05/23	2:00 p	8.7	9.9	8.7	12	-19.2	25.0	W	25.00	37.0	WSW	3.4	7.3	2.0	3.8	29.942	0.00	0.00	539	46.36	622	3.7	1.59	5.0	0.403	0.000	17.2	15	-9.7	14.3	3.63	 .0758	0.024	1405	1	100.0	60
21/05/23	3:00 p	7.8	8.7	7.8	16	-16.5	16.0	W	16.00	31.0	WNW	3.5	6.5	2.2	3.9	29.983	0.00	0.00	341	29.33	446	1.5	0.64	2.5	0.440	0.000	18.2	15	-8.9	15.2	3.56	 .0756	0.014	1405	1	100.0	60
21/05/23	4:00 p	6.1	7.8	6.1	21	-14.6	13.0	W	13.00	28.0	WSW	2.2	5.0	1.1	0.7	30.011	0.00	0.00	96	8.26	223	0.1	0.04	0.7	0.509	0.000	18.3	16	-8.0	15.3	3.85	 .0756	0.008	1405	1	100.0	60
21/05/23	5:00 p	3.2	6.1	3.2	19	-18.3	7.0	W	7.00	19.0	WSW	0.3	2.3	-0.7	-4.2	30.016	0.00	0.00	1	0.09	9	0.0	0.00	0.0	0.630	0.000	18.2	16	-8.1	15.2	3.86	 .0757	0.003	1405	1	100.0	60
21/05/23	6:00 p	1.7	3.2	1.7	21	-18.3	9.0	SW	9.00	18.0	SW	-2.2	0.8	-3.1	-6.3	30.047	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.692	0.000	17.8	15	-9.2	14.8	3.59	 .0759	0.004	1405	1	100.0	60
21/05/23	7:00 p	0.8	3.0	0.4	16	-22.3	6.0	SW	6.00	21.0	WSW	-2.3	-0.1	-3.2	-6.9	30.054	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.731	0.000	17.3	15	-9.6	14.3	3.63	 .0760	0.003	1404	1	100.0	60
21/05/23	8:00 p	-1.2	1.7	-1.6	27	-17.9	4.0	NE	4.00	10.0	E	-3.6	-1.9	-4.3	-7.9	30.064	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.815	0.000	16.8	16	-9.2	13.9	3.91	 .0762	0.003	1405	1	100.0	60
21/05/23	9:00 p	-1.8	0.2	-1.9	23	-20.2	5.0	ENE	5.00	11.0	ENE	-4.8	-2.4	-5.5	-9.2	30.091	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.838	0.000	16.2	16	-9.7	13.4	3.93	 .0764	0.002	1405	1	100.0	60
21/05/23	10:00 p	-4.3	-1.8	-5.1	20	-24.0	3.0	SSW	3.00	11.0	WSW	-6.4	-4.9	-6.9	-10.7	30.092	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.944	0.000	15.5	16	-10.3	12.8	3.95	 .0766	0.002	1405	1	100.0	60
21/05/23	11:00 p	-8.8	-4.4	-8.9	42	-19.4	3.0	NNW	3.00	8.0	N	-11.5	-9.2	-11.8	-15.6	30.119	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.132	0.000	14.7	16	-10.9	12.2	3.98	 .0769	0.001	1405	1	100.0	60
22/05/23	12:00 a	-9.9	-6.7	-9.9	53	-17.7	5.0	WSW	5.00	9.0	SW	-14.3	-10.1	-14.6	-18.2	30.117	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.176	0.000	14.7	16	-10.9	12.2	3.98	 .0769	0.001	1405	1	100.0	60
22/05/23	1:00 a	-7.7	-7.7	-9.9	36	-20.2	3.0	SSW	3.00	7.0	SSW	-10.2	-8.1	-10.6	-14.3	30.119	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.083	0.000	13.6	16	-11.8	11.3	4.02	 .0772	0.001	1404	1	100.0	60
22/05/23	2:00 a	-9.4	-7.7	-11.9	43	-19.7	4.0	NE	4.00	7.0	NE	-13.0	-9.7	-13.3	-17.0	30.134	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.155	0.000	12.3	17	-12.1	10.3	4.15	 .0776	0.001	1404	1	100.0	60
22/05/23	3:00 a	-8.4	-8.2	-10.3	29	-23.3	1.0	SSE	1.00	5.0	ENE	-8.4	-8.8	-8.8	-12.6	30.152	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.113	0.000	11.6	17	-12.7	9.8	4.15	 .0779	0.001	1405	1	100.0	60
22/05/23	4:00 a	-13.5	-8.4	-13.5	62	-19.2	1.0	SSE	1.00	5.0	SSE	-13.5	-13.7	-13.7	-17.4	30.172	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.326	0.000	10.4	17	-13.6	8.9	4.15	 .0782	0.001	1405	1	100.0	60
22/05/23	5:00 a	-12.3	-11.4	-13.7	42	-22.6	0.0	NE	0.00	5.0	NE	-12.3	-12.5	-12.5	-16.3	30.226	0.00	0.00	0	0.00	5	0.0	0.00	0.0	1.275	0.000	9.1	18	-14.1	7.8	4.25	 .0788	0.000	1405	1	100.0	60
22/05/23	6:00 a	-10.3	-10.3	-13.4	47	-19.5	1.0	NNE	1.00	4.0	NE	-10.3	-10.6	-10.6	-13.5	30.273	0.00	0.00	62	5.33	146	0.0	0.00	0.5	1.194	0.000	10.3	17	-13.7	8.9	4.15	 .0785	0.001	1405	1	100.0	60
22/05/23	7:00 a	-4.4	-4.4	-10.3	37	-16.9	0.0	NNE	0.00	4.0	NNE	-4.4	-4.9	-4.9	-3.4	30.323	0.00	0.00	249	21.42	385	1.2	0.51	1.9	0.947	0.000	9.3	18	-13.9	8.0	4.27	 .0790	0.003	1405	1	100.0	60
22/05/23	8:00 a	0.7	0.7	-4.4	23	-18.1	1.0	NNE	1.00	6.0	W	0.7	-0.1	-0.1	3.4	30.336	0.00	0.00	480	41.29	601	3.5	1.50	4.9	0.736	0.000	8.6	19	-13.8	7.3	4.35	 .0792	0.006	1405	1	100.0	60
22/05/23	9:00 a	7.3	7.3	0.7	15	-17.7	4.0	NE	4.00	14.0	NE	6.3	6.1	5.1	8.3	30.343	0.00	0.00	645	55.48	749	6.2	2.66	7.8	0.458	0.000	9.4	18	-13.8	8.1	4.28	 .0790	0.012	1405	1	100.0	60
22/05/23	10:00 a	8.2	8.5	7.2	10	-21.7	11.0	NE	11.00	22.0	NE	5.1	6.8	3.7	5.8	30.316	0.00	0.00	744	63.99	824	8.3	3.56	9.2	0.421	0.000	11.3	16	-13.6	9.6	4.00	 .0784	0.018	1405	1	100.0	60
22/05/23	11:00 a	9.7	9.8	8.3	11	-19.5	5.0	NE	5.00	16.0	ENE	8.6	8.2	7.2	10.5	30.304	0.00	0.00	782	67.26	840	9.2	3.94	9.7	0.361	0.000	14.1	15	-12.2	11.7	3.80	 .0775	0.017	1405	1	100.0	60
22/05/23	12:00 p	10.7	11.0	9.7	10	-19.8	4.0	NNE	4.00	15.0	NE	10.1	8.9	8.4	11.9	30.275	0.00	0.00	762	65.54	842	8.6	3.69	9.4	0.319	0.000	18.1	13	-10.8	15.0	3.07	 .0764	0.017	1405	1	100.0	60
22/05/23	1:00 p	11.2	11.8	10.2	9	-20.6	6.0	NNE	6.00	13.0	WNW	10.1	9.3	8.2	11.8	30.241	0.00	0.00	664	57.11	749	6.4	2.74	7.8	0.296	0.000	20.9	12	-9.6	17.9	2.95	 .0755	0.016	1404	1	100.0	60
22/05/23	2:00 p	11.5	12.2	11.2	7	-23.3	4.0	WNW	4.00	11.0	NNW	11.1	9.5	9.1	12.2	30.212	0.00	0.00	519	44.64	594	3.8	1.63	5.0	0.285	0.000	22.4	12	-8.4	20.0	2.95	 .0751	0.013	1405	1	100.0	60
22/05/23	3:00 p	12.4	12.4	11.6	7	-22.6	3.0	N	3.00	10.0	N	12.4	10.1	10.1	12.3	30.211	0.00	0.00	338	29.07	445	1.5	0.64	2.5	0.248	0.000	23.9	12	-7.3	22.2	2.95	 .0747	0.009	1405	1	100.0	60
22/05/23	4:00 p	9.4	12.4	9.4	16	-15.2	3.0	NNE	3.00	8.0	N	9.1	8.1	7.8	7.2	30.218	0.00	0.00	89	7.65	218	0.1	0.04	0.7	0.373	0.000	24.0	12	-7.2	22.3	2.95	 .0747	0.004	1405	1	100.0	60
22/05/23	5:00 p	4.2	9.3	4.2	25	-14.2	3.0	NE	3.00	9.0	NNE	3.2	3.2	2.3	-1.3	30.238	0.00	0.00	1	0.09	9	0.0	0.00	0.0	0.590	0.000	23.8	12	-7.4	21.9	2.95	 .0748	0.002	1405	1	100.0	60
22/05/23	6:00 p	0.7	4.2	0.7	29	-15.4	9.0	NE	9.00	12.0	NE	-3.5	-0.1	-4.2	-7.4	30.249	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.736	0.000	21.3	9	-12.9	18.3	2.33	 .0755	0.004	1405	1	100.0	60
22/05/23	7:00 p	0.6	1.4	0.4	31	-14.7	5.0	NE	5.00	12.0	ENE	-2.1	-0.2	-2.8	-6.3	30.261	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.741	0.000	19.7	10	-12.8	16.4	2.60	 .0760	0.003	1405	1	100.0	60
22/05/23	8:00 p	-0.7	0.5	-2.9	33	-15.0	3.0	WNW	3.00	7.0	E	-2.2	-1.3	-2.8	-6.4	30.289	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.792	0.000	20.4	14	-8.0	17.5	3.43	 .0758	0.002	1404	1	100.0	60
22/05/23	9:00 p	-4.6	-0.7	-4.6	40	-16.2	3.0	SSE	3.00	8.0	S	-6.7	-5.1	-7.2	-10.8	30.311	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.956	0.000	20.1	14	-8.3	17.1	3.41	 .0759	0.002	1406	1	100.0	60
22/05/23	10:00 p	-4.3	-4.0	-6.2	40	-15.9	3.0	SSW	3.00	7.0	SSW	-6.3	-4.7	-6.8	-10.4	30.330	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.942	0.000	19.2	15	-8.1	16.2	3.61	 .0762	0.001	1404	1	100.0	60
22/05/23	11:00 p	-7.4	-2.3	-7.4	57	-14.5	4.0	SSW	4.00	9.0	SSW	-10.7	-7.7	-11.0	-14.6	30.325	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.072	0.000	17.8	16	-8.4	14.9	3.87	 .0765	0.002	1405	1	100.0	60
23/05/23	12:00 a	-4.9	-4.9	-7.4	46	-14.8	3.0	S	3.00	6.0	SSE	-7.1	-5.3	-7.5	-11.1	30.304	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.970	0.000	17.4	17	-7.9	14.6	4.08	 .0766	0.001	1405	1	100.0	60
23/05/23	1:00 a	-5.4	-4.0	-6.9	39	-17.2	4.0	SW	4.00	10.0	SE	-8.4	-5.8	-8.8	-12.4	30.281	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.991	0.000	15.7	19	-7.9	13.1	4.54	 .0770	0.001	1404	1	100.0	60
23/05/23	2:00 a	-8.8	-5.1	-8.8	62	-14.8	1.0	ENE	1.00	6.0	SW	-8.8	-9.1	-9.1	-12.6	30.264	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.132	0.000	14.9	20	-7.9	12.4	4.75	 .0772	0.001	1405	1	100.0	60
23/05/23	3:00 a	-7.8	-7.2	-9.0	54	-15.5	1.0	ENE	1.00	5.0	SSW	-7.8	-8.1	-8.1	-11.7	30.262	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.090	0.000	13.2	21	-8.7	11.2	4.87	 .0776	0.001	1405	1	100.0	60
23/05/23	4:00 a	-9.4	-7.4	-9.4	65	-14.8	1.0	SSW	1.00	5.0	SSW	-9.4	-9.6	-9.6	-13.2	30.263	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.157	0.000	11.6	24	-8.3	10.0	5.35	 .0781	0.001	1405	1	100.0	60
23/05/23	5:00 a	-7.7	-7.7	-9.8	56	-15.0	2.0	NE	2.00	7.0	NE	-9.1	-8.0	-9.3	-12.9	30.273	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.086	0.000	10.6	23	-9.7	9.2	5.15	 .0784	0.000	1404	1	100.0	60
23/05/23	6:00 a	-6.5	-6.5	-7.7	50	-15.2	2.0	ENE	2.00	8.0	ENE	-7.7	-6.8	-8.1	-10.8	30.299	0.00	0.00	57	4.90	178	0.0	0.00	0.5	1.035	0.000	12.1	21	-9.6	10.3	4.85	 .0780	0.001	1405	1	100.0	60
23/05/23	7:00 a	-2.7	-2.7	-6.5	40	-14.5	1.0	NNE	1.00	6.0	NNE	-2.7	-3.2	-3.2	-1.3	30.291	0.00	0.00	266	22.88	396	1.3	0.56	2.3	0.877	0.000	13.0	20	-9.5	10.9	4.75	 .0778	0.003	1405	1	100.0	60
23/05/23	8:00 a	4.8	4.8	-2.7	25	-13.6	3.0	NNE	3.00	7.0	NNE	4.0	3.9	3.1	6.7	30.284	0.00	0.00	478	41.11	552	3.6	1.54	4.8	0.562	0.000	12.2	20	-10.1	10.3	4.73	 .0780	0.008	1405	1	100.0	60
23/05/23	9:00 a	8.8	8.8	4.8	15	-16.5	5.0	NNE	5.00	18.0	NE	7.6	7.4	6.3	9.3	30.244	0.00	0.00	618	53.15	682	6.1	2.61	7.3	0.398	0.000	12.4	19	-10.6	10.4	4.54	 .0778	0.013	1405	1	100.0	60
23/05/23	10:00 a	10.0	10.6	8.8	17	-14.0	6.0	NE	6.00	16.0	NE	8.7	8.7	7.4	10.6	30.215	0.00	0.00	719	61.84	793	8.2	3.51	9.2	0.347	0.000	13.1	19	-10.1	10.9	4.55	 .0776	0.016	1405	1	100.0	60
23/05/23	11:00 a	11.8	12.0	9.9	17	-12.5	5.0	NNE	5.00	14.0	NNE	11.2	9.9	9.3	12.9	30.163	0.00	0.00	770	66.23	810	9.2	3.94	9.7	0.271	0.000	13.8	18	-10.2	11.5	4.35	 .0772	0.017	1404	1	100.0	60
23/05/23	12:00 p	12.4	12.6	11.8	14	-14.4	7.0	NNE	7.00	22.0	WNW	11.4	10.3	9.3	12.9	30.123	0.00	0.00	757	65.11	791	8.7	3.73	9.4	0.245	0.000	15.8	18	-8.5	13.2	4.34	 .0766	0.019	1405	1	100.0	60
23/05/23	1:00 p	11.8	12.6	11.8	13	-15.8	13.0	WNW	13.00	24.0	W	8.7	9.8	6.7	9.6	30.125	0.00	0.00	661	56.85	747	6.4	2.74	7.8	0.271	0.000	17.1	17	-8.2	14.2	4.10	 .0762	0.021	1406	1	100.0	60
23/05/23	2:00 p	10.6	11.9	10.6	16	-14.3	15.0	WSW	15.00	25.0	WSW	6.8	9.0	5.3	7.7	30.124	0.00	0.00	521	44.81	613	3.8	1.63	5.2	0.324	0.000	17.7	16	-8.5	14.7	3.87	 .0761	0.019	1404	1	100.0	60
23/05/23	3:00 p	9.4	10.7	9.4	19	-13.1	12.0	W	12.00	24.0	WSW	6.2	8.2	5.0	6.9	30.136	0.00	0.00	332	28.56	443	1.5	0.64	2.5	0.370	0.000	17.8	16	-8.4	14.9	3.87	 .0761	0.013	1405	1	100.0	60
23/05/23	4:00 p	7.1	9.5	7.1	32	-8.5	11.0	WNW	11.00	20.0	WNW	3.8	6.2	2.8	2.5	30.169	0.00	0.00	91	7.83	216	0.1	0.04	0.7	0.468	0.000	17.6	16	-8.6	14.6	3.88	 .0762	0.007	1405	1	100.0	60
23/05/23	5:00 p	3.1	7.1	3.1	41	-8.9	5.0	NW	5.00	13.0	NW	0.9	2.4	0.3	-3.2	30.185	0.00	0.00	2	0.17	11	0.0	0.00	0.0	0.634	0.000	17.6	19	-6.3	14.8	4.40	 .0762	0.002	1405	1	100.0	60
23/05/23	6:00 p	3.3	3.6	3.1	38	-9.7	3.0	NNW	3.00	12.0	NW	2.2	2.6	1.5	-2.0	30.207	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.627	0.000	17.0	18	-7.5	14.2	4.30	 .0765	0.002	1405	1	100.0	60
23/05/23	7:00 p	1.3	3.5	1.3	37	-11.8	2.0	WNW	2.00	14.0	WNW	0.8	0.6	0.2	-3.3	30.228	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.711	0.000	16.6	22	-5.3	14.0	5.01	 .0766	0.002	1405	1	100.0	60
23/05/23	8:00 p	1.0	1.9	0.7	34	-13.1	4.0	SSW	4.00	9.0	SSE	-1.0	0.3	-1.7	-5.2	30.235	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.722	0.000	16.2	23	-5.0	13.7	5.20	 .0767	0.002	1405	1	100.0	60
23/05/23	9:00 p	0.2	2.7	0.2	34	-13.8	7.0	SSE	7.00	11.0	SSE	-3.3	-0.4	-4.0	-7.4	30.232	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.755	0.000	15.7	23	-5.4	13.3	5.24	 .0768	0.003	1404	1	100.0	60
23/05/23	10:00 p	-4.1	0.2	-4.1	53	-12.2	6.0	SW	6.00	10.0	SSW	-8.1	-4.4	-8.4	-11.9	30.234	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.933	0.000	15.2	24	-5.3	12.8	5.35	 .0770	0.002	1405	1	100.0	60
23/05/23	11:00 p	-3.3	-1.3	-4.7	40	-15.0	3.0	SW	3.00	9.0	WSW	-5.3	-3.8	-5.8	-9.4	30.216	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.903	0.000	14.7	26	-4.6	12.6	5.68	 .0770	0.001	1405	1	100.0	60
24/05/23	12:00 a	-4.6	-3.2	-4.6	57	-11.8	2.0	ENE	2.00	7.0	N	-5.7	-4.9	-6.0	-9.5	30.202	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.956	0.000	14.9	26	-4.5	12.7	5.67	 .0769	0.001	1405	1	100.0	60
24/05/23	1:00 a	-3.1	-3.1	-5.4	48	-12.5	2.0	ENE	2.00	6.0	ENE	-3.9	-3.4	-4.3	-7.9	30.169	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.891	0.000	13.8	27	-4.9	11.8	5.85	 .0772	0.001	1404	1	100.0	60
24/05/23	2:00 a	-5.4	-2.7	-6.1	51	-14.0	4.0	ENE	4.00	10.0	ENE	-8.4	-5.7	-8.7	-12.3	30.161	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.988	0.000	13.2	28	-5.0	11.4	6.05	 .0773	0.001	1405	1	100.0	60
24/05/23	3:00 a	-5.4	-4.5	-5.6	43	-16.0	3.0	ESE	3.00	10.0	W	-7.6	-5.8	-8.0	-11.6	30.136	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.988	0.000	12.7	29	-4.9	11.1	6.15	 .0774	0.001	1405	1	100.0	60
24/05/23	4:00 a	-8.5	-4.2	-8.7	56	-15.7	3.0	WNW	3.00	9.0	W	-11.1	-8.7	-11.3	-14.9	30.128	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.118	0.000	11.6	31	-5.0	10.2	6.49	 .0776	0.001	1405	1	100.0	60
24/05/23	5:00 a	-5.1	-4.8	-8.4	41	-16.3	3.0	W	3.00	9.0	W	-7.2	-5.5	-7.7	-11.3	30.127	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.975	0.000	10.5	33	-5.1	9.4	6.91	 .0779	0.001	1404	1	100.0	60
24/05/23	6:00 a	-3.6	-3.6	-7.2	39	-15.6	3.0	SSE	3.00	8.0	WNW	-5.6	-4.1	-6.1	-8.7	30.138	0.00	0.00	67	5.76	214	0.1	0.04	0.6	0.914	0.000	11.4	30	-5.6	10.1	6.35	 .0777	0.001	1405	1	100.0	60
