"Fecha Tiempo, GMT-05:00","Temp, °C (SEN S/N: 2420039, LBL: Tint1)","HR, % (SEN S/N: 2420039, LBL: HR)","Intensidad, lux (SEN S/N: 2420039, LBL: I)"
11/24/20 12:00:00,12.871,46.814,11.8
11/24/20 12:15:00,13.209,43.796,11.8
11/24/20 12:30:00,13.449,41.650,11.8
11/24/20 12:45:00,13.546,44.401,11.8
11/24/20 13:00:00,13.762,49.499,11.8
11/24/20 13:15:00,14.074,44.119,11.8
11/24/20 13:30:00,14.002,43.513,11.8
11/24/20 13:45:00,14.098,39.116,11.8
11/24/20 14:00:00,14.122,48.402,11.8
11/24/20 14:15:00,14.194,51.742,11.8
11/24/20 14:30:00,14.409,45.541,11.8
11/24/20 14:45:00,13.762,50.731,19.7
11/24/20 15:00:00,13.497,55.748,51.2
11/24/20 15:15:00,13.930,52.440,51.2
11/24/20 15:30:00,14.290,53.010,43.4
11/24/20 15:45:00,14.218,54.978,43.4
11/24/20 16:00:00,14.098,55.778,35.5
11/24/20 16:15:00,13.666,48.869,19.7
11/24/20 16:30:00,13.353,48.147,19.7
11/24/20 16:45:00,13.088,53.386,11.8
11/24/20 17:00:00,12.171,53.799,11.8
11/24/20 17:15:00,11.029,55.766,11.8
11/24/20 17:30:00,10.124,92.091,3.9
11/24/20 17:45:00,9.928,92.169,3.9
11/24/20 18:00:00,9.780,92.387,3.9
11/24/20 18:15:00,9.583,92.285,3.9
11/24/20 18:30:00,9.312,92.266,3.9
11/24/20 18:45:00,8.990,92.234,3.9
11/24/20 19:00:00,8.717,92.266,3.9
11/24/20 19:15:00,8.543,92.323,3.9
11/24/20 19:30:00,8.120,92.214,11.8
11/24/20 19:45:00,7.519,100.000,11.8
