		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
21/01/21	6:30 p	4.2	4.2	4.1	96	3.6	2.2	SE	2.01	4.5	SE	2.2	4.2	2.2	-0.5	1036.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.148	0.000	10.6	67	4.7	10.2	12.59	1.2631	0.00	352	1	100.0	15
21/01/21	6:45 p	4.1	4.2	4.1	95	3.3	2.2	SSE	2.01	3.6	ESE	2.1	4.1	2.1	-0.7	1036.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.149	0.000	10.5	67	4.6	10.2	12.59	1.2637	0.00	351	1	100.0	15
21/01/21	7:00 p	4.1	4.1	4.0	96	3.5	1.8	SSE	1.61	3.6	SSE	2.5	4.1	2.6	-0.2	1037.0	0.25	0.0	0	0.00	0	0.0	0.00	0.0	0.149	0.000	10.4	67	4.6	10.1	12.58	1.2641	0.00	351	1	100.0	15
21/01/21	7:15 p	4.1	4.1	4.1	96	3.5	0.9	SSE	0.80	2.2	SSE	3.9	4.2	4.0	1.3	1037.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.148	0.000	10.4	67	4.6	10.1	12.58	1.2642	0.00	351	1	100.0	15
21/01/21	7:30 p	4.1	4.1	4.1	95	3.3	1.3	SSE	1.21	2.2	SSE	3.1	4.1	3.1	0.4	1037.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.149	0.000	10.4	67	4.6	10.1	12.58	1.2644	0.00	352	1	100.0	15
21/01/21	7:45 p	4.1	4.1	4.1	96	3.5	2.2	SSE	2.01	4.5	SE	2.1	4.2	2.2	-0.6	1037.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.148	0.000	10.3	67	4.5	10.0	12.57	1.2653	0.00	351	1	100.0	15
21/01/21	8:00 p	4.1	4.2	4.1	96	3.5	2.7	SE	2.41	5.4	SSE	1.7	4.2	1.7	-1.0	1037.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.148	0.000	10.3	67	4.4	9.9	12.57	1.2658	0.00	351	1	100.0	15
21/01/21	8:15 p	4.2	4.2	4.1	96	3.6	2.7	SE	2.41	5.4	SE	1.8	4.2	1.8	-0.9	1038.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.148	0.000	10.2	68	4.5	9.9	12.76	1.2666	0.00	351	1	100.0	15
21/01/21	8:30 p	4.1	4.2	4.1	96	3.5	3.1	SE	2.82	6.3	SE	1.3	4.2	1.4	-1.3	1038.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.148	0.000	10.0	68	4.4	9.7	12.75	1.2679	0.00	351	1	100.0	15
21/01/21	8:45 p	4.1	4.1	4.0	96	3.5	4.0	SE	3.62	5.8	SSE	0.7	4.1	0.7	-1.8	1038.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.149	0.000	9.9	68	4.3	9.7	12.75	1.2684	0.00	352	1	100.0	15
21/01/21	9:00 p	4.0	4.1	3.9	96	3.4	4.0	SE	3.62	7.2	SSE	0.6	4.1	0.7	-1.8	1038.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.149	0.000	9.8	68	4.2	9.6	12.76	1.2691	0.00	351	1	100.0	15
21/01/21	9:15 p	3.9	4.0	3.9	96	3.3	4.0	SE	3.62	7.2	SE	0.5	3.9	0.5	-2.0	1038.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.150	0.000	9.7	68	4.0	9.4	12.77	1.2701	0.00	351	1	100.0	15
21/01/21	9:30 p	3.9	3.9	3.8	96	3.3	3.6	SE	3.22	7.2	SSE	0.8	3.9	0.8	-1.8	1039.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.150	0.000	9.7	68	4.0	9.4	12.77	1.2704	0.00	351	1	100.0	15
21/01/21	9:45 p	3.8	3.9	3.8	96	3.3	4.0	SE	3.62	6.7	SE	0.4	3.8	0.4	-2.1	1039.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.151	0.000	9.6	68	3.9	9.3	12.78	1.2713	0.00	352	1	100.0	15
21/01/21	10:00 p	3.9	3.9	3.8	96	3.3	3.1	SE	2.82	5.4	ESE	1.1	3.9	1.1	-1.6	1039.3	0.25	0.0	0	0.00	0	0.0	0.00	0.0	0.150	0.000	9.5	69	4.1	9.3	13.07	1.2715	0.00	351	1	100.0	15
21/01/21	10:15 p	3.9	3.9	3.8	96	3.3	3.1	SE	2.82	6.3	SE	1.1	3.9	1.1	-1.6	1039.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.150	0.000	9.4	68	3.8	9.1	12.79	1.2720	0.00	351	1	100.0	15
21/01/21	10:30 p	3.9	3.9	3.8	96	3.4	3.6	SE	3.22	6.3	SE	0.8	3.9	0.8	-1.7	1039.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.150	0.000	9.4	69	4.0	9.2	13.07	1.2717	0.00	351	1	100.0	15
21/01/21	10:45 p	4.0	4.0	3.9	96	3.4	3.1	SE	2.82	5.8	SE	1.2	4.1	1.3	-1.4	1038.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.149	0.000	9.3	69	3.9	9.1	13.07	1.2716	0.00	352	1	100.0	15
21/01/21	11:00 p	4.1	4.1	3.9	96	3.5	3.6	SE	3.22	5.4	SSE	0.9	4.1	1.0	-1.6	1038.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.149	0.000	9.3	69	3.9	9.0	13.08	1.2716	0.00	351	1	100.0	15
21/01/21	11:15 p	4.1	4.1	4.0	96	3.5	3.1	SE	2.82	5.8	ESE	1.3	4.1	1.3	-1.3	1038.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.149	0.000	9.2	69	3.8	8.9	13.08	1.2716	0.00	351	1	100.0	15
21/01/21	11:30 p	4.1	4.1	4.1	96	3.5	2.7	ESE	2.41	5.4	SE	1.7	4.2	1.7	-1.0	1037.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.148	0.000	9.2	69	3.8	8.9	13.08	1.2715	0.00	351	1	100.0	15
21/01/21	11:45 p	4.1	4.2	4.1	96	3.5	2.2	SE	2.01	4.5	ESE	2.1	4.2	2.2	-0.6	1037.8	0.25	0.0	0	0.00	0	0.0	0.00	0.0	0.148	0.000	9.2	69	3.8	8.9	13.08	1.2714	0.00	352	1	100.0	15
22/01/21	12:00 a	4.1	4.1	4.0	96	3.5	3.1	SE	2.82	4.5	SE	1.3	4.1	1.3	-1.3	1037.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.149	0.000	9.1	69	3.7	8.8	13.08	1.2713	0.00	352	1	100.0	15
22/01/21	12:15 a	4.1	4.1	4.0	96	3.5	3.1	ESE	2.82	5.8	SE	1.3	4.1	1.3	-1.3	1037.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.149	0.000	9.1	69	3.7	8.8	13.08	1.2713	0.00	349	1	100.0	15
22/01/21	12:30 a	3.9	4.1	3.9	96	3.4	3.1	SE	2.82	5.8	SE	1.2	3.9	1.2	-1.5	1037.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.150	0.000	9.0	69	3.6	8.7	13.09	1.2715	0.00	351	1	100.0	15
22/01/21	12:45 a	3.7	4.0	3.7	96	3.1	3.6	SE	3.22	5.8	SE	0.5	3.7	0.5	-2.1	1037.0	0.25	0.0	0	0.00	0	0.0	0.00	0.0	0.153	0.000	8.9	69	3.6	8.7	13.09	1.2715	0.00	351	1	100.0	15
22/01/21	1:00 a	3.6	3.7	3.6	96	3.0	3.1	SE	2.82	5.8	SE	0.7	3.6	0.7	-2.0	1036.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.154	0.000	8.9	69	3.5	8.6	13.09	1.2715	0.00	351	1	100.0	15
22/01/21	1:15 a	3.5	3.6	3.5	96	2.9	3.1	SE	2.82	4.9	SSE	0.6	3.5	0.6	-2.1	1036.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.155	0.000	8.8	69	3.4	8.5	13.09	1.2719	0.00	352	1	100.0	15
22/01/21	1:30 a	3.4	3.5	3.4	96	2.9	2.2	SE	2.01	4.0	ESE	1.3	3.4	1.3	-1.4	1036.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.155	0.000	8.8	70	3.6	8.5	13.35	1.2717	0.00	351	1	100.0	15
22/01/21	1:45 a	3.3	3.4	3.3	96	2.8	2.2	SE	2.01	4.5	SE	1.2	3.3	1.2	-1.7	1036.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.156	0.000	8.8	69	3.4	8.5	13.09	1.2718	0.00	351	1	100.0	15
22/01/21	2:00 a	3.3	3.4	3.3	96	2.8	2.7	SE	2.41	4.9	ESE	0.8	3.3	0.8	-2.0	1036.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.156	0.000	8.7	69	3.3	8.4	13.10	1.2720	0.00	351	1	100.0	15
22/01/21	2:15 a	3.2	3.3	3.2	96	2.6	3.6	SE	3.22	7.2	SSE	-0.1	3.2	-0.1	-2.7	1036.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.157	0.000	8.6	69	3.2	8.3	13.10	1.2726	0.00	352	1	100.0	15
22/01/21	2:30 a	3.1	3.2	3.1	96	2.5	4.0	SE	3.62	7.2	SE	-0.5	3.1	-0.5	-3.1	1036.3	0.25	0.0	0	0.00	0	0.0	0.00	0.0	0.159	0.000	8.5	70	3.3	8.2	13.35	1.2728	0.00	351	1	100.0	15
22/01/21	2:45 a	3.1	3.2	3.1	96	2.5	4.0	SE	3.62	6.3	ESE	-0.5	3.1	-0.5	-3.1	1036.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.159	0.000	8.4	70	3.3	8.2	13.35	1.2732	0.00	351	1	100.0	15
22/01/21	3:00 a	3.0	3.1	3.0	96	2.4	2.7	SE	2.41	4.9	SE	0.4	3.0	0.4	-2.4	1036.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.160	0.000	8.3	70	3.2	8.1	13.35	1.2738	0.00	351	1	100.0	15
22/01/21	3:15 a	3.0	3.1	3.0	96	2.4	2.7	SE	2.41	5.4	ESE	0.4	3.0	0.4	-2.4	1036.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.160	0.000	8.3	70	3.2	8.1	13.35	1.2740	0.00	351	1	100.0	15
22/01/21	3:30 a	2.9	3.1	2.9	96	2.4	2.2	SE	2.01	5.4	ESE	0.7	2.9	0.7	-2.1	1036.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.160	0.000	8.3	70	3.1	8.0	13.35	1.2745	0.00	352	1	100.0	15
22/01/21	3:45 a	3.0	3.0	2.9	96	2.4	1.8	SE	1.61	3.6	ESE	1.3	3.0	1.3	-1.5	1036.6	0.25	0.0	0	0.00	0	0.0	0.00	0.0	0.160	0.000	8.3	70	3.1	8.0	13.35	1.2744	0.00	351	1	100.0	15
22/01/21	4:00 a	3.0	3.1	3.0	96	2.4	2.7	SE	2.41	4.9	SE	0.4	3.0	0.4	-2.4	1036.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.160	0.000	8.2	70	3.1	7.9	13.35	1.2749	0.00	351	1	100.0	15
22/01/21	4:15 a	2.9	3.0	2.9	96	2.4	3.1	SE	2.82	5.8	SE	-0.1	2.9	-0.1	-2.8	1037.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.160	0.000	8.2	70	3.0	7.9	13.35	1.2758	0.00	351	1	100.0	15
22/01/21	4:30 a	2.9	2.9	2.8	96	2.3	2.7	SE	2.41	4.9	ESE	0.2	2.9	0.2	-2.6	1037.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.161	0.000	8.2	70	3.0	7.9	13.35	1.2766	0.00	352	1	100.0	15
22/01/21	4:45 a	2.9	2.9	2.8	96	2.3	2.2	ESE	2.01	4.0	SE	0.7	2.9	0.7	-2.1	1038.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.161	0.000	8.1	70	3.0	7.8	13.35	1.2775	0.00	351	1	100.0	15
22/01/21	5:00 a	2.9	2.9	2.8	96	2.3	1.8	SE	1.61	3.6	ESE	1.2	2.9	1.2	-1.7	1038.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.161	0.000	8.1	70	2.9	7.8	13.35	1.2783	0.00	351	1	100.0	15
22/01/21	5:15 a	2.9	2.9	2.8	96	2.3	1.8	SE	1.61	3.1	SE	1.2	2.9	1.2	-1.7	1039.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.161	0.000	8.1	70	2.9	7.8	13.35	1.2785	0.00	351	1	100.0	15
22/01/21	5:30 a	2.9	2.9	2.8	96	2.4	2.2	SE	2.01	4.9	SSE	0.7	2.9	0.7	-2.1	1039.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.160	0.000	8.1	70	2.9	7.8	13.35	1.2787	0.00	352	1	100.0	15
22/01/21	5:45 a	2.9	3.0	2.9	96	2.4	3.1	SE	2.82	5.8	SE	-0.1	2.9	-0.1	-2.7	1039.4	0.00	0.0	4	0.09	9	0.0	0.00	0.0	0.160	0.000	8.0	70	2.9	7.7	13.35	1.2793	0.00	351	1	100.0	15
22/01/21	6:00 a	2.9	3.0	2.9	96	2.4	3.1	SE	2.82	6.3	SSE	-0.1	2.9	-0.1	-2.5	1039.8	0.00	0.0	20	0.43	35	0.0	0.00	0.0	0.160	0.000	7.9	70	2.8	7.7	13.35	1.2801	0.00	351	1	100.0	15
22/01/21	6:15 a	2.9	3.0	2.9	96	2.4	2.7	SE	2.41	5.4	SSE	0.3	2.9	0.3	-2.0	1039.9	0.25	0.0	35	0.75	51	0.0	0.00	0.0	0.160	0.000	7.9	70	2.8	7.7	13.35	1.2802	0.00	351	1	100.0	15
22/01/21	6:30 a	2.9	3.0	2.9	96	2.4	3.1	SE	2.82	5.4	SE	-0.1	2.9	-0.1	-2.1	1040.2	0.00	0.0	52	1.12	65	0.0	0.00	0.0	0.160	0.000	8.0	70	2.9	7.7	13.35	1.2802	0.00	351	1	100.0	15
22/01/21	6:45 a	3.1	3.1	2.9	96	2.5	2.2	SE	2.01	4.5	SE	0.8	3.1	0.8	-1.1	1040.4	0.00	0.0	63	1.35	72	0.0	0.00	0.0	0.159	0.000	8.0	70	2.9	7.7	13.35	1.2805	0.00	352	1	100.0	15
22/01/21	7:00 a	3.0	3.1	2.9	96	2.4	2.7	SE	2.41	4.9	SE	0.4	3.0	0.4	-0.4	1040.3	0.00	0.0	63	1.35	76	0.0	0.00	0.0	0.160	0.000	8.1	70	2.9	7.8	13.35	1.2801	0.03	351	1	100.0	15
22/01/21	7:15 a	3.0	3.1	2.9	96	2.4	2.7	SE	2.41	4.9	ESE	0.4	3.0	0.4	-0.2	1040.4	0.00	0.0	70	1.51	102	0.0	0.00	0.5	0.160	0.000	8.1	70	2.9	7.8	13.35	1.2803	0.00	351	1	100.0	15
22/01/21	7:30 a	3.3	3.3	3.0	96	2.7	3.1	SE	2.82	4.9	SSE	0.3	3.3	0.3	0.8	1040.6	0.00	0.0	129	2.77	142	0.7	0.07	0.8	0.157	0.000	8.2	70	3.0	7.9	13.35	1.2799	0.00	351	1	100.0	15
22/01/21	7:45 a	3.3	3.3	3.2	96	2.7	3.1	SE	2.82	4.9	ESE	0.3	3.3	0.3	1.1	1040.7	0.00	0.0	149	3.20	181	0.9	0.10	1.2	0.157	0.000	8.3	70	3.2	8.1	13.35	1.2792	0.00	352	1	100.0	15
22/01/21	8:00 a	3.4	3.4	3.2	96	2.9	3.1	SE	2.82	4.9	SE	0.6	3.4	0.6	1.7	1040.7	0.00	0.0	179	3.85	209	1.5	0.16	1.8	0.155	0.000	8.6	69	3.2	8.3	13.10	1.2782	0.05	351	1	100.0	15
22/01/21	8:15 a	3.8	3.9	3.4	96	3.3	4.5	SE	4.02	7.6	SSE	0.2	3.8	0.2	2.7	1040.9	0.00	0.0	337	7.25	480	2.4	0.26	2.8	0.151	0.000	8.9	69	3.6	8.7	13.09	1.2764	0.00	351	1	100.0	15
22/01/21	8:30 a	3.9	4.0	3.8	96	3.3	4.5	SE	4.02	7.2	S	0.2	3.9	0.2	2.6	1041.1	0.00	0.0	330	7.10	406	2.7	0.29	3.3	0.150	0.000	9.2	68	3.6	8.9	12.81	1.2756	0.00	351	1	100.0	15
22/01/21	8:45 a	4.0	4.2	3.8	96	3.4	4.9	SE	4.43	8.0	SSE	0.1	4.1	0.2	3.0	1041.0	0.00	0.0	419	9.01	564	3.5	0.38	4.2	0.149	0.000	9.6	68	3.9	9.3	12.78	1.2735	0.00	352	1	100.0	15
22/01/21	9:00 a	3.9	4.1	3.8	96	3.3	4.5	SE	4.02	8.0	SSE	0.2	3.9	0.2	2.1	1041.2	0.00	0.0	300	6.45	367	3.1	0.33	4.4	0.150	0.000	9.7	67	3.8	9.4	12.56	1.2733	0.13	351	1	100.0	15
22/01/21	9:15 a	4.2	4.3	3.8	96	3.6	4.5	SE	4.02	7.6	SE	0.6	4.2	0.6	3.1	1041.2	0.00	0.0	383	8.24	503	4.4	0.47	5.9	0.148	0.000	9.9	67	4.0	9.6	12.55	1.2721	0.00	351	1	100.0	15
22/01/21	9:30 a	3.9	4.2	3.9	96	3.3	4.5	SE	4.02	7.2	SSE	0.2	3.9	0.2	2.9	1041.2	0.00	0.0	437	9.40	524	4.5	0.48	5.5	0.150	0.000	10.2	67	4.3	9.9	12.56	1.2707	0.00	351	1	100.0	15
22/01/21	9:45 a	4.0	4.2	3.9	96	3.4	4.9	SE	4.43	8.5	SSE	0.1	4.1	0.2	2.5	1041.3	0.00	0.0	406	8.73	501	4.4	0.47	6.0	0.149	0.000	10.3	66	4.3	10.0	12.36	1.2701	0.00	352	1	100.0	15
22/01/21	10:00 a	3.9	4.1	3.9	96	3.3	4.0	SE	3.62	7.6	SSE	0.5	3.9	0.5	2.6	1041.3	0.00	0.0	352	7.57	432	3.7	0.40	4.3	0.150	0.000	10.3	66	4.3	10.0	12.36	1.2701	0.15	351	1	100.0	15
22/01/21	10:15 a	3.9	4.2	3.9	96	3.3	4.0	SE	3.62	8.5	SE	0.5	3.9	0.5	2.7	1041.4	0.00	0.0	380	8.17	489	4.3	0.46	6.2	0.150	0.000	10.4	66	4.4	10.1	12.37	1.2696	0.00	351	1	100.0	15
22/01/21	10:30 a	4.2	4.2	3.7	96	3.6	4.5	SE	4.02	8.5	SE	0.6	4.2	0.6	2.9	1041.4	0.00	0.0	408	8.77	587	4.7	0.50	6.5	0.148	0.000	10.5	66	4.4	10.2	12.37	1.2693	0.00	351	1	100.0	15
22/01/21	10:45 a	4.3	4.3	3.9	96	3.7	4.9	SE	4.43	7.6	SE	0.5	4.3	0.6	3.3	1041.2	0.00	0.0	493	10.60	585	6.1	0.65	7.8	0.146	0.000	10.8	66	4.7	10.4	12.38	1.2674	0.00	351	1	100.0	15
22/01/21	11:00 a	4.3	4.3	4.0	96	3.8	4.5	SE	4.02	8.0	SE	0.8	4.4	0.8	3.8	1041.0	0.00	0.0	501	10.77	615	6.5	0.70	8.2	0.146	0.000	11.1	65	4.7	10.6	12.19	1.2662	0.18	352	1	100.0	15
22/01/21	11:15 a	4.2	4.4	4.1	96	3.6	4.5	SE	4.02	8.0	SSE	0.6	4.2	0.6	2.8	1041.1	0.00	0.0	395	8.49	503	5.4	0.58	6.6	0.148	0.000	11.2	65	4.9	10.8	12.19	1.2655	0.00	351	1	100.0	15
22/01/21	11:30 a	4.3	4.3	4.0	96	3.7	4.9	SE	4.43	8.0	SE	0.5	4.3	0.6	2.9	1041.0	0.00	0.0	417	8.97	541	5.8	0.62	7.6	0.146	0.000	11.3	65	5.0	10.9	12.20	1.2647	0.00	351	1	100.0	15
22/01/21	11:45 a	4.4	4.4	4.2	96	3.9	5.4	SE	4.83	8.5	SE	0.4	4.5	0.5	2.9	1041.0	0.00	0.0	426	9.16	573	6.5	0.70	11.3	0.145	0.000	11.6	65	5.2	11.1	12.21	1.2636	0.00	351	1	100.0	15
22/01/21	12:00 p	4.3	4.6	4.3	96	3.8	5.4	SE	4.83	8.5	SE	0.3	4.4	0.4	3.6	1040.9	0.00	0.0	564	12.13	960	7.7	0.82	11.5	0.146	0.000	11.8	65	5.5	11.3	12.22	1.2621	0.18	352	1	100.0	15
22/01/21	12:15 p	4.7	4.8	4.3	96	4.1	5.8	SE	5.23	8.5	SE	0.6	4.8	0.7	4.3	1040.7	0.00	0.0	702	15.09	935	9.3	1.00	12.8	0.142	0.000	12.3	63	5.5	11.7	11.75	1.2596	0.00	351	1	100.0	15
22/01/21	12:30 p	4.8	5.1	4.7	96	4.2	5.4	SE	4.83	8.5	SSE	0.8	4.8	0.9	4.2	1040.5	0.00	0.0	584	12.56	679	8.7	0.93	12.9	0.141	0.000	12.9	62	5.8	12.2	11.55	1.2567	0.00	351	1	100.0	15
22/01/21	12:45 p	4.9	5.2	4.8	96	4.3	5.4	SE	4.83	8.9	SSE	1.0	4.9	1.1	4.4	1040.0	0.00	0.0	584	12.56	631	7.6	0.81	10.2	0.140	0.000	13.2	62	6.0	12.5	11.54	1.2547	0.00	351	1	100.0	15
22/01/21	1:00 p	4.6	4.9	4.6	96	4.0	5.8	SE	5.23	9.4	SSE	0.4	4.7	0.5	3.1	1039.6	0.00	0.0	465	10.00	851	6.5	0.70	10.1	0.143	0.000	13.0	62	5.9	12.3	11.54	1.2550	0.25	352	1	100.0	15
22/01/21	1:15 p	4.9	4.9	4.4	96	4.3	5.4	SE	4.83	9.4	SE	1.0	4.9	1.1	2.9	1039.8	0.00	0.0	355	7.63	476	4.9	0.53	6.4	0.140	0.000	12.6	63	5.7	12.0	11.75	1.2571	0.00	351	1	100.0	15
22/01/21	1:30 p	4.6	4.9	4.6	96	4.0	6.3	SE	5.63	9.4	SSE	0.3	4.7	0.3	2.1	1039.5	0.00	0.0	356	7.65	455	5.0	0.54	7.2	0.143	0.000	12.4	63	5.6	11.8	11.75	1.2575	0.00	351	1	100.0	15
22/01/21	1:45 p	4.6	4.8	4.5	96	4.0	5.8	SE	5.23	8.9	SE	0.4	4.7	0.5	2.1	1039.2	0.00	0.0	333	7.16	490	4.1	0.44	5.6	0.143	0.000	12.3	64	5.7	11.7	12.03	1.2578	0.00	351	1	100.0	15
22/01/21	2:00 p	4.5	4.7	4.4	96	3.9	5.8	SE	5.23	9.4	SSE	0.3	4.6	0.4	1.6	1039.1	0.25	0.0	284	6.11	406	3.5	0.38	5.9	0.144	0.000	12.0	65	5.6	11.4	12.22	1.2590	0.13	352	1	100.0	15
22/01/21	2:15 p	4.5	4.6	4.4	96	3.9	5.8	SE	5.23	8.9	SSE	0.3	4.6	0.4	1.2	1038.8	0.00	0.0	236	5.07	315	2.8	0.30	3.6	0.144	0.000	11.7	65	5.3	11.2	12.21	1.2604	0.00	351	1	100.0	15
22/01/21	2:30 p	4.4	4.6	4.4	96	3.8	5.8	SE	5.23	10.3	SSE	0.2	4.4	0.3	1.4	1038.6	0.00	0.0	275	5.91	359	3.3	0.35	5.7	0.145	0.000	11.5	66	5.4	11.1	12.40	1.2608	0.00	351	1	100.0	15
22/01/21	2:45 p	4.3	4.6	4.3	96	3.8	5.8	SE	5.23	8.5	ESE	0.1	4.4	0.2	1.1	1038.2	0.00	0.0	252	5.42	306	2.6	0.28	3.9	0.146	0.000	11.4	66	5.3	11.0	12.40	1.2606	0.00	351	1	100.0	15
22/01/21	3:00 p	4.1	4.4	4.1	96	3.5	5.8	SE	5.23	9.4	SE	-0.2	4.2	-0.1	0.4	1038.0	0.00	0.0	206	4.43	264	2.1	0.22	2.4	0.148	0.000	11.2	67	5.3	10.8	12.64	1.2614	0.10	351	1	100.0	15
22/01/21	3:15 p	4.3	4.5	4.1	96	3.8	5.8	SE	5.23	10.3	SSE	0.1	4.4	0.2	0.8	1037.8	0.00	0.0	211	4.54	292	1.9	0.20	2.4	0.146	0.000	11.1	67	5.2	10.7	12.63	1.2619	0.00	352	1	100.0	15
22/01/21	3:30 p	4.4	4.4	4.3	96	3.8	5.4	SE	4.83	8.0	SE	0.4	4.4	0.4	1.0	1037.4	0.00	0.0	196	4.21	292	1.7	0.18	2.2	0.145	0.000	10.9	67	5.1	10.6	12.62	1.2620	0.00	351	1	100.0	15
22/01/21	3:45 p	4.4	4.4	4.3	96	3.8	5.4	SE	4.83	8.5	SE	0.4	4.4	0.4	1.2	1037.5	0.00	0.0	207	4.45	299	1.8	0.19	2.7	0.145	0.000	11.2	67	5.3	10.8	12.63	1.2609	0.00	351	1	100.0	15
22/01/21	4:00 p	4.4	4.7	4.4	96	3.8	4.9	SE	4.43	8.9	SSE	0.6	4.4	0.7	1.1	1037.4	0.00	0.0	174	3.74	267	1.3	0.14	2.1	0.145	0.000	11.1	67	5.2	10.7	12.63	1.2612	0.08	351	1	100.0	15
22/01/21	4:15 p	4.7	4.7	4.4	96	4.1	5.4	SE	4.83	9.8	SE	0.7	4.7	0.8	1.1	1037.4	0.00	0.0	147	3.16	185	1.0	0.11	1.2	0.142	0.000	10.9	67	5.0	10.5	12.61	1.2623	0.00	352	1	100.0	15
22/01/21	4:30 p	4.6	4.7	4.6	96	4.0	5.4	SE	4.83	10.3	SSE	0.7	4.7	0.7	0.4	1037.5	0.00	0.0	103	2.21	148	0.6	0.06	0.9	0.143	0.000	10.6	68	4.9	10.3	12.79	1.2637	0.00	351	1	100.0	15
22/01/21	4:45 p	4.5	4.7	4.5	96	3.9	5.4	SE	4.83	8.0	SE	0.5	4.6	0.6	0.2	1037.7	0.00	0.0	93	2.00	160	0.1	0.01	0.6	0.144	0.000	10.4	68	4.8	10.1	12.78	1.2648	0.00	351	1	100.0	15
22/01/21	5:00 p	4.5	4.6	4.5	96	3.9	4.5	SE	4.02	7.6	SE	0.9	4.6	1.0	0.3	1037.9	0.00	0.0	66	1.42	111	0.0	0.00	0.0	0.144	0.000	10.3	69	4.8	10.0	13.07	1.2658	0.05	351	1	100.0	15
22/01/21	5:15 p	4.4	4.5	4.4	96	3.9	4.5	SE	4.02	7.2	SSE	0.9	4.5	0.9	0.3	1038.0	0.00	0.0	69	1.48	93	0.0	0.00	0.0	0.145	0.000	10.1	69	4.7	9.8	13.06	1.2667	0.00	352	1	100.0	15
22/01/21	5:30 p	4.4	4.5	4.3	96	3.8	4.9	SE	4.43	8.0	SSE	0.6	4.4	0.7	-0.1	1038.1	0.00	0.0	53	1.14	76	0.0	0.00	0.0	0.145	0.000	10.0	69	4.6	9.8	13.05	1.2674	0.00	351	1	100.0	15
22/01/21	5:45 p	4.2	4.4	4.2	96	3.6	4.0	SE	3.62	7.2	ESE	0.9	4.3	0.9	-0.5	1038.3	0.00	0.0	23	0.49	33	0.0	0.00	0.0	0.147	0.000	9.8	70	4.6	9.6	13.35	1.2685	0.00	351	1	100.0	15
22/01/21	6:00 p	4.3	4.3	4.2	96	3.8	4.0	SE	3.62	8.0	ESE	1.0	4.4	1.1	-0.8	1038.7	0.00	0.0	8	0.17	12	0.0	0.00	0.0	0.146	0.000	9.7	70	4.5	9.4	13.35	1.2697	0.03	351	1	100.0	15
22/01/21	6:15 p	4.3	4.3	4.3	96	3.7	3.6	SE	3.22	6.3	SE	1.2	4.3	1.3	-1.3	1038.7	0.00	0.0	3	0.06	5	0.0	0.00	0.0	0.146	0.000	9.5	71	4.5	9.3	13.63	1.2705	0.00	351	1	100.0	15
