		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
05/02/22	5:00 a	-2.0	-1.4	-2.2	58	-9.2	4.0	NE	4.00	9.0	NE	-4.5	-2.3	-4.8	-9.2	29.920	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.847	0.000	10.1	45	-1.3	9.4	8.75	 .0774	0.001	1405	1	100.0	60
05/02/22	6:00 a	-2.7	-2.0	-3.1	72	-7.0	2.0	NE	2.00	5.0	NE	-3.5	-2.9	-3.7	-7.9	29.967	0.00	0.00	7	0.60	19	0.0	0.00	0.0	0.875	0.000	11.6	46	0.3	10.6	8.85	 .0771	0.001	1404	1	100.0	60
05/02/22	7:00 a	-0.1	-0.1	-3.7	54	-8.3	2.0	ESE	2.00	6.0	ESE	-0.6	-0.5	-1.1	-1.1	29.984	0.00	0.00	139	11.96	336	0.5	0.21	1.5	0.766	0.000	11.6	33	-4.2	10.2	6.84	 .0773	0.002	1405	1	100.0	60
05/02/22	8:00 a	5.2	5.2	-0.1	33	-9.8	1.0	NNE	1.00	6.0	NE	5.2	4.3	4.3	7.4	29.984	0.00	0.00	457	39.31	591	2.9	1.24	4.5	0.549	0.000	12.4	26	-6.6	10.7	5.74	 .0771	0.007	1405	1	100.0	60
05/02/22	9:00 a	8.6	8.6	5.2	28	-8.9	2.0	NE	2.00	5.0	NE	8.6	7.6	7.6	10.7	29.971	0.00	0.00	657	56.51	805	6.5	2.79	9.0	0.405	0.000	11.7	26	-7.2	10.1	5.71	 .0772	0.012	1405	1	100.0	60
05/02/22	10:00 a	10.8	10.8	8.6	24	-9.0	2.0	ENE	2.00	9.0	NNE	10.8	9.4	9.4	12.6	29.950	0.00	0.00	863	74.23	962	11.1	4.76	13.0	0.313	0.000	12.3	28	-5.7	10.7	6.03	 .0770	0.017	1405	1	100.0	60
05/02/22	11:00 a	12.4	13.0	10.6	19	-10.6	4.0	ESE	4.00	11.0	ESE	12.1	10.4	10.2	13.2	29.903	0.00	0.00	1018	87.56	1063	15.2	6.51	16.0	0.248	0.000	14.1	28	-4.2	12.1	6.05	 .0764	0.022	1405	1	100.0	60
05/02/22	12:00 p	13.3	13.3	12.2	32	-3.0	6.0	NE	6.00	19.0	E	12.7	11.7	11.0	13.4	29.879	0.00	0.00	1076	92.55	1088	16.0	6.86	16.0	0.208	0.000	15.8	27	-3.2	13.6	5.85	 .0758	0.024	1405	1	100.0	60
05/02/22	1:00 p	13.5	13.9	13.1	22	-7.8	11.0	WNW	11.00	27.0	W	11.2	11.4	9.1	11.1	29.860	0.00	0.00	1062	91.34	1092	15.8	6.77	16.0	0.201	0.000	17.6	26	-2.2	15.1	5.65	 .0753	0.027	1405	1	100.0	60
05/02/22	2:00 p	13.1	13.8	12.9	31	-3.7	18.0	W	18.00	30.0	WSW	9.3	11.4	7.6	9.7	29.814	0.00	0.00	995	85.58	1055	13.5	5.79	15.2	0.218	0.000	18.9	25	-1.5	16.3	5.47	 .0748	0.029	1405	1	100.0	60
05/02/22	3:00 p	12.3	13.3	12.3	35	-2.7	23.0	WSW	23.00	32.0	W	7.8	10.9	6.4	8.3	29.793	0.00	0.00	816	70.19	928	9.3	3.99	11.6	0.250	0.000	19.7	26	-0.4	17.3	5.65	 .0745	0.027	1405	1	100.0	60
05/02/22	4:00 p	10.7	12.7	10.7	42	-1.7	24.0	WSW	24.00	35.0	WSW	5.8	9.8	4.9	6.7	29.782	0.00	0.00	609	52.38	784	5.1	2.19	7.0	0.317	0.000	20.1	26	-0.0	17.8	5.65	 .0744	0.022	1405	1	100.0	60
05/02/22	5:00 p	8.7	10.7	8.7	46	-2.3	23.0	WSW	23.00	35.0	WSW	3.6	7.9	2.9	4.5	29.791	0.00	0.00	335	28.81	473	1.8	0.77	2.6	0.403	0.000	20.0	26	-0.1	17.7	5.65	 .0744	0.014	1404	1	100.0	60
05/02/22	6:00 p	6.4	8.6	6.4	52	-2.7	19.0	WSW	19.00	32.0	WSW	1.6	5.8	0.9	0.6	29.810	0.00	0.00	88	7.57	135	0.1	0.04	0.7	0.495	0.000	21.6	26	1.3	19.6	5.61	 .0740	0.007	1405	1	100.0	60
05/02/22	7:00 p	5.3	6.4	5.2	53	-3.5	13.0	WSW	13.00	30.0	WSW	1.2	4.7	0.7	-2.2	29.871	0.00	0.00	6	0.52	25	0.0	0.00	0.0	0.544	0.000	23.6	25	2.4	22.4	5.28	 .0736	0.004	1405	1	100.0	60
05/02/22	8:00 p	3.7	5.3	3.7	59	-3.6	7.0	NE	7.00	16.0	NNE	0.9	3.3	0.4	-3.1	29.888	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.609	0.000	24.1	24	2.3	23.0	5.15	 .0736	0.002	1405	1	100.0	60
05/02/22	9:00 p	3.2	3.7	3.2	61	-3.6	7.0	NE	7.00	15.0	N	0.2	2.7	-0.2	-3.8	29.914	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.632	0.000	23.5	24	1.8	22.2	5.18	 .0738	0.002	1405	1	100.0	60
05/02/22	10:00 p	2.4	3.5	2.4	64	-3.7	6.0	NE	6.00	14.0	ENE	-0.3	2.1	-0.7	-4.3	29.937	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.662	0.000	22.4	25	1.4	20.7	5.41	 .0741	0.002	1405	1	100.0	60
05/02/22	11:00 p	1.0	2.5	1.0	69	-4.1	7.0	NE	7.00	11.0	ENE	-2.4	0.7	-2.7	-6.3	29.911	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.722	0.000	17.7	31	0.3	15.7	6.47	 .0753	0.001	1405	1	100.0	60
06/02/22	12:00 a	0.1	1.0	-0.3	76	-3.6	4.0	NE	4.00	10.0	ENE	-2.1	-0.1	-2.3	-5.9	29.894	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.759	0.000	15.2	34	-0.6	13.4	6.94	 .0759	0.001	1405	1	100.0	60
06/02/22	1:00 a	0.3	0.3	-0.3	75	-3.6	3.0	NE	3.00	7.0	NE	-1.1	0.1	-1.3	-5.0	29.883	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.750	0.000	13.8	36	-1.0	12.3	7.19	 .0763	0.001	1404	1	100.0	60
06/02/22	2:00 a	-0.4	0.6	-0.6	76	-4.2	2.0	ENE	2.00	6.0	ENE	-1.1	-0.7	-1.3	-5.0	29.876	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.782	0.000	12.8	38	-1.2	11.5	7.45	 .0765	0.001	1404	1	100.0	60
06/02/22	3:00 a	-1.7	-0.3	-1.7	84	-4.1	1.0	ENE	1.00	5.0	ENE	-1.7	-1.8	-1.8	-5.6	29.866	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.836	0.000	11.9	39	-1.6	10.7	7.71	 .0768	0.000	1405	1	100.0	60
06/02/22	4:00 a	-1.5	-1.5	-2.3	82	-4.2	1.0	NE	1.00	5.0	NE	-1.5	-1.7	-1.7	-5.4	29.856	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.826	0.000	11.2	39	-2.2	10.1	7.76	 .0770	0.000	1405	1	100.0	60
06/02/22	5:00 a	-1.1	-1.0	-1.9	78	-4.4	2.0	ESE	2.00	6.0	E	-1.7	-1.2	-1.9	-5.6	29.867	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.808	0.000	10.6	40	-2.5	9.6	7.93	 .0772	0.000	1405	1	100.0	60
06/02/22	6:00 a	-1.3	-0.9	-1.3	78	-4.6	1.0	ESE	1.00	4.0	ESE	-1.3	-1.4	-1.4	-5.0	29.890	0.00	0.00	11	0.95	42	0.0	0.00	0.0	0.817	0.000	9.9	40	-3.1	9.1	7.95	 .0774	0.000	1405	1	100.0	60
06/02/22	7:00 a	0.6	0.6	-1.3	83	-2.0	1.0	ESE	1.00	5.0	E	0.6	0.4	0.4	0.6	29.901	0.00	0.00	145	12.47	332	0.5	0.21	1.4	0.741	0.000	9.4	41	-3.2	8.6	8.15	 .0776	0.002	1405	1	100.0	60
06/02/22	8:00 a	3.7	3.7	0.6	70	-1.2	3.0	NE	3.00	8.0	NNE	2.7	3.4	2.4	5.0	29.911	0.00	0.00	316	27.18	659	2.3	0.99	4.9	0.609	0.000	9.1	42	-3.1	8.3	8.25	 .0777	0.005	1405	1	100.0	60
06/02/22	9:00 a	8.3	8.4	3.8	48	-2.1	2.0	NE	2.00	8.0	NNE	8.3	7.7	7.7	10.8	29.897	0.00	0.00	640	55.05	754	6.3	2.70	8.3	0.417	0.000	9.1	42	-3.1	8.3	8.25	 .0777	0.011	1405	1	100.0	60
06/02/22	10:00 a	10.7	10.7	8.2	36	-3.8	4.0	W	4.00	9.0	NNE	10.1	9.6	9.1	12.8	29.873	0.00	0.00	908	78.10	1011	11.4	4.89	13.5	0.319	0.000	9.5	43	-2.5	8.7	8.45	 .0775	0.018	1405	1	100.0	60
06/02/22	11:00 a	13.1	13.3	10.7	39	-0.6	8.0	NE	8.00	19.0	NE	11.7	11.7	10.3	13.4	29.856	0.00	0.00	1014	87.22	1148	14.8	6.34	16.0	0.220	0.000	13.1	39	-0.6	11.7	7.65	 .0764	0.023	1404	1	100.0	60
06/02/22	12:00 p	13.3	14.2	12.2	34	-2.3	10.0	NNE	10.00	38.0	NNE	11.2	11.7	9.7	12.2	29.825	0.00	0.00	1136	97.71	1303	15.8	6.77	16.0	0.211	0.000	14.3	38	0.2	12.8	7.51	 .0760	0.026	1405	1	100.0	60
06/02/22	1:00 p	14.5	15.2	13.2	35	-0.8	8.0	NNE	8.00	25.0	ENE	13.4	12.8	11.8	15.1	29.800	0.00	0.00	1209	103.99	1320	16.0	6.86	16.0	0.160	0.000	15.3	37	0.7	13.7	7.35	 .0756	0.027	1405	1	100.0	60
06/02/22	2:00 p	14.6	15.7	14.1	38	0.4	9.0	ENE	9.00	23.0	NE	13.1	13.0	11.5	15.3	29.772	0.00	0.00	1118	96.16	1192	13.9	5.96	16.0	0.157	0.000	16.0	37	1.3	14.3	7.35	 .0754	0.025	1405	1	100.0	60
06/02/22	3:00 p	13.9	15.4	13.9	42	1.2	9.0	NE	9.00	22.0	NE	12.3	12.6	11.0	14.3	29.761	0.00	0.00	547	47.05	923	6.7	2.87	10.3	0.183	0.000	16.8	37	2.0	15.1	7.35	 .0751	0.015	1405	1	100.0	60
06/02/22	4:00 p	10.9	13.9	10.7	48	0.3	15.0	WSW	15.00	31.0	WSW	7.2	10.1	6.4	7.8	29.769	0.00	0.00	290	24.94	828	2.7	1.16	5.5	0.310	0.000	17.7	36	2.4	15.9	7.17	 .0749	0.012	1405	1	100.0	60
06/02/22	5:00 p	9.8	10.8	9.6	53	0.6	9.0	SSW	9.00	29.0	W	7.4	9.2	6.8	7.8	29.772	0.00	0.00	183	15.74	380	1.0	0.43	1.6	0.356	0.000	18.1	36	2.8	16.4	7.16	 .0748	0.006	1405	1	100.0	60
06/02/22	6:00 p	8.9	10.3	8.9	45	-2.4	11.0	W	11.00	21.0	W	5.9	8.2	5.2	4.7	29.811	0.00	0.00	132	11.35	192	0.2	0.09	0.6	0.391	0.000	18.1	36	2.8	16.4	7.16	 .0749	0.006	1405	1	100.0	60
06/02/22	7:00 p	7.1	9.0	7.1	60	-0.1	10.0	NE	10.00	34.0	SE	4.1	6.7	3.6	0.1	29.855	0.00	0.00	2	0.17	18	0.0	0.00	0.0	0.468	0.000	17.4	36	2.2	15.7	7.18	 .0752	0.003	1405	1	100.0	60
06/02/22	8:00 p	5.8	7.2	5.8	72	1.1	17.0	SE	17.00	34.0	SE	1.1	5.5	0.8	-2.0	29.888	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.523	0.000	17.2	37	2.3	15.5	7.35	 .0753	0.004	1405	1	100.0	60
06/02/22	9:00 p	5.1	6.3	5.1	75	1.0	9.0	NNE	9.00	22.0	N	1.9	4.8	1.7	-2.0	29.914	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.553	0.000	17.6	36	2.3	15.8	7.18	 .0753	0.002	1404	1	100.0	60
06/02/22	10:00 p	4.2	5.1	4.2	81	1.2	5.0	NE	5.00	16.0	NE	2.2	4.1	2.1	-2.0	29.920	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.588	0.000	17.3	37	2.4	15.6	7.35	 .0754	0.001	1405	1	100.0	60
06/02/22	11:00 p	3.7	4.3	3.6	84	1.2	6.0	SSW	6.00	9.0	SSW	1.2	3.6	1.1	-3.0	29.899	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.611	0.000	15.5	39	1.6	13.9	7.65	 .0758	0.001	1405	1	100.0	60
07/02/22	12:00 a	2.9	3.8	2.7	87	1.0	3.0	S	3.00	9.0	ENE	1.8	2.8	1.7	-2.3	29.859	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.641	0.000	14.0	42	1.3	12.7	8.15	 .0761	0.001	1405	1	100.0	60
07/02/22	1:00 a	2.7	3.1	2.7	91	1.3	3.0	ENE	3.00	7.0	S	1.5	2.6	1.4	-2.6	29.851	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.653	0.000	13.2	43	0.8	11.9	8.26	 .0763	0.000	1404	1	100.0	60
07/02/22	2:00 a	3.1	3.1	2.6	89	1.4	3.0	S	3.00	6.0	SSW	1.9	3.0	1.9	-2.2	29.830	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.637	0.000	12.5	44	0.6	11.3	8.46	 .0765	0.000	1405	1	100.0	60
07/02/22	3:00 a	3.7	3.7	3.1	89	2.0	2.0	S	2.00	5.0	SSW	3.4	3.6	3.4	-0.6	29.809	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.611	0.000	12.0	44	0.1	10.9	8.48	 .0766	0.000	1405	1	100.0	60
07/02/22	4:00 a	3.2	3.6	3.2	90	1.7	1.0	SSW	1.00	5.0	WSW	3.2	3.1	3.1	-0.9	29.786	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.632	0.000	11.6	45	0.0	10.6	8.69	 .0766	0.000	1405	1	100.0	60
07/02/22	5:00 a	3.3	3.3	3.1	91	1.9	0.0	N	0.00	3.0	N	3.3	3.2	3.2	-0.8	29.797	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.627	0.000	11.2	45	-0.3	10.2	8.71	 .0768	0.000	1405	1	100.0	60
07/02/22	6:00 a	3.6	3.6	3.3	90	2.1	0.0	N	0.00	2.0	N	3.6	3.5	3.5	-0.4	29.809	0.00	0.00	6	0.52	26	0.0	0.00	0.0	0.616	0.000	12.6	44	0.6	11.4	8.46	 .0764	0.000	1404	1	100.0	60
07/02/22	7:00 a	4.4	4.4	3.6	86	2.3	1.0	NNE	1.00	5.0	N	4.4	4.3	4.3	3.7	29.803	0.00	0.00	66	5.68	128	0.1	0.04	0.9	0.579	0.000	13.1	44	1.1	11.9	8.46	 .0762	0.001	1405	1	100.0	60
07/02/22	8:00 a	6.9	6.9	4.4	78	3.4	3.0	NNE	3.00	10.0	N	6.4	6.8	6.2	8.1	29.807	0.00	0.00	235	20.21	352	1.9	0.81	2.9	0.475	0.000	13.7	43	1.3	12.4	8.28	 .0761	0.004	1405	1	100.0	60
07/02/22	9:00 a	8.2	8.2	6.9	72	3.4	9.0	NNE	9.00	15.0	NNE	5.6	7.9	5.3	6.9	29.803	0.00	0.00	275	23.65	367	3.9	1.67	5.0	0.424	0.000	13.4	45	1.7	12.2	8.65	 .0761	0.006	1405	1	100.0	60
07/02/22	10:00 a	10.9	11.3	8.1	54	2.0	10.0	NE	10.00	20.0	ENE	8.5	10.3	7.8	11.2	29.786	0.00	0.00	900	77.41	1109	11.6	4.97	14.8	0.308	0.000	13.8	45	2.1	12.6	8.65	 .0759	0.018	1405	1	100.0	60
07/02/22	11:00 a	12.7	13.0	10.2	55	3.9	11.0	NE	11.00	21.0	NE	10.2	11.8	9.4	12.1	29.750	0.00	0.00	988	84.98	1229	14.7	6.30	16.0	0.236	0.000	15.1	43	2.6	13.7	8.33	 .0755	0.022	1405	1	100.0	60
07/02/22	12:00 p	12.2	14.4	12.2	54	3.1	11.0	NNE	11.00	28.0	NNE	9.6	11.3	8.8	12.7	29.730	0.00	0.00	741	63.73	1375	13.1	5.61	16.0	0.257	0.000	17.0	40	3.3	15.5	7.85	 .0749	0.021	1405	1	100.0	60
07/02/22	1:00 p	12.7	12.8	11.7	52	3.1	14.0	NE	14.00	27.0	NNE	9.5	11.8	8.6	10.7	29.697	0.00	0.00	411	35.35	819	7.2	3.09	12.1	0.234	0.000	18.3	37	3.3	16.6	7.35	 .0745	0.012	1405	1	100.0	60
07/02/22	2:00 p	12.8	13.2	11.9	52	3.2	13.0	NE	13.00	27.0	ENE	9.8	11.8	8.8	11.3	29.674	0.00	0.00	463	39.82	803	7.7	3.30	12.7	0.231	0.000	19.3	36	3.9	17.7	7.19	 .0742	0.014	1405	1	100.0	60
07/02/22	3:00 p	9.3	12.8	9.0	61	2.2	15.0	W	15.00	25.0	WSW	5.5	8.9	5.1	5.6	29.701	0.00	0.00	216	18.58	410	3.2	1.37	4.9	0.375	0.000	21.8	33	4.8	20.2	6.62	 .0736	0.008	1405	1	100.0	60
07/02/22	4:00 p	7.4	9.4	7.4	71	2.5	16.0	WSW	16.00	25.0	SW	3.1	7.1	2.8	2.3	29.718	0.00	0.00	94	8.09	179	1.1	0.47	2.7	0.456	0.000	21.4	34	4.9	19.7	6.84	 .0737	0.005	1405	1	100.0	60
07/02/22	5:00 p	6.4	7.4	6.2	82	3.5	8.0	NE	8.00	16.0	SW	3.8	6.3	3.7	2.0	29.748	0.07	0.17	22	1.89	37	0.0	0.00	0.0	0.498	0.000	20.2	36	4.6	18.6	7.22	 .0741	0.001	1404	1	100.0	60
07/02/22	6:00 p	6.8	6.8	6.3	80	3.6	7.0	ENE	7.00	14.0	NE	4.7	6.7	4.6	3.0	29.769	0.00	0.00	24	2.06	32	0.0	0.00	0.0	0.479	0.000	19.2	37	4.1	17.6	7.35	 .0744	0.001	1405	1	100.0	60
07/02/22	7:00 p	6.7	6.9	6.6	79	3.3	5.0	NE	5.00	10.0	ENE	5.1	6.6	5.0	2.1	29.795	0.00	0.00	7	0.60	28	0.0	0.00	0.0	0.486	0.000	17.7	40	3.9	16.2	7.85	 .0749	0.001	1405	1	100.0	60
07/02/22	8:00 p	6.2	6.7	6.1	75	2.1	4.0	N	4.00	9.0	E	4.9	5.9	4.7	1.7	29.806	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.507	0.000	16.2	42	3.3	14.8	8.15	 .0753	0.001	1405	1	100.0	60
07/02/22	9:00 p	5.7	6.3	5.7	76	1.8	4.0	NNE	4.00	11.0	ENE	4.4	5.5	4.2	1.2	29.838	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.525	0.000	14.9	44	2.7	13.6	8.53	 .0758	0.001	1405	1	100.0	60
07/02/22	10:00 p	4.8	5.7	4.8	83	2.2	3.0	NNE	3.00	6.0	NNE	4.0	4.7	3.9	0.9	29.842	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.562	0.000	14.0	45	2.2	12.8	8.65	 .0760	0.001	1405	1	100.0	60
07/02/22	11:00 p	4.0	4.8	4.0	82	1.2	3.0	NE	3.00	6.0	NNE	3.1	3.8	2.9	-0.1	29.833	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.597	0.000	13.4	46	2.0	12.2	8.85	 .0762	0.001	1405	1	100.0	60
08/02/22	12:00 a	3.3	4.1	3.3	82	0.6	1.0	NE	1.00	5.0	NE	3.3	3.2	3.2	0.1	29.803	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.625	0.000	12.8	47	1.7	11.7	8.95	 .0763	0.000	1405	1	100.0	60
08/02/22	1:00 a	1.9	3.4	1.9	88	0.1	3.0	NE	3.00	5.0	NE	0.7	1.8	0.6	-2.4	29.785	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.685	0.000	12.2	47	1.2	11.2	8.97	 .0764	0.001	1404	1	100.0	60
08/02/22	2:00 a	1.1	1.9	0.8	91	-0.2	1.0	NE	1.00	5.0	NE	1.1	0.9	0.9	-2.1	29.773	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.720	0.000	11.7	47	0.8	10.8	8.99	 .0765	0.000	1404	1	100.0	60
08/02/22	3:00 a	1.8	1.8	1.1	91	0.5	1.0	NE	1.00	5.0	NE	1.8	1.7	1.7	-1.3	29.756	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.690	0.000	11.3	48	0.7	10.4	9.15	 .0766	0.000	1405	1	100.0	60
08/02/22	4:00 a	2.3	2.9	1.8	90	0.9	3.0	SE	3.00	7.0	SE	1.2	2.3	1.1	-1.9	29.762	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.667	0.000	10.8	48	0.2	10.0	9.15	 .0767	0.000	1405	1	100.0	60
08/02/22	5:00 a	2.0	2.3	1.8	90	0.5	2.0	E	2.00	6.0	E	1.6	1.9	1.6	-1.5	29.768	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.681	0.000	10.4	48	-0.1	9.7	9.15	 .0769	0.000	1405	1	100.0	60
08/02/22	6:00 a	2.3	2.3	1.9	90	0.9	2.0	E	2.00	5.0	E	2.0	2.3	1.9	-1.1	29.790	0.00	0.00	4	0.34	21	0.0	0.00	0.0	0.667	0.000	10.1	48	-0.4	9.4	9.15	 .0770	0.000	1405	1	100.0	60
08/02/22	7:00 a	3.4	3.4	2.3	86	1.3	2.0	E	2.00	7.0	E	3.2	3.3	3.1	2.4	29.819	0.00	0.00	67	5.76	142	0.2	0.09	0.9	0.620	0.000	9.8	49	-0.4	9.2	9.34	 .0772	0.001	1405	1	100.0	60
08/02/22	8:00 a	5.3	5.3	3.4	79	2.0	1.0	ENE	1.00	4.0	ENE	5.3	5.2	5.2	6.0	29.849	0.00	0.00	167	14.36	190	1.3	0.56	1.7	0.542	0.000	9.7	49	-0.5	9.0	9.34	 .0773	0.003	1405	1	100.0	60
08/02/22	9:00 a	8.4	8.4	5.3	70	3.2	2.0	NE	2.00	7.0	NNE	8.4	8.1	8.1	10.4	29.838	0.00	0.00	333	28.64	993	4.1	1.76	8.5	0.414	0.000	9.7	50	-0.3	9.0	9.45	 .0773	0.007	1405	1	100.0	60
08/02/22	10:00 a	10.3	10.3	8.3	68	4.6	6.0	NE	6.00	18.0	NNE	9.1	10.0	8.8	12.2	29.818	0.00	0.00	493	42.40	1127	8.3	3.56	14.2	0.336	0.000	9.9	50	-0.0	9.3	9.45	 .0771	0.012	1405	1	100.0	60
08/02/22	11:00 a	12.3	12.6	10.0	62	5.3	9.0	NE	9.00	21.0	NE	10.4	11.7	9.8	13.9	29.780	0.00	0.00	824	70.87	1294	12.1	5.19	16.0	0.250	0.000	10.3	51	0.6	9.7	9.65	 .0769	0.017	1405	1	100.0	60
08/02/22	12:00 p	12.3	12.3	10.8	59	4.5	11.0	NE	11.00	25.0	ENE	9.7	11.6	9.0	12.6	29.762	0.00	0.00	619	53.24	1299	9.9	4.24	16.0	0.252	0.000	13.1	49	2.6	12.0	9.35	 .0761	0.015	1404	1	100.0	60
08/02/22	1:00 p	9.9	12.9	9.8	65	3.7	17.0	ENE	17.00	36.0	ENE	5.8	9.6	5.5	7.4	29.742	0.00	0.00	406	34.92	1325	7.0	3.00	16.0	0.350	0.000	14.7	46	3.2	13.4	8.85	 .0756	0.013	1405	1	100.0	60
08/02/22	2:00 p	9.2	11.7	8.4	67	3.4	16.0	NW	16.00	26.0	ENE	5.1	8.8	4.8	6.8	29.753	0.00	0.00	430	36.98	1130	7.3	3.13	15.0	0.382	0.000	15.9	44	3.7	14.6	8.52	 .0752	0.012	1405	1	100.0	60
08/02/22	3:00 p	5.8	9.8	5.7	81	2.8	16.0	NW	16.00	28.0	S	1.2	5.6	1.1	2.4	29.769	0.01	0.00	316	27.18	1028	4.1	1.76	11.0	0.523	0.000	17.1	42	4.0	15.7	8.15	 .0750	0.009	1405	1	100.0	60
08/02/22	4:00 p	6.6	6.6	5.1	77	2.8	10.0	SE	10.00	29.0	S	3.4	6.4	3.2	3.4	29.785	0.04	0.19	155	13.33	494	1.1	0.47	3.0	0.491	0.000	17.2	42	4.2	15.8	8.15	 .0750	0.004	1405	1	100.0	60
08/02/22	5:00 p	7.3	8.0	6.6	77	3.5	7.0	NNE	7.00	19.0	NNE	5.2	7.1	5.0	6.7	29.790	0.00	0.00	220	18.92	693	1.4	0.60	3.1	0.461	0.000	17.6	41	4.2	16.2	7.98	 .0749	0.005	1405	1	100.0	60
08/02/22	6:00 p	6.3	7.3	6.3	84	3.8	10.0	NE	10.00	20.0	NE	3.1	6.3	3.1	2.8	29.804	0.00	0.00	105	9.03	179	0.1	0.04	0.7	0.500	0.000	18.1	41	4.6	16.7	7.96	 .0748	0.003	1405	1	100.0	60
08/02/22	7:00 p	6.1	6.3	5.8	84	3.6	6.0	NNE	6.00	14.0	NE	4.1	6.1	4.0	0.4	29.835	0.00	0.00	10	0.86	58	0.0	0.00	0.0	0.509	0.000	17.5	42	4.4	16.1	8.15	 .0750	0.001	1405	1	100.0	60
08/02/22	8:00 p	4.6	6.2	4.5	87	2.6	8.0	NE	8.00	19.0	NE	1.6	4.4	1.4	-2.1	29.849	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.574	0.000	16.7	43	4.0	15.3	8.31	 .0753	0.001	1405	1	100.0	60
08/02/22	9:00 p	4.2	4.6	3.7	88	2.4	2.0	E	2.00	9.0	ENE	4.1	4.2	4.0	0.3	29.870	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.588	0.000	16.4	43	3.8	15.0	8.32	 .0754	0.000	1404	1	100.0	60
08/02/22	10:00 p	3.1	4.4	3.1	90	1.6	3.0	E	3.00	6.0	E	1.9	3.0	1.9	-1.8	29.887	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.637	0.000	15.9	43	3.4	14.6	8.34	 .0756	0.000	1406	1	100.0	60
08/02/22	11:00 p	2.4	3.1	2.4	91	1.1	1.0	ENE	1.00	5.0	NW	2.4	2.3	2.3	-1.4	29.871	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.664	0.000	13.8	46	2.3	12.6	8.85	 .0762	0.000	1405	1	100.0	60
09/02/22	12:00 a	0.9	2.7	0.9	90	-0.6	2.0	E	2.00	6.0	ENE	0.4	0.8	0.3	-3.6	29.849	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.727	0.000	12.3	48	1.6	11.3	9.15	 .0765	0.000	1404	1	100.0	60
09/02/22	1:00 a	1.2	1.3	0.8	95	0.5	2.0	E	2.00	5.0	E	0.8	1.2	0.7	-3.1	29.838	0.01	0.00	0	0.00	0	0.0	0.00	0.0	0.713	0.000	11.5	49	1.1	10.6	9.35	 .0767	0.000	1404	1	100.0	60
09/02/22	2:00 a	0.6	1.2	-0.1	94	-0.2	1.0	E	1.00	4.0	E	0.6	0.6	0.6	-3.2	29.837	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.738	0.000	10.8	50	0.8	10.0	9.48	 .0769	0.000	1405	1	100.0	60
