		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
24/04/23	2:00 a	3.0	3.4	2.9	91	1.7	7.0	NW	7.00	13.0	N	0.0	2.9	-0.1	-3.9	30.657	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.639	0.000	20.4	33	3.6	18.6	6.68	 .0764	0.000	1405	1	100.0	60
24/04/23	3:00 a	2.1	3.0	2.0	91	0.7	7.0	NW	7.00	12.0	NW	-1.1	2.0	-1.2	-5.1	30.658	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.678	0.000	19.8	34	3.5	18.1	6.85	 .0765	0.000	1405	1	100.0	60
24/04/23	4:00 a	1.1	2.0	1.0	91	-0.2	7.0	NW	7.00	13.0	NW	-2.3	0.9	-2.4	-6.4	30.670	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.720	0.000	19.4	33	2.7	17.6	6.71	 .0767	0.000	1405	1	100.0	60
24/04/23	5:00 a	0.6	1.1	0.6	91	-0.7	7.0	NW	7.00	14.0	NNW	-2.9	0.5	-3.0	-7.0	30.707	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.738	0.000	18.8	33	2.2	17.0	6.73	 .0770	0.000	1404	1	100.0	60
24/04/23	6:00 a	0.3	0.7	0.3	90	-1.1	9.0	NW	9.00	16.0	NNW	-3.9	0.2	-4.0	-7.7	30.718	0.00	0.00	2	0.17	12	0.0	0.00	0.0	0.750	0.000	18.2	33	1.7	16.3	6.75	 .0772	0.000	1405	1	100.0	60
24/04/23	7:00 a	1.6	1.6	0.3	89	-0.1	9.0	NW	9.00	15.0	NNW	-2.4	1.5	-2.4	-2.8	30.747	0.00	0.00	81	6.97	260	0.2	0.09	0.8	0.699	0.000	17.8	33	1.3	15.9	6.77	 .0774	0.001	1405	1	100.0	60
24/04/23	8:00 a	5.6	5.6	1.6	79	2.3	6.0	NW	6.00	12.0	NW	3.4	5.4	3.3	6.6	30.740	0.00	0.00	391	33.63	519	1.6	0.69	2.6	0.530	0.000	17.6	34	1.5	15.7	6.88	 .0774	0.006	1405	1	100.0	60
24/04/23	9:00 a	5.1	5.6	4.2	84	2.6	6.0	SSE	6.00	13.0	SSE	2.8	4.9	2.7	6.7	30.754	0.00	0.00	623	53.58	773	4.2	1.80	5.8	0.553	0.000	18.2	36	2.9	16.5	7.15	 .0772	0.010	1405	1	100.0	60
24/04/23	10:00 a	5.6	5.9	5.1	84	3.1	7.0	SSE	7.00	15.0	SSE	3.1	5.5	3.0	7.0	30.746	0.00	0.00	785	67.52	1005	6.9	2.96	8.6	0.530	0.000	20.1	35	4.1	18.4	7.05	 .0767	0.012	1405	1	100.0	60
24/04/23	11:00 a	6.1	6.2	5.1	85	3.7	11.0	SSE	11.00	19.0	SE	2.6	6.0	2.5	6.2	30.731	0.00	0.00	783	67.35	1113	8.7	3.73	11.1	0.512	0.000	21.9	33	4.9	20.3	6.62	 .0761	0.013	1405	1	100.0	60
24/04/23	12:00 p	6.7	7.1	5.9	84	4.2	12.0	SSE	12.00	25.0	SE	3.0	6.6	2.9	6.1	30.707	0.00	0.00	1044	89.80	1269	10.6	4.54	12.9	0.486	0.000	24.8	30	6.0	24.1	6.05	 .0753	0.017	1405	1	100.0	60
24/04/23	1:00 p	6.6	7.6	6.6	87	4.5	14.0	SE	14.00	25.0	SE	2.5	6.6	2.5	5.0	30.672	0.00	0.00	880	75.69	1229	9.4	4.03	12.6	0.491	0.000	27.5	27	6.8	26.2	5.55	 .0745	0.015	1405	1	100.0	60
24/04/23	2:00 p	4.9	6.6	4.8	93	3.9	15.0	SE	15.00	27.0	ESE	0.4	4.9	0.4	1.5	30.652	0.00	0.00	263	22.62	573	3.0	1.29	7.0	0.560	0.000	27.7	27	7.0	26.4	5.55	 .0744	0.005	1405	1	100.0	60
24/04/23	3:00 p	4.9	5.0	4.7	95	4.2	14.0	SE	14.00	25.0	SE	0.7	5.0	0.7	1.5	30.627	0.00	0.00	195	16.77	316	1.6	0.69	2.8	0.558	0.000	27.2	28	7.1	26.0	5.73	 .0744	0.003	1405	1	100.0	60
24/04/23	4:00 p	5.1	5.6	4.9	92	3.9	9.0	SE	9.00	19.0	SE	1.9	5.1	1.9	2.7	30.639	0.00	0.00	148	12.73	338	0.8	0.34	1.7	0.551	0.000	26.4	28	6.5	25.3	5.74	 .0747	0.003	1405	1	100.0	60
24/04/23	5:00 p	4.9	5.7	4.9	91	3.6	5.0	SSE	5.00	12.0	SSE	3.1	4.9	3.0	1.6	30.653	0.00	0.00	137	11.78	292	0.1	0.04	0.6	0.558	0.000	21.6	34	5.1	20.0	6.83	 .0760	0.003	1405	1	100.0	60
24/04/23	6:00 p	4.2	4.9	4.2	91	2.9	1.0	W	1.00	5.0	W	4.2	4.2	4.2	0.9	30.675	0.00	0.00	4	0.34	12	0.0	0.00	0.0	0.588	0.000	19.6	37	4.5	18.1	7.35	 .0766	0.000	1405	1	100.0	60
24/04/23	7:00 p	3.6	4.3	3.6	86	1.4	2.0	NNW	2.00	10.0	NW	3.3	3.4	3.2	-0.1	30.714	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.616	0.000	20.8	35	4.8	19.1	7.05	 .0763	0.000	1405	1	100.0	60
24/04/23	8:00 p	3.7	3.7	2.9	78	0.2	2.0	E	2.00	7.0	ENE	3.5	3.6	3.3	-0.1	30.775	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.609	0.000	22.3	28	2.9	20.6	5.82	 .0762	0.000	1404	1	100.0	60
24/04/23	9:00 p	2.7	3.7	2.5	78	-0.8	2.0	ENE	2.00	6.0	NE	2.3	2.5	2.2	-1.2	30.809	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.653	0.000	22.3	28	2.9	20.7	5.82	 .0763	0.000	1405	1	100.0	60
24/04/23	10:00 p	3.7	3.7	2.2	74	-0.5	3.0	ENE	3.00	8.0	ESE	2.7	3.5	2.5	-0.9	30.820	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.609	0.000	21.9	28	2.6	20.1	5.86	 .0764	0.001	1405	1	100.0	60
24/04/23	11:00 p	2.3	3.7	2.3	74	-1.8	2.0	N	2.00	7.0	NNW	2.0	2.1	1.8	-1.7	30.824	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.667	0.000	21.2	28	2.0	19.2	5.94	 .0766	0.001	1405	1	100.0	60
25/04/23	12:00 a	1.1	2.4	1.0	78	-2.4	1.0	NE	1.00	5.0	NNE	1.1	0.8	0.8	-2.6	30.824	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.720	0.000	20.2	28	1.1	18.1	5.95	 .0769	0.001	1405	1	100.0	60
25/04/23	1:00 a	0.7	1.2	0.2	77	-2.9	2.0	NNE	2.00	8.0	NNW	0.2	0.5	0.0	-3.4	30.820	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.734	0.000	20.1	28	1.0	17.9	5.95	 .0770	0.001	1404	1	100.0	60
25/04/23	2:00 a	-0.4	0.7	-0.4	78	-3.8	1.0	E	1.00	5.0	E	-0.4	-0.6	-0.6	-4.1	30.824	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.780	0.000	19.3	28	0.3	17.1	5.95	 .0772	0.000	1404	1	100.0	60
25/04/23	3:00 a	1.1	1.4	-0.6	69	-4.0	6.0	NNW	6.00	11.0	NW	-1.9	0.8	-2.2	-5.7	30.815	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.720	0.000	18.8	27	-0.6	16.4	5.85	 .0773	0.001	1405	1	100.0	60
25/04/23	4:00 a	0.2	1.2	0.2	72	-4.2	8.0	NW	8.00	15.0	NW	-3.7	-0.1	-4.0	-7.3	30.821	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.755	0.000	18.1	27	-1.2	15.8	5.85	 .0776	0.001	1406	1	100.0	60
25/04/23	5:00 a	0.1	0.2	0.0	71	-4.6	8.0	NW	8.00	13.0	NW	-3.9	-0.2	-4.2	-7.4	30.840	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.762	0.000	17.6	27	-1.7	15.2	5.85	 .0778	0.001	1404	1	100.0	60
25/04/23	6:00 a	-0.1	0.1	-0.2	71	-4.7	8.0	NW	8.00	14.0	NNW	-4.1	-0.3	-4.3	-7.6	30.872	0.00	0.00	3	0.26	25	0.0	0.00	0.0	0.766	0.000	17.1	27	-2.1	14.7	5.85	 .0780	0.001	1405	1	100.0	60
25/04/23	7:00 a	2.0	2.0	-0.1	67	-3.5	8.0	NW	8.00	14.0	NW	-1.6	1.7	-1.9	-2.1	30.889	0.00	0.00	100	8.60	265	0.2	0.09	0.7	0.681	0.000	16.7	28	-1.9	14.6	6.01	 .0781	0.002	1405	1	100.0	60
25/04/23	8:00 a	6.2	6.2	2.0	56	-1.9	8.0	NW	8.00	13.0	NW	3.6	5.7	3.0	6.1	30.895	0.00	0.00	425	36.55	557	1.8	0.77	2.9	0.505	0.000	16.7	29	-1.4	14.6	6.15	 .0781	0.008	1405	1	100.0	60
25/04/23	9:00 a	7.9	8.9	6.2	61	0.9	5.0	SSW	5.00	13.0	WNW	6.6	7.5	6.2	10.1	30.894	0.00	0.00	595	51.18	668	4.1	1.76	5.1	0.433	0.000	17.6	29	-0.7	15.4	6.15	 .0779	0.012	1405	1	100.0	60
25/04/23	10:00 a	6.8	7.9	6.8	69	1.5	6.0	SSE	6.00	14.0	SE	4.8	6.5	4.6	8.7	30.866	0.00	0.00	734	63.13	844	6.5	2.79	7.3	0.481	0.000	19.2	31	1.7	17.3	6.42	 .0773	0.013	1405	1	100.0	60
25/04/23	11:00 a	7.2	7.6	6.7	66	1.2	7.0	SSE	7.00	12.0	SE	5.1	6.8	4.7	8.9	30.835	0.00	0.00	730	62.79	1002	7.7	3.30	9.7	0.465	0.000	20.6	28	1.4	18.4	5.95	 .0769	0.013	1405	1	100.0	60
25/04/23	12:00 p	8.3	9.0	6.9	65	2.1	9.0	SSE	9.00	18.0	SSE	5.7	7.9	5.3	9.3	30.800	0.00	0.00	793	68.21	916	8.7	3.73	9.7	0.417	0.000	21.9	27	2.1	20.1	5.76	 .0764	0.015	1405	1	100.0	60
25/04/23	1:00 p	9.1	9.4	8.3	65	2.8	11.0	SSE	11.00	21.0	SSE	6.0	8.7	5.6	9.0	30.761	0.00	0.00	812	69.84	947	8.6	3.69	10.0	0.387	0.000	23.7	27	3.6	22.6	5.57	 .0758	0.016	1405	1	100.0	60
25/04/23	2:00 p	7.8	9.1	7.6	74	3.5	12.0	SE	12.00	22.0	SSE	4.3	7.6	4.1	7.3	30.733	0.00	0.00	686	59.00	844	6.6	2.83	8.0	0.438	0.000	24.9	27	4.6	24.2	5.55	 .0753	0.014	1405	1	100.0	60
25/04/23	3:00 p	7.5	8.0	7.4	80	4.3	11.0	SE	11.00	20.0	SSE	4.2	7.4	4.1	7.4	30.709	0.00	0.00	587	50.49	696	4.3	1.84	5.4	0.451	0.000	26.8	26	5.7	25.5	5.44	 .0748	0.011	1405	1	100.0	60
25/04/23	4:00 p	5.3	7.6	5.3	89	3.6	8.0	SSE	8.00	14.0	SSE	2.4	5.2	2.4	4.1	30.702	0.00	0.00	221	19.01	436	1.4	0.60	2.9	0.544	0.000	25.3	29	6.0	24.5	5.85	 .0751	0.004	1404	1	100.0	60
25/04/23	5:00 p	4.8	5.3	4.8	91	3.4	6.0	SSE	6.00	12.0	SSE	2.5	4.7	2.4	-0.3	30.720	0.00	0.00	58	4.99	120	0.1	0.04	0.6	0.565	0.000	25.9	28	6.0	24.9	5.72	 .0750	0.001	1405	1	100.0	60
25/04/23	6:00 p	3.9	4.9	3.9	91	2.6	8.0	SE	8.00	16.0	SE	0.8	3.8	0.7	-2.6	30.733	0.00	0.00	2	0.17	12	0.0	0.00	0.0	0.602	0.000	25.8	28	5.9	24.8	5.72	 .0751	0.000	1406	1	100.0	60
25/04/23	7:00 p	3.6	4.0	3.6	90	2.1	1.0	W	1.00	6.0	SSW	3.6	3.5	3.5	-0.1	30.776	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.616	0.000	25.1	28	5.3	24.4	5.69	 .0754	0.000	1404	1	100.0	60
25/04/23	8:00 p	3.3	3.6	3.3	87	1.4	1.0	W	1.00	5.0	W	3.3	3.2	3.2	-0.4	30.826	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.625	0.000	24.4	28	4.7	23.6	5.67	 .0757	0.000	1405	1	100.0	60
25/04/23	9:00 p	2.1	3.3	2.1	84	-0.3	0.0	W	0.00	5.0	W	2.1	2.0	2.0	-1.7	30.849	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.676	0.000	23.7	28	4.1	22.6	5.67	 .0760	0.000	1405	1	100.0	60
25/04/23	10:00 p	1.7	2.1	1.4	68	-3.6	0.0	W	0.00	4.0	W	1.7	1.4	1.4	-2.4	30.856	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.692	0.000	22.8	27	2.8	21.4	5.66	 .0763	0.000	1405	1	100.0	60
25/04/23	11:00 p	1.3	1.9	1.1	67	-4.2	1.0	NNW	1.00	7.0	NW	1.3	0.9	0.9	-2.9	30.864	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.711	0.000	22.0	27	2.1	20.2	5.75	 .0765	0.000	1405	1	100.0	60
26/04/23	12:00 a	2.9	2.9	1.3	57	-4.8	6.0	NNW	6.00	11.0	NW	0.2	2.4	-0.3	-4.1	30.862	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.644	0.000	20.8	26	0.6	18.6	5.65	 .0769	0.001	1405	1	100.0	60
26/04/23	1:00 a	2.2	3.3	2.2	73	-2.2	7.0	NW	7.00	13.0	NW	-1.0	1.9	-1.3	-4.9	30.844	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.674	0.000	20.7	26	0.5	18.4	5.65	 .0769	0.001	1403	1	100.0	60
26/04/23	2:00 a	2.5	2.5	1.3	71	-2.2	9.0	NW	9.00	16.0	NNW	-1.2	2.2	-1.6	-4.9	30.817	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.660	0.000	20.1	26	-0.0	17.8	5.65	 .0770	0.001	1405	1	100.0	60
26/04/23	3:00 a	1.1	2.6	1.0	71	-3.6	8.0	NW	8.00	15.0	NW	-2.7	0.8	-2.9	-6.5	30.823	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.720	0.000	19.4	27	-0.1	17.0	5.85	 .0772	0.001	1405	1	100.0	60
26/04/23	4:00 a	0.8	1.7	0.8	71	-3.9	9.0	NW	9.00	15.0	NNW	-3.3	0.5	-3.6	-7.0	30.816	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.731	0.000	18.7	27	-0.7	16.3	5.85	 .0774	0.002	1405	1	100.0	60
26/04/23	5:00 a	0.3	1.2	0.3	72	-4.1	10.0	NW	10.00	16.0	NW	-4.2	0.1	-4.4	-7.8	30.818	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.750	0.000	18.1	27	-1.3	15.7	5.85	 .0776	0.001	1405	1	100.0	60
26/04/23	6:00 a	0.0	0.7	0.0	69	-5.0	10.0	NW	10.00	16.0	NW	-4.6	-0.3	-4.9	-8.2	30.851	0.00	0.00	2	0.17	12	0.0	0.00	0.0	0.764	0.000	17.2	27	-2.0	14.9	5.85	 .0779	0.001	1405	1	100.0	60
26/04/23	7:00 a	1.4	1.4	0.0	68	-3.8	9.0	NW	9.00	15.0	NW	-2.5	1.2	-2.8	-3.2	30.874	0.00	0.00	80	6.88	274	0.2	0.09	0.7	0.704	0.000	16.5	28	-2.1	14.3	6.02	 .0781	0.002	1405	1	100.0	60
26/04/23	8:00 a	5.9	5.9	1.5	56	-2.2	8.0	NW	8.00	13.0	NW	3.2	5.3	2.6	5.6	30.876	0.00	0.00	401	34.49	517	1.7	0.73	2.7	0.519	0.000	16.3	29	-1.8	14.3	6.15	 .0782	0.008	1405	1	100.0	60
26/04/23	9:00 a	9.9	9.9	5.9	37	-4.1	6.0	NW	6.00	11.0	WNW	8.7	9.1	7.8	11.6	30.869	0.00	0.00	625	53.76	724	4.2	1.80	5.8	0.350	0.000	17.6	28	-1.2	15.3	5.98	 .0778	0.013	1405	1	100.0	60
26/04/23	10:00 a	9.4	11.0	9.4	44	-2.2	6.0	W	6.00	15.0	SSE	8.1	8.7	7.3	11.1	30.852	0.00	0.00	803	69.07	858	7.3	3.13	8.4	0.370	0.000	18.9	24	-2.1	16.3	5.27	 .0774	0.017	1405	1	100.0	60
26/04/23	11:00 a	10.1	10.2	8.9	39	-3.2	10.0	SSE	10.00	20.0	SSE	7.5	9.2	6.6	9.3	30.843	0.00	0.00	906	77.93	935	9.4	4.03	10.2	0.343	0.000	20.9	23	-1.0	18.6	5.14	 .0769	0.019	1405	1	100.0	60
26/04/23	12:00 p	9.9	10.6	9.8	51	0.2	12.0	SE	12.00	21.0	SE	6.7	9.2	6.1	8.5	30.809	0.00	0.00	946	81.37	954	10.5	4.50	10.6	0.352	0.000	23.2	22	0.3	21.7	4.87	 .0761	0.022	1405	1	100.0	60
26/04/23	1:00 p	9.9	10.2	9.6	63	3.2	14.0	SE	14.00	24.0	SE	6.3	9.6	5.9	8.7	30.770	0.00	0.00	915	78.70	944	9.8	4.20	10.4	0.350	0.000	25.0	24	3.0	24.3	5.15	 .0755	0.020	1404	1	100.0	60
26/04/23	2:00 p	9.1	10.3	9.0	72	4.3	14.0	SE	14.00	25.0	ESE	5.3	8.8	5.1	8.3	30.714	0.00	0.00	813	69.93	874	7.6	3.26	8.9	0.387	0.000	26.3	25	4.7	24.9	5.34	 .0750	0.017	1406	1	100.0	60
26/04/23	3:00 p	8.1	9.1	8.1	79	4.7	12.0	SE	12.00	22.0	SE	4.7	8.0	4.6	8.4	30.679	0.00	0.00	649	55.82	740	4.7	2.01	6.1	0.426	0.000	29.6	24	6.9	28.1	5.04	 .0740	0.013	1404	1	100.0	60
26/04/23	4:00 p	7.1	8.1	7.1	83	4.4	12.0	SE	12.00	22.0	SE	3.4	7.0	3.4	7.4	30.674	0.00	0.00	452	38.88	548	2.1	0.90	3.3	0.470	0.000	31.3	22	7.1	29.4	4.65	 .0735	0.009	1405	1	100.0	60
26/04/23	5:00 p	6.1	7.2	6.1	88	4.2	9.0	SE	9.00	18.0	SE	3.1	6.1	3.1	1.8	30.668	0.00	0.00	208	17.89	380	0.3	0.13	1.1	0.512	0.000	28.5	25	6.6	27.1	5.28	 .0742	0.004	1405	1	100.0	60
26/04/23	6:00 p	5.1	6.1	5.1	89	3.4	5.0	SE	5.00	13.0	SE	3.2	5.1	3.2	-0.7	30.691	0.00	0.00	4	0.34	14	0.0	0.00	0.0	0.551	0.000	27.9	25	6.1	26.6	5.30	 .0744	0.000	1405	1	100.0	60
26/04/23	7:00 p	3.9	5.1	3.9	85	1.6	1.0	WNW	1.00	5.0	WNW	3.9	3.8	3.8	-0.3	30.719	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.602	0.000	26.3	25	4.7	24.9	5.34	 .0750	0.000	1405	1	100.0	60
26/04/23	8:00 p	4.3	4.5	3.7	88	2.5	3.0	SE	3.00	10.0	SE	3.4	4.3	3.3	-0.7	30.744	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.583	0.000	26.1	26	5.0	24.8	5.45	 .0751	0.000	1405	1	100.0	60
26/04/23	9:00 p	3.7	4.3	3.7	85	1.4	2.0	NNW	2.00	7.0	NNW	3.5	3.6	3.4	-0.7	30.790	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.609	0.000	25.6	25	4.1	24.6	5.31	 .0754	0.000	1405	1	100.0	60
26/04/23	10:00 p	3.2	3.7	3.2	81	0.3	2.0	NNW	2.00	7.0	NNW	2.9	3.1	2.8	-1.3	30.797	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.630	0.000	24.7	25	3.4	23.9	5.28	 .0756	0.000	1405	1	100.0	60
26/04/23	11:00 p	3.2	3.5	2.7	72	-1.4	4.0	NW	4.00	10.0	NW	1.5	2.9	1.2	-2.9	30.798	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.632	0.000	23.7	25	2.5	22.5	5.27	 .0759	0.001	1405	1	100.0	60
27/04/23	12:00 a	2.2	3.3	2.2	72	-2.3	7.0	NNW	7.00	12.0	NW	-0.9	1.9	-1.2	-5.3	30.798	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.671	0.000	22.2	24	0.6	20.2	5.27	 .0764	0.001	1405	1	100.0	60
27/04/23	1:00 a	1.5	2.2	1.4	76	-2.3	6.0	NNW	6.00	15.0	NNW	-1.4	1.3	-1.7	-5.8	30.784	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.701	0.000	22.0	24	0.5	20.0	5.29	 .0764	0.001	1403	1	100.0	60
27/04/23	2:00 a	2.1	2.2	1.4	76	-1.7	8.0	NW	8.00	15.0	NNW	-1.4	1.8	-1.7	-5.6	30.763	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.678	0.000	21.3	25	0.4	19.1	5.53	 .0765	0.001	1405	1	100.0	60
27/04/23	3:00 a	1.8	2.4	1.6	77	-1.8	8.0	NW	8.00	14.0	NW	-1.8	1.6	-2.1	-5.9	30.764	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.690	0.000	20.7	25	-0.1	18.3	5.53	 .0767	0.001	1405	1	100.0	60
27/04/23	4:00 a	1.0	1.8	0.9	76	-2.8	6.0	NW	6.00	11.0	NW	-2.0	0.7	-2.3	-6.4	30.761	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.722	0.000	20.0	26	-0.1	17.7	5.65	 .0769	0.001	1405	1	100.0	60
27/04/23	5:00 a	0.9	1.0	0.7	69	-4.2	7.0	NW	7.00	13.0	NNW	-2.6	0.6	-2.8	-6.9	30.773	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.727	0.000	19.3	25	-1.3	16.7	5.48	 .0771	0.001	1405	1	100.0	60
27/04/23	6:00 a	0.6	1.4	0.5	71	-4.0	8.0	NW	8.00	14.0	NNW	-3.2	0.3	-3.5	-7.4	30.782	0.00	0.00	4	0.34	25	0.0	0.00	0.0	0.738	0.000	18.6	25	-1.8	16.0	5.46	 .0773	0.001	1405	1	100.0	60
27/04/23	7:00 a	2.4	2.4	0.4	69	-2.7	9.0	NW	9.00	15.0	NW	-1.4	2.1	-1.7	-1.8	30.801	0.00	0.00	105	9.03	287	0.2	0.09	0.8	0.664	0.000	18.2	26	-1.6	15.8	5.65	 .0775	0.003	1405	1	100.0	60
27/04/23	8:00 a	6.1	6.1	2.4	59	-1.4	8.0	NW	8.00	14.0	NW	3.4	5.6	2.9	5.8	30.816	0.00	0.00	382	32.86	483	1.6	0.69	2.5	0.512	0.000	18.2	27	-1.1	15.9	5.85	 .0775	0.007	1405	1	100.0	60
27/04/23	9:00 a	7.1	7.4	6.1	53	-1.8	5.0	W	5.00	12.0	SSE	5.6	6.6	5.1	8.9	30.839	0.00	0.00	593	51.00	724	4.0	1.71	5.6	0.468	0.000	19.1	26	-0.9	16.6	5.65	 .0773	0.011	1405	1	100.0	60
27/04/23	10:00 a	8.6	8.7	6.8	49	-1.6	9.0	SSE	9.00	19.0	SE	6.0	7.9	5.3	8.8	30.839	0.00	0.00	789	67.86	849	6.9	2.96	8.2	0.407	0.000	19.8	24	-1.3	17.3	5.30	 .0771	0.016	1404	1	100.0	60
27/04/23	11:00 a	8.6	8.9	8.4	59	1.0	13.0	SE	13.00	23.0	SSE	4.9	8.1	4.5	6.9	30.815	0.00	0.00	907	78.01	969	9.3	3.99	10.3	0.407	0.000	22.8	24	1.1	21.2	5.23	 .0762	0.019	1405	1	100.0	60
27/04/23	12:00 p	8.1	8.8	8.0	69	2.8	13.0	SE	13.00	23.0	SE	4.4	7.8	4.2	6.7	30.771	0.00	0.00	954	82.05	977	10.4	4.46	10.7	0.426	0.000	25.3	24	3.3	24.4	5.15	 .0754	0.019	1406	1	100.0	60
27/04/23	1:00 p	8.4	8.4	7.6	75	4.2	14.0	SE	14.00	24.0	SSE	4.6	8.2	4.4	7.2	30.733	0.00	0.00	917	78.87	981	9.7	4.16	10.3	0.414	0.000	27.2	24	4.8	25.7	5.13	 .0748	0.017	1404	1	100.0	60
27/04/23	2:00 p	8.3	8.4	7.9	73	3.7	14.0	SE	14.00	24.0	SE	4.4	8.1	4.2	7.4	30.689	0.00	0.00	822	70.70	911	7.4	3.17	8.7	0.419	0.000	28.2	24	5.7	26.7	5.10	 .0744	0.016	1405	1	100.0	60
27/04/23	3:00 p	6.2	8.3	6.1	83	3.5	13.0	SE	13.00	24.0	SE	2.3	6.1	2.2	3.8	30.661	0.00	0.00	285	24.51	531	2.8	1.20	4.9	0.505	0.000	27.8	24	5.4	26.3	5.11	 .0744	0.006	1405	1	100.0	60
27/04/23	4:00 p	6.2	6.7	6.1	83	3.5	9.0	SE	9.00	19.0	ESE	3.2	6.1	3.1	5.2	30.669	0.00	0.00	291	25.03	461	1.6	0.69	2.6	0.505	0.000	27.8	25	5.9	26.4	5.31	 .0744	0.006	1405	1	100.0	60
27/04/23	5:00 p	5.5	6.4	5.4	89	3.8	9.0	SE	9.00	18.0	SE	2.4	5.5	2.4	0.2	30.687	0.00	0.00	115	9.89	295	0.2	0.09	1.0	0.535	0.000	26.1	27	5.6	24.9	5.55	 .0749	0.003	1405	1	100.0	60
27/04/23	6:00 p	5.1	5.5	5.0	92	3.9	9.0	SE	9.00	19.0	SE	1.9	5.1	1.9	-1.6	30.714	0.00	0.00	6	0.52	30	0.0	0.00	0.0	0.553	0.000	25.1	29	5.8	24.3	5.85	 .0752	0.001	1405	1	100.0	60
27/04/23	7:00 p	5.1	5.1	5.0	93	4.0	4.0	SE	4.00	13.0	SE	3.7	5.1	3.7	-0.2	30.741	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.553	0.000	24.0	30	5.3	23.1	6.05	 .0756	0.000	1405	1	100.0	60
27/04/23	8:00 p	5.1	5.2	5.1	92	3.9	1.0	S	1.00	5.0	S	5.1	5.1	5.1	1.2	30.769	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.551	0.000	23.2	32	5.6	22.2	6.48	 .0758	0.000	1405	1	100.0	60
27/04/23	9:00 p	5.3	5.3	5.1	92	4.1	1.0	SSE	1.00	4.0	S	5.3	5.3	5.3	1.4	30.789	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.544	0.000	22.7	32	5.2	21.5	6.49	 .0760	0.000	1405	1	100.0	60
27/04/23	10:00 p	5.4	5.4	5.2	87	3.4	0.0	SSE	0.00	3.0	SSE	5.4	5.3	5.3	1.4	30.779	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.539	0.000	22.2	32	4.7	20.7	6.51	 .0762	0.000	1405	1	100.0	60
27/04/23	11:00 p	5.8	5.8	5.4	82	2.9	1.0	SSE	1.00	3.0	SSE	5.8	5.7	5.7	1.7	30.762	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.523	0.000	21.6	32	4.1	19.8	6.53	 .0763	0.000	1405	1	100.0	60
