"Fecha Tiempo, GMT-05:00","Temp, °C (SEN S/N: 20664778, LBL: Pared Norte)","Temp, °C (SEN S/N: 20664778, LBL: Pared Este)","Temp, °C (SEN S/N: 20664778, LBL: Techo )","Temp, °C (SEN S/N: 20664778, LBL: Pared Exterior Este)"
03/18/23 23:25:00,16.064,16.652,16.035,13.772
03/18/23 23:40:00,16.026,16.561,15.040,13.634
03/18/23 23:55:00,15.976,16.448,14.274,13.508
03/19/23 00:10:00,15.909,16.299,14.349,13.380
03/19/23 00:25:00,15.857,16.190,14.819,13.201
03/19/23 00:40:00,15.809,16.093,14.824,13.070
03/19/23 00:55:00,15.770,15.994,14.171,12.957
03/19/23 01:10:00,15.725,15.888,13.849,12.799
03/19/23 01:25:00,15.679,15.781,13.780,12.717
03/19/23 01:40:00,15.636,15.673,13.557,12.586
03/19/23 01:55:00,15.591,15.564,13.520,12.517
03/19/23 02:10:00,15.546,15.458,13.544,12.461
03/19/23 02:25:00,15.502,15.355,13.545,12.403
03/19/23 02:40:00,15.457,15.246,13.341,12.301
03/19/23 02:55:00,15.412,15.137,13.282,12.202
03/19/23 03:10:00,15.366,15.028,13.139,12.115
03/19/23 03:25:00,15.318,14.921,13.011,11.974
03/19/23 03:40:00,15.269,14.809,12.805,11.862
03/19/23 03:55:00,15.221,14.695,12.470,11.746
03/19/23 04:10:00,15.172,14.581,12.187,11.681
03/19/23 04:25:00,15.124,14.471,12.263,11.595
03/19/23 04:40:00,15.075,14.360,11.916,11.446
03/19/23 04:55:00,15.024,14.250,11.978,11.364
03/19/23 05:10:00,14.975,14.140,11.696,11.276
03/19/23 05:25:00,14.924,14.027,11.356,11.183
03/19/23 05:40:00,14.871,13.915,11.163,11.137
03/19/23 05:55:00,14.819,13.801,11.206,11.062
03/19/23 06:10:00,14.767,13.691,11.387,10.983
03/19/23 06:25:00,14.714,13.596,11.592,10.956
03/19/23 06:40:00,14.667,13.530,12.248,11.062
03/19/23 06:55:00,14.655,13.556,13.708,11.371
03/19/23 07:10:00,14.652,13.577,13.765,11.746
03/19/23 07:25:00,14.632,13.569,13.642,12.201
03/19/23 07:40:00,14.593,13.520,13.433,12.622
03/19/23 07:55:00,14.556,13.475,13.599,13.013
03/19/23 08:10:00,14.523,13.449,14.015,13.321
03/19/23 08:25:00,14.495,13.442,14.432,13.667
03/19/23 08:40:00,14.471,13.451,14.731,14.056
03/19/23 08:55:00,14.454,13.479,15.060,14.456
03/19/23 09:10:00,14.447,13.532,15.530,14.797
03/19/23 09:25:00,14.447,13.605,15.988,15.134
03/19/23 09:40:00,14.453,13.696,16.357,15.276
03/19/23 09:55:00,14.462,13.789,16.406,15.228
03/19/23 10:10:00,14.468,13.885,16.228,15.113
03/19/23 10:25:00,14.477,13.985,16.235,15.166
03/19/23 10:40:00,14.492,14.110,16.808,15.282
03/19/23 10:55:00,14.508,14.235,16.460,15.200
03/19/23 11:10:00,14.532,14.366,17.235,15.248
03/19/23 11:25:00,14.565,14.517,17.581,15.299
03/19/23 11:40:00,14.610,14.682,18.418,15.299
03/19/23 11:55:00,14.659,14.834,19.340,15.255
03/19/23 12:10:00,14.720,15.012,20.223,15.314
03/19/23 12:25:00,14.825,15.237,21.419,15.355
03/19/23 12:40:00,14.934,15.473,22.097,15.408
03/19/23 12:55:00,15.036,15.704,22.700,15.575
03/19/23 13:10:00,15.111,15.879,22.333,15.437
03/19/23 13:25:00,15.179,16.015,21.527,15.264
03/19/23 13:40:00,15.251,16.143,21.470,15.212
03/19/23 13:55:00,15.343,16.296,21.873,15.254
03/19/23 14:10:00,15.448,16.496,17.125,15.257
03/19/23 14:25:00,15.515,16.649,16.359,15.178
03/19/23 14:40:00,15.593,16.789,16.525,15.154
03/19/23 14:55:00,15.670,16.903,16.171,15.112
03/19/23 15:10:00,15.757,17.012,16.125,15.111
03/19/23 15:25:00,15.843,17.107,16.496,15.157
03/19/23 15:40:00,15.916,17.176,20.631,15.237
03/19/23 15:55:00,15.983,17.235,20.493,15.294
03/19/23 16:10:00,16.040,17.290,20.582,15.334
03/19/23 16:25:00,16.092,17.339,20.299,15.378
03/19/23 16:40:00,16.138,17.387,20.476,15.449
03/19/23 16:55:00,16.187,17.425,20.597,15.479
03/19/23 17:10:00,16.232,17.464,20.296,15.536
03/19/23 17:25:00,16.280,17.504,20.641,15.563
03/19/23 17:40:00,16.327,17.534,19.710,15.566
03/19/23 17:55:00,16.344,17.546,16.816,15.460
03/19/23 18:10:00,16.372,17.547,17.497,15.369
03/19/23 18:25:00,16.393,17.547,19.158,15.324
03/19/23 18:40:00,16.411,17.544,19.652,15.218
03/19/23 18:55:00,16.426,17.540,19.361,15.145
03/19/23 19:10:00,16.439,17.532,19.323,15.064
03/19/23 19:25:00,16.451,17.519,19.151,15.013
03/19/23 19:40:00,16.463,17.501,18.787,14.966
03/19/23 19:55:00,16.473,17.480,18.693,14.918
03/19/23 20:10:00,16.476,17.452,18.390,14.894
03/19/23 20:25:00,16.475,17.418,18.167,14.822
03/19/23 20:40:00,16.470,17.378,17.865,14.825
03/19/23 20:55:00,16.466,17.333,17.779,14.794
03/19/23 21:10:00,16.454,17.280,17.443,14.764
03/19/23 21:25:00,16.441,17.222,17.300,14.740
03/19/23 21:40:00,16.420,17.161,17.406,14.604
03/19/23 21:55:00,16.390,17.091,17.025,14.426
03/19/23 22:10:00,16.363,17.022,16.665,14.301
03/19/23 22:25:00,16.330,16.952,16.558,14.171
03/19/23 22:40:00,16.301,16.880,16.366,14.066
03/19/23 22:55:00,16.275,16.814,16.783,13.907
03/19/23 23:10:00,16.244,16.747,16.583,13.751
03/19/23 23:25:00,16.214,16.670,16.415,13.598
03/19/23 23:40:00,16.174,16.585,16.164,13.457
03/19/23 23:55:00,16.128,16.478,15.482,13.342
03/20/23 00:10:00,16.065,16.338,14.981,13.245
03/20/23 00:25:00,16.023,16.242,15.291,13.194
03/20/23 00:40:00,15.985,16.152,15.225,13.103
03/20/23 00:55:00,15.946,16.056,15.001,13.013
03/20/23 01:10:00,15.901,15.952,14.777,12.916
03/20/23 01:25:00,15.855,15.839,14.192,12.837
03/20/23 01:40:00,15.810,15.722,13.765,12.769
03/20/23 01:55:00,15.763,15.612,13.865,12.657
03/20/23 02:10:00,15.716,15.503,13.811,12.545
03/20/23 02:25:00,15.672,15.399,13.877,12.449
03/20/23 02:40:00,15.625,15.294,13.626,12.385
03/20/23 02:55:00,15.581,15.193,13.539,12.334
03/20/23 03:10:00,15.536,15.090,13.487,12.267
03/20/23 03:25:00,15.490,14.987,13.099,12.178
03/20/23 03:40:00,15.443,14.882,12.889,12.033
03/20/23 03:55:00,15.397,14.779,12.527,11.919
03/20/23 04:10:00,15.351,14.679,12.627,11.851
03/20/23 04:25:00,15.305,14.583,12.429,11.792
03/20/23 04:40:00,15.258,14.484,12.239,11.699
03/20/23 04:55:00,15.211,14.385,12.665,11.599
03/20/23 05:10:00,15.163,14.286,12.409,11.540
03/20/23 05:25:00,15.113,14.180,12.149,11.399
03/20/23 05:40:00,15.063,14.075,12.054,11.350
03/20/23 05:55:00,15.012,13.973,11.631,11.276
03/20/23 06:10:00,14.963,13.876,11.458,11.209
03/20/23 06:25:00,14.913,13.793,11.983,11.209
03/20/23 06:40:00,14.867,13.718,12.195,11.206
03/20/23 06:55:00,14.827,13.676,13.212,11.263
03/20/23 07:10:00,14.813,13.690,13.880,11.335
03/20/23 07:25:00,14.803,13.699,14.141,11.476
03/20/23 07:40:00,14.783,13.691,14.167,11.672
03/20/23 07:55:00,14.746,13.648,13.825,11.978
03/20/23 08:10:00,14.705,13.598,13.775,12.293
03/20/23 08:25:00,14.668,13.559,13.993,12.681
03/20/23 08:40:00,14.637,13.535,14.231,13.078
03/20/23 08:55:00,14.605,13.521,14.432,13.318
03/20/23 09:10:00,14.578,13.521,14.827,13.738
03/20/23 09:25:00,14.559,13.547,15.326,14.125
03/20/23 09:40:00,14.547,13.590,15.664,14.345
03/20/23 09:55:00,14.538,13.646,15.925,14.545
03/20/23 10:10:00,14.535,13.715,16.028,14.527
03/20/23 10:25:00,14.527,13.783,16.117,14.379
03/20/23 10:40:00,14.526,13.865,16.607,14.475
03/20/23 10:55:00,14.542,13.984,17.150,14.430
03/20/23 11:10:00,14.565,14.113,17.143,14.441
03/20/23 11:25:00,14.586,14.235,16.869,14.334
03/20/23 11:40:00,14.611,14.342,16.653,14.453
03/20/23 11:55:00,14.631,14.459,15.894,14.569
03/20/23 12:10:00,14.658,14.583,17.467,14.652
03/20/23 12:25:00,14.691,14.696,17.634,14.695
03/20/23 12:40:00,14.719,14.801,17.460,14.676
03/20/23 12:55:00,14.737,14.889,17.998,14.752
03/20/23 13:10:00,14.749,14.963,18.189,14.791
03/20/23 13:25:00,14.773,15.043,18.016,14.638
03/20/23 13:40:00,14.807,15.124,17.757,14.569
03/20/23 13:55:00,14.828,15.191,17.602,14.599
03/20/23 14:10:00,14.845,15.239,17.184,14.345
03/20/23 14:25:00,14.858,15.278,16.924,14.156
03/20/23 14:40:00,14.874,15.315,16.765,14.030
03/20/23 14:55:00,14.886,15.352,16.461,13.964
03/20/23 15:10:00,14.894,15.381,15.842,13.898
03/20/23 15:25:00,14.895,15.391,14.285,13.805
03/20/23 15:40:00,14.894,15.391,14.789,13.625
03/20/23 15:55:00,14.891,15.381,14.774,13.409
03/20/23 16:10:00,14.888,15.363,14.631,13.212
03/20/23 16:25:00,14.879,15.336,14.195,12.987
03/20/23 16:40:00,14.868,15.300,14.328,12.773
03/20/23 16:55:00,14.858,15.258,14.234,12.606
03/20/23 17:10:00,14.846,15.215,14.343,12.499
03/20/23 17:25:00,14.830,15.172,14.640,12.382
03/20/23 17:40:00,14.819,15.134,15.085,12.279
03/20/23 17:55:00,14.809,15.091,15.209,12.143
03/20/23 18:10:00,14.795,15.036,14.939,12.081
03/20/23 18:25:00,14.780,14.970,14.691,12.034
03/20/23 18:40:00,14.759,14.895,14.197,11.992
03/20/23 18:55:00,14.732,14.813,13.904,11.930
03/20/23 19:10:00,14.705,14.729,13.888,11.889
03/20/23 19:25:00,14.674,14.641,13.981,11.818
03/20/23 19:40:00,14.641,14.553,13.907,11.734
03/20/23 19:55:00,14.607,14.465,13.838,11.665
03/20/23 20:10:00,14.575,14.379,13.765,11.605
03/20/23 20:25:00,14.542,14.297,13.673,11.546
03/20/23 20:40:00,14.512,14.214,13.485,11.493
03/20/23 20:55:00,14.481,14.135,13.413,11.441
03/20/23 21:10:00,14.450,14.057,13.359,11.387
03/20/23 21:25:00,14.418,13.982,13.266,11.329
03/20/23 21:40:00,14.388,13.906,13.258,11.286
03/20/23 21:55:00,14.358,13.834,13.102,11.256
03/20/23 22:10:00,14.327,13.760,13.129,11.260
03/20/23 22:25:00,14.295,13.688,13.198,11.158
03/20/23 22:40:00,14.264,13.616,13.044,11.104
03/20/23 22:55:00,14.232,13.547,12.978,11.058
03/20/23 23:10:00,14.201,13.476,12.901,11.024
03/20/23 23:25:00,14.165,13.397,12.757,10.860
03/20/23 23:40:00,14.129,13.312,12.493,10.702
03/20/23 23:55:00,14.092,13.216,11.928,10.537
03/21/23 00:10:00,14.051,13.094,11.374,10.421
03/21/23 00:25:00,14.009,12.999,11.493,10.355
03/21/23 00:40:00,13.970,12.929,11.426,10.329
03/21/23 00:55:00,13.933,12.858,11.583,10.329
03/21/23 01:10:00,13.895,12.785,11.307,10.270
03/21/23 01:25:00,13.856,12.705,11.033,10.201
03/21/23 01:40:00,13.817,12.627,11.327,10.132
03/21/23 01:55:00,13.777,12.542,11.174,10.056
03/21/23 02:10:00,13.736,12.441,10.620,10.007
03/21/23 02:25:00,13.693,12.335,10.476,9.941
03/21/23 02:40:00,13.649,12.230,10.337,9.869
03/21/23 02:55:00,13.602,12.124,10.150,9.818
03/21/23 03:10:00,13.556,12.021,9.880,9.772
03/21/23 03:25:00,13.508,11.918,9.641,9.734
03/21/23 03:40:00,13.457,11.809,9.231,9.685
03/21/23 03:55:00,13.395,11.693,8.816,9.644
03/21/23 04:10:00,13.320,11.581,8.574,9.608
03/21/23 04:25:00,13.237,11.470,8.325,9.557
03/21/23 04:40:00,13.160,11.359,8.082,9.453
03/21/23 04:55:00,13.090,11.251,7.974,9.358
03/21/23 05:10:00,13.020,11.146,7.904,9.251
03/21/23 05:25:00,12.965,11.044,7.718,9.203
03/21/23 05:40:00,12.900,10.950,7.890,9.196
03/21/23 05:55:00,12.826,10.858,7.959,9.155
03/21/23 06:10:00,12.767,10.771,8.018,9.117
03/21/23 06:25:00,12.704,10.686,7.712,9.106
03/21/23 06:40:00,12.645,10.603,7.781,9.092
03/21/23 06:55:00,12.580,10.525,7.798,9.111
03/21/23 07:10:00,12.523,10.455,8.110,9.104
03/21/23 07:25:00,12.468,10.386,8.138,9.109
03/21/23 07:40:00,12.420,10.320,8.003,9.174
03/21/23 07:55:00,12.376,10.260,7.935,9.261
03/21/23 08:10:00,12.331,10.204,8.124,9.341
03/21/23 08:25:00,12.279,10.153,8.235,9.403
03/21/23 08:40:00,12.237,10.107,8.210,9.560
03/21/23 08:55:00,12.211,10.067,8.191,9.766
03/21/23 09:10:00,12.175,10.035,8.467,9.835
03/21/23 09:25:00,12.127,10.006,8.540,9.849
03/21/23 09:40:00,12.086,9.984,8.734,9.840
03/21/23 09:55:00,12.065,9.974,9.007,9.903
03/21/23 10:10:00,12.025,9.975,9.344,9.935
03/21/23 10:25:00,12.021,10.083,11.601,10.076
03/21/23 10:40:00,12.037,10.253,12.956,10.334
03/21/23 10:55:00,12.056,10.407,13.482,10.499
03/21/23 11:10:00,12.074,10.547,13.948,10.617
03/21/23 11:25:00,12.099,10.690,14.541,10.730
03/21/23 11:40:00,12.133,10.835,14.598,10.675
03/21/23 11:55:00,12.166,10.969,14.726,10.786
03/21/23 12:10:00,12.214,11.116,15.320,10.986
03/21/23 12:25:00,12.270,11.301,16.283,11.166
03/21/23 12:40:00,12.352,11.514,17.665,11.423
03/21/23 12:55:00,12.440,11.739,18.400,11.661
03/21/23 13:10:00,12.542,11.981,19.372,11.977
03/21/23 13:25:00,12.665,12.245,20.296,12.283
03/21/23 13:40:00,12.799,12.526,20.901,12.446
03/21/23 13:55:00,12.939,12.799,21.066,12.622
03/21/23 14:10:00,13.075,13.055,20.741,12.781
03/21/23 14:25:00,13.194,13.282,20.420,12.889
03/21/23 14:40:00,13.305,13.496,19.187,12.978
03/21/23 14:55:00,13.413,13.702,20.283,13.120
03/21/23 15:10:00,13.514,13.891,20.464,13.278
03/21/23 15:25:00,13.608,14.068,20.613,13.359
03/21/23 15:40:00,13.703,14.246,20.892,13.530
03/21/23 15:55:00,13.790,14.427,21.224,13.703
03/21/23 16:10:00,13.876,14.601,21.407,13.883
03/21/23 16:25:00,13.966,14.765,21.227,13.969
03/21/23 16:40:00,14.054,14.906,20.761,13.931
03/21/23 16:55:00,14.129,15.037,18.439,13.844
03/21/23 17:10:00,14.173,15.134,14.933,13.714
03/21/23 17:25:00,14.211,15.215,15.006,13.634
03/21/23 17:40:00,14.256,15.294,15.043,13.562
03/21/23 17:55:00,14.309,15.367,17.040,13.500
03/21/23 18:10:00,14.357,15.426,18.875,13.535
03/21/23 18:25:00,14.390,15.470,18.710,13.511
03/21/23 18:40:00,14.423,15.511,18.582,13.481
03/21/23 18:55:00,14.454,15.546,18.203,13.487
03/21/23 19:10:00,14.483,15.572,18.075,13.502
03/21/23 19:25:00,14.503,15.584,17.906,13.466
03/21/23 19:40:00,14.517,15.584,17.680,13.430
03/21/23 19:55:00,14.527,15.581,17.492,13.374
03/21/23 20:10:00,14.536,15.572,17.366,13.267
03/21/23 20:25:00,14.541,15.555,17.073,13.168
03/21/23 20:40:00,14.539,15.531,16.847,13.075
03/21/23 20:55:00,14.535,15.502,16.586,12.998
03/21/23 21:10:00,14.530,15.473,16.457,12.956
03/21/23 21:25:00,14.523,15.439,16.199,12.906
03/21/23 21:40:00,14.514,15.400,16.062,12.898
03/21/23 21:55:00,14.505,15.363,15.758,12.927
03/21/23 22:10:00,14.495,15.324,15.715,12.901
03/21/23 22:25:00,14.495,15.294,16.095,12.835
03/21/23 22:40:00,14.486,15.257,16.019,12.784
03/21/23 22:55:00,14.472,15.208,15.789,12.725
03/21/23 23:10:00,14.456,15.152,15.514,12.654
03/21/23 23:25:00,14.436,15.097,15.342,12.613
03/21/23 23:40:00,14.415,15.037,15.169,12.570
03/21/23 23:55:00,14.381,14.961,14.632,12.499
03/22/23 00:10:00,14.325,14.846,14.036,12.432
03/22/23 00:25:00,14.291,14.765,14.116,12.366
03/22/23 00:40:00,14.262,14.695,14.274,12.323
03/22/23 00:55:00,14.234,14.629,14.294,12.251
03/22/23 01:10:00,14.207,14.565,14.294,12.196
03/22/23 01:25:00,14.180,14.499,14.176,12.131
03/22/23 01:40:00,14.153,14.435,14.155,12.084
03/22/23 01:55:00,14.128,14.372,14.095,12.037
03/22/23 02:10:00,14.098,14.309,13.994,12.006
03/22/23 02:25:00,14.071,14.244,13.856,11.948
03/22/23 02:40:00,14.044,14.177,13.673,11.897
03/22/23 02:55:00,14.015,14.108,13.397,11.851
03/22/23 03:10:00,13.984,14.041,13.376,11.754
03/22/23 03:25:00,13.951,13.969,13.255,11.668
03/22/23 03:40:00,13.915,13.892,12.996,11.605
03/22/23 03:55:00,13.879,13.813,12.796,11.531
03/22/23 04:10:00,13.841,13.727,12.301,11.463
03/22/23 04:25:00,13.804,13.638,12.039,11.409
03/22/23 04:40:00,13.766,13.553,11.922,11.382
03/22/23 04:55:00,13.729,13.469,11.986,11.367
03/22/23 05:10:00,13.690,13.373,11.552,11.333
03/22/23 05:25:00,13.648,13.266,11.309,11.327
03/22/23 05:40:00,13.605,13.157,10.991,11.333
03/22/23 05:55:00,13.562,13.049,10.715,11.327
03/22/23 06:10:00,13.518,12.953,10.673,11.311
03/22/23 06:25:00,13.479,12.901,11.484,11.307
03/22/23 06:40:00,13.461,12.912,13.189,11.455
03/22/23 06:55:00,13.488,12.992,14.206,11.771
03/22/23 07:10:00,13.508,13.052,14.755,12.065
03/22/23 07:25:00,13.524,13.100,14.867,12.146
03/22/23 07:40:00,13.515,13.109,14.466,12.165
03/22/23 07:55:00,13.505,13.109,14.325,12.242
03/22/23 08:10:00,13.497,13.120,14.454,12.248
03/22/23 08:25:00,13.490,13.136,14.406,12.384
03/22/23 08:40:00,13.481,13.151,14.614,12.825
03/22/23 08:55:00,13.473,13.178,15.067,13.356
03/22/23 09:10:00,13.473,13.221,15.314,13.690
03/22/23 09:25:00,13.478,13.272,15.333,13.727
03/22/23 09:40:00,13.481,13.324,15.321,13.859
03/22/23 09:55:00,13.493,13.392,15.879,14.170
03/22/23 10:10:00,13.506,13.478,16.080,14.243
03/22/23 10:25:00,13.532,13.587,16.244,14.535
03/22/23 10:40:00,13.568,13.708,17.042,14.515
03/22/23 10:55:00,13.599,13.828,16.589,14.498
03/22/23 11:10:00,13.634,13.949,17.156,14.674
03/22/23 11:25:00,13.672,14.078,17.198,14.723
03/22/23 11:40:00,13.714,14.207,17.616,14.762
03/22/23 11:55:00,13.757,14.337,17.703,14.858
03/22/23 12:10:00,13.807,14.463,17.773,15.034
03/22/23 12:25:00,13.850,14.586,17.861,15.076
03/22/23 12:40:00,13.894,14.702,17.998,15.128
03/22/23 12:55:00,13.940,14.816,18.259,15.167
03/22/23 13:10:00,13.976,14.909,18.270,15.108
03/22/23 13:25:00,14.020,15.015,18.710,15.122
03/22/23 13:40:00,14.071,15.142,19.298,15.146
03/22/23 13:55:00,14.143,15.276,19.830,15.179
03/22/23 14:10:00,14.232,15.440,20.582,15.275
03/22/23 14:25:00,14.337,15.622,20.822,15.469
03/22/23 14:40:00,14.426,15.766,20.704,15.605
03/22/23 14:55:00,14.505,15.882,17.651,15.560
03/22/23 15:10:00,14.562,15.958,16.569,15.440
03/22/23 15:25:00,14.604,16.010,18.088,15.336
03/22/23 15:40:00,14.638,16.059,16.491,15.282
03/22/23 15:55:00,14.661,16.105,15.191,15.218
03/22/23 16:10:00,14.683,16.143,16.293,15.134
03/22/23 16:25:00,14.704,16.175,16.938,15.049
03/22/23 16:40:00,14.728,16.229,17.064,15.006
03/22/23 16:55:00,14.750,16.272,17.043,14.987
03/22/23 17:10:00,14.782,16.308,16.807,14.969
03/22/23 17:25:00,14.801,16.329,16.624,14.903
03/22/23 17:40:00,14.818,16.341,14.438,14.824
03/22/23 17:55:00,14.834,16.344,15.830,14.743
03/22/23 18:10:00,14.852,16.342,16.175,14.664
03/22/23 18:25:00,14.862,16.332,15.643,14.550
03/22/23 18:40:00,14.877,16.317,16.111,14.481
03/22/23 18:55:00,14.891,16.302,16.010,14.430
03/22/23 19:10:00,14.898,16.284,16.220,14.387
03/22/23 19:25:00,14.907,16.262,16.096,14.318
03/22/23 19:40:00,14.912,16.235,16.138,14.217
03/22/23 19:55:00,14.915,16.207,15.909,14.149
03/22/23 20:10:00,14.918,16.174,15.898,14.087
03/22/23 20:25:00,14.922,16.146,15.946,13.972
03/22/23 20:40:00,14.928,16.108,15.749,13.906
03/22/23 20:55:00,14.925,16.064,15.746,13.831
03/22/23 21:10:00,14.915,16.013,15.660,13.762
03/22/23 21:25:00,14.903,15.956,15.476,13.669
03/22/23 21:40:00,14.885,15.892,15.464,13.551
03/22/23 21:55:00,14.868,15.825,15.164,13.464
03/22/23 22:10:00,14.842,15.748,14.991,13.336
03/22/23 22:25:00,14.812,15.663,14.848,13.194
03/22/23 22:40:00,14.785,15.579,14.613,13.081
03/22/23 22:55:00,14.758,15.497,14.492,12.983
03/22/23 23:10:00,14.734,15.420,14.484,12.916
03/22/23 23:25:00,14.708,15.343,14.451,12.844
03/22/23 23:40:00,14.683,15.264,14.313,12.782
03/22/23 23:55:00,14.655,15.173,13.901,12.705
03/23/23 00:10:00,14.616,15.049,13.473,12.624
03/23/23 00:25:00,14.583,14.963,13.793,12.556
03/23/23 00:40:00,14.554,14.889,13.888,12.494
03/23/23 00:55:00,14.527,14.816,13.817,12.432
03/23/23 01:10:00,14.502,14.747,13.816,12.376
03/23/23 01:25:00,14.475,14.673,13.715,12.320
03/23/23 01:40:00,14.447,14.595,13.602,12.264
03/23/23 01:55:00,14.418,14.517,13.524,12.216
03/23/23 02:10:00,14.388,14.439,13.493,12.155
03/23/23 02:25:00,14.358,14.363,13.376,12.112
03/23/23 02:40:00,14.330,14.289,13.153,12.089
03/23/23 02:55:00,14.300,14.211,13.049,12.063
03/23/23 03:10:00,14.267,14.129,12.865,12.003
03/23/23 03:25:00,14.234,14.041,12.571,11.980
03/23/23 03:40:00,14.200,13.940,12.335,11.924
03/23/23 03:55:00,14.164,13.829,11.752,11.848
03/23/23 04:10:00,14.123,13.715,11.391,11.780
03/23/23 04:25:00,14.083,13.605,11.181,11.760
03/23/23 04:40:00,14.041,13.499,11.001,11.704
03/23/23 04:55:00,13.999,13.397,10.965,11.681
03/23/23 05:10:00,13.955,13.299,10.785,11.658
03/23/23 05:25:00,13.910,13.203,10.765,11.598
03/23/23 05:40:00,13.867,13.100,10.294,11.557
03/23/23 05:55:00,13.820,12.996,10.227,11.497
03/23/23 06:10:00,13.774,12.900,9.980,11.463
03/23/23 06:25:00,13.727,12.814,9.758,11.377
03/23/23 06:40:00,13.684,12.763,10.956,11.452
03/23/23 06:55:00,13.658,12.811,12.929,11.617
03/23/23 07:10:00,13.669,12.910,13.826,11.878
03/23/23 07:25:00,13.676,12.987,13.997,12.234
03/23/23 07:40:00,13.679,13.034,14.030,12.431
03/23/23 07:55:00,13.664,13.044,13.834,12.515
03/23/23 08:10:00,13.651,13.046,13.870,12.645
03/23/23 08:25:00,13.637,13.054,14.057,12.794
03/23/23 08:40:00,13.625,13.073,14.017,12.782
03/23/23 08:55:00,13.616,13.103,14.261,13.017
03/23/23 09:10:00,13.611,13.147,14.855,13.503
03/23/23 09:25:00,13.611,13.203,15.052,13.675
03/23/23 09:40:00,13.614,13.261,15.157,13.696
03/23/23 09:55:00,13.617,13.327,15.355,13.810
03/23/23 10:10:00,13.623,13.397,15.624,13.810
03/23/23 10:25:00,13.634,13.488,16.026,14.165
03/23/23 10:40:00,13.658,13.605,16.688,14.307
03/23/23 10:55:00,13.690,13.729,16.851,14.352
03/23/23 11:10:00,13.718,13.843,16.886,14.349
03/23/23 11:25:00,13.742,13.931,16.633,14.171
03/23/23 11:40:00,13.771,14.020,16.722,14.138
03/23/23 11:55:00,13.807,14.144,17.415,14.277
03/23/23 12:10:00,13.852,14.280,17.691,14.194
03/23/23 12:25:00,13.900,14.424,18.002,14.330
03/23/23 12:40:00,13.978,14.593,19.442,14.501
03/23/23 12:55:00,14.081,14.795,20.449,14.619
03/23/23 13:10:00,14.164,14.975,20.627,14.723
03/23/23 13:25:00,14.246,15.133,20.762,14.711
03/23/23 13:40:00,14.346,15.303,20.828,14.830
03/23/23 13:55:00,14.444,15.467,21.357,15.076
03/23/23 14:10:00,14.547,15.652,21.698,15.320
03/23/23 14:25:00,14.655,15.834,22.176,15.534
03/23/23 14:40:00,14.785,16.037,22.402,15.642
03/23/23 14:55:00,14.903,16.226,22.253,15.724
03/23/23 15:10:00,15.012,16.402,22.348,15.931
03/23/23 15:25:00,15.121,16.577,22.863,16.204
03/23/23 15:40:00,15.223,16.746,23.085,16.013
03/23/23 15:55:00,15.324,16.881,22.024,15.639
03/23/23 16:10:00,15.415,17.005,19.759,15.581
03/23/23 16:25:00,15.499,17.107,17.356,15.530
03/23/23 16:40:00,15.557,17.179,18.778,15.411
03/23/23 16:55:00,15.609,17.237,19.546,15.336
03/23/23 17:10:00,15.664,17.295,19.112,15.282
03/23/23 17:25:00,15.713,17.347,19.097,15.224
03/23/23 17:40:00,15.758,17.390,19.523,15.181
03/23/23 17:55:00,15.798,17.419,19.572,15.203
03/23/23 18:10:00,15.836,17.443,19.688,15.178
03/23/23 18:25:00,15.874,17.463,19.442,15.076
03/23/23 18:40:00,15.900,17.469,19.294,15.019
03/23/23 18:55:00,15.924,17.464,18.987,15.006
03/23/23 19:10:00,15.940,17.452,19.179,14.892
03/23/23 19:25:00,15.944,17.427,18.961,14.737
03/23/23 19:40:00,15.955,17.402,18.545,14.629
03/23/23 19:55:00,15.967,17.378,18.277,14.611
03/23/23 20:10:00,15.956,17.327,18.277,14.306
03/23/23 20:25:00,15.962,17.283,17.784,14.189
03/23/23 20:40:00,15.965,17.235,17.173,14.071
03/23/23 20:55:00,15.955,17.177,16.836,13.909
03/23/23 21:10:00,15.934,17.115,16.685,13.723
03/23/23 21:25:00,15.916,17.043,16.455,13.598
03/23/23 21:40:00,15.894,16.966,16.056,13.488
03/23/23 21:55:00,15.871,16.883,16.156,13.416
03/23/23 22:10:00,15.849,16.796,16.245,13.413
03/23/23 22:25:00,15.822,16.707,16.180,13.430
03/23/23 22:40:00,15.794,16.613,15.952,13.407
03/23/23 22:55:00,15.763,16.515,15.995,13.395
03/23/23 23:10:00,15.724,16.411,15.764,13.357
03/23/23 23:25:00,15.690,16.306,15.264,13.303
03/23/23 23:40:00,15.654,16.202,15.212,13.227
03/23/23 23:55:00,15.613,16.088,14.433,13.162
03/24/23 00:10:00,15.560,15.946,14.337,13.141
03/24/23 00:25:00,15.518,15.852,15.043,13.087
03/24/23 00:40:00,15.482,15.770,15.242,13.022
03/24/23 00:55:00,15.448,15.687,14.928,12.953
03/24/23 01:10:00,15.418,15.609,14.658,12.916
03/24/23 01:25:00,15.387,15.528,14.662,12.879
03/24/23 01:40:00,15.354,15.449,14.423,12.865
03/24/23 01:55:00,15.321,15.373,14.435,12.811
03/24/23 02:10:00,15.290,15.299,14.188,12.778
03/24/23 02:25:00,15.257,15.225,14.334,12.726
03/24/23 02:40:00,15.225,15.155,14.342,12.686
