"Fecha Tiempo, GMT-05:00","Temp, °C (SEN S/N: 20486631, LBL: Pared Sur)","Temp, °C (SEN S/N: 20486631, LBL: Psred Oeste)","Temp, °C (SEN S/N: 20486631, LBL: Pared Oeste exterior)","Temp, °C (SEN S/N: 20486631, LBL: Ventana)"
02/12/23 02:30:00,14.450,12.037,8.166,14.102
02/12/23 02:45:00,14.408,11.977,8.156,14.017
02/12/23 03:00:00,14.366,11.919,8.082,13.945
02/12/23 03:15:00,14.324,11.860,8.034,13.814
02/12/23 03:30:00,14.282,11.803,8.046,13.762
02/12/23 03:45:00,14.241,11.748,8.017,13.783
02/12/23 04:00:00,14.200,11.693,7.979,13.792
02/12/23 04:15:00,14.159,11.639,7.901,13.706
02/12/23 04:30:00,14.119,11.587,7.899,13.649
02/12/23 04:45:00,14.077,11.535,7.834,13.625
02/12/23 05:00:00,14.035,11.482,7.755,13.580
02/12/23 05:15:00,13.991,11.428,7.718,13.506
02/12/23 05:30:00,13.949,11.374,7.696,13.434
02/12/23 05:45:00,13.907,11.323,7.636,13.353
02/12/23 06:00:00,13.867,11.272,7.635,13.306
02/12/23 06:15:00,13.831,11.225,7.668,13.297
02/12/23 06:30:00,13.799,11.183,7.799,13.345
02/12/23 06:45:00,13.777,11.149,7.935,13.479
02/12/23 07:00:00,13.756,11.122,8.057,13.643
02/12/23 07:15:00,13.742,11.100,8.319,13.834
02/12/23 07:30:00,13.735,11.091,8.514,14.018
02/12/23 07:45:00,13.727,11.087,8.640,14.150
02/12/23 08:00:00,13.696,11.082,9.018,13.958
02/12/23 08:15:00,13.655,11.064,9.432,13.921
02/12/23 08:30:00,13.611,11.052,9.691,14.045
02/12/23 08:45:00,13.574,11.047,9.946,14.179
02/12/23 09:00:00,13.548,11.058,10.132,14.312
02/12/23 09:15:00,13.580,11.131,10.658,14.891
02/12/23 09:30:00,13.628,11.234,10.921,15.484
02/12/23 09:45:00,13.646,11.318,10.886,15.684
02/12/23 10:00:00,13.687,11.422,11.394,16.062
02/12/23 10:15:00,13.730,11.546,11.974,16.592
02/12/23 10:30:00,13.829,11.715,12.323,17.292
02/12/23 10:45:00,13.898,11.881,12.039,17.512
02/12/23 11:00:00,14.041,12.074,12.087,17.662
02/12/23 11:15:00,14.204,12.326,12.598,18.093
02/12/23 11:30:00,14.253,12.490,13.031,18.271
02/12/23 11:45:00,14.222,12.557,13.284,18.317
02/12/23 12:00:00,14.186,12.625,12.972,18.130
02/12/23 12:15:00,14.119,12.659,12.372,17.427
02/12/23 12:30:00,14.086,12.705,12.553,17.164
02/12/23 12:45:00,14.126,12.818,13.367,17.534
02/12/23 13:00:00,14.201,12.965,13.819,18.152
02/12/23 13:15:00,14.300,13.136,14.851,19.051
02/12/23 13:30:00,14.388,13.314,14.812,19.325
02/12/23 13:45:00,14.445,13.455,15.217,19.301
02/12/23 14:00:00,14.496,13.589,15.258,19.407
02/12/23 14:15:00,14.530,13.708,15.388,19.484
02/12/23 14:30:00,14.625,13.873,17.822,20.223
02/12/23 14:45:00,14.818,14.138,20.077,22.845
02/12/23 15:00:00,15.103,14.493,19.856,24.792
02/12/23 15:15:00,15.234,14.747,18.091,23.469
02/12/23 15:30:00,15.346,14.979,19.691,24.047
02/12/23 15:45:00,15.490,15.261,22.268,25.803
02/12/23 16:00:00,15.452,15.423,19.276,23.934
02/12/23 16:15:00,15.415,15.548,17.977,21.972
02/12/23 16:30:00,15.330,15.646,16.659,20.360
02/12/23 16:45:00,15.411,15.843,15.782,20.031
02/12/23 17:00:00,15.421,16.032,15.288,19.135
02/12/23 17:15:00,15.337,16.049,14.894,18.322
02/12/23 17:30:00,15.285,16.068,14.533,17.946
02/12/23 17:45:00,15.242,16.073,14.147,17.564
02/12/23 18:00:00,15.200,16.056,13.816,17.326
02/12/23 18:15:00,15.170,16.016,13.345,17.263
02/12/23 18:30:00,15.140,15.965,12.877,16.906
02/12/23 18:45:00,15.118,15.913,12.441,16.621
02/12/23 19:00:00,15.075,15.821,12.131,16.292
02/12/23 19:15:00,15.034,15.724,11.843,16.040
02/12/23 19:30:00,15.046,15.637,11.619,16.223
02/12/23 19:45:00,15.127,15.634,11.346,16.187
02/12/23 20:00:00,15.161,15.582,11.082,16.758
02/12/23 20:15:00,15.179,15.499,10.832,17.097
02/12/23 20:30:00,15.188,15.400,10.606,17.159
02/12/23 20:45:00,15.188,15.294,10.464,17.180
02/12/23 21:00:00,15.187,15.181,10.323,17.097
02/12/23 21:15:00,15.182,15.066,10.210,17.073
02/12/23 21:30:00,15.173,14.949,10.010,16.967
02/12/23 21:45:00,15.161,14.827,9.831,16.874
02/12/23 22:00:00,15.146,14.708,9.924,16.766
02/12/23 22:15:00,15.136,14.595,9.891,16.710
02/12/23 22:30:00,15.124,14.484,9.832,16.572
02/12/23 22:45:00,15.112,14.378,9.794,16.423
02/12/23 23:00:00,15.099,14.274,9.832,16.336
02/12/23 23:15:00,15.085,14.176,9.831,16.348
02/12/23 23:30:00,15.070,14.081,9.714,16.257
02/12/23 23:45:00,15.052,13.988,9.631,16.071
02/13/23 00:00:00,15.010,13.880,9.526,15.523
02/13/23 00:15:00,14.985,13.783,9.430,15.621
02/13/23 00:30:00,14.967,13.703,9.406,15.622
02/13/23 00:45:00,14.945,13.623,9.342,15.645
02/13/23 01:00:00,14.921,13.545,9.296,15.616
02/13/23 01:15:00,14.897,13.466,9.330,15.633
02/13/23 01:30:00,14.871,13.391,9.259,15.700
02/13/23 01:45:00,14.845,13.314,9.293,15.679
02/13/23 02:00:00,14.819,13.242,9.268,15.712
02/13/23 02:15:00,14.791,13.171,9.154,15.667
02/13/23 02:30:00,14.762,13.099,9.108,15.561
02/13/23 02:45:00,14.734,13.032,9.101,15.514
02/13/23 03:00:00,14.704,12.968,9.055,15.475
02/13/23 03:15:00,14.673,12.900,8.840,15.390
02/13/23 03:30:00,14.634,12.828,8.730,15.237
02/13/23 03:45:00,14.598,12.760,8.801,15.139
02/13/23 04:00:00,14.563,12.695,8.560,15.037
02/13/23 04:15:00,14.524,12.624,8.391,14.900
02/13/23 04:30:00,14.483,12.550,8.212,14.750
02/13/23 04:45:00,14.438,12.471,7.979,14.575
02/13/23 05:00:00,14.390,12.390,7.790,14.352
02/13/23 05:15:00,14.342,12.307,7.790,14.189
02/13/23 05:30:00,14.297,12.224,7.915,14.116
02/13/23 05:45:00,14.262,12.149,8.034,14.108
02/13/23 06:00:00,14.231,12.081,8.109,14.140
02/13/23 06:15:00,14.203,12.016,8.187,14.195
02/13/23 06:30:00,14.176,11.954,8.251,14.247
02/13/23 06:45:00,14.150,11.898,8.360,14.280
02/13/23 07:00:00,14.129,11.851,8.462,14.354
02/13/23 07:15:00,14.108,11.810,8.599,14.423
02/13/23 07:30:00,14.099,11.781,8.882,14.602
02/13/23 07:45:00,14.096,11.765,9.047,14.734
02/13/23 08:00:00,14.092,11.749,9.033,14.864
02/13/23 08:15:00,14.104,11.752,9.555,15.179
02/13/23 08:30:00,14.141,11.787,10.046,15.631
02/13/23 08:45:00,14.173,11.836,10.190,15.915
02/13/23 09:00:00,14.195,11.878,10.173,15.930
02/13/23 09:15:00,14.226,11.930,10.478,16.012
02/13/23 09:30:00,14.288,12.019,10.765,16.312
02/13/23 09:45:00,14.334,12.113,10.579,16.441
02/13/23 10:00:00,14.397,12.216,11.000,16.659
02/13/23 10:15:00,14.469,12.352,10.861,17.027
02/13/23 10:30:00,14.559,12.491,11.479,17.535
02/13/23 10:45:00,14.670,12.665,11.719,18.108
02/13/23 11:00:00,14.758,12.817,11.734,18.408
02/13/23 11:15:00,14.870,12.984,11.807,18.767
02/13/23 11:30:00,14.988,13.171,11.866,19.124
02/13/23 11:45:00,15.128,13.379,12.264,19.740
02/13/23 12:00:00,15.278,13.601,12.311,20.341
02/13/23 12:15:00,15.434,13.822,12.879,21.006
02/13/23 12:30:00,15.585,14.038,12.972,21.364
02/13/23 12:45:00,15.719,14.219,13.577,21.731
02/13/23 13:00:00,15.916,14.460,14.919,22.968
02/13/23 13:15:00,16.146,14.759,15.487,23.973
02/13/23 13:30:00,16.348,15.040,16.117,24.640
02/13/23 13:45:00,16.539,15.311,17.098,24.936
02/13/23 14:00:00,16.750,15.605,18.949,25.442
02/13/23 14:15:00,16.900,15.867,17.287,25.212
02/13/23 14:30:00,17.000,16.082,16.164,24.545
02/13/23 14:45:00,17.054,16.260,15.228,23.672
02/13/23 15:00:00,17.116,16.429,15.385,23.555
02/13/23 15:15:00,17.287,16.650,18.219,25.430
02/13/23 15:30:00,17.385,16.872,18.235,25.547
02/13/23 15:45:00,17.199,16.820,16.844,23.624
02/13/23 16:00:00,17.074,16.786,16.524,22.476
02/13/23 16:15:00,16.932,16.746,15.555,21.202
02/13/23 16:30:00,16.808,16.702,14.901,20.231
02/13/23 16:45:00,16.741,16.708,14.325,19.475
02/13/23 17:00:00,16.682,16.704,14.039,19.279
02/13/23 17:15:00,16.592,16.664,13.837,19.035
02/13/23 17:30:00,16.515,16.610,13.550,18.839
02/13/23 17:45:00,16.438,16.533,13.240,18.640
02/13/23 18:00:00,16.354,16.436,12.972,18.250
02/13/23 18:15:00,16.287,16.351,12.803,18.048
02/13/23 18:30:00,16.232,16.254,12.583,18.084
02/13/23 18:45:00,16.253,16.198,12.387,18.507
02/13/23 19:00:00,16.214,16.125,12.155,18.436
02/13/23 19:15:00,16.184,16.028,11.918,18.362
02/13/23 19:30:00,16.134,15.915,11.701,18.099
02/13/23 19:45:00,16.047,15.761,11.481,17.742
02/13/23 20:00:00,15.968,15.608,11.242,17.449
02/13/23 20:15:00,16.026,15.560,11.041,18.093
02/13/23 20:30:00,16.085,15.542,10.904,18.319
02/13/23 20:45:00,16.126,15.497,10.968,18.400
02/13/23 21:00:00,16.159,15.451,10.822,18.369
02/13/23 21:15:00,16.180,15.393,10.776,18.276
02/13/23 21:30:00,16.198,15.326,10.780,18.280
02/13/23 21:45:00,16.207,15.258,10.822,18.289
02/13/23 22:00:00,16.211,15.185,10.799,18.390
02/13/23 22:15:00,16.211,15.111,10.760,18.383
02/13/23 22:30:00,16.207,15.037,10.724,18.368
02/13/23 22:45:00,16.198,14.964,10.672,18.285
02/13/23 23:00:00,16.187,14.892,10.647,18.195
02/13/23 23:15:00,16.175,14.824,10.635,18.115
02/13/23 23:30:00,16.161,14.758,10.597,18.071
02/13/23 23:45:00,16.143,14.691,10.557,18.008
02/14/23 00:00:00,16.099,14.605,10.528,17.461
02/14/23 00:15:00,16.076,14.533,10.450,17.636
02/14/23 00:30:00,16.059,14.480,10.358,17.584
02/14/23 00:45:00,16.038,14.421,10.202,17.466
02/14/23 01:00:00,16.013,14.361,10.089,17.232
02/14/23 01:15:00,15.983,14.298,9.940,17.010
02/14/23 01:30:00,15.949,14.229,9.538,16.612
02/14/23 01:45:00,15.906,14.152,9.095,16.125
02/14/23 02:00:00,15.858,14.069,8.953,15.767
02/14/23 02:15:00,15.810,13.982,8.647,15.530
02/14/23 02:30:00,15.757,13.885,8.339,15.203
02/14/23 02:45:00,15.701,13.783,8.294,15.034
02/14/23 03:00:00,15.652,13.682,8.417,15.111
02/14/23 03:15:00,15.606,13.583,8.402,15.272
02/14/23 03:30:00,15.560,13.481,8.423,15.379
02/14/23 03:45:00,15.515,13.380,8.318,15.397
02/14/23 04:00:00,15.469,13.279,8.260,15.364
02/14/23 04:15:00,15.421,13.180,8.124,15.309
02/14/23 04:30:00,15.369,13.079,8.059,15.158
02/14/23 04:45:00,15.320,12.984,7.945,15.010
02/14/23 05:00:00,15.269,12.888,7.824,14.888
02/14/23 05:15:00,15.218,12.794,7.870,14.825
02/14/23 05:30:00,15.170,12.704,7.912,14.830
02/14/23 05:45:00,15.122,12.616,7.928,14.849
02/14/23 06:00:00,15.078,12.532,7.918,14.815
02/14/23 06:15:00,15.031,12.450,7.998,14.834
02/14/23 06:30:00,14.988,12.373,8.085,14.859
02/14/23 06:45:00,14.946,12.302,8.113,14.909
02/14/23 07:00:00,14.904,12.236,8.099,14.855
02/14/23 07:15:00,14.864,12.174,8.084,14.833
02/14/23 07:30:00,14.821,12.113,8.001,14.698
02/14/23 07:45:00,14.777,12.054,7.998,14.553
02/14/23 08:00:00,14.734,11.997,7.984,14.499
02/14/23 08:15:00,14.614,11.892,7.965,13.547
02/14/23 08:30:00,14.514,11.786,7.948,13.094
02/14/23 08:45:00,14.436,11.709,7.920,13.084
02/14/23 09:00:00,14.360,11.637,7.939,13.171
02/14/23 09:15:00,14.289,11.575,7.978,13.218
02/14/23 09:30:00,14.222,11.511,8.034,13.270
02/14/23 09:45:00,14.167,11.456,8.074,13.401
02/14/23 10:00:00,14.131,11.422,8.104,13.494
02/14/23 10:15:00,14.183,11.461,8.137,13.762
02/14/23 10:30:00,14.211,11.499,8.193,13.916
02/14/23 10:45:00,14.232,11.528,8.318,14.035
02/14/23 11:00:00,14.283,11.608,8.442,14.188
02/14/23 11:15:00,14.264,11.589,8.475,14.177
02/14/23 11:30:00,14.253,11.587,8.361,14.081
02/14/23 11:45:00,14.237,11.575,8.272,13.948
02/14/23 12:00:00,14.213,11.561,8.243,13.634
02/14/23 12:15:00,14.192,11.554,8.198,13.470
02/14/23 12:30:00,14.054,11.461,8.272,13.391
02/14/23 12:45:00,13.949,11.370,8.148,13.227
02/14/23 13:00:00,13.855,11.294,8.082,12.972
02/14/23 13:15:00,13.766,11.222,8.060,12.760
02/14/23 13:30:00,13.723,11.171,8.188,12.809
02/14/23 13:45:00,13.730,11.183,8.405,13.052
02/14/23 14:00:00,13.748,11.204,8.705,13.391
02/14/23 14:15:00,13.748,11.221,8.571,13.464
02/14/23 14:30:00,13.739,11.230,8.455,13.266
02/14/23 14:45:00,13.669,11.190,8.307,13.064
02/14/23 15:00:00,13.655,11.178,8.291,13.091
02/14/23 15:15:00,13.645,11.183,8.285,13.130
02/14/23 15:30:00,13.625,11.186,8.420,13.169
02/14/23 15:45:00,13.652,11.231,8.539,13.371
02/14/23 16:00:00,13.669,11.271,8.695,13.548
02/14/23 16:15:00,13.706,11.332,9.106,13.874
02/14/23 16:30:00,13.654,11.317,9.409,14.078
02/14/23 16:45:00,13.587,11.274,9.820,15.004
02/14/23 17:00:00,13.599,11.289,9.467,15.376
02/14/23 17:15:00,13.502,11.248,9.120,14.656
02/14/23 17:30:00,13.416,11.201,8.849,13.925
02/14/23 17:45:00,13.344,11.172,8.605,13.345
02/14/23 18:00:00,13.273,11.148,8.383,12.825
02/14/23 18:15:00,13.189,11.105,8.099,12.428
02/14/23 18:30:00,13.097,11.041,7.835,12.036
02/14/23 18:45:00,13.014,10.980,7.610,11.731
02/14/23 19:00:00,12.945,10.922,7.469,11.476
02/14/23 19:15:00,12.892,10.867,7.329,11.326
02/14/23 19:30:00,12.843,10.818,7.184,11.238
02/14/23 19:45:00,12.797,10.760,7.028,11.201
02/14/23 20:00:00,12.788,10.730,6.879,11.307
02/14/23 20:15:00,12.749,10.667,6.796,11.405
02/14/23 20:30:00,12.708,10.597,6.759,11.414
02/14/23 20:45:00,12.671,10.528,6.732,11.415
02/14/23 21:00:00,12.634,10.458,6.701,11.415
02/14/23 21:15:00,12.597,10.387,6.647,11.423
02/14/23 21:30:00,12.560,10.319,6.590,11.400
02/14/23 21:45:00,12.521,10.248,6.593,11.370
02/14/23 22:00:00,12.483,10.181,6.598,11.387
02/14/23 22:15:00,12.447,10.115,6.610,11.380
02/14/23 22:30:00,12.411,10.050,6.607,11.382
02/14/23 22:45:00,12.376,9.990,6.601,11.355
02/14/23 23:00:00,12.341,9.934,6.625,11.359
02/14/23 23:15:00,12.308,9.881,6.653,11.380
02/14/23 23:30:00,12.275,9.831,6.661,11.384
02/14/23 23:45:00,12.242,9.783,6.683,11.402
02/15/23 00:00:00,12.204,9.732,6.680,11.186
02/15/23 00:15:00,12.169,9.685,6.671,11.274
02/15/23 00:30:00,12.136,9.646,6.601,11.276
02/15/23 00:45:00,12.101,9.604,6.336,11.184
02/15/23 01:00:00,12.062,9.560,6.172,10.915
02/15/23 01:15:00,12.021,9.514,5.923,10.702
02/15/23 01:30:00,11.980,9.467,5.792,10.485
02/15/23 01:45:00,11.937,9.416,5.639,10.343
02/15/23 02:00:00,11.892,9.361,5.505,10.216
02/15/23 02:15:00,11.847,9.304,5.358,10.089
02/15/23 02:30:00,11.801,9.242,5.193,9.958
02/15/23 02:45:00,11.754,9.174,5.076,9.852
02/15/23 03:00:00,11.709,9.106,5.019,9.761
02/15/23 03:15:00,11.665,9.038,4.963,9.723
02/15/23 03:30:00,11.620,8.968,4.861,9.612
02/15/23 03:45:00,11.576,8.899,4.778,9.560
02/15/23 04:00:00,11.532,8.827,4.639,9.480
02/15/23 04:15:00,11.485,8.753,4.482,9.399
02/15/23 04:30:00,11.440,8.678,4.376,9.304
02/15/23 04:45:00,11.396,8.605,4.270,9.228
02/15/23 05:00:00,11.352,8.534,4.170,9.140
02/15/23 05:15:00,11.307,8.461,4.077,9.089
02/15/23 05:30:00,11.263,8.386,4.009,8.987
02/15/23 05:45:00,11.221,8.313,3.961,8.962
02/15/23 06:00:00,11.180,8.243,4.017,8.939
02/15/23 06:15:00,11.143,8.174,4.210,8.998
02/15/23 06:30:00,11.114,8.113,4.456,9.154
02/15/23 06:45:00,11.088,8.062,4.748,9.392
02/15/23 07:00:00,11.069,8.020,4.997,9.638
02/15/23 07:15:00,11.050,7.984,5.229,9.886
02/15/23 07:30:00,11.044,7.964,5.640,10.270
02/15/23 07:45:00,11.062,7.971,6.277,10.812
02/15/23 08:00:00,11.081,7.998,6.726,11.332
02/15/23 08:15:00,11.094,8.045,7.170,11.566
02/15/23 08:30:00,11.117,8.107,7.770,12.121
02/15/23 08:45:00,11.171,8.213,8.479,12.941
02/15/23 09:00:00,11.248,8.366,9.155,13.808
02/15/23 09:15:00,11.336,8.540,9.649,14.509
02/15/23 09:30:00,11.443,8.750,10.234,15.223
02/15/23 09:45:00,11.531,8.953,9.725,15.236
02/15/23 10:00:00,11.643,9.172,10.182,15.452
02/15/23 10:15:00,11.749,9.398,10.977,16.031
02/15/23 10:30:00,11.901,9.683,11.781,16.890
02/15/23 10:45:00,12.051,9.980,11.853,17.531
02/15/23 11:00:00,12.204,10.283,11.892,17.956
02/15/23 11:15:00,12.332,10.554,12.266,18.392
02/15/23 11:30:00,12.585,10.931,12.263,19.655
02/15/23 11:45:00,12.883,11.373,12.181,20.546
02/15/23 12:00:00,13.159,11.804,12.338,20.887
02/15/23 12:15:00,13.279,12.087,12.521,20.741
02/15/23 12:30:00,13.392,12.316,12.686,21.121
02/15/23 12:45:00,13.527,12.574,12.862,21.454
02/15/23 13:00:00,13.679,12.841,13.038,21.712
02/15/23 13:15:00,13.849,13.118,13.269,21.949
02/15/23 13:30:00,14.042,13.404,14.607,22.724
02/15/23 13:45:00,14.200,13.652,15.700,22.988
02/15/23 14:00:00,14.268,13.810,14.041,22.064
02/15/23 14:15:00,14.280,13.903,13.311,21.085
02/15/23 14:30:00,14.300,14.008,12.919,20.594
02/15/23 14:45:00,14.315,14.099,12.766,20.024
02/15/23 15:00:00,14.322,14.179,12.764,19.738
02/15/23 15:15:00,14.545,14.438,12.570,21.126
02/15/23 15:30:00,14.788,14.737,12.491,21.767
02/15/23 15:45:00,14.979,14.966,12.539,21.925
02/15/23 16:00:00,14.842,14.843,12.468,21.319
02/15/23 16:15:00,14.815,14.812,12.625,21.115
02/15/23 16:30:00,14.795,14.785,12.705,21.078
02/15/23 16:45:00,14.776,14.759,12.662,20.945
02/15/23 17:00:00,14.770,14.747,12.600,20.798
02/15/23 17:15:00,14.762,14.726,12.573,20.735
02/15/23 17:30:00,14.764,14.719,12.414,20.576
02/15/23 17:45:00,14.755,14.691,12.190,20.251
02/15/23 18:00:00,14.746,14.662,11.871,19.769
02/15/23 18:15:00,14.725,14.620,11.674,19.323
02/15/23 18:30:00,14.707,14.575,11.470,19.041
02/15/23 18:45:00,14.688,14.527,11.282,18.730
02/15/23 19:00:00,14.670,14.474,11.076,18.447
02/15/23 19:15:00,14.650,14.418,10.883,18.134
02/15/23 19:30:00,14.629,14.354,10.782,17.934
02/15/23 19:45:00,14.608,14.286,10.684,17.760
02/15/23 20:00:00,14.587,14.213,10.676,17.732
02/15/23 20:15:00,14.565,14.141,10.643,17.626
02/15/23 20:30:00,14.616,14.113,10.574,17.993
02/15/23 20:45:00,14.714,14.164,10.504,18.270
02/15/23 21:00:00,14.789,14.185,10.412,18.387
02/15/23 21:15:00,14.848,14.188,10.316,18.350
02/15/23 21:30:00,14.894,14.177,10.320,18.317
02/15/23 21:45:00,14.930,14.158,10.325,18.335
02/15/23 22:00:00,14.960,14.131,10.297,18.344
02/15/23 22:15:00,14.984,14.099,10.262,18.340
02/15/23 22:30:00,15.000,14.065,10.240,18.313
02/15/23 22:45:00,15.012,14.027,10.216,18.256
02/15/23 23:00:00,15.022,13.991,10.178,18.160
02/15/23 23:15:00,15.030,13.952,10.153,18.048
02/15/23 23:30:00,15.034,13.913,10.133,18.010
02/15/23 23:45:00,15.034,13.874,10.102,17.943
02/16/23 00:00:00,15.003,13.808,10.084,17.399
02/16/23 00:15:00,14.995,13.754,10.063,17.632
02/16/23 00:30:00,14.995,13.723,10.043,17.656
02/16/23 00:45:00,14.991,13.682,10.017,17.629
02/16/23 01:00:00,14.982,13.643,9.974,17.587
02/16/23 01:15:00,14.972,13.601,9.889,17.421
02/16/23 01:30:00,14.955,13.556,9.741,17.265
02/16/23 01:45:00,14.936,13.505,9.558,17.088
02/16/23 02:00:00,14.910,13.451,9.447,16.827
02/16/23 02:15:00,14.882,13.391,9.284,16.555
02/16/23 02:30:00,14.856,13.332,9.259,16.432
02/16/23 02:45:00,14.833,13.281,9.121,16.281
02/16/23 03:00:00,14.810,13.227,8.891,15.995
02/16/23 03:15:00,14.780,13.165,8.703,15.663
02/16/23 03:30:00,14.747,13.099,8.588,15.446
02/16/23 03:45:00,14.713,13.029,8.381,15.252
02/16/23 04:00:00,14.676,12.956,8.243,15.051
02/16/23 04:15:00,14.637,12.880,8.123,14.864
02/16/23 04:30:00,14.599,12.802,8.106,14.758
02/16/23 04:45:00,14.562,12.723,8.123,14.762
02/16/23 05:00:00,14.526,12.644,8.205,14.901
02/16/23 05:15:00,14.492,12.567,8.188,14.960
02/16/23 05:30:00,14.457,12.488,8.143,14.975
02/16/23 05:45:00,14.421,12.411,8.053,14.921
02/16/23 06:00:00,14.384,12.337,8.021,14.876
02/16/23 06:15:00,14.349,12.266,8.031,14.859
02/16/23 06:30:00,14.318,12.198,8.059,14.849
02/16/23 06:45:00,14.291,12.139,8.190,14.888
02/16/23 07:00:00,14.271,12.087,8.369,15.037
02/16/23 07:15:00,14.277,12.057,8.799,15.361
02/16/23 07:30:00,14.301,12.048,9.239,15.821
02/16/23 07:45:00,14.312,12.042,9.251,16.010
02/16/23 08:00:00,14.318,12.039,9.481,15.821
02/16/23 08:15:00,14.280,12.013,10.130,15.658
02/16/23 08:30:00,14.228,11.978,10.438,15.706
02/16/23 08:45:00,14.222,11.995,10.789,15.982
02/16/23 09:00:00,14.214,12.018,11.431,16.451
02/16/23 09:15:00,14.255,12.084,11.922,17.092
02/16/23 09:30:00,14.294,12.183,12.139,17.513
02/16/23 09:45:00,14.343,12.298,12.440,17.772
02/16/23 10:00:00,14.370,12.397,12.402,17.862
02/16/23 10:15:00,14.409,12.515,12.518,17.892
02/16/23 10:30:00,14.435,12.622,12.648,17.864
02/16/23 10:45:00,14.471,12.726,12.772,17.968
02/16/23 11:00:00,14.554,12.886,13.224,18.325
02/16/23 11:15:00,14.685,13.097,13.230,18.720
02/16/23 11:30:00,14.782,13.287,13.260,18.848
02/16/23 11:45:00,14.858,13.452,13.488,19.001
02/16/23 12:00:00,14.945,13.623,13.706,19.456
02/16/23 12:15:00,15.064,13.825,14.231,20.167
02/16/23 12:30:00,15.211,14.060,14.804,20.875
02/16/23 12:45:00,15.346,14.286,15.045,21.569
02/16/23 13:00:00,15.484,14.520,15.511,21.946
02/16/23 13:15:00,15.637,14.782,15.830,22.838
02/16/23 13:30:00,15.740,14.982,16.184,22.994
02/16/23 13:45:00,15.798,15.127,16.320,22.625
02/16/23 14:00:00,15.792,15.191,15.594,21.890
02/16/23 14:15:00,15.810,15.285,16.631,21.413
02/16/23 14:30:00,15.746,15.282,15.330,20.018
02/16/23 14:45:00,15.655,15.269,14.475,18.558
02/16/23 15:00:00,15.570,15.257,13.828,17.503
02/16/23 15:15:00,15.524,15.267,13.374,17.898
02/16/23 15:30:00,15.576,15.381,13.124,18.956
02/16/23 15:45:00,15.612,15.463,12.898,19.108
02/16/23 16:00:00,15.646,15.517,12.739,19.108
02/16/23 16:15:00,15.660,15.537,12.740,19.175
02/16/23 16:30:00,15.675,15.540,12.705,19.163
02/16/23 16:45:00,15.691,15.534,12.725,19.169
02/16/23 17:00:00,15.754,15.545,12.739,20.049
02/16/23 17:15:00,15.946,15.709,12.740,21.161
02/16/23 17:30:00,16.089,15.824,12.567,21.597
02/16/23 17:45:00,16.199,15.895,12.249,21.561
02/16/23 18:00:00,16.280,15.937,11.868,21.266
02/16/23 18:15:00,16.338,15.952,11.634,20.892
02/16/23 18:30:00,16.384,15.950,11.387,20.594
02/16/23 18:45:00,16.421,15.939,11.151,20.257
02/16/23 19:00:00,16.448,15.907,10.986,20.052
02/16/23 19:15:00,16.467,15.868,10.908,20.003
02/16/23 19:30:00,16.427,15.766,10.879,19.731
02/16/23 19:45:00,16.449,15.727,10.832,19.823
02/16/23 20:00:00,16.464,15.681,10.867,19.885
02/16/23 20:15:00,16.476,15.625,10.928,19.976
02/16/23 20:30:00,16.484,15.570,10.905,20.046
02/16/23 20:45:00,16.484,15.509,10.826,20.010
02/16/23 21:00:00,16.479,15.445,10.788,19.948
02/16/23 21:15:00,16.473,15.379,10.793,19.853
02/16/23 21:30:00,16.466,15.317,10.797,19.807
02/16/23 21:45:00,16.457,15.254,10.759,19.737
02/16/23 22:00:00,16.448,15.194,10.745,19.619
02/16/23 22:15:00,16.436,15.134,10.753,19.542
02/16/23 22:30:00,16.423,15.079,10.748,19.454
02/16/23 22:45:00,16.408,15.022,10.738,19.399
02/16/23 23:00:00,16.393,14.969,10.661,19.316
02/16/23 23:15:00,16.372,14.909,10.352,19.182
02/16/23 23:30:00,16.344,14.842,10.109,18.898
02/16/23 23:45:00,16.311,14.773,9.995,18.643
02/17/23 00:00:00,16.248,14.677,9.957,17.938
02/17/23 00:15:00,16.211,14.593,9.812,18.158
02/17/23 00:30:00,16.183,14.526,9.640,18.128
02/17/23 00:45:00,16.147,14.451,9.503,18.002
02/17/23 01:00:00,16.110,14.372,9.413,17.849
02/17/23 01:15:00,16.076,14.292,9.393,17.689
02/17/23 01:30:00,16.041,14.216,9.214,17.525
02/17/23 01:45:00,16.006,14.134,9.049,17.416
02/17/23 02:00:00,15.964,14.050,8.956,17.298
02/17/23 02:15:00,15.922,13.963,8.851,17.147
02/17/23 02:30:00,15.880,13.877,8.764,17.013
02/17/23 02:45:00,15.840,13.787,8.671,16.914
02/17/23 03:00:00,15.795,13.699,8.556,16.793
02/17/23 03:15:00,15.752,13.608,8.413,16.674
02/17/23 03:30:00,15.706,13.518,8.321,16.540
02/17/23 03:45:00,15.660,13.427,8.166,16.402
02/17/23 04:00:00,15.612,13.335,8.037,16.231
02/17/23 04:15:00,15.563,13.242,7.906,16.088
02/17/23 04:30:00,15.514,13.147,7.817,15.983
02/17/23 04:45:00,15.461,13.052,7.690,15.892
02/17/23 05:00:00,15.409,12.954,7.561,15.763
02/17/23 05:15:00,15.355,12.858,7.432,15.616
02/17/23 05:30:00,15.302,12.758,7.326,15.458
02/17/23 05:45:00,15.248,12.660,7.230,15.355
