"Fecha Tiempo, GMT-05:00","Temp, °C (SEN S/N: 20486631, LBL: Pared Sur)","Temp, °C (SEN S/N: 20486631, LBL: Psred Oeste)","Temp, °C (SEN S/N: 20486631, LBL: Pared Oeste exterior)","Temp, °C (SEN S/N: 20486631, LBL: Ventana)"
01/07/20 06:30:00,10.719,8.140,4.827,6.395
01/07/20 06:45:00,10.696,8.079,4.939,6.672
01/07/20 07:00:00,10.678,8.024,5.082,6.990
01/07/20 07:15:00,10.658,7.976,5.137,7.097
01/07/20 07:30:00,10.629,7.928,5.132,6.950
01/07/20 07:45:00,10.606,7.884,5.216,7.039
01/07/20 08:00:00,10.589,7.849,5.332,7.322
01/07/20 08:15:00,10.569,7.818,5.372,7.371
01/07/20 08:30:00,10.554,7.791,5.412,7.459
01/07/20 08:45:00,10.537,7.763,5.478,7.704
01/07/20 09:00:00,10.513,7.738,5.534,7.705
01/07/20 09:15:00,10.496,7.721,5.610,7.640
01/07/20 09:30:00,10.484,7.710,5.739,7.976
01/07/20 09:45:00,10.484,7.707,5.952,8.487
01/07/20 10:00:00,10.482,7.710,6.107,8.820
01/07/20 10:15:00,10.472,7.713,6.086,8.570
01/07/20 10:30:00,10.458,7.716,6.110,8.459
01/07/20 10:45:00,10.447,7.726,6.271,8.621
01/07/20 11:00:00,10.450,7.746,6.495,9.053
01/07/20 11:15:00,10.461,7.776,6.721,9.581
01/07/20 11:30:00,10.478,7.810,6.911,9.974
01/07/20 11:45:00,10.488,7.843,6.998,10.099
01/07/20 12:00:00,10.488,7.874,7.004,9.950
01/07/20 12:15:00,10.484,7.907,6.998,9.597
01/07/20 12:30:00,10.482,7.942,7.138,9.748
01/07/20 12:45:00,10.482,7.979,7.329,10.081
01/07/20 13:00:00,10.488,8.023,7.461,10.227
01/07/20 13:15:00,10.490,8.068,7.465,10.194
01/07/20 13:30:00,10.479,8.110,7.396,9.778
01/07/20 13:45:00,10.473,8.152,7.458,9.741
01/07/20 14:00:00,10.462,8.198,7.436,9.557
01/07/20 14:15:00,10.413,8.226,7.264,8.878
01/07/20 14:30:00,10.384,8.254,7.212,8.680
01/07/20 14:45:00,10.372,8.290,7.122,8.495
01/07/20 15:00:00,10.366,8.321,7.097,8.374
01/07/20 15:15:00,10.355,8.346,7.051,8.402
01/07/20 15:30:00,10.342,8.364,6.993,8.355
01/07/20 15:45:00,10.326,8.378,6.927,8.283
01/07/20 16:00:00,10.263,8.378,6.808,7.989
01/07/20 16:15:00,10.245,8.381,6.718,7.881
01/07/20 16:30:00,10.217,8.374,6.637,7.708
01/07/20 16:45:00,10.190,8.361,6.590,7.592
01/07/20 17:00:00,10.162,8.346,6.571,7.500
01/07/20 17:15:00,10.130,8.324,6.537,7.360
01/07/20 17:30:00,10.102,8.302,6.552,7.425
01/07/20 17:45:00,10.076,8.279,6.574,7.519
01/07/20 18:00:00,10.047,8.263,6.642,7.625
01/07/20 18:15:00,10.035,8.249,6.674,7.718
01/07/20 18:30:00,10.013,8.237,6.677,7.651
01/07/20 18:45:00,9.995,8.224,6.658,7.580
01/07/20 19:00:00,9.978,8.209,6.656,7.552
01/07/20 19:15:00,9.967,8.198,6.666,7.629
01/07/20 19:30:00,9.954,8.187,6.666,7.624
01/07/20 19:45:00,9.937,8.176,6.661,7.614
01/07/20 20:00:00,9.924,8.166,6.663,7.610
01/07/20 20:15:00,9.907,8.154,6.655,7.580
01/07/20 20:30:00,9.891,8.142,6.636,7.558
01/07/20 20:45:00,9.874,8.132,6.634,7.541
01/07/20 21:00:00,9.852,8.118,6.614,7.530
01/07/20 21:15:00,9.821,8.101,6.577,7.434
01/07/20 21:30:00,9.794,8.084,6.465,7.256
01/07/20 21:45:00,9.765,8.060,6.252,7.074
01/07/20 22:00:00,9.740,8.038,6.005,6.864
01/07/20 22:15:00,9.708,8.010,5.803,6.655
01/07/20 22:30:00,9.681,7.982,5.661,6.583
01/07/20 22:45:00,9.652,7.949,5.512,6.472
01/07/20 23:00:00,9.620,7.910,5.432,6.358
01/07/20 23:15:00,9.594,7.871,5.354,6.298
01/07/20 23:30:00,9.564,7.826,5.219,6.226
01/07/20 23:45:00,9.537,7.779,5.089,6.140
01/08/20 00:00:00,9.504,7.727,4.964,6.049
01/08/20 00:15:00,9.477,7.676,4.948,6.013
01/08/20 00:30:00,9.450,7.624,4.906,5.963
01/08/20 00:45:00,9.420,7.569,4.796,5.770
01/08/20 01:00:00,9.389,7.511,4.699,5.747
01/08/20 01:15:00,9.364,7.458,4.757,5.762
01/08/20 01:30:00,9.339,7.406,4.637,5.661
01/08/20 01:45:00,9.310,7.349,4.501,5.459
01/08/20 02:00:00,9.278,7.292,4.563,5.483
01/08/20 02:15:00,9.250,7.239,4.618,5.581
01/08/20 02:30:00,9.222,7.187,4.689,5.712
01/08/20 02:45:00,9.202,7.140,4.659,5.675
01/08/20 03:00:00,9.176,7.092,4.686,5.703
01/08/20 03:15:00,9.140,7.045,4.646,5.639
01/08/20 03:30:00,9.109,6.998,4.564,5.568
01/08/20 03:45:00,9.074,6.952,4.504,5.480
01/08/20 04:00:00,9.041,6.906,4.400,5.371
01/08/20 04:15:00,9.002,6.857,4.250,5.261
01/08/20 04:30:00,8.957,6.810,4.130,5.023
01/08/20 04:45:00,8.917,6.759,4.004,4.924
01/08/20 05:00:00,8.877,6.710,3.770,4.671
01/08/20 05:15:00,8.832,6.656,3.597,4.512
01/08/20 05:30:00,8.784,6.599,3.460,4.379
01/08/20 05:45:00,8.747,6.544,3.403,4.348
01/08/20 06:00:00,8.708,6.487,3.365,4.402
01/08/20 06:15:00,8.685,6.438,3.592,4.795
01/08/20 06:30:00,8.680,6.401,3.979,5.473
01/08/20 06:45:00,8.677,6.369,4.226,5.914
01/08/20 07:00:00,8.675,6.344,4.443,6.210
01/08/20 07:15:00,8.685,6.330,4.709,6.599
01/08/20 07:30:00,8.705,6.330,5.110,7.272
01/08/20 07:45:00,8.742,6.355,5.523,8.163
01/08/20 08:00:00,8.792,6.398,5.744,8.855
01/08/20 08:15:00,8.868,6.472,6.317,10.046
01/08/20 08:30:00,8.968,6.583,6.718,10.950
01/08/20 08:45:00,9.092,6.729,7.135,11.749
01/08/20 09:00:00,9.239,6.903,7.567,12.529
01/08/20 09:15:00,9.389,7.085,7.985,12.978
01/08/20 09:30:00,9.549,7.283,8.406,13.521
01/08/20 09:45:00,9.708,7.492,8.771,13.853
01/08/20 10:00:00,9.884,7.718,9.179,14.309
01/08/20 10:15:00,10.043,7.943,9.544,14.405
01/08/20 10:30:00,10.179,8.146,9.854,14.509
01/08/20 10:45:00,10.312,8.361,10.056,14.369
01/08/20 11:00:00,10.420,8.554,10.273,14.268
01/08/20 11:15:00,10.533,8.754,10.522,14.327
01/08/20 11:30:00,10.654,8.961,10.794,14.423
01/08/20 11:45:00,10.783,9.183,11.228,14.915
01/08/20 12:00:00,10.933,9.412,12.242,15.906
01/08/20 12:15:00,11.040,9.608,12.825,16.174
01/08/20 12:30:00,11.119,9.786,13.147,15.939
01/08/20 12:45:00,11.178,9.958,13.291,15.387
01/08/20 13:00:00,11.234,10.121,13.688,15.596
01/08/20 13:15:00,11.327,10.323,14.194,16.222
01/08/20 13:30:00,11.460,10.565,15.943,17.298
01/08/20 13:45:00,11.624,10.829,17.605,18.571
01/08/20 14:00:00,11.684,11.040,15.812,16.037
01/08/20 14:15:00,11.645,11.163,14.484,13.751
01/08/20 14:30:00,11.573,11.269,13.437,11.986
01/08/20 14:45:00,11.529,11.387,12.840,11.257
01/08/20 15:00:00,11.505,11.502,12.515,11.131
01/08/20 15:15:00,11.513,11.617,12.686,11.971
01/08/20 15:30:00,11.608,11.781,15.166,17.119
01/08/20 15:45:00,11.749,11.969,15.534,18.848
01/08/20 16:00:00,11.839,12.113,15.385,18.264
01/08/20 16:15:00,11.895,12.207,15.989,18.307
01/08/20 16:30:00,11.939,12.307,15.865,18.146
01/08/20 16:45:00,12.004,12.432,14.912,18.400
01/08/20 17:00:00,11.995,12.493,13.876,14.783
01/08/20 17:15:00,11.965,12.536,13.094,12.505
01/08/20 17:30:00,11.890,12.562,12.508,10.979
01/08/20 17:45:00,11.800,12.573,12.012,9.900
01/08/20 18:00:00,11.754,12.574,11.712,9.581
01/08/20 18:15:00,11.692,12.562,11.399,9.325
01/08/20 18:30:00,11.628,12.527,11.094,9.070
01/08/20 18:45:00,11.572,12.476,10.791,8.827
01/08/20 19:00:00,11.517,12.414,10.591,8.734
01/08/20 19:15:00,11.478,12.343,10.377,8.655
01/08/20 19:30:00,11.423,12.263,10.199,8.548
01/08/20 19:45:00,11.373,12.174,10.027,8.489
01/08/20 20:00:00,11.330,12.078,9.846,8.355
01/08/20 20:15:00,11.312,11.981,9.771,8.395
01/08/20 20:30:00,11.298,11.884,9.734,8.549
01/08/20 20:45:00,11.274,11.790,9.655,8.627
01/08/20 21:00:00,11.245,11.690,9.569,8.584
01/08/20 21:15:00,11.218,11.592,9.467,8.537
01/08/20 21:30:00,11.190,11.493,9.356,8.459
01/08/20 21:45:00,11.172,11.396,9.293,8.492
01/08/20 22:00:00,11.155,11.306,9.193,8.506
01/08/20 22:15:00,11.126,11.215,9.135,8.526
01/08/20 22:30:00,11.129,11.131,9.114,8.646
01/08/20 22:45:00,11.149,11.059,9.143,8.861
01/08/20 23:00:00,11.160,10.986,9.081,8.849
01/08/20 23:15:00,11.166,10.916,9.074,8.851
01/08/20 23:30:00,11.169,10.847,9.004,8.844
01/08/20 23:45:00,11.167,10.780,8.947,8.869
01/09/20 00:00:00,11.163,10.715,8.821,8.818
01/09/20 00:15:00,11.157,10.649,8.663,8.753
01/09/20 00:30:00,11.143,10.583,8.521,8.666
01/09/20 00:45:00,11.129,10.518,8.469,8.610
01/09/20 01:00:00,11.108,10.452,8.358,8.523
01/09/20 01:15:00,11.091,10.386,8.234,8.473
01/09/20 01:30:00,11.069,10.317,7.943,8.265
01/09/20 01:45:00,11.043,10.245,7.784,7.918
01/09/20 02:00:00,11.014,10.175,7.777,7.863
01/09/20 02:15:00,10.986,10.102,7.545,7.680
01/09/20 02:30:00,10.953,10.026,7.272,7.481
01/09/20 02:45:00,10.910,9.941,7.020,7.182
01/09/20 03:00:00,10.866,9.851,6.772,6.813
01/09/20 03:15:00,10.823,9.763,6.628,6.796
01/09/20 03:30:00,10.782,9.672,6.511,6.766
01/09/20 03:45:00,10.742,9.581,6.620,6.848
01/09/20 04:00:00,10.712,9.495,6.758,7.173
01/09/20 04:15:00,10.684,9.412,6.686,7.222
01/09/20 04:30:00,10.650,9.325,6.501,7.083
01/09/20 04:45:00,10.617,9.239,6.465,6.917
01/09/20 05:00:00,10.588,9.160,6.593,7.115
01/09/20 05:15:00,10.563,9.087,6.539,7.212
01/09/20 05:30:00,10.533,9.015,6.390,7.078
01/09/20 05:45:00,10.504,8.943,6.323,6.996
01/09/20 06:00:00,10.476,8.880,6.431,7.182
01/09/20 06:15:00,10.455,8.824,6.522,7.429
01/09/20 06:30:00,10.441,8.775,6.669,7.765
01/09/20 06:45:00,10.430,8.731,6.601,7.777
01/09/20 07:00:00,10.421,8.692,6.715,7.945
01/09/20 07:15:00,10.423,8.663,6.932,8.369
01/09/20 07:30:00,10.430,8.646,7.151,8.832
01/09/20 07:45:00,10.436,8.635,7.192,8.934
01/09/20 08:00:00,10.423,8.622,7.193,8.671
01/09/20 08:15:00,10.378,8.596,7.159,8.170
01/09/20 08:30:00,10.337,8.568,7.107,7.924
01/09/20 08:45:00,10.300,8.553,7.192,7.979
01/09/20 09:00:00,10.266,8.543,7.346,8.201
01/09/20 09:15:00,10.222,8.537,7.503,8.325
01/09/20 09:30:00,10.191,8.537,7.652,8.518
01/09/20 09:45:00,10.182,8.551,8.140,9.389
01/09/20 10:00:00,10.213,8.587,8.768,10.514
01/09/20 10:15:00,10.357,8.703,9.835,12.760
01/09/20 10:30:00,10.518,8.855,10.369,14.039
01/09/20 10:45:00,10.655,9.009,10.334,13.849
01/09/20 11:00:00,10.799,9.176,10.461,13.796
01/09/20 11:15:00,10.950,9.353,10.728,14.156
01/09/20 11:30:00,11.096,9.535,11.110,14.918
01/09/20 11:45:00,11.251,9.732,11.642,15.778
01/09/20 12:00:00,11.455,9.963,12.030,16.003
01/09/20 12:15:00,11.610,10.182,12.814,16.362
01/09/20 12:30:00,11.628,10.320,12.634,14.948
01/09/20 12:45:00,11.624,10.415,12.849,14.569
01/09/20 13:00:00,11.584,10.504,12.409,13.287
01/09/20 13:15:00,11.545,10.591,12.245,12.790
01/09/20 13:30:00,11.526,10.689,12.511,13.031
01/09/20 13:45:00,11.511,10.783,12.598,13.019
01/09/20 14:00:00,11.563,10.921,13.204,14.152
01/09/20 14:15:00,11.607,11.053,13.228,14.108
01/09/20 14:30:00,11.567,11.125,12.538,12.397
01/09/20 14:45:00,11.514,11.177,12.331,11.760
01/09/20 15:00:00,11.523,11.260,12.511,12.420
01/09/20 15:15:00,11.528,11.339,12.618,12.580
01/09/20 15:30:00,11.487,11.387,12.137,11.601
01/09/20 15:45:00,11.455,11.426,11.969,11.239
01/09/20 16:00:00,11.415,11.456,11.614,10.675
01/09/20 16:15:00,11.388,11.484,11.314,10.285
01/09/20 16:30:00,11.349,11.491,10.860,9.494
01/09/20 16:45:00,11.301,11.485,10.481,9.022
01/09/20 17:00:00,11.251,11.463,10.193,8.643
01/09/20 17:15:00,11.215,11.437,10.055,8.626
01/09/20 17:30:00,11.189,11.406,9.840,8.560
01/09/20 17:45:00,11.190,11.368,9.732,8.596
01/09/20 18:00:00,11.195,11.327,9.714,8.781
01/09/20 18:15:00,11.172,11.272,9.612,8.740
01/09/20 18:30:00,11.174,11.213,9.571,8.801
01/09/20 18:45:00,11.155,11.143,9.268,8.507
01/09/20 19:00:00,11.142,11.067,9.169,8.419
01/09/20 19:15:00,11.131,10.997,9.104,8.371
01/09/20 19:30:00,11.122,10.930,9.027,8.439
01/09/20 19:45:00,11.113,10.863,8.821,8.456
01/09/20 20:00:00,11.094,10.788,8.571,8.341
01/09/20 20:15:00,11.079,10.715,8.301,8.177
01/09/20 20:30:00,11.056,10.637,8.053,7.957
01/09/20 20:45:00,11.030,10.554,7.820,7.745
01/09/20 21:00:00,11.006,10.469,7.624,7.629
01/09/20 21:15:00,10.982,10.384,7.461,7.608
01/09/20 21:30:00,10.954,10.293,7.305,7.516
01/09/20 21:45:00,10.928,10.201,7.152,7.417
01/09/20 22:00:00,10.890,10.101,6.996,7.313
01/09/20 22:15:00,10.854,9.998,6.843,7.141
01/09/20 22:30:00,10.815,9.895,6.704,7.048
01/09/20 22:45:00,10.780,9.791,6.560,6.960
01/09/20 23:00:00,10.736,9.681,6.364,6.669
01/09/20 23:15:00,10.689,9.571,6.178,6.369
01/09/20 23:30:00,10.646,9.461,6.038,6.296
01/09/20 23:45:00,10.595,9.349,5.875,6.111
01/10/20 00:00:00,10.550,9.240,5.752,6.100
01/10/20 00:15:00,10.504,9.131,5.616,6.035
01/10/20 00:30:00,10.455,9.022,5.473,5.901
01/10/20 00:45:00,10.407,8.916,5.371,5.843
01/10/20 01:00:00,10.366,8.810,5.268,5.791
01/10/20 01:15:00,10.329,8.709,5.203,5.776
01/10/20 01:30:00,10.289,8.607,5.285,5.904
01/10/20 01:45:00,10.254,8.511,5.367,6.096
01/10/20 02:00:00,10.217,8.419,5.440,6.275
01/10/20 02:15:00,10.194,8.336,5.454,6.358
01/10/20 02:30:00,10.158,8.255,5.449,6.349
01/10/20 02:45:00,10.132,8.181,5.515,6.498
01/10/20 03:00:00,10.113,8.117,5.592,6.628
01/10/20 03:15:00,10.095,8.057,5.618,6.675
01/10/20 03:30:00,10.067,8.001,5.528,6.580
01/10/20 03:45:00,10.044,7.948,5.404,6.526
01/10/20 04:00:00,10.015,7.896,5.369,6.445
01/10/20 04:15:00,9.983,7.846,5.256,6.412
01/10/20 04:30:00,9.952,7.796,5.042,6.137
01/10/20 04:45:00,9.915,7.741,4.956,5.840
01/10/20 05:00:00,9.877,7.687,4.969,5.746
01/10/20 05:15:00,9.843,7.635,5.006,5.891
01/10/20 05:30:00,9.823,7.596,5.119,6.186
01/10/20 05:45:00,9.801,7.560,5.338,6.745
01/10/20 06:00:00,9.814,7.541,5.630,7.377
01/10/20 06:15:00,9.834,7.531,5.818,8.145
01/10/20 06:30:00,9.843,7.519,5.987,8.632
01/10/20 06:45:00,9.846,7.517,5.957,8.394
01/10/20 07:00:00,9.866,7.525,6.167,8.804
01/10/20 07:15:00,9.886,7.542,6.430,9.265
01/10/20 07:30:00,9.921,7.582,6.701,9.834
01/10/20 07:45:00,9.974,7.636,7.022,10.433
01/10/20 08:00:00,10.041,7.715,7.321,10.919
01/10/20 08:15:00,10.110,7.807,7.596,11.227
01/10/20 08:30:00,10.176,7.903,7.868,11.575
01/10/20 08:45:00,10.256,8.009,8.166,11.960
01/10/20 09:00:00,10.348,8.135,8.509,12.471
01/10/20 09:15:00,10.452,8.277,8.872,12.849
01/10/20 09:30:00,10.563,8.441,9.151,13.121
01/10/20 09:45:00,10.649,8.591,9.316,12.877
01/10/20 10:00:00,10.721,8.745,9.421,12.512
01/10/20 10:15:00,10.794,8.891,9.628,12.545
01/10/20 10:30:00,10.852,9.029,9.757,12.473
01/10/20 10:45:00,10.924,9.172,9.926,12.640
01/10/20 11:00:00,11.005,9.318,10.144,12.865
01/10/20 11:15:00,11.088,9.472,10.297,12.963
01/10/20 11:30:00,11.183,9.624,10.568,13.318
01/10/20 11:45:00,11.282,9.780,10.822,13.593
01/10/20 12:00:00,11.388,9.935,11.129,13.999
01/10/20 12:15:00,11.511,10.099,11.516,14.667
01/10/20 12:30:00,11.643,10.277,11.793,14.951
01/10/20 12:45:00,11.766,10.449,12.034,15.096
01/10/20 13:00:00,11.898,10.634,12.284,15.376
01/10/20 13:15:00,12.004,10.806,12.363,15.057
01/10/20 13:30:00,12.098,10.965,14.785,14.812
01/10/20 13:45:00,12.204,11.132,16.686,15.046
01/10/20 14:00:00,12.307,11.301,18.120,17.066
01/10/20 14:15:00,12.434,11.505,19.592,23.196
01/10/20 14:30:00,12.592,11.754,20.963,26.000
01/10/20 14:45:00,12.742,12.030,21.087,25.145
01/10/20 15:00:00,12.873,12.322,22.217,25.618
01/10/20 15:15:00,13.055,12.690,23.760,27.913
01/10/20 15:30:00,13.230,13.078,24.534,28.122
01/10/20 15:45:00,13.397,13.467,24.931,28.207
01/10/20 16:00:00,13.436,13.768,23.025,23.013
01/10/20 16:15:00,13.327,13.975,19.884,16.371
01/10/20 16:30:00,13.218,14.185,18.421,14.054
01/10/20 16:45:00,13.153,14.405,17.482,13.739
01/10/20 17:00:00,13.078,14.602,16.542,12.603
01/10/20 17:15:00,13.025,14.756,15.883,12.130
01/10/20 17:30:00,12.922,14.845,14.846,10.638
01/10/20 17:45:00,12.828,14.879,14.119,9.846
01/10/20 18:00:00,12.770,14.886,13.733,9.706
01/10/20 18:15:00,12.728,14.865,13.449,9.669
01/10/20 18:30:00,12.695,14.822,13.121,9.615
01/10/20 18:45:00,12.669,14.750,12.858,9.621
01/10/20 19:00:00,12.671,14.670,12.748,9.801
01/10/20 19:15:00,12.681,14.580,12.585,9.920
01/10/20 19:30:00,12.681,14.475,12.417,10.035
01/10/20 19:45:00,12.692,14.369,12.175,10.012
01/10/20 20:00:00,12.681,14.241,11.878,9.806
01/10/20 20:15:00,12.642,14.099,11.636,9.566
01/10/20 20:30:00,12.616,13.954,11.263,9.401
01/10/20 20:45:00,12.598,13.813,10.950,9.121
01/10/20 21:00:00,12.570,13.666,10.625,8.837
01/10/20 21:15:00,12.544,13.517,10.410,8.675
01/10/20 21:30:00,12.509,13.362,10.133,8.489
01/10/20 21:45:00,12.476,13.206,9.841,8.402
01/10/20 22:00:00,12.440,13.051,9.631,8.338
01/10/20 22:15:00,12.387,12.882,9.410,8.160
01/10/20 22:30:00,12.344,12.719,9.236,8.081
01/10/20 22:45:00,12.314,12.567,9.183,8.112
01/10/20 23:00:00,12.283,12.414,9.109,8.254
01/10/20 23:15:00,12.252,12.269,9.056,8.355
01/10/20 23:30:00,12.222,12.127,8.948,8.397
01/10/20 23:45:00,12.196,11.990,8.824,8.461
01/11/20 00:00:00,12.165,11.856,8.793,8.497
01/11/20 00:15:00,12.137,11.725,8.730,8.497
01/11/20 00:30:00,12.081,11.593,8.697,8.459
01/11/20 00:45:00,12.068,11.481,8.685,8.504
01/11/20 01:00:00,12.046,11.371,8.632,8.484
01/11/20 01:15:00,12.019,11.262,8.579,8.504
01/11/20 01:30:00,11.924,11.143,8.419,7.992
01/11/20 01:45:00,11.822,11.021,8.258,7.599
01/11/20 02:00:00,11.815,10.927,8.285,7.920
01/11/20 02:15:00,11.783,10.834,7.946,7.909
01/11/20 02:30:00,11.754,10.747,6.707,6.520
01/11/20 02:45:00,11.715,10.646,6.161,6.030
01/11/20 03:00:00,11.671,10.537,6.052,5.931
01/11/20 03:15:00,11.630,10.426,6.068,6.131
01/11/20 03:30:00,11.567,10.293,6.021,5.984
01/11/20 03:45:00,11.508,10.150,5.813,5.520
01/11/20 04:00:00,11.449,10.010,5.783,5.605
01/11/20 04:15:00,11.385,9.868,5.622,5.415
01/11/20 04:30:00,11.330,9.732,5.449,5.419
01/11/20 04:45:00,11.280,9.604,5.332,5.417
01/11/20 05:00:00,11.236,9.481,5.253,5.550
01/11/20 05:15:00,11.189,9.361,5.198,5.581
01/11/20 05:30:00,11.134,9.237,5.105,5.481
01/11/20 05:45:00,11.084,9.118,5.040,5.488
01/11/20 06:00:00,11.037,9.002,5.018,5.504
01/11/20 06:15:00,10.992,8.892,5.024,5.682
01/11/20 06:30:00,10.945,8.787,5.014,5.754
01/11/20 06:45:00,10.910,8.688,5.024,5.902
01/11/20 07:00:00,10.873,8.593,5.052,6.030
01/11/20 07:15:00,10.840,8.506,5.081,6.167
01/11/20 07:30:00,10.802,8.423,5.210,6.341
01/11/20 07:45:00,10.748,8.339,5.185,6.209
01/11/20 08:00:00,10.704,8.260,5.129,6.107
01/11/20 08:15:00,10.676,8.196,5.271,6.404
01/11/20 08:30:00,10.652,8.140,5.521,6.924
01/11/20 08:45:00,10.650,8.106,5.938,7.832
01/11/20 09:00:00,10.680,8.099,6.533,8.990
01/11/20 09:15:00,10.699,8.104,6.879,9.541
01/11/20 09:30:00,10.725,8.118,7.127,9.886
01/11/20 09:45:00,10.757,8.143,7.412,10.184
01/11/20 10:00:00,10.809,8.196,7.945,11.157
01/11/20 10:15:00,10.870,8.269,8.416,12.043
01/11/20 10:30:00,10.971,8.375,9.240,13.412
01/11/20 10:45:00,11.122,8.537,10.202,15.288
01/11/20 11:00:00,11.253,8.700,10.686,15.782
01/11/20 11:15:00,11.370,8.864,11.266,16.260
01/11/20 11:30:00,11.485,9.043,11.868,16.823
01/11/20 11:45:00,11.605,9.242,12.452,17.357
01/11/20 12:00:00,11.722,9.452,12.607,17.229
01/11/20 12:15:00,11.834,9.672,13.132,17.746
01/11/20 12:30:00,11.962,9.918,13.760,18.527
01/11/20 12:45:00,12.078,10.162,13.891,18.191
01/11/20 13:00:00,12.149,10.381,14.261,18.117
01/11/20 13:15:00,12.210,10.591,14.059,17.296
01/11/20 13:30:00,12.299,10.806,14.692,17.729
01/11/20 13:45:00,12.422,11.072,15.649,18.836
01/11/20 14:00:00,12.594,11.373,18.234,21.666
01/11/20 14:15:00,12.796,11.713,19.369,25.913
01/11/20 14:30:00,12.960,12.034,19.011,25.184
01/11/20 14:45:00,13.180,12.400,22.271,30.299
01/11/20 15:00:00,13.430,12.825,23.967,32.917
01/11/20 15:15:00,13.638,13.218,24.706,31.905
01/11/20 15:30:00,13.717,13.538,22.528,26.604
01/11/20 15:45:00,13.813,13.894,24.511,29.154
01/11/20 16:00:00,13.922,14.291,24.670,29.499
01/11/20 16:15:00,13.997,14.656,24.528,28.338
01/11/20 16:30:00,13.904,14.886,21.148,19.475
01/11/20 16:45:00,13.754,15.079,19.285,15.376
01/11/20 17:00:00,13.589,15.254,17.813,13.114
01/11/20 17:15:00,13.493,15.427,16.957,12.264
01/11/20 17:30:00,13.383,15.554,16.001,11.346
01/11/20 17:45:00,13.255,15.612,15.261,10.530
01/11/20 18:00:00,13.162,15.630,14.714,10.201
01/11/20 18:15:00,13.090,15.616,14.385,10.035
01/11/20 18:30:00,13.051,15.579,14.116,10.092
01/11/20 18:45:00,13.013,15.514,13.864,10.178
01/11/20 19:00:00,12.989,15.429,13.646,10.268
01/11/20 19:15:00,12.950,15.321,13.342,10.069
01/11/20 19:30:00,12.924,15.200,13.144,10.067
01/11/20 19:45:00,12.895,15.072,12.904,9.980
01/11/20 20:00:00,12.868,14.936,12.687,9.972
01/11/20 20:15:00,12.828,14.789,12.476,9.872
01/11/20 20:30:00,12.787,14.643,12.334,9.857
01/11/20 20:45:00,12.760,14.489,12.190,9.828
01/11/20 21:00:00,12.722,14.345,12.001,9.760
01/11/20 21:15:00,12.677,14.194,11.754,9.612
01/11/20 21:30:00,12.644,14.044,11.649,9.595
01/11/20 21:45:00,12.606,13.895,11.493,9.494
01/11/20 22:00:00,12.541,13.747,11.295,9.342
01/11/20 22:15:00,12.499,13.599,11.167,9.259
01/11/20 22:30:00,12.464,13.458,11.053,9.264
01/11/20 22:45:00,12.391,13.317,10.809,8.979
01/11/20 23:00:00,12.326,13.171,10.641,8.827
01/11/20 23:15:00,12.317,13.035,10.582,8.984
01/11/20 23:30:00,12.313,12.913,10.540,9.094
01/11/20 23:45:00,12.307,12.797,10.446,9.191
01/12/20 00:00:00,12.295,12.686,10.286,9.211
01/12/20 00:15:00,12.276,12.568,10.159,9.075
01/12/20 00:30:00,12.245,12.449,10.038,8.976
01/12/20 00:45:00,12.219,12.337,9.963,8.987
01/12/20 01:00:00,12.201,12.233,9.886,8.976
01/12/20 01:15:00,12.172,12.125,9.794,8.947
01/12/20 01:30:00,12.145,12.025,9.691,8.923
01/12/20 01:45:00,12.098,11.925,9.478,8.720
01/12/20 02:00:00,12.039,11.813,9.322,8.593
01/12/20 02:15:00,12.006,11.710,9.199,8.476
01/12/20 02:30:00,11.981,11.617,9.120,8.487
01/12/20 02:45:00,11.951,11.528,9.004,8.470
01/12/20 03:00:00,11.927,11.434,8.923,8.381
01/12/20 03:15:00,11.904,11.346,8.851,8.271
01/12/20 03:30:00,11.866,11.256,8.759,8.333
01/12/20 03:45:00,11.836,11.164,8.588,8.260
01/12/20 04:00:00,11.798,11.070,8.339,8.068
01/12/20 04:15:00,11.774,10.988,8.333,7.931
01/12/20 04:30:00,11.749,10.908,8.302,8.028
01/12/20 04:45:00,11.716,10.826,8.248,8.088
01/12/20 05:00:00,11.683,10.742,8.137,8.063
01/12/20 05:15:00,11.651,10.660,7.907,7.942
01/12/20 05:30:00,11.616,10.576,7.669,7.666
01/12/20 05:45:00,11.579,10.490,7.571,7.687
01/12/20 06:00:00,11.554,10.413,7.708,7.982
01/12/20 06:15:00,11.543,10.346,7.848,8.455
01/12/20 06:30:00,11.535,10.282,7.874,8.759
01/12/20 06:45:00,11.531,10.224,8.042,9.091
01/12/20 07:00:00,11.548,10.185,8.459,9.921
01/12/20 07:15:00,11.604,10.175,9.063,11.304
01/12/20 07:30:00,11.671,10.184,9.335,12.104
01/12/20 07:45:00,11.731,10.202,9.433,12.340
01/12/20 08:00:00,11.800,10.239,9.671,12.699
01/12/20 08:15:00,11.886,10.302,9.998,13.388
01/12/20 08:30:00,11.986,10.377,10.499,14.228
01/12/20 08:45:00,12.090,10.464,10.788,14.670
01/12/20 09:00:00,12.198,10.568,11.126,15.282
01/12/20 09:15:00,12.302,10.681,11.377,15.521
01/12/20 09:30:00,12.400,10.811,11.349,15.040
01/12/20 09:45:00,12.491,10.918,11.330,14.756
