"Fecha Tiempo, GMT-05:00","Temp, °C (SEN S/N: 20486631, LBL: Pared Sur)","Temp, °C (SEN S/N: 20486631, LBL: Psred Oeste)","Temp, °C (SEN S/N: 20486631, LBL: Pared Oeste exterior)","Temp, °C (SEN S/N: 20486631, LBL: Ventana)"
03/16/22 12:00:00,13.192,11.686,12.668,18.386
03/16/22 12:15:00,13.297,11.843,12.766,17.809
03/16/22 12:30:00,13.327,11.957,12.925,17.298
03/16/22 12:45:00,13.394,12.101,13.382,17.388
03/16/22 13:00:00,13.413,12.231,13.266,17.061
03/16/22 13:15:00,13.458,12.357,13.515,17.019
03/16/22 13:30:00,13.419,12.444,12.237,16.061
03/16/22 13:45:00,13.327,12.474,11.490,14.845
03/16/22 14:00:00,13.258,12.487,11.177,14.161
03/16/22 14:15:00,13.364,12.606,13.735,15.305
03/16/22 14:30:00,13.442,12.733,13.780,16.116
03/16/22 14:45:00,13.548,12.858,14.394,17.003
03/16/22 15:00:00,13.645,12.974,15.273,17.856
03/16/22 15:15:00,13.789,13.135,17.926,20.000
03/16/22 15:30:00,13.885,13.303,18.286,21.267
03/16/22 15:45:00,13.852,13.383,16.566,19.960
03/16/22 16:00:00,13.847,13.487,15.257,18.183
03/16/22 16:15:00,13.802,13.586,14.310,16.688
03/16/22 16:30:00,13.744,13.672,13.626,15.582
03/16/22 16:45:00,13.660,13.732,13.203,14.746
03/16/22 17:00:00,13.565,13.753,12.568,14.021
03/16/22 17:15:00,13.484,13.750,12.139,13.485
03/16/22 17:30:00,13.415,13.730,11.866,13.132
03/16/22 17:45:00,13.345,13.685,11.405,12.858
03/16/22 18:00:00,13.362,13.675,10.913,14.208
03/16/22 18:15:00,13.410,13.708,10.478,15.073
03/16/22 18:30:00,13.427,13.699,10.070,15.354
03/16/22 18:45:00,13.410,13.643,9.894,15.167
03/16/22 19:00:00,13.391,13.565,9.703,15.061
03/16/22 19:15:00,13.326,13.451,9.426,14.297
03/16/22 19:30:00,13.240,13.282,9.441,13.394
03/16/22 19:45:00,13.151,13.109,9.406,12.757
03/16/22 20:00:00,13.082,12.951,9.261,12.313
03/16/22 20:15:00,13.016,12.800,9.100,11.936
03/16/22 20:30:00,12.968,12.671,8.970,11.765
03/16/22 20:45:00,12.929,12.550,8.961,11.740
03/16/22 21:00:00,12.895,12.437,8.940,11.746
03/16/22 21:15:00,12.861,12.325,8.874,11.765
03/16/22 21:30:00,12.826,12.214,8.812,11.745
03/16/22 21:45:00,12.788,12.104,8.723,11.721
03/16/22 22:00:00,12.752,11.998,8.593,11.610
03/16/22 22:15:00,12.716,11.895,8.553,11.545
03/16/22 22:30:00,12.681,11.795,8.503,11.501
03/16/22 22:45:00,12.647,11.696,8.430,11.493
03/16/22 23:00:00,12.615,11.602,8.286,11.438
03/16/22 23:15:00,12.580,11.511,8.224,11.352
03/16/22 23:30:00,12.547,11.420,8.190,11.279
03/16/22 23:45:00,12.512,11.332,8.179,11.259
03/17/22 00:00:00,12.479,11.247,8.124,11.219
03/17/22 00:15:00,12.444,11.161,8.045,11.160
03/17/22 00:30:00,12.411,11.081,7.937,11.055
03/17/22 00:45:00,12.376,11.000,7.857,10.974
03/17/22 01:00:00,12.340,10.922,7.823,10.887
03/17/22 01:15:00,12.302,10.844,7.762,10.820
03/17/22 01:30:00,12.266,10.768,7.710,10.767
03/17/22 01:45:00,12.230,10.695,7.644,10.715
03/17/22 02:00:00,12.195,10.623,7.591,10.641
03/17/22 02:15:00,12.158,10.553,7.508,10.582
03/17/22 02:30:00,12.122,10.482,7.475,10.534
03/17/22 02:45:00,12.087,10.415,7.442,10.488
03/17/22 03:00:00,12.053,10.348,7.390,10.443
03/17/22 03:15:00,12.015,10.282,7.313,10.391
03/17/22 03:30:00,11.978,10.216,7.241,10.306
03/17/22 03:45:00,11.942,10.153,7.230,10.262
03/17/22 04:00:00,11.906,10.090,7.167,10.216
03/17/22 04:15:00,11.869,10.029,7.104,10.173
03/17/22 04:30:00,11.834,9.969,7.001,10.059
03/17/22 04:45:00,11.798,9.911,6.958,9.954
03/17/22 05:00:00,11.762,9.852,6.895,9.940
03/17/22 05:15:00,11.859,9.906,6.792,12.346
03/17/22 05:30:00,11.947,9.986,6.679,13.105
03/17/22 05:45:00,11.986,10.012,6.582,13.266
03/17/22 06:00:00,12.010,10.021,6.515,13.327
03/17/22 06:15:00,12.027,10.021,6.531,13.419
03/17/22 06:30:00,12.045,10.017,6.704,13.548
03/17/22 06:45:00,12.069,10.020,6.859,13.748
03/17/22 07:00:00,12.093,10.023,7.017,13.889
03/17/22 07:15:00,12.122,10.030,7.215,14.059
03/17/22 07:30:00,12.151,10.046,7.410,14.229
03/17/22 07:45:00,12.183,10.064,7.616,14.408
03/17/22 08:00:00,12.219,10.090,7.878,14.595
03/17/22 08:15:00,12.210,10.101,8.054,14.501
03/17/22 08:30:00,12.201,10.107,8.182,14.493
03/17/22 08:45:00,12.201,10.127,8.347,14.490
03/17/22 09:00:00,12.219,10.159,8.810,14.649
03/17/22 09:15:00,12.272,10.222,9.304,15.046
03/17/22 09:30:00,12.335,10.299,9.757,15.496
03/17/22 09:45:00,12.470,10.432,10.504,16.371
03/17/22 10:00:00,12.659,10.634,11.143,17.671
03/17/22 10:15:00,12.834,10.844,11.359,18.531
03/17/22 10:30:00,12.989,11.047,11.614,19.191
03/17/22 10:45:00,13.186,11.306,12.113,19.924
03/17/22 11:00:00,13.373,11.567,12.078,20.512
03/17/22 11:15:00,13.572,11.848,12.364,21.103
03/17/22 11:30:00,13.756,12.121,12.559,21.573
03/17/22 11:45:00,13.864,12.346,12.551,21.048
03/17/22 12:00:00,13.933,12.523,12.815,20.265
03/17/22 12:15:00,14.008,12.696,12.933,20.085
03/17/22 12:30:00,14.072,12.853,13.159,19.793
03/17/22 12:45:00,14.135,12.996,13.376,19.650
03/17/22 13:00:00,14.226,13.154,13.517,19.695
03/17/22 13:15:00,14.352,13.341,13.982,19.877
03/17/22 13:30:00,14.628,13.586,14.282,20.184
03/17/22 13:45:00,14.864,13.817,15.063,20.265
03/17/22 14:00:00,15.012,13.991,14.779,20.021
03/17/22 14:15:00,15.163,14.170,16.719,20.254
03/17/22 14:30:00,15.264,14.330,15.897,20.112
03/17/22 14:45:00,15.440,14.517,17.769,21.410
03/17/22 15:00:00,15.622,14.743,18.353,22.405
03/17/22 15:15:00,15.795,14.963,19.097,23.042
03/17/22 15:30:00,15.962,15.182,19.548,23.439
03/17/22 15:45:00,16.168,15.403,20.265,23.534
03/17/22 16:00:00,16.362,15.636,19.166,23.536
03/17/22 16:15:00,16.857,15.845,19.906,23.067
03/17/22 16:30:00,16.725,16.049,18.701,22.654
03/17/22 16:45:00,16.518,16.174,17.165,21.063
03/17/22 17:00:00,16.379,16.278,16.181,19.830
03/17/22 17:15:00,16.281,16.368,15.515,18.974
03/17/22 17:30:00,16.196,16.435,14.880,18.378
03/17/22 17:45:00,16.113,16.467,14.441,17.888
03/17/22 18:00:00,16.032,16.472,14.006,17.473
03/17/22 18:15:00,15.955,16.446,13.461,17.091
03/17/22 18:30:00,15.876,16.391,12.965,16.761
03/17/22 18:45:00,15.797,16.311,12.583,16.466
03/17/22 19:00:00,15.718,16.211,12.146,16.155
03/17/22 19:15:00,15.639,16.092,11.818,15.669
03/17/22 19:30:00,15.560,15.958,11.584,15.345
03/17/22 19:45:00,15.488,15.816,11.295,15.108
03/17/22 20:00:00,15.421,15.669,10.994,14.892
03/17/22 20:15:00,15.351,15.511,10.739,14.671
03/17/22 20:30:00,15.279,15.345,10.553,14.523
03/17/22 20:45:00,15.208,15.176,10.274,14.426
03/17/22 21:00:00,15.142,15.006,10.410,14.289
03/17/22 21:15:00,15.093,14.849,10.348,14.246
03/17/22 21:30:00,15.045,14.695,10.201,14.140
03/17/22 21:45:00,14.997,14.542,10.133,14.024
03/17/22 22:00:00,14.948,14.393,10.055,13.936
03/17/22 22:15:00,14.900,14.247,9.967,13.889
03/17/22 22:30:00,14.851,14.107,9.851,13.780
03/17/22 22:45:00,14.804,13.970,9.769,13.732
03/17/22 23:00:00,14.756,13.838,9.624,13.638
03/17/22 23:15:00,14.705,13.708,9.561,13.523
03/17/22 23:30:00,14.658,13.581,9.524,13.460
03/17/22 23:45:00,14.608,13.460,9.452,13.391
03/18/22 00:00:00,14.560,13.341,9.430,13.351
03/18/22 00:15:00,14.512,13.227,9.398,13.348
03/18/22 00:30:00,14.466,13.115,9.370,13.345
03/18/22 00:45:00,14.420,13.007,9.219,13.258
03/18/22 01:00:00,14.370,12.903,9.137,13.136
03/18/22 01:15:00,14.321,12.799,9.074,13.055
03/18/22 01:30:00,14.271,12.699,9.044,12.959
03/18/22 01:45:00,14.222,12.603,8.956,12.889
03/18/22 02:00:00,14.171,12.505,8.851,12.838
03/18/22 02:15:00,14.119,12.409,8.778,12.751
03/18/22 02:30:00,14.066,12.314,8.500,12.634
03/18/22 02:45:00,14.003,12.214,8.182,12.453
03/18/22 03:00:00,13.933,12.107,7.809,12.208
03/18/22 03:15:00,13.859,11.997,7.738,11.886
03/18/22 03:30:00,13.796,11.892,7.842,11.772
03/18/22 03:45:00,13.741,11.792,7.868,11.774
03/18/22 04:00:00,13.690,11.693,7.821,11.778
03/18/22 04:15:00,13.637,11.595,7.745,11.768
03/18/22 04:30:00,13.578,11.493,7.406,11.666
03/18/22 04:45:00,13.512,11.388,7.167,11.528
03/18/22 05:00:00,13.442,11.280,6.955,11.349
03/18/22 05:15:00,13.685,11.402,6.799,15.406
03/18/22 05:30:00,13.972,11.622,6.707,17.225
03/18/22 05:45:00,14.197,11.787,6.602,18.178
03/18/22 06:00:00,14.261,11.834,6.372,17.345
03/18/22 06:15:00,14.167,11.734,6.260,15.830
03/18/22 06:30:00,14.029,11.576,6.269,14.523
03/18/22 06:45:00,14.165,11.601,6.342,17.066
03/18/22 07:00:00,14.370,11.745,6.560,18.115
03/18/22 07:15:00,14.402,11.746,6.908,17.504
03/18/22 07:30:00,14.336,11.655,7.256,16.638
03/18/22 07:45:00,14.259,11.545,7.687,15.874
03/18/22 08:00:00,14.194,11.446,8.218,15.443
03/18/22 08:15:00,14.138,11.365,8.809,15.242
03/18/22 08:30:00,14.117,11.321,9.318,15.324
03/18/22 08:45:00,14.119,11.309,9.723,15.518
03/18/22 09:00:00,14.137,11.333,10.069,15.854
03/18/22 09:15:00,14.149,11.374,9.964,15.986
03/18/22 09:30:00,14.177,11.429,10.032,16.003
03/18/22 09:45:00,14.207,11.499,10.222,16.089
03/18/22 10:00:00,14.244,11.579,10.283,16.050
03/18/22 10:15:00,14.283,11.666,10.421,16.061
03/18/22 10:30:00,14.331,11.763,10.776,16.250
03/18/22 10:45:00,14.412,11.886,11.387,16.707
03/18/22 11:00:00,14.529,12.050,11.668,17.240
03/18/22 11:15:00,14.643,12.211,11.921,17.583
03/18/22 11:30:00,14.753,12.375,12.236,17.856
03/18/22 11:45:00,14.852,12.529,12.387,18.060
03/18/22 12:00:00,14.960,12.696,12.942,18.411
03/18/22 12:15:00,15.121,12.915,13.261,19.094
03/18/22 12:30:00,15.273,13.130,13.670,19.506
03/18/22 12:45:00,15.411,13.338,14.071,19.874
03/18/22 13:00:00,15.551,13.550,14.207,20.115
03/18/22 13:15:00,15.693,13.766,14.637,20.338
03/18/22 13:30:00,15.846,13.987,15.231,20.661
03/18/22 13:45:00,15.997,14.213,17.189,21.039
03/18/22 14:00:00,16.152,14.435,18.282,21.261
03/18/22 14:15:00,16.286,14.649,19.256,21.439
03/18/22 14:30:00,16.418,14.876,20.080,21.666
03/18/22 14:45:00,16.561,15.116,20.886,23.090
03/18/22 15:00:00,16.725,15.399,21.810,24.776
03/18/22 15:15:00,16.798,15.640,21.045,24.268
03/18/22 15:30:00,16.819,15.851,19.805,23.285
03/18/22 15:45:00,16.926,16.079,20.708,22.941
03/18/22 16:00:00,17.651,16.356,21.957,23.748
03/18/22 16:15:00,17.776,16.625,21.105,23.987
03/18/22 16:30:00,17.409,16.783,18.444,21.890
03/18/22 16:45:00,17.174,16.893,16.793,19.758
03/18/22 17:00:00,16.996,16.984,15.701,18.351
03/18/22 17:15:00,16.835,17.051,14.813,17.351
03/18/22 17:30:00,16.643,17.034,14.089,16.466
03/18/22 17:45:00,16.482,16.988,13.575,15.889
03/18/22 18:00:00,16.345,16.909,13.203,15.524
03/18/22 18:15:00,16.217,16.805,12.897,15.266
03/18/22 18:30:00,16.099,16.676,12.689,15.078
03/18/22 18:45:00,16.003,16.542,12.477,15.016
03/18/22 19:00:00,15.921,16.403,12.412,15.039
03/18/22 19:15:00,15.852,16.265,12.322,15.167
03/18/22 19:30:00,15.788,16.120,12.289,15.245
03/18/22 19:45:00,15.728,15.974,12.201,15.320
03/18/22 20:00:00,15.670,15.827,12.065,15.343
03/18/22 20:15:00,15.609,15.675,11.701,15.246
03/18/22 20:30:00,15.542,15.521,11.341,15.031
03/18/22 20:45:00,15.472,15.363,11.075,14.774
03/18/22 21:00:00,15.400,15.203,10.818,14.557
03/18/22 21:15:00,15.330,15.045,10.580,14.346
03/18/22 21:30:00,15.261,14.885,10.432,14.185
03/18/22 21:45:00,15.194,14.725,10.273,14.030
03/18/22 22:00:00,15.127,14.565,10.130,13.895
03/18/22 22:15:00,15.064,14.406,10.089,13.790
03/18/22 22:30:00,15.001,14.250,10.029,13.726
03/18/22 22:45:00,14.943,14.102,9.949,13.660
03/18/22 23:00:00,14.886,13.957,9.806,13.578
03/18/22 23:15:00,14.830,13.814,9.766,13.514
03/18/22 23:30:00,14.771,13.676,9.644,13.418
03/18/22 23:45:00,14.719,13.544,9.592,13.239
03/19/22 00:00:00,14.670,13.419,9.591,13.106
03/19/22 00:15:00,14.623,13.300,9.523,13.026
03/19/22 00:30:00,14.574,13.186,9.457,12.924
03/19/22 00:45:00,14.524,13.073,9.240,12.764
03/19/22 01:00:00,14.472,12.960,9.123,12.568
03/19/22 01:15:00,14.420,12.850,8.976,12.411
03/19/22 01:30:00,14.366,12.743,8.928,12.290
03/19/22 01:45:00,14.312,12.640,8.877,12.225
03/19/22 02:00:00,14.261,12.541,8.815,12.143
03/19/22 02:15:00,14.210,12.444,8.802,12.106
03/19/22 02:30:00,14.161,12.349,8.737,12.128
03/19/22 02:45:00,14.110,12.255,8.736,12.121
03/19/22 03:00:00,14.062,12.166,8.713,12.083
03/19/22 03:15:00,14.014,12.080,8.767,12.072
03/19/22 03:30:00,13.969,11.998,8.756,12.084
03/19/22 03:45:00,13.922,11.919,8.775,12.101
03/19/22 04:00:00,13.877,11.845,8.756,12.107
03/19/22 04:15:00,13.831,11.772,8.713,12.074
03/19/22 04:30:00,13.786,11.704,8.660,12.003
03/19/22 04:45:00,13.741,11.637,8.616,11.934
03/19/22 05:00:00,13.694,11.572,8.554,11.893
03/19/22 05:15:00,13.852,11.683,8.420,16.093
03/19/22 05:30:00,14.020,11.847,8.329,17.849
03/19/22 05:45:00,14.149,11.965,8.308,18.766
03/19/22 06:00:00,14.253,12.062,8.260,19.325
03/19/22 06:15:00,14.337,12.131,8.179,19.625
03/19/22 06:30:00,14.400,12.189,8.198,19.839
03/19/22 06:45:00,14.453,12.233,8.226,19.946
03/19/22 07:00:00,14.448,12.231,8.227,19.317
03/19/22 07:15:00,14.432,12.208,8.212,18.869
03/19/22 07:30:00,14.417,12.192,8.129,18.533
03/19/22 07:45:00,14.405,12.175,8.026,18.167
03/19/22 08:00:00,14.387,12.155,7.996,17.891
03/19/22 08:15:00,14.357,12.127,7.924,17.570
03/19/22 08:30:00,14.441,12.157,7.912,17.622
03/19/22 08:45:00,14.553,12.237,7.878,17.622
03/19/22 09:00:00,14.638,12.292,7.959,17.699
03/19/22 09:15:00,14.704,12.335,8.084,17.831
03/19/22 09:30:00,14.756,12.369,8.265,17.986
03/19/22 09:45:00,14.806,12.400,8.416,18.109
03/19/22 10:00:00,14.848,12.435,8.576,18.235
03/19/22 10:15:00,14.897,12.468,8.753,18.340
03/19/22 10:30:00,14.951,12.515,9.112,18.503
03/19/22 10:45:00,15.025,12.574,9.631,18.805
03/19/22 11:00:00,15.112,12.647,10.181,19.245
03/19/22 11:15:00,15.205,12.734,10.614,19.582
03/19/22 11:30:00,15.240,12.794,10.815,19.167
03/19/22 11:45:00,15.212,12.799,11.336,18.545
03/19/22 12:00:00,15.179,12.797,12.056,18.265
03/19/22 12:15:00,15.185,12.837,12.752,18.524
03/19/22 12:30:00,15.214,12.918,13.364,18.815
03/19/22 12:45:00,15.239,13.014,13.602,18.886
03/19/22 13:00:00,15.264,13.112,13.984,18.968
03/19/22 13:15:00,15.308,13.233,14.363,19.045
03/19/22 13:30:00,15.326,13.351,14.018,18.872
03/19/22 13:45:00,15.337,13.463,14.530,18.825
03/19/22 14:00:00,15.376,13.592,14.794,18.898
03/19/22 14:15:00,15.408,13.729,14.851,18.861
03/19/22 14:30:00,15.466,13.882,15.998,19.083
03/19/22 14:45:00,15.543,14.045,16.268,19.671
03/19/22 15:00:00,15.627,14.217,16.722,20.356
03/19/22 15:15:00,15.684,14.376,16.519,20.482
03/19/22 15:30:00,15.696,14.512,16.149,20.186
03/19/22 15:45:00,15.716,14.631,16.047,19.737
03/19/22 16:00:00,15.809,14.764,15.722,19.476
03/19/22 16:15:00,15.715,14.849,14.655,18.332
03/19/22 16:30:00,15.622,14.913,13.786,17.182
03/19/22 16:45:00,15.487,14.937,13.063,16.065
03/19/22 17:00:00,15.314,14.895,12.603,15.240
03/19/22 17:15:00,15.187,14.851,12.069,14.637
03/19/22 17:30:00,15.073,14.795,11.756,14.186
03/19/22 17:45:00,14.970,14.720,11.397,13.853
03/19/22 18:00:00,14.873,14.631,11.119,13.583
03/19/22 18:15:00,14.783,14.526,10.756,13.326
03/19/22 18:30:00,14.696,14.414,10.502,13.085
03/19/22 18:45:00,14.613,14.289,10.352,12.885
03/19/22 19:00:00,14.536,14.162,10.207,12.793
03/19/22 19:15:00,14.456,14.024,10.119,12.687
03/19/22 19:30:00,14.393,13.895,10.033,12.663
03/19/22 19:45:00,14.337,13.775,9.949,12.637
03/19/22 20:00:00,14.270,13.640,9.844,12.518
03/19/22 20:15:00,14.235,13.518,9.728,12.573
03/19/22 20:30:00,14.219,13.418,9.615,12.671
03/19/22 20:45:00,14.194,13.314,9.512,12.678
03/19/22 21:00:00,14.164,13.209,9.049,12.678
03/19/22 21:15:00,14.113,13.088,8.725,12.514
03/19/22 21:30:00,14.060,12.963,8.478,12.378
03/19/22 21:45:00,14.009,12.840,8.346,12.222
03/19/22 22:00:00,13.955,12.716,8.235,12.104
03/19/22 22:15:00,13.904,12.588,8.129,12.003
03/19/22 22:30:00,13.852,12.461,8.043,11.930
03/19/22 22:45:00,13.796,12.331,7.937,11.827
03/19/22 23:00:00,13.745,12.204,7.932,11.780
03/19/22 23:15:00,13.694,12.080,7.895,11.768
03/19/22 23:30:00,13.645,11.959,7.826,11.674
03/19/22 23:45:00,13.592,11.840,7.818,11.654
03/20/22 00:00:00,13.539,11.725,7.760,11.604
03/20/22 00:15:00,13.488,11.611,7.737,11.602
03/20/22 00:30:00,13.436,11.504,7.663,11.528
03/20/22 00:45:00,13.382,11.397,7.646,11.460
03/20/22 01:00:00,13.329,11.297,7.580,11.405
03/20/22 01:15:00,13.278,11.201,7.530,11.307
03/20/22 01:30:00,13.227,11.108,7.490,11.196
03/20/22 01:45:00,13.174,11.018,7.448,11.091
03/20/22 02:00:00,13.123,10.933,7.425,11.018
03/20/22 02:15:00,13.073,10.849,7.395,10.972
03/20/22 02:30:00,13.022,10.768,7.382,10.925
03/20/22 02:45:00,12.972,10.692,7.371,10.881
03/20/22 03:00:00,12.925,10.618,7.385,10.858
03/20/22 03:15:00,12.877,10.548,7.360,10.820
03/20/22 03:30:00,12.829,10.481,7.233,10.751
03/20/22 03:45:00,12.778,10.412,7.146,10.640
03/20/22 04:00:00,12.726,10.345,7.115,10.551
03/20/22 04:15:00,12.674,10.282,7.039,10.492
03/20/22 04:30:00,12.624,10.217,7.033,10.423
03/20/22 04:45:00,12.574,10.158,7.025,10.340
03/20/22 05:00:00,12.529,10.099,7.029,10.299
03/20/22 05:15:00,12.714,10.222,7.029,13.948
03/20/22 05:30:00,12.912,10.406,6.980,15.124
03/20/22 05:45:00,12.993,10.479,6.973,15.337
03/20/22 06:00:00,13.058,10.534,6.947,15.521
03/20/22 06:15:00,13.108,10.579,6.969,15.624
03/20/22 06:30:00,13.154,10.617,7.055,15.724
03/20/22 06:45:00,13.204,10.654,7.178,15.888
03/20/22 07:00:00,13.249,10.690,7.354,16.006
03/20/22 07:15:00,13.290,10.727,7.442,16.064
03/20/22 07:30:00,13.333,10.765,7.699,16.159
03/20/22 07:45:00,13.380,10.806,7.899,16.304
03/20/22 08:00:00,13.431,10.854,8.170,16.484
03/20/22 08:15:00,13.478,10.908,8.361,16.618
03/20/22 08:30:00,13.538,10.974,8.711,16.786
03/20/22 08:45:00,13.599,11.047,8.961,16.997
03/20/22 09:00:00,13.661,11.120,9.219,17.121
03/20/22 09:15:00,13.726,11.207,9.527,17.244
03/20/22 09:30:00,13.783,11.295,9.754,17.315
03/20/22 09:45:00,13.792,11.361,9.981,17.193
03/20/22 10:00:00,13.832,11.449,10.165,17.161
03/20/22 10:15:00,13.859,11.525,10.328,17.067
03/20/22 10:30:00,13.901,11.613,10.696,17.190
03/20/22 10:45:00,13.964,11.721,11.024,17.428
03/20/22 11:00:00,14.026,11.839,11.181,17.512
03/20/22 11:15:00,14.086,11.960,11.248,17.535
03/20/22 11:30:00,14.104,12.056,10.736,17.210
03/20/22 11:45:00,14.179,12.169,11.728,17.538
03/20/22 12:00:00,14.310,12.348,12.207,18.209
03/20/22 12:15:00,14.375,12.491,11.599,18.137
03/20/22 12:30:00,14.399,12.588,11.338,17.745
03/20/22 12:45:00,14.499,12.723,12.372,18.310
03/20/22 13:00:00,14.586,12.864,12.503,18.579
03/20/22 13:15:00,14.601,12.968,11.715,18.213
03/20/22 13:30:00,14.665,13.073,12.464,18.292
03/20/22 13:45:00,14.722,13.188,12.477,18.457
03/20/22 14:00:00,14.741,13.282,12.077,18.262
03/20/22 14:15:00,14.770,13.370,12.151,18.099
03/20/22 14:30:00,14.846,13.470,12.999,18.426
03/20/22 14:45:00,14.918,13.575,13.508,18.869
03/20/22 15:00:00,14.967,13.667,13.879,19.084
03/20/22 15:15:00,15.010,13.753,13.687,19.164
03/20/22 15:30:00,15.045,13.829,13.912,19.087
03/20/22 15:45:00,15.018,13.895,13.157,18.671
03/20/22 16:00:00,15.010,13.958,12.835,18.169
03/20/22 16:15:00,15.007,14.026,12.624,17.834
03/20/22 16:30:00,15.252,14.099,13.041,17.996
03/20/22 16:45:00,15.291,14.201,12.541,19.031
03/20/22 17:00:00,15.261,14.274,12.313,18.678
03/20/22 17:15:00,15.251,14.322,12.217,18.209
03/20/22 17:30:00,15.196,14.342,11.816,17.626
03/20/22 17:45:00,15.113,14.325,11.271,16.982
03/20/22 18:00:00,15.028,14.286,10.875,16.399
03/20/22 18:15:00,14.906,14.216,10.449,15.810
03/20/22 18:30:00,14.853,14.159,10.328,15.622
03/20/22 18:45:00,14.804,14.102,10.259,15.518
03/20/22 19:00:00,14.759,14.039,10.050,15.463
03/20/22 19:15:00,14.668,13.946,9.800,14.734
03/20/22 19:30:00,14.563,13.811,9.660,14.081
03/20/22 19:45:00,14.457,13.670,9.512,13.488
03/20/22 20:00:00,14.352,13.523,9.446,12.966
03/20/22 20:15:00,14.253,13.374,9.284,12.514
03/20/22 20:30:00,14.158,13.227,9.152,12.181
03/20/22 20:45:00,14.069,13.084,9.100,11.916
03/20/22 21:00:00,13.988,12.944,9.089,11.722
03/20/22 21:15:00,13.913,12.809,9.061,11.625
03/20/22 21:30:00,13.841,12.680,8.942,11.531
03/20/22 21:45:00,13.771,12.551,8.773,11.341
03/20/22 22:00:00,13.700,12.428,8.663,11.174
03/20/22 22:15:00,13.632,12.307,8.523,11.046
03/20/22 22:30:00,13.569,12.189,8.422,10.902
03/20/22 22:45:00,13.506,12.074,8.316,10.768
03/20/22 23:00:00,13.443,11.960,8.235,10.654
03/20/22 23:15:00,13.383,11.850,8.171,10.565
03/20/22 23:30:00,13.324,11.740,8.117,10.485
03/20/22 23:45:00,13.266,11.636,7.973,10.401
03/21/22 00:00:00,13.207,11.531,7.832,10.243
03/21/22 00:15:00,13.150,11.428,7.770,10.107
03/21/22 00:30:00,13.093,11.327,7.791,10.092
03/21/22 00:45:00,13.038,11.231,7.738,10.098
03/21/22 01:00:00,12.983,11.134,7.638,10.059
03/21/22 01:15:00,12.930,11.041,7.571,10.049
03/21/22 01:30:00,12.879,10.950,7.563,10.023
03/21/22 01:45:00,12.826,10.861,7.467,9.986
03/21/22 02:00:00,12.778,10.774,7.448,9.950
03/21/22 02:15:00,12.726,10.687,7.326,9.880
03/21/22 02:30:00,12.675,10.605,7.324,9.837
03/21/22 02:45:00,12.622,10.525,7.281,9.801
03/21/22 03:00:00,12.571,10.449,7.285,9.752
03/21/22 03:15:00,12.524,10.375,7.297,9.754
03/21/22 03:30:00,12.477,10.305,7.266,9.757
03/21/22 03:45:00,12.435,10.236,7.215,9.731
03/21/22 04:00:00,12.390,10.170,7.195,9.729
03/21/22 04:15:00,12.346,10.106,7.193,9.718
03/21/22 04:30:00,12.301,10.043,7.163,9.714
03/21/22 04:45:00,12.258,9.984,7.040,9.688
03/21/22 05:00:00,12.213,9.923,6.883,9.608
03/21/22 05:15:00,12.245,9.929,6.614,11.317
03/21/22 05:30:00,12.292,9.969,6.323,11.980
03/21/22 05:45:00,12.302,9.972,6.062,12.102
03/21/22 06:00:00,12.295,9.952,5.858,12.119
03/21/22 06:15:00,12.283,9.923,5.645,12.098
03/21/22 06:30:00,12.266,9.884,5.550,12.078
03/21/22 06:45:00,12.249,9.840,5.528,12.069
03/21/22 07:00:00,12.252,9.798,5.805,12.221
03/21/22 07:15:00,12.269,9.768,6.250,12.565
03/21/22 07:30:00,12.296,9.745,6.680,12.971
03/21/22 07:45:00,12.334,9.737,7.107,13.409
03/21/22 08:00:00,12.387,9.743,7.611,13.898
03/21/22 08:15:00,12.456,9.778,7.956,14.346
03/21/22 08:30:00,12.536,9.837,8.243,14.801
03/21/22 08:45:00,12.644,9.929,8.596,15.352
03/21/22 09:00:00,12.760,10.050,8.767,15.825
03/21/22 09:15:00,12.859,10.173,8.691,16.056
03/21/22 09:30:00,12.909,10.285,8.702,15.958
03/21/22 09:45:00,12.998,10.401,8.815,15.985
03/21/22 10:00:00,13.106,10.533,9.217,16.125
03/21/22 10:15:00,13.225,10.683,9.758,16.579
03/21/22 10:30:00,13.360,10.857,10.081,17.079
03/21/22 10:45:00,13.475,11.017,10.191,17.286
03/21/22 11:00:00,13.601,11.178,10.632,17.573
03/21/22 11:15:00,13.724,11.344,11.011,17.910
03/21/22 11:30:00,13.840,11.514,11.172,18.191
03/21/22 11:45:00,13.984,11.705,11.443,18.536
03/21/22 12:00:00,14.132,11.913,11.449,18.723
03/21/22 12:15:00,14.307,12.143,11.718,19.273
03/21/22 12:30:00,14.495,12.393,12.121,19.520
03/21/22 12:45:00,14.605,12.589,12.314,19.206
03/21/22 13:00:00,14.688,12.751,12.870,18.979
03/21/22 13:15:00,14.771,12.912,12.871,18.883
03/21/22 13:30:00,14.856,13.076,13.064,18.961
03/21/22 13:45:00,14.963,13.254,15.743,19.222
03/21/22 14:00:00,15.090,13.449,17.672,19.615
03/21/22 14:15:00,15.246,13.651,16.988,19.860
03/21/22 14:30:00,15.406,13.856,17.903,20.470
03/21/22 14:45:00,15.518,14.071,17.460,20.904
03/21/22 15:00:00,15.618,14.285,17.381,21.029
03/21/22 15:15:00,15.664,14.481,16.534,20.549
