Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ATICO CEN:Zone Mean Air Temperature [C](Hourly),ATICO E:Zone Mean Air Temperature [C](Hourly),MODULO:Zone Mean Air Temperature [C](Hourly),ATICO O:Zone Mean Air Temperature [C](Hourly),ATICO CEN:Zone Air System Sensible Heating Energy [J](Hourly),ATICO E:Zone Air System Sensible Heating Energy [J](Hourly),MODULO:Zone Air System Sensible Heating Energy [J](Hourly),ATICO O:Zone Air System Sensible Heating Energy [J](Hourly) 
 07/14  06:00:00,-6.525,-2.2105099761218307,-7.656944397065128,12.30000000000007,-7.908956138630613,0.0,0.0,2604417.735575,0.0 
 07/14  07:00:00,-7.0,1.0444144903249999,-3.1795897745411736,12.299324579344653,-3.2889637752015079,0.0,0.0,2458328.737397003,0.0 
 07/14  08:00:00,-6.7875,10.035091898653816,7.482234430790405,12.29977191540955,8.771220206160196,0.0,0.0,1949607.0195102608,0.0 
 07/14  09:00:00,-3.4249999999999995,20.514770366660174,16.398976719486009,12.299485096707027,19.24427643196226,0.0,0.0,1515487.7938270365,0.0 
 07/14  10:00:00,1.55,24.89453162913538,21.522023778154187,12.299542092088876,25.249424887972919,0.0,0.0,1299897.6298698099,0.0 
 07/14  11:00:00,5.25,24.29241293406408,24.60703066080393,12.300004209207437,27.46811727063119,0.0,0.0,968649.7766062112,0.0 
 07/14  12:00:00,7.175,23.109235336490316,25.519838605647153,12.299999995130908,26.763432513986687,0.0,0.0,558201.2863830427,0.0 
 07/14  13:00:00,8.137500000000001,20.965871224953938,25.5114335663785,12.299997585645367,25.731194257895284,0.0,0.0,214197.66698256578,0.0 
 07/14  14:00:00,8.7125,18.218562281924819,22.938318126002636,12.299997480542644,22.565495515361279,0.0,0.0,197671.87697674984,0.0 
 07/14  15:00:00,8.4625,16.180599623460183,18.940493104446014,12.299998342427449,17.766220530230809,0.0,0.0,553946.9777899953,0.0 
 07/14  16:00:00,6.949999999999999,13.12116829094489,12.421895534827469,12.299999998265419,11.209409690162618,0.0,0.0,1116856.9914860069,0.0 
 07/14  17:00:00,4.325,9.553383125225024,5.814027716860503,12.29999590741196,5.301503152867331,0.0,0.0,1836122.6787864757,0.0 
 07/14  18:00:00,1.3250000000000002,7.469419060127147,2.2682593207406556,12.299995799220726,1.941805508435321,0.0,0.0,2324522.6146865484,0.0 
 07/14  19:00:00,-0.8625,6.387117003515297,0.20647972996720977,12.299994079121051,-0.1119163912742609,0.0,0.0,2626474.26252356,0.0 
 07/14  20:00:00,-2.25,5.836190466973053,-1.000980342758421,12.299999999997322,-1.319114638655439,0.0,0.0,2825034.552533292,0.0 
 07/14  21:00:00,-3.45,3.752419071295453,-2.0288982420576184,12.299958560361536,-2.3485510053454865,0.0,0.0,2564593.4878117719,0.0 
 07/14  22:00:00,-4.3999999999999999,0.8364154999715719,-3.39151488670305,12.300708147868744,-3.731631634135098,0.0,0.0,2288131.114049735,0.0 
