date,To,Ig,RH,P,WS,WD
2023-03-30 13:00:00,12.1,807.0,32.0,29.75,8.0,67.5
2023-03-30 14:00:00,10.8,372.0,41.0,29.724,9.0,45.0
2023-03-30 15:00:00,9.9,315.0,45.0,29.728,15.0,45.0
2023-03-30 16:00:00,7.6,153.0,57.0,29.754,15.0,45.0
2023-03-30 17:00:00,5.3,4.0,60.0,29.78,13.0,45.0
2023-03-30 18:00:00,3.8,0.0,62.0,29.804,9.0,45.0
2023-03-30 19:00:00,2.7,0.0,76.0,29.826,4.0,67.5
2023-03-30 20:00:00,2.1,0.0,83.0,29.828,4.0,67.5
2023-03-30 21:00:00,2.1,0.0,81.0,29.826,1.0,45.0
2023-03-30 22:00:00,1.4,0.0,79.0,29.816,3.0,67.5
2023-03-30 23:00:00,1.4,0.0,75.0,29.808,3.0,67.5
2023-03-31 00:00:00,0.3,0.0,79.0,29.786,4.0,337.5
2023-03-31 01:00:00,-0.3,0.0,83.0,29.78,2.0,315.0
2023-03-31 02:00:00,-0.3,0.0,83.0,29.767,1.0,270.0
2023-03-31 03:00:00,-0.1,0.0,86.0,29.758,1.0,270.0
2023-03-31 04:00:00,-0.3,0.0,85.0,29.769,2.0,315.0
2023-03-31 05:00:00,-0.3,11.0,84.0,29.787,4.0,337.5
2023-03-31 06:00:00,2.3,202.0,79.0,29.793,3.0,315.0
2023-03-31 07:00:00,5.2,467.0,59.0,29.788,3.0,292.5
2023-03-31 08:00:00,8.2,681.0,38.0,29.804,2.0,225.0
2023-03-31 09:00:00,8.7,852.0,37.0,29.808,2.0,180.0
2023-03-31 10:00:00,10.2,961.0,39.0,29.784,3.0,135.0
2023-03-31 11:00:00,11.4,1049.0,39.0,29.744,4.0,180.0
2023-03-31 12:00:00,11.8,973.0,37.0,29.708,4.0,135.0
2023-03-31 13:00:00,11.9,698.0,36.0,29.678,8.0,135.0
2023-03-31 14:00:00,11.6,457.0,40.0,29.663,11.0,67.5
2023-03-31 15:00:00,10.3,426.0,42.0,29.673,15.0,45.0
2023-03-31 16:00:00,7.8,168.0,47.0,29.693,16.0,45.0
2023-03-31 17:00:00,4.8,6.0,49.0,29.739,13.0,45.0
2023-03-31 18:00:00,2.9,0.0,57.0,29.762,10.0,45.0
2023-03-31 19:00:00,2.9,0.0,57.0,29.78,9.0,45.0
2023-03-31 20:00:00,1.8,0.0,64.0,29.781,5.0,45.0
2023-03-31 21:00:00,0.3,0.0,73.0,29.783,2.0,90.0
2023-03-31 22:00:00,-0.1,0.0,75.0,29.779,2.0,67.5
2023-03-31 23:00:00,-0.1,0.0,74.0,29.77,1.0,67.5
2023-04-01 00:00:00,-0.9,0.0,74.0,29.762,2.0,292.5
2023-04-01 01:00:00,-1.4,0.0,77.0,29.748,1.0,337.5
2023-04-01 02:00:00,-1.7,0.0,76.0,29.749,2.0,337.5
2023-04-01 03:00:00,-2.1,0.0,82.0,29.746,1.0,315.0
2023-04-01 04:00:00,-2.4,0.0,84.0,29.782,2.0,292.5
2023-04-01 05:00:00,-1.6,11.0,85.0,29.782,2.0,315.0
2023-04-01 06:00:00,1.3,187.0,77.0,29.794,4.0,337.5
2023-04-01 07:00:00,4.7,456.0,63.0,29.798,2.0,247.5
2023-04-01 08:00:00,7.1,681.0,53.0,29.8,5.0,202.5
2023-04-01 09:00:00,8.9,853.0,52.0,29.779,6.0,202.5
2023-04-01 10:00:00,9.8,753.0,51.0,29.754,8.0,180.0
2023-04-01 11:00:00,11.0,573.0,47.0,29.723,9.0,112.5
2023-04-01 12:00:00,11.9,1027.0,43.0,29.704,10.0,112.5
2023-04-01 13:00:00,12.5,786.0,39.0,29.664,8.0,135.0
2023-04-01 14:00:00,11.9,562.0,42.0,29.651,12.0,45.0
2023-04-01 15:00:00,10.3,387.0,49.0,29.665,16.0,45.0
2023-04-01 16:00:00,7.8,169.0,60.0,29.665,16.0,67.5
2023-04-01 17:00:00,4.4,6.0,73.0,29.697,12.0,67.5
2023-04-01 18:00:00,3.3,0.0,78.0,29.766,5.0,67.5
2023-04-01 19:00:00,2.6,0.0,81.0,29.809,7.0,90.0
2023-04-01 20:00:00,1.1,0.0,85.0,29.824,3.0,67.5
2023-04-01 21:00:00,1.5,0.0,81.0,29.82,2.0,45.0
2023-04-01 22:00:00,1.1,0.0,84.0,29.821,1.0,315.0
2023-04-01 23:00:00,-0.3,0.0,87.0,29.807,1.0,337.5
2023-04-02 00:00:00,0.6,0.0,85.0,29.786,2.0,337.5
2023-04-02 01:00:00,-0.9,0.0,88.0,29.771,1.0,337.5
2023-04-02 02:00:00,-1.3,0.0,88.0,29.782,0.0,337.5
2023-04-02 03:00:00,-2.5,0.0,89.0,29.776,0.0,292.5
2023-04-02 04:00:00,-1.8,0.0,90.0,29.782,1.0,315.0
2023-04-02 05:00:00,-1.7,13.0,89.0,29.795,3.0,337.5
2023-04-02 06:00:00,-0.2,142.0,89.0,29.804,2.0,292.5
2023-04-02 07:00:00,3.3,366.0,84.0,29.812,2.0,292.5
2023-04-02 08:00:00,7.9,617.0,59.0,29.805,2.0,270.0
2023-04-02 09:00:00,9.5,847.0,56.0,29.796,1.0,202.5
2023-04-02 10:00:00,10.9,955.0,53.0,29.767,3.0,67.5
2023-04-02 11:00:00,12.6,1029.0,50.0,29.741,3.0,90.0
2023-04-02 12:00:00,11.5,832.0,46.0,29.691,3.0,67.5
2023-04-02 13:00:00,11.2,292.0,48.0,29.675,4.0,45.0
2023-04-02 14:00:00,9.8,220.0,54.0,29.673,10.0,315.0
2023-04-02 15:00:00,9.4,289.0,58.0,29.69,15.0,45.0
2023-04-02 16:00:00,7.6,87.0,63.0,29.723,16.0,45.0
2023-04-02 17:00:00,6.1,8.0,67.0,29.75,11.0,45.0
2023-04-02 18:00:00,5.5,0.0,68.0,29.779,8.0,45.0
2023-04-02 19:00:00,4.4,0.0,73.0,29.815,6.0,45.0
2023-04-02 20:00:00,3.1,0.0,76.0,29.84,3.0,90.0
2023-04-02 21:00:00,2.5,0.0,76.0,29.831,2.0,45.0
2023-04-02 22:00:00,2.3,0.0,74.0,29.829,0.0,45.0
2023-04-02 23:00:00,0.9,0.0,83.0,29.822,1.0,315.0
2023-04-03 00:00:00,0.7,0.0,83.0,29.805,1.0,315.0
2023-04-03 01:00:00,0.4,0.0,84.0,29.795,3.0,337.5
2023-04-03 02:00:00,0.8,0.0,83.0,29.787,2.0,337.5
2023-04-03 03:00:00,0.8,0.0,85.0,29.78,0.0,315.0
2023-04-03 04:00:00,0.9,0.0,87.0,29.77,2.0,315.0
2023-04-03 05:00:00,0.9,11.0,88.0,29.784,3.0,315.0
2023-04-03 06:00:00,3.7,183.0,85.0,29.785,4.0,315.0
2023-04-03 07:00:00,6.8,430.0,71.0,29.776,6.0,225.0
2023-04-03 08:00:00,9.7,658.0,58.0,29.78,3.0,202.5
2023-04-03 09:00:00,10.8,845.0,52.0,29.781,3.0,315.0
2023-04-03 10:00:00,11.3,912.0,50.0,29.731,3.0,180.0
2023-04-03 11:00:00,12.6,1016.0,43.0,29.69,4.0,180.0
2023-04-03 12:00:00,6.4,506.0,72.0,29.694,10.0,45.0
2023-04-03 13:00:00,8.7,311.0,68.0,29.672,6.0,0.0
2023-04-03 14:00:00,6.9,185.0,79.0,29.666,10.0,202.5
2023-04-03 15:00:00,5.6,92.0,86.0,29.711,10.0,292.5
2023-04-03 16:00:00,6.4,73.0,84.0,29.734,6.0,292.5
2023-04-03 17:00:00,5.8,3.0,82.0,29.766,2.0,337.5
2023-04-03 18:00:00,4.1,0.0,86.0,29.784,4.0,67.5
2023-04-03 19:00:00,4.6,0.0,77.0,29.825,2.0,22.5
2023-04-03 20:00:00,3.1,0.0,84.0,29.838,0.0,315.0
2023-04-03 21:00:00,2.3,0.0,88.0,29.836,0.0,315.0
2023-04-03 22:00:00,2.4,0.0,88.0,29.815,1.0,0.0
2023-04-03 23:00:00,2.6,0.0,90.0,29.797,1.0,0.0
2023-04-04 00:00:00,0.6,0.0,91.0,29.782,1.0,67.5
2023-04-04 01:00:00,0.3,0.0,91.0,29.759,0.0,67.5
2023-04-04 02:00:00,-1.2,0.0,91.0,29.769,1.0,270.0
2023-04-04 03:00:00,-0.1,0.0,92.0,29.791,2.0,292.5
2023-04-04 04:00:00,0.5,0.0,92.0,29.802,1.0,0.0
2023-04-04 05:00:00,-0.1,6.0,92.0,29.816,2.0,0.0
2023-04-04 06:00:00,-1.1,81.0,93.0,29.829,1.0,0.0
2023-04-04 07:00:00,0.8,228.0,93.0,29.849,0.0,0.0
