Date,P_norte,P_sur,P_oeste,P_este,P_ext_este,P_ext_sur,P_ext_oeste,P_ext_norte,T_int1,RH,lux,T_atico
2022-10-22 05:30:00,50.047,-7.674,-7.989,-6.84,,,,,,,,
2022-10-22 05:45:00,50.316,-4.737,-7.566,-2.106,,,,,,,,
2022-10-22 06:00:00,50.157,-1.44,-7.109,3.352,,,,,,,,
2022-10-22 06:15:00,50.407,0.891,-6.663,7.122,,,,,,,,
2022-10-22 06:30:00,50.457,3.049,-5.991,10.866,,,,,,,,
2022-10-22 06:45:00,50.667,5.0,-5.293,14.524,,,,,,,,
2022-10-22 07:00:00,50.776,6.699,-4.475,17.73,,,,,,,,
2022-10-22 07:15:00,51.15,8.207,-3.602,20.391,,,,,,,,
2022-10-22 07:30:00,51.514,9.771,-2.667,22.968,,,,,,,,
2022-10-22 07:45:00,51.914,11.435,-1.654,25.403,,,,,,,,
2022-10-22 08:00:00,51.83,11.286,-0.752,27.674,,,,,,,,
2022-10-22 08:15:00,52.316,9.837,0.074,29.557,,,,,,,,
2022-10-22 08:30:00,52.755,9.643,0.999,30.874,,,,,,,,
2022-10-22 08:45:00,53.022,9.897,1.961,31.668,,,,,,,,
2022-10-22 09:00:00,53.556,10.331,2.788,32.338,,,,,,,,
2022-10-22 09:15:00,53.828,11.041,3.607,33.026,,,,,,,,
2022-10-22 09:30:00,54.407,11.628,4.55,33.412,,,,,,,,
2022-10-22 09:45:00,55.24,12.351,5.348,33.474,,,,,,,,
2022-10-22 10:00:00,56.067,13.019,6.272,32.665,,,,,,,,
2022-10-22 10:15:00,56.582,13.505,7.091,32.09,,,,,,,,
2022-10-22 10:30:00,56.801,14.137,7.934,31.778,,,,,,,,
2022-10-22 10:45:00,57.578,14.343,8.847,30.884,,,,,,,,
2022-10-22 11:00:00,57.868,14.801,9.748,27.895,,,,,,,,
2022-10-22 11:15:00,58.473,15.179,10.599,26.394,,,,,,,,
2022-10-22 11:30:00,59.487,15.334,11.376,25.624,,,,,,,,
2022-10-22 11:45:00,60.092,15.524,12.11,25.343,,,,,,,,
2022-10-22 12:00:00,61.026,15.646,12.823,25.236,,,,,,,,
2022-10-22 12:15:00,61.847,15.633,13.323,24.939,,,,,,,,
2022-10-22 12:30:00,62.65,16.356,14.206,25.127,,,,,,,,
2022-10-22 12:45:00,64.286,16.636,16.997,25.036,,,,,,,,
2022-10-22 13:00:00,65.204,16.552,18.227,24.468,,,,,,,,
2022-10-22 13:15:00,66.39,16.641,19.899,24.222,,,,,,,,
2022-10-22 13:30:00,66.614,16.284,20.347,23.358,,,,,,,,
2022-10-22 13:45:00,67.144,16.58,21.387,23.085,,,,,,,,
2022-10-22 14:00:00,67.256,16.844,22.513,23.04,,,,,,,,
2022-10-22 14:15:00,66.935,16.582,21.96,22.558,,,,,,,,
2022-10-22 14:30:00,66.365,16.405,22.132,21.999,,,,,,,,
2022-10-22 14:45:00,66.01,16.137,22.428,21.31,,,,,,,,
2022-10-22 15:00:00,65.889,15.822,23.397,20.689,,,,,,,,
2022-10-22 15:15:00,65.364,15.254,23.71,19.798,,,,,,,,
2022-10-22 15:30:00,65.957,14.906,25.852,19.108,,,,,,,,
2022-10-22 15:45:00,67.616,14.429,27.97,18.499,,,,,,,,
2022-10-22 16:00:00,64.891,13.171,22.2,17.189,,,,,,,,
2022-10-22 16:15:00,61.695,12.547,20.269,16.301,,,,,,,,
2022-10-22 16:30:00,61.855,12.115,22.8,15.681,,,,,,,,
2022-10-22 16:45:00,62.393,11.517,24.359,14.951,,,,,,,,
2022-10-22 17:00:00,61.779,10.649,24.0,13.975,,,,,,,,
2022-10-22 17:15:00,60.965,9.609,23.732,12.98,,,,,,,,
2022-10-22 17:30:00,59.652,8.532,21.906,11.674,,,,,,,,
2022-10-22 17:45:00,57.654,7.379,16.972,10.325,,,,,,,,
2022-10-22 18:00:00,55.833,6.269,13.183,9.001,,,,,,,,
2022-10-22 18:15:00,54.691,5.253,10.481,7.748,,,,,,,,
2022-10-22 18:30:00,54.39,4.465,8.666,6.742,,,,,,,,
2022-10-22 18:45:00,54.167,3.709,7.168,5.88,,,,,,,,
2022-10-22 19:00:00,53.818,3.075,6.096,5.119,,,,,,,,
2022-10-22 19:15:00,53.579,2.423,5.011,4.32,,,,,,,,
2022-10-22 19:30:00,53.491,1.941,4.231,3.696,,,,,,,,
2022-10-22 19:45:00,53.254,1.485,3.538,3.133,,,,,,,,
2022-10-22 20:00:00,52.858,0.965,2.723,2.593,,,,,,,,
2022-10-22 20:15:00,52.869,0.585,2.257,2.171,,,,,,,,
2022-10-22 20:30:00,52.776,0.29,1.896,1.853,,,,,,,,
2022-10-22 20:45:00,52.433,-0.45,0.92,1.084,,,,,,,,
2022-10-22 21:00:00,52.188,-0.937,0.441,0.585,,,,,,,,
2022-10-22 21:15:00,52.181,-1.52,-0.271,0.041,,,,,,,,
2022-10-22 21:30:00,52.071,-1.845,-0.712,-0.413,,,,,,,,
2022-10-22 21:45:00,51.948,-2.102,-0.98,-0.676,,,,,,,,
2022-10-22 22:00:00,51.799,-2.52,-1.381,-1.152,,,,,,,,
2022-10-22 22:15:00,51.765,-2.603,-1.51,-1.194,,,,,,,,
2022-10-22 22:30:00,51.443,-2.881,-1.884,-1.402,,,,,,,,
2022-10-22 22:45:00,51.188,-3.316,-2.713,-2.09,,,,,,,,
2022-10-22 23:00:00,51.119,-3.594,-2.911,-2.253,,,,,,,,
2022-10-22 23:15:00,51.067,-3.955,-3.264,-2.66,,,,,,,,
2022-10-22 23:30:00,51.008,-4.466,-3.634,-3.238,,,,,,,,
2022-10-22 23:45:00,51.457,-4.517,-3.665,-3.42,,,,,,,,
2022-10-23 00:00:00,51.499,-4.667,-3.977,-3.719,,,,,,,,
2022-10-23 00:15:00,51.218,-4.907,-4.358,-3.91,,,,,,,,
2022-10-23 00:30:00,51.234,-5.357,-4.781,-4.388,,,,,,,,
2022-10-23 00:45:00,51.179,-5.784,-5.105,-4.907,,,,,,,,
2022-10-23 01:00:00,51.003,-6.267,-5.524,-5.446,,,,,,,,
2022-10-23 01:15:00,50.927,-6.548,-5.796,-5.792,,,,,,,,
2022-10-23 01:30:00,50.671,-6.866,-6.33,-6.265,,,,,,,,
2022-10-23 01:45:00,50.58,-7.254,-6.904,-6.84,,,,,,,,
2022-10-23 02:00:00,50.809,-7.397,-6.95,-6.98,,,,,,,,
2022-10-23 02:15:00,50.637,-7.442,-7.099,-7.033,,,,,,,,
2022-10-23 02:30:00,50.543,-7.831,-7.574,-7.513,,,,,,,,
2022-10-23 02:45:00,50.502,-8.009,-7.823,-7.712,,,,,,,,
2022-10-23 03:00:00,50.342,-8.166,-8.127,-7.989,,,,,,,,
2022-10-23 03:15:00,50.361,-8.451,-8.526,-8.395,,,,,,,,
2022-10-23 03:30:00,50.355,-8.576,-8.593,-8.478,,,,,,,,
2022-10-23 03:45:00,50.357,-8.714,-8.695,-8.51,,,,,,,,
2022-10-23 04:00:00,50.359,-8.754,-8.637,-8.472,,,,,,,,
2022-10-23 04:15:00,50.506,-8.85,-8.685,-8.495,,,,,,,,
2022-10-23 04:30:00,50.169,-9.334,-9.103,-9.0,,,,,,,,
2022-10-23 04:45:00,50.06,-9.709,-9.421,-9.404,,,,,,,,
2022-10-23 05:00:00,50.264,-10.212,-9.812,-9.937,,,,,,,,
2022-10-23 05:15:00,50.247,-10.262,-9.862,-9.978,,,,,,,,
2022-10-23 05:30:00,50.316,-8.773,-9.604,-7.633,,,,,,,,
2022-10-23 05:45:00,50.058,-5.409,-9.111,-2.253,,,,,,,,
2022-10-23 06:00:00,50.392,-2.644,-8.501,2.495,,,,,,,,
2022-10-23 06:15:00,50.411,-0.2,-7.917,6.438,,,,,,,,
2022-10-23 06:30:00,50.467,1.737,-7.351,9.453,,,,,,,,
2022-10-23 06:45:00,50.665,3.661,-6.458,13.091,,,,,,,,
2022-10-23 07:00:00,50.933,5.735,-5.57,16.443,,,,,,,,
2022-10-23 07:15:00,51.087,7.381,-4.635,19.051,,,,,,,,
2022-10-23 07:30:00,51.32,9.086,-3.459,21.683,,,,,,,,
2022-10-23 07:45:00,51.623,10.585,-2.238,23.654,,,,,,,,
2022-10-23 08:00:00,52.192,10.689,-1.012,25.208,,,,,,,,
2022-10-23 08:15:00,52.442,9.14,0.226,26.015,,,,,,,,
2022-10-23 08:30:00,52.671,9.047,1.12,27.322,,,,,,,,
2022-10-23 08:45:00,53.114,9.475,1.965,28.721,,,,,,,,
2022-10-23 09:00:00,53.505,10.079,2.966,29.176,,,,,,,,
2022-10-23 09:15:00,54.075,10.768,3.83,29.68,,,,,,,,
2022-10-23 09:30:00,54.383,11.384,4.673,29.746,,,,,,,,
2022-10-23 09:45:00,55.17,12.237,5.571,30.004,,,,,,,,
2022-10-23 10:00:00,55.736,12.886,6.423,30.128,,,,,,,,
2022-10-23 10:15:00,56.595,13.661,7.377,29.558,,,,,,,,
2022-10-23 10:30:00,57.144,14.361,8.251,29.461,,,,,,,,
2022-10-23 10:45:00,57.878,14.927,9.177,28.583,,,,,,,,
2022-10-23 11:00:00,58.595,15.464,10.124,26.659,,,,,,,,
2022-10-23 11:15:00,59.429,15.837,10.983,25.377,,,,,,,,
2022-10-23 11:30:00,60.148,16.308,11.807,24.354,,,,,,,,
2022-10-23 11:45:00,60.705,16.475,12.927,23.454,,,,,,,,
2022-10-23 12:00:00,61.709,16.686,13.789,23.301,,,,,,,,
2022-10-23 12:15:00,62.533,16.793,14.442,23.019,,,,,,,,
2022-10-23 12:30:00,63.42,17.18,15.778,22.911,,,,,,,,
2022-10-23 12:45:00,65.345,17.232,19.204,22.265,,,,,,,,
2022-10-23 13:00:00,67.124,17.192,21.443,21.688,,,,,,,,
2022-10-23 13:15:00,68.377,17.335,23.537,21.507,,,,,,,,
2022-10-23 13:30:00,69.385,17.427,24.81,21.33,,,,,,,,
2022-10-23 13:45:00,70.197,17.256,26.074,21.2,,,,,,,,
2022-10-23 14:00:00,70.407,17.214,27.129,20.793,,,,,,,,
2022-10-23 14:15:00,71.424,16.81,28.071,20.357,,,,,,,,
2022-10-23 14:30:00,71.712,16.652,29.059,19.979,,,,,,,,
2022-10-23 14:45:00,71.582,16.085,29.062,19.242,,,,,,,,
2022-10-23 15:00:00,70.066,15.411,28.599,18.396,,,,,,,,
2022-10-23 15:15:00,69.073,14.813,28.417,17.573,,,,,,,,
2022-10-23 15:30:00,68.238,14.301,28.02,16.839,,,,,,,,
2022-10-23 15:45:00,66.808,13.541,25.962,15.88,,,,,,,,
2022-10-23 16:00:00,64.876,12.788,23.364,14.921,,,,,,,,
2022-10-23 16:15:00,63.775,12.77,24.694,14.809,,,,,,,,
2022-10-23 16:30:00,64.119,12.37,23.794,14.471,,,,,,,,
2022-10-23 16:45:00,62.63,11.622,23.127,13.753,,,,,,,,
2022-10-23 17:00:00,62.14,10.849,23.321,13.026,,,,,,,,
2022-10-23 17:15:00,59.358,9.517,17.852,11.611,,,,,,,,
2022-10-23 17:30:00,56.966,8.339,14.509,10.285,,,,,,,,
2022-10-23 17:45:00,56.563,7.49,12.544,9.205,,,,,,,,
2022-10-23 18:00:00,55.617,6.729,10.913,8.251,,,,,,,,
2022-10-23 18:15:00,55.185,5.989,9.364,7.381,,,,,,,,
2022-10-23 18:30:00,54.878,5.351,8.394,6.713,,,,,,,,
2022-10-23 18:45:00,54.631,4.798,7.538,6.142,,,,,,,,
2022-10-23 19:00:00,54.282,4.179,6.618,5.528,,,,,,,,
2022-10-23 19:15:00,53.751,3.599,5.563,4.842,,,,,,,,
2022-10-23 19:30:00,53.493,3.069,5.014,4.319,,,,,,,,
2022-10-23 19:45:00,53.535,2.538,4.403,3.789,,,,,,,,
2022-10-23 20:00:00,54.026,2.17,3.942,3.38,,,,,,,,
2022-10-23 20:15:00,53.394,1.857,3.483,3.1,,,,,,,,
2022-10-23 20:30:00,53.127,1.437,2.976,2.703,,,,,,,,
2022-10-23 20:45:00,53.093,0.879,2.296,2.15,,,,,,,,
2022-10-23 21:00:00,52.808,0.51,1.828,1.718,,,,,,,,
2022-10-23 21:15:00,52.655,0.084,1.197,1.093,,,,,,,,
2022-10-23 21:30:00,52.603,-0.325,0.548,0.499,,,,,,,,
2022-10-23 21:45:00,52.612,-0.594,0.183,0.242,,,,,,,,
2022-10-23 22:00:00,52.512,-0.845,-0.174,-0.048,,,,,,,,
2022-10-23 22:15:00,52.506,-1.203,-0.594,-0.566,,,,,,,,
2022-10-23 22:30:00,52.359,-1.278,-0.601,-0.571,,,,,,,,
2022-10-23 22:45:00,52.399,-1.717,-1.067,-1.024,,,,,,,,
2022-10-23 23:00:00,51.841,-2.077,-1.483,-1.356,,,,,,,,
2022-10-23 23:15:00,52.165,-2.54,-1.963,-1.758,,,,,,,,
2022-10-23 23:30:00,52.094,-2.9,-2.254,-2.137,,,,,,,,
2022-10-23 23:45:00,52.161,-3.403,-2.686,-2.803,,,,,,,,
2022-10-24 00:00:00,51.874,-3.641,-3.03,-3.117,,,,,,,,
2022-10-24 00:15:00,51.964,-3.961,-3.412,-3.554,,,,,,,,
2022-10-24 00:30:00,52.035,-4.277,-3.961,-3.994,,,,,,,,
2022-10-24 00:45:00,51.908,-4.345,-4.131,-4.101,,,,,,,,
2022-10-24 01:00:00,51.629,-4.53,-4.277,-4.243,,,,,,,,
2022-10-24 01:15:00,51.355,-4.863,-4.631,-4.485,,,,,,,,
2022-10-24 01:30:00,51.643,-5.182,-4.886,-4.718,,,,,,,,
2022-10-24 01:45:00,51.51,-5.265,-4.969,-4.785,,,,,,,,
2022-10-24 02:00:00,51.313,-5.617,-5.357,-5.161,,,,,,,,
2022-10-24 02:15:00,50.828,-5.946,-5.605,-5.469,,,,,,,,
2022-10-24 02:30:00,50.855,-6.251,-5.907,-5.89,,,,,,,,
2022-10-24 02:45:00,50.841,-6.381,-6.021,-6.035,,,,,,,,
2022-10-24 03:00:00,50.769,-6.563,-6.215,-6.229,,,,,,,,
2022-10-24 03:15:00,50.839,-6.832,-6.433,-6.472,,,,,,,,
2022-10-24 03:30:00,50.914,-6.974,-6.532,-6.685,,,,,,,,
2022-10-24 03:45:00,50.876,-7.133,-6.697,-6.848,,,,,,,,
2022-10-24 04:00:00,50.598,-7.256,-6.862,-6.94,,,,,,,,
2022-10-24 04:15:00,50.774,-7.519,-7.085,-7.167,,,,,,,,
2022-10-24 04:30:00,50.634,-7.535,-7.147,-7.185,,,,,,,,
2022-10-24 04:45:00,50.506,-7.694,-7.321,-7.337,,,,,,,,
2022-10-24 05:00:00,50.756,-7.866,-7.452,-7.527,,,,,,,,
2022-10-24 05:15:00,50.669,-7.95,-7.578,-7.629,,,,,,,,
2022-10-24 05:30:00,50.348,-6.635,-7.552,-5.526,,,,,,,,
2022-10-24 05:45:00,50.561,-3.976,-7.653,-1.518,,,,,,,,
2022-10-24 06:00:00,50.023,-1.42,-7.258,2.361,,,,,,,,
2022-10-24 06:15:00,50.639,1.049,-6.45,6.142,,,,,,,,
2022-10-24 06:30:00,50.674,3.365,-5.531,10.361,,,,,,,,
2022-10-24 06:45:00,50.883,5.372,-4.578,13.75,,,,,,,,
2022-10-24 07:00:00,51.113,7.162,-3.576,16.673,,,,,,,,
2022-10-24 07:15:00,51.477,8.999,-2.505,19.532,,,,,,,,
2022-10-24 07:30:00,51.725,10.828,-1.333,22.435,,,,,,,,
2022-10-24 07:45:00,52.109,12.263,-0.181,24.469,,,,,,,,
2022-10-24 08:00:00,52.352,12.883,0.879,26.413,,,,,,,,
2022-10-24 08:15:00,52.739,11.199,1.961,27.505,,,,,,,,
2022-10-24 08:30:00,53.093,11.009,3.065,28.164,,,,,,,,
2022-10-24 08:45:00,53.293,11.335,4.02,29.031,,,,,,,,
2022-10-24 09:00:00,53.744,11.954,5.055,29.727,,,,,,,,
2022-10-24 09:15:00,54.6,12.57,5.914,30.214,,,,,,,,
2022-10-24 09:30:00,55.166,13.159,6.777,30.307,,,,,,,,
2022-10-24 09:45:00,55.913,13.876,7.619,30.694,,,,,,,,
2022-10-24 10:00:00,56.585,14.701,8.563,30.748,,,,,,,,
2022-10-24 10:15:00,57.272,15.509,9.39,30.732,,,,,,,,
2022-10-24 10:30:00,57.909,16.137,10.116,30.596,,,,,,,,
2022-10-24 10:45:00,58.55,16.708,11.094,29.601,,,,,,,,
2022-10-24 11:00:00,59.128,16.967,11.984,27.272,,,,,,,,
2022-10-24 11:15:00,60.076,17.323,13.017,26.096,,,,,,,,
2022-10-24 11:30:00,60.658,17.306,13.771,25.021,,,,,,,,
2022-10-24 11:45:00,61.511,17.37,14.795,24.02,,,,,,,,
2022-10-24 12:00:00,62.345,17.516,15.525,23.543,,,,,,,,
2022-10-24 12:15:00,63.048,17.705,16.175,23.391,,,,,,,,
2022-10-24 12:30:00,64.128,17.983,17.202,23.555,,,,,,,,
2022-10-24 12:45:00,65.848,18.31,20.289,23.327,,,,,,,,
2022-10-24 13:00:00,67.431,18.546,22.206,23.133,,,,,,,,
2022-10-24 13:15:00,69.077,18.531,24.371,22.754,,,,,,,,
2022-10-24 13:30:00,70.393,18.276,25.463,22.266,,,,,,,,
2022-10-24 13:45:00,71.384,18.399,26.642,21.967,,,,,,,,
2022-10-24 14:00:00,71.327,18.03,27.219,21.478,,,,,,,,
2022-10-24 14:15:00,71.349,17.628,28.167,20.923,,,,,,,,
2022-10-24 14:30:00,71.651,17.237,29.347,20.366,,,,,,,,
2022-10-24 14:45:00,71.438,16.83,30.18,19.827,,,,,,,,
2022-10-24 15:00:00,71.359,16.552,30.973,19.346,,,,,,,,
2022-10-24 15:15:00,71.313,16.141,31.125,18.82,,,,,,,,
2022-10-24 15:30:00,70.522,15.615,31.403,18.17,,,,,,,,
2022-10-24 15:45:00,70.508,15.064,31.461,17.509,,,,,,,,
2022-10-24 16:00:00,69.893,14.478,31.349,16.832,,,,,,,,
2022-10-24 16:15:00,69.067,13.87,31.144,16.15,,,,,,,,
2022-10-24 16:30:00,67.955,13.192,30.623,15.421,,,,,,,,
2022-10-24 16:45:00,66.355,12.57,29.734,14.722,,,,,,,,
2022-10-24 17:00:00,64.948,11.868,28.482,13.967,,,,,,,,
2022-10-24 17:15:00,62.915,10.979,26.96,13.127,,,,,,,,
2022-10-24 17:30:00,61.192,9.998,24.371,11.998,,,,,,,,
2022-10-24 17:45:00,58.452,8.849,18.848,10.709,,,,,,,,
2022-10-24 18:00:00,56.746,7.793,15.411,9.518,,,,,,,,
2022-10-24 18:15:00,56.357,6.917,13.058,8.52,,,,,,,,
2022-10-24 18:30:00,54.843,6.162,11.359,7.683,,,,,,,,
2022-10-24 18:45:00,54.686,5.605,10.488,7.034,,,,,,,,
2022-10-24 19:00:00,54.333,5.082,9.571,6.453,,,,,,,,
2022-10-24 19:15:00,53.823,4.581,8.57,5.907,,,,,,,,
2022-10-24 19:30:00,53.748,3.924,7.622,5.227,,,,,,,,
2022-10-24 19:45:00,53.602,3.488,6.656,4.706,,,,,,,,
2022-10-24 20:00:00,53.468,2.966,5.757,4.135,,,,,,,,
2022-10-24 20:15:00,53.098,2.401,5.118,3.559,,,,,,,,
2022-10-24 20:30:00,53.029,1.988,4.538,3.059,,,,,,,,
2022-10-24 20:45:00,52.899,1.474,3.902,2.498,,,,,,,,
2022-10-24 21:00:00,52.662,0.96,3.271,2.003,,,,,,,,
2022-10-24 21:15:00,52.531,0.646,2.831,1.651,,,,,,,,
2022-10-24 21:30:00,52.506,0.397,2.353,1.282,,,,,,,,
2022-10-24 21:45:00,52.384,-0.052,1.698,0.859,,,,,,,,
2022-10-24 22:00:00,52.463,-0.231,1.53,0.641,,,,,,,,
2022-10-24 22:15:00,52.235,-0.59,1.096,0.342,,,,,,,,
2022-10-24 22:30:00,52.035,-0.895,0.742,-0.008,,,,,,,,
2022-10-24 22:45:00,51.973,-1.223,0.199,-0.466,,,,,,,,
2022-10-24 23:00:00,51.984,-1.431,-0.294,-0.89,,,,,,,,
2022-10-24 23:15:00,51.707,-1.712,-0.794,-1.356,,,,,,,,
2022-10-24 23:30:00,51.792,-1.909,-0.853,-1.392,,,,,,,,
2022-10-24 23:45:00,51.678,-2.3,-1.255,-1.787,,,,,,,,
2022-10-25 00:00:00,51.665,-2.556,-1.488,-2.007,,,,,,,,
2022-10-25 00:15:00,51.643,-2.889,-1.834,-2.307,,,,,,,,
2022-10-25 00:30:00,51.426,-3.207,-2.14,-2.669,,,,,,,,
2022-10-25 00:45:00,51.443,-3.526,-2.467,-2.975,,,,,,,,
2022-10-25 01:00:00,51.315,-3.882,-2.982,-3.42,,,,,,,,
2022-10-25 01:15:00,51.218,-4.113,-3.275,-3.766,,,,,,,,
2022-10-25 01:30:00,51.258,-4.311,-3.448,-3.951,,,,,,,,
2022-10-25 01:45:00,51.243,-4.532,-3.609,-4.069,,,,,,,,
2022-10-25 02:00:00,51.124,-4.686,-3.796,-4.25,,,,,,,,
2022-10-25 02:15:00,51.166,-5.089,-4.16,-4.762,,,,,,,,
2022-10-25 02:30:00,51.012,-5.346,-4.397,-5.064,,,,,,,,
2022-10-25 02:45:00,51.069,-5.59,-4.635,-5.311,,,,,,,,
2022-10-25 03:00:00,51.038,-5.815,-4.955,-5.56,,,,,,,,
2022-10-25 03:15:00,51.001,-5.991,-5.116,-5.786,,,,,,,,
2022-10-25 03:30:00,50.903,-6.243,-5.411,-6.099,,,,,,,,
2022-10-25 03:45:00,50.78,-6.393,-5.749,-6.32,,,,,,,,
2022-10-25 04:00:00,50.806,-6.758,-6.239,-6.782,,,,,,,,
2022-10-25 04:15:00,50.684,-6.918,-6.334,-6.936,,,,,,,,
2022-10-25 04:30:00,50.676,-6.984,-6.381,-6.952,,,,,,,,
2022-10-25 04:45:00,50.571,-7.224,-6.597,-7.191,,,,,,,,
2022-10-25 05:00:00,50.639,-7.511,-7.089,-7.574,,,,,,,,
2022-10-25 05:15:00,50.585,-7.462,-7.004,-7.483,,,,,,,,
2022-10-25 05:30:00,50.648,-5.607,-6.86,-4.542,,,,,,,,
2022-10-25 05:45:00,50.763,-2.409,-6.411,0.575,,,,,,,,
2022-10-25 06:00:00,50.761,-0.137,-6.107,4.169,,,,,,,,
2022-10-25 06:15:00,50.796,2.453,-5.454,8.207,,,,,,,,
2022-10-25 06:30:00,50.837,4.633,-4.703,11.822,,,,,,,,
2022-10-25 06:45:00,50.918,6.753,-3.914,15.56,,,,,,,,
2022-10-25 07:00:00,51.056,8.557,-3.157,18.717,,,,,,,,
2022-10-25 07:15:00,51.282,10.164,-2.251,21.279,,,,,,,,
2022-10-25 07:30:00,51.578,11.768,-1.353,23.878,,,,,,,,
2022-10-25 07:45:00,51.812,13.309,-0.439,26.324,,,,,,,,
2022-10-25 08:00:00,52.156,14.415,0.554,28.424,,,,,,,,
2022-10-25 08:15:00,52.377,12.317,1.442,30.361,,,,,,,,
2022-10-25 08:30:00,52.694,12.078,2.388,31.703,,,,,,,,
2022-10-25 08:45:00,53.15,12.237,3.312,32.966,,,,,,,,
2022-10-25 09:00:00,53.602,12.739,4.241,33.487,,,,,,,,
2022-10-25 09:15:00,54.108,13.386,5.264,33.794,,,,,,,,
2022-10-25 09:30:00,54.905,13.948,6.065,34.065,,,,,,,,
2022-10-25 09:45:00,55.706,14.501,6.982,33.983,,,,,,,,
2022-10-25 10:00:00,56.466,15.058,7.851,33.7,,,,,,,,
2022-10-25 10:15:00,57.264,15.621,8.723,33.318,,,,,,,,
2022-10-25 10:30:00,58.081,16.071,9.686,32.192,,,,,,,,
2022-10-25 10:45:00,58.879,16.609,10.589,31.622,,,,,,,,
2022-10-25 11:00:00,60.038,16.655,11.526,28.608,,,,,,,,
2022-10-25 11:15:00,60.719,16.88,12.279,27.279,,,,,,,,
2022-10-25 11:30:00,61.659,17.071,13.141,26.37,,,,,,,,
2022-10-25 11:45:00,62.516,17.613,13.925,25.724,,,,,,,,
2022-10-25 12:00:00,63.149,17.443,14.454,25.177,,,,,,,,
2022-10-25 12:15:00,63.959,17.873,15.32,24.724,,,,,,,,
2022-10-25 12:30:00,64.897,18.001,17.179,24.498,,,,,,,,
2022-10-25 12:45:00,67.076,18.473,20.167,23.924,,,,,,,,
2022-10-25 13:00:00,68.811,18.359,22.142,23.693,,,,,,,,
2022-10-25 13:15:00,70.424,18.549,23.919,23.333,,,,,,,,
2022-10-25 13:30:00,71.738,18.267,25.037,22.95,,,,,,,,
2022-10-25 13:45:00,72.61,18.044,25.53,22.462,,,,,,,,
2022-10-25 14:00:00,72.432,17.613,26.526,21.725,,,,,,,,
2022-10-25 14:15:00,72.495,17.124,27.541,20.971,,,,,,,,
2022-10-25 14:30:00,72.64,16.747,28.472,20.356,,,,,,,,
2022-10-25 14:45:00,72.543,16.415,29.263,19.759,,,,,,,,
2022-10-25 15:00:00,71.854,15.924,29.538,19.054,,,,,,,,
2022-10-25 15:15:00,70.917,15.372,29.914,18.351,,,,,,,,
2022-10-25 15:30:00,70.494,14.912,30.04,17.69,,,,,,,,
2022-10-25 15:45:00,69.996,14.367,30.221,17.027,,,,,,,,
2022-10-25 16:00:00,69.724,13.753,30.466,16.354,,,,,,,,
2022-10-25 16:15:00,68.966,13.035,30.021,15.563,,,,,,,,
2022-10-25 16:30:00,68.093,12.284,29.335,14.822,,,,,,,,
2022-10-25 16:45:00,66.248,11.601,28.355,14.051,,,,,,,,
2022-10-25 17:00:00,64.143,10.69,26.535,13.118,,,,,,,,
2022-10-25 17:15:00,62.373,9.752,24.821,12.149,,,,,,,,
2022-10-25 17:30:00,60.148,8.816,21.89,11.015,,,,,,,,
2022-10-25 17:45:00,57.474,7.768,16.522,9.824,,,,,,,,
2022-10-25 18:00:00,56.089,6.811,13.66,8.733,,,,,,,,
2022-10-25 18:15:00,55.24,6.193,11.654,7.893,,,,,,,,
2022-10-25 18:30:00,54.778,5.526,9.937,7.026,,,,,,,,
2022-10-25 18:45:00,54.381,4.85,8.567,6.288,,,,,,,,
2022-10-25 19:00:00,53.965,4.231,7.47,5.606,,,,,,,,
2022-10-25 19:15:00,53.758,3.687,6.552,4.992,,,,,,,,
2022-10-25 19:30:00,53.484,3.171,5.803,4.456,,,,,,,,
2022-10-25 19:45:00,53.316,2.677,5.108,3.93,,,,,,,,
2022-10-25 20:00:00,53.226,2.207,4.439,3.424,,,,,,,,
2022-10-25 20:15:00,52.764,1.747,3.737,2.949,,,,,,,,
2022-10-25 20:30:00,52.823,1.214,3.132,2.433,,,,,,,,
2022-10-25 20:45:00,52.814,0.811,2.683,1.963,,,,,,,,
2022-10-25 21:00:00,52.598,0.394,2.155,1.488,,,,,,,,
2022-10-25 21:15:00,52.526,0.018,1.703,1.122,,,,,,,,
2022-10-25 21:30:00,52.343,-0.345,1.129,0.742,,,,,,,,
2022-10-25 21:45:00,52.33,-0.544,0.859,0.491,,,,,,,,
2022-10-25 22:00:00,52.251,-0.98,0.498,0.067,,,,,,,,
2022-10-25 22:15:00,52.172,-1.228,0.225,-0.222,,,,,,,,
2022-10-25 22:30:00,52.172,-1.567,-0.111,-0.544,,,,,,,,
2022-10-25 22:45:00,51.982,-1.873,-0.446,-0.881,,,,,,,,
2022-10-25 23:00:00,51.903,-2.066,-0.75,-1.129,,,,,,,,
2022-10-25 23:15:00,51.774,-2.54,-1.134,-1.554,,,,,,,,
2022-10-25 23:30:00,51.803,-2.903,-1.497,-2.037,,,,,,,,
2022-10-25 23:45:00,51.712,-3.117,-1.848,-2.272,,,,,,,,
2022-10-26 00:00:00,51.603,-3.407,-2.572,-2.887,,,,,,,,
2022-10-26 00:15:00,51.51,-3.554,-2.852,-3.135,,,,,,,,
2022-10-26 00:30:00,51.523,-3.818,-3.218,-3.49,,,,,,,,
2022-10-26 00:45:00,51.161,-4.043,-3.594,-3.843,,,,,,,,
