Date,P_norte,P_sur,P_oeste,P_este,P_ext_este,P_ext_sur,P_ext_oeste,P_ext_norte,T_int1,RH,lux,T_atico
2022-02-24 08:30:00,9.356,9.551,9.373,9.94,14.304,9.361,6.019,7.196,10.369,74.75,1131.3,17.486
2022-02-24 08:45:00,9.396,9.6,9.398,9.981,13.421,9.291,6.411,7.636,10.418,74.427,563.7,16.749
2022-02-24 09:00:00,9.438,9.643,9.426,10.02,13.629,9.661,6.883,8.11,10.761,74.162,1249.6,19.912
2022-02-24 09:15:00,9.507,9.729,9.48,10.095,14.571,10.253,7.651,9.066,11.273,73.034,1352.1,22.848
2022-02-24 09:30:00,9.567,9.801,9.526,10.153,13.853,10.383,7.945,9.254,11.321,72.819,1296.9,21.819
2022-02-24 09:45:00,9.631,9.872,9.577,10.217,14.779,10.86,8.26,9.672,11.565,72.248,2984.0,22.753
2022-02-24 10:00:00,9.721,9.97,9.652,10.309,16.622,11.722,8.945,10.391,12.195,70.644,1044.6,26.28
2022-02-24 10:15:00,9.761,10.01,9.685,10.338,14.349,11.069,8.629,9.755,11.613,71.326,800.2,20.674
2022-02-24 10:30:00,9.811,10.055,9.72,10.383,15.323,11.771,9.313,10.742,12.147,71.089,3165.3,25.355
2022-02-24 10:45:00,9.935,10.198,9.82,10.505,18.169,12.628,9.997,11.762,13.305,68.738,2865.7,30.571
2022-02-24 11:00:00,10.102,10.392,9.974,10.676,19.374,12.829,10.458,12.246,14.218,66.621,1430.9,32.872
2022-02-24 11:15:00,10.228,10.524,10.083,10.788,18.918,12.45,10.447,12.776,14.409,66.888,2329.7,33.053
2022-02-24 11:30:00,10.331,10.649,10.178,10.884,17.611,12.461,10.579,13.072,13.978,67.245,1722.6,30.697
2022-02-24 11:45:00,10.423,10.753,10.251,10.972,17.61,13.124,11.71,13.982,14.29,66.692,1967.0,32.898
2022-02-24 12:00:00,10.58,10.995,10.381,11.134,17.396,14.005,12.422,14.385,15.39,65.075,3338.8,36.039
2022-02-24 12:15:00,10.702,11.143,10.484,11.245,16.633,13.918,12.657,14.092,15.151,65.034,3323.0,33.079
2022-02-24 12:30:00,10.873,11.435,10.634,11.447,16.345,14.565,13.175,14.207,15.915,63.012,2329.7,35.342
2022-02-24 12:45:00,11.011,11.59,10.748,11.575,16.496,14.711,13.55,14.436,15.796,62.933,1044.6,34.916
2022-02-24 13:00:00,11.052,11.56,10.788,11.595,15.857,14.198,13.206,13.9,14.697,65.159,752.9,29.74
2022-02-24 13:15:00,11.053,11.496,10.793,11.583,15.648,13.855,13.097,14.256,14.242,66.858,808.1,29.165
2022-02-24 13:30:00,11.052,11.446,10.794,11.572,15.463,13.916,12.99,14.336,13.978,68.315,871.2,27.653
2022-02-24 13:45:00,11.043,11.397,10.791,11.558,15.128,13.691,12.888,14.008,13.642,69.519,1115.6,24.919
2022-02-24 14:00:00,11.055,11.399,10.806,11.581,15.637,14.006,14.71,14.538,14.098,69.317,1557.0,29.515
2022-02-24 14:15:00,11.114,11.485,10.861,11.665,15.909,14.495,16.216,15.431,14.649,67.338,918.5,33.6
2022-02-24 14:30:00,11.122,11.469,10.864,11.651,15.497,13.93,14.954,15.2,14.026,68.699,1501.9,28.766
2022-02-24 14:45:00,11.149,11.49,10.889,11.681,15.609,14.369,17.242,15.763,14.337,68.324,2589.8,32.613
2022-02-24 15:00:00,11.218,11.572,10.968,11.783,15.349,14.113,19.932,16.147,14.936,67.622,989.4,33.417
2022-02-24 15:15:00,11.233,11.572,10.986,11.786,14.412,13.415,16.801,14.915,14.146,69.24,658.3,25.38
2022-02-24 15:30:00,11.227,11.537,10.98,11.765,14.502,13.461,17.19,14.891,13.93,70.004,965.8,26.085
2022-02-24 15:45:00,11.207,11.499,10.963,11.733,13.717,13.127,15.025,13.912,13.425,70.68,350.8,22.178
2022-02-24 16:00:00,11.155,11.418,10.919,11.666,11.607,11.766,13.574,12.613,12.847,71.877,90.7,17.938
2022-02-24 16:15:00,11.084,11.321,10.867,11.583,8.705,9.237,11.907,11.412,12.389,71.363,59.1,13.666
2022-02-24 16:30:00,11.001,11.215,10.802,11.493,8.377,7.904,10.257,10.17,11.929,71.274,240.5,11.832
2022-02-24 16:45:00,10.925,11.125,10.731,11.411,8.621,7.903,9.661,9.728,11.734,70.84,327.2,12.703
2022-02-24 17:00:00,10.854,11.047,10.666,11.335,8.52,7.817,9.163,9.239,11.54,71.057,264.1,12.171
2022-02-24 17:15:00,10.785,10.966,10.6,11.262,8.349,7.651,8.753,8.858,11.346,71.782,82.8,11.127
2022-02-24 17:30:00,10.713,10.886,10.536,11.189,8.283,7.552,8.389,8.475,11.127,72.921,74.9,9.903
2022-02-24 17:45:00,10.646,10.809,10.475,11.119,8.053,7.313,7.967,8.042,10.907,73.437,59.1,9.238
2022-02-24 18:00:00,10.579,10.736,10.417,11.05,7.79,7.061,7.45,7.625,10.712,73.873,11.8,8.369
2022-02-24 18:15:00,10.513,10.664,10.36,10.983,7.616,6.895,6.799,7.373,10.541,74.507,11.8,7.72
2022-02-24 18:30:00,10.452,10.597,10.305,10.919,7.454,6.724,6.453,7.173,10.394,75.033,11.8,7.368
2022-02-24 18:45:00,10.394,10.536,10.256,10.861,7.33,6.631,6.25,6.943,10.271,75.396,11.8,7.116
2022-02-24 19:00:00,10.34,10.478,10.208,10.806,7.228,6.514,6.052,6.788,10.173,75.735,11.8,6.94
2022-02-24 19:15:00,10.289,10.426,10.165,10.756,6.925,6.248,5.685,6.53,10.075,76.129,11.8,6.611
2022-02-24 19:30:00,10.24,10.377,10.125,10.707,6.856,6.18,5.586,6.391,10.001,76.444,11.8,6.458
2022-02-24 19:45:00,10.196,10.331,10.089,10.663,6.851,6.159,5.584,6.355,9.928,76.814,11.8,6.535
2022-02-24 20:00:00,10.156,10.289,10.056,10.621,6.758,6.107,5.43,6.221,9.879,77.051,11.8,6.509
2022-02-24 20:15:00,10.119,10.251,10.027,10.585,6.75,6.121,5.539,6.271,9.829,77.287,11.8,6.535
2022-02-24 20:30:00,10.086,10.217,10.0,10.551,6.785,6.158,5.619,6.341,9.805,77.446,11.8,6.484
2022-02-24 20:45:00,10.053,10.185,9.975,10.521,6.588,6.08,5.46,6.272,9.731,77.348,11.8,6.306
2022-02-24 21:00:00,10.024,10.155,9.952,10.493,6.517,6.003,5.375,6.186,9.706,77.425,11.8,6.204
2022-02-24 21:15:00,9.997,10.125,9.931,10.464,6.453,5.938,5.29,6.059,9.657,77.716,11.8,6.204
2022-02-24 21:30:00,9.969,10.098,9.911,10.435,6.326,5.866,5.224,5.946,9.608,77.815,11.8,6.128
2022-02-24 21:45:00,9.944,10.072,9.892,10.409,6.31,5.853,5.211,5.893,9.558,78.05,11.8,5.898
2022-02-24 22:00:00,9.92,10.047,9.874,10.383,6.215,5.816,5.192,5.768,9.509,78.203,11.8,5.642
2022-02-24 22:15:00,9.895,10.021,9.855,10.358,5.871,5.621,4.821,5.538,9.46,78.165,11.8,5.154
2022-02-24 22:30:00,9.871,9.993,9.835,10.332,5.704,5.491,4.668,5.451,9.41,78.155,11.8,4.973
2022-02-24 22:45:00,9.846,9.966,9.817,10.305,5.467,5.35,4.582,5.303,9.386,78.286,11.8,4.792
2022-02-24 23:00:00,9.821,9.938,9.795,10.279,5.319,5.268,4.563,5.145,9.312,78.188,11.8,4.584
2022-02-24 23:15:00,9.795,9.911,9.774,10.251,5.327,5.248,4.473,5.142,9.238,77.981,11.8,4.688
2022-02-24 23:30:00,9.771,9.884,9.755,10.225,5.499,5.282,4.581,5.242,9.262,78.259,11.8,4.999
2022-02-24 23:45:00,9.751,9.866,9.741,10.202,5.602,5.309,4.662,5.295,9.262,78.477,11.8,5.231
2022-02-25 00:00:00,9.734,9.849,9.728,10.185,5.555,5.282,4.608,5.245,9.213,78.412,11.8,5.282
2022-02-25 00:15:00,9.717,9.829,9.712,10.167,5.457,5.242,4.486,5.2,9.188,78.08,11.8,5.231
2022-02-25 00:30:00,9.698,9.808,9.694,10.145,5.314,5.121,4.348,5.085,9.139,77.742,11.8,5.154
2022-02-25 00:45:00,9.678,9.786,9.675,10.124,5.065,4.956,4.11,4.775,9.089,77.485,11.8,4.869
2022-02-25 01:00:00,9.657,9.761,9.654,10.098,4.799,4.783,3.915,4.611,9.015,77.388,11.8,4.454
2022-02-25 01:15:00,9.632,9.734,9.631,10.07,4.66,4.642,3.758,4.475,8.965,77.241,11.8,4.272
2022-02-25 01:30:00,9.608,9.708,9.608,10.043,4.587,4.61,3.733,4.467,8.941,77.153,11.8,4.272
2022-02-25 01:45:00,9.584,9.681,9.584,10.018,4.555,4.592,3.84,4.483,8.916,77.23,11.8,4.35
2022-02-25 02:00:00,9.564,9.66,9.564,9.995,4.389,4.408,3.666,4.325,8.916,77.421,11.8,4.037
2022-02-25 02:15:00,9.544,9.637,9.546,9.972,4.306,4.356,3.628,4.303,8.866,77.493,11.8,3.958
2022-02-25 02:30:00,9.521,9.614,9.523,9.949,4.174,4.267,3.479,4.102,8.817,77.564,11.8,3.722
2022-02-25 02:45:00,9.498,9.589,9.5,9.923,4.2,4.276,3.51,4.131,8.792,77.559,11.8,3.775
2022-02-25 03:00:00,9.477,9.566,9.478,9.898,4.275,4.329,3.633,4.143,8.767,77.608,11.8,3.932
2022-02-25 03:15:00,9.457,9.543,9.458,9.874,4.179,4.314,3.628,4.144,8.742,77.493,11.8,4.063
2022-02-25 03:30:00,9.435,9.52,9.436,9.851,3.706,3.969,3.299,3.765,8.717,77.488,11.8,3.696
2022-02-25 03:45:00,9.412,9.495,9.415,9.826,3.589,3.837,3.166,3.691,8.693,77.701,11.8,3.221
2022-02-25 04:00:00,9.389,9.47,9.39,9.8,3.314,3.643,2.976,3.409,8.643,77.908,11.8,2.797
2022-02-25 04:15:00,9.364,9.443,9.366,9.772,3.257,3.477,2.851,3.376,8.593,78.088,11.8,2.584
2022-02-25 04:30:00,9.338,9.415,9.341,9.743,3.436,3.595,2.966,3.472,8.543,78.077,11.8,2.877
2022-02-25 04:45:00,9.315,9.39,9.316,9.715,3.627,3.751,3.14,3.64,8.543,78.132,11.8,3.327
2022-02-25 05:00:00,9.293,9.367,9.293,9.692,3.668,3.77,3.147,3.64,8.543,78.403,11.8,3.459
2022-02-25 05:15:00,9.273,9.347,9.273,9.671,3.669,3.732,3.137,3.618,8.543,78.512,11.8,3.459
2022-02-25 05:30:00,9.253,9.327,9.254,9.649,3.671,3.753,3.128,3.525,8.543,78.756,11.8,3.406
2022-02-25 05:45:00,9.233,9.307,9.234,9.628,3.694,3.817,3.2,3.474,8.543,78.919,11.8,3.459
2022-02-25 06:00:00,9.214,9.287,9.216,9.604,3.658,3.788,3.112,3.431,8.519,79.049,11.8,3.38
2022-02-25 06:15:00,9.196,9.268,9.196,9.583,3.878,3.925,3.266,3.622,8.519,79.13,67.0,3.801
2022-02-25 06:30:00,9.183,9.257,9.18,9.571,5.008,4.777,3.52,3.947,8.643,78.968,295.6,5.796
2022-02-25 06:45:00,9.174,9.25,9.168,9.56,5.074,4.801,3.419,3.95,8.668,78.702,216.8,5.591
2022-02-25 07:00:00,9.169,9.25,9.16,9.555,5.928,5.234,3.801,4.317,8.792,78.539,216.8,6.889
2022-02-25 07:15:00,9.171,9.251,9.16,9.555,10.762,7.66,3.953,4.403,8.99,78.255,366.6,9.928
2022-02-25 07:30:00,9.186,9.271,9.174,9.572,13.61,9.022,4.426,5.065,9.336,77.757,540.0,12.92
2022-02-25 07:45:00,9.22,9.319,9.208,9.614,16.275,10.332,5.089,5.923,9.805,76.375,1225.9,16.201
2022-02-25 08:00:00,9.278,9.393,9.267,9.68,19.882,12.343,5.888,6.717,10.345,74.912,1225.9,20.436
2022-02-25 08:15:00,9.335,9.464,9.324,9.745,20.113,12.219,5.885,6.755,10.516,74.196,524.3,19.318
2022-02-25 08:30:00,9.381,9.512,9.356,9.785,18.198,11.361,6.21,7.359,10.687,74.175,1982.8,20.007
2022-02-25 08:45:00,9.455,9.606,9.421,9.871,22.178,11.114,6.688,8.062,11.297,72.393,555.8,23.689
2022-02-25 09:00:00,9.509,9.663,9.466,9.921,20.073,11.335,6.622,8.171,11.273,71.909,1218.0,21.604
2022-02-25 09:15:00,9.571,9.726,9.51,9.974,18.519,11.519,7.144,8.79,11.394,71.368,1076.1,22.274
2022-02-25 09:30:00,9.628,9.791,9.555,10.026,17.935,11.683,7.633,8.985,11.516,71.505,1107.7,22.824
2022-02-25 09:45:00,9.717,9.877,9.629,10.113,20.497,12.319,7.812,9.333,12.268,70.487,1903.9,27.308
2022-02-25 10:00:00,9.841,10.017,9.738,10.234,22.327,13.118,8.897,10.71,13.064,69.153,1935.5,31.663
2022-02-25 10:15:00,9.987,10.19,9.869,10.381,22.335,13.84,9.671,11.456,13.738,67.433,1833.0,32.949
2022-02-25 10:30:00,10.119,10.334,9.981,10.501,21.985,14.25,10.196,12.102,13.834,66.813,1967.0,32.975
2022-02-25 10:45:00,10.224,10.441,10.07,10.594,21.621,14.204,10.231,12.264,13.93,66.976,2518.9,32.073
2022-02-25 11:00:00,10.358,10.571,10.188,10.721,21.722,14.336,10.24,12.06,14.601,66.515,2826.3,33.574
2022-02-25 11:15:00,10.531,10.759,10.345,10.887,21.328,14.235,10.736,12.736,15.414,65.197,2786.9,35.208
2022-02-25 11:30:00,10.692,10.959,10.488,11.037,19.439,14.123,10.905,12.77,15.557,64.074,1005.2,33.809
2022-02-25 11:45:00,10.832,11.154,10.611,11.167,18.603,14.089,11.709,13.663,15.819,63.883,1289.0,35.102
2022-02-25 12:00:00,10.98,11.358,10.736,11.309,18.513,14.623,12.627,14.285,16.058,63.362,3189.0,36.417
2022-02-25 12:15:00,11.149,11.62,10.881,11.485,17.978,14.776,12.846,14.608,16.654,62.185,3236.3,36.525
2022-02-25 12:30:00,11.306,11.839,11.017,11.646,17.882,14.912,13.351,15.022,16.773,62.086,2936.7,37.343
2022-02-25 12:45:00,11.453,12.059,11.148,11.812,17.451,14.927,13.547,15.411,17.011,62.274,2518.9,38.337
2022-02-25 13:00:00,11.595,12.251,11.277,11.978,17.473,14.978,13.886,15.927,17.32,62.624,3141.7,40.949
2022-02-25 13:15:00,11.715,12.354,11.39,12.113,17.506,14.87,15.106,16.274,17.058,62.938,2447.9,39.149
2022-02-25 13:30:00,11.792,12.37,11.461,12.186,17.461,15.018,16.116,16.482,16.725,62.852,3244.2,37.921
2022-02-25 13:45:00,11.875,12.417,11.535,12.283,17.751,15.798,18.623,17.177,17.058,61.625,918.5,41.094
2022-02-25 14:00:00,11.936,12.428,11.589,12.341,17.415,15.921,20.202,17.037,17.011,61.587,3606.8,41.443
2022-02-25 14:15:00,11.95,12.388,11.602,12.338,17.14,15.739,18.742,16.528,16.082,62.892,1099.8,34.836
2022-02-25 14:30:00,11.942,12.344,11.601,12.322,16.961,15.6,18.264,16.353,15.605,63.492,1383.6,32.304
2022-02-25 14:45:00,11.925,12.293,11.584,12.293,17.006,15.713,19.05,16.598,15.461,64.058,1604.3,33.287
2022-02-25 15:00:00,11.901,12.245,11.563,12.26,16.278,15.349,17.894,15.922,15.008,64.686,886.9,29.49
2022-02-25 15:15:00,11.845,12.157,11.516,12.192,15.349,14.617,16.567,15.106,14.314,66.143,532.2,25.113
2022-02-25 15:30:00,11.768,12.045,11.449,12.106,14.008,13.589,15.096,13.754,13.69,67.28,240.5,20.865
2022-02-25 15:45:00,11.672,11.912,11.368,12.003,12.196,12.278,13.367,11.912,13.064,67.801,114.3,17.296
2022-02-25 16:00:00,11.561,11.766,11.272,11.88,10.748,11.14,12.015,10.635,12.485,67.781,43.4,14.601
2022-02-25 16:15:00,11.444,11.62,11.169,11.754,10.365,10.542,11.164,10.032,12.025,67.352,67.0,13.449
2022-02-25 16:30:00,11.324,11.482,11.064,11.631,9.757,10.023,10.412,9.234,11.662,67.4,106.4,12.775
2022-02-25 16:45:00,11.213,11.356,10.963,11.519,9.311,9.671,9.934,8.618,11.419,67.93,90.7,12.316
2022-02-25 17:00:00,11.11,11.245,10.872,11.418,8.964,9.395,9.531,8.198,11.248,68.527,74.9,11.54
2022-02-25 17:15:00,11.018,11.149,10.794,11.333,8.737,9.024,9.154,8.156,11.102,69.071,122.2,11.078
2022-02-25 17:30:00,10.94,11.07,10.727,11.263,8.596,8.826,8.945,8.029,11.078,69.436,138.0,11.297
2022-02-25 17:45:00,10.87,10.998,10.667,11.201,8.497,8.615,8.697,7.904,10.956,70.123,43.4,10.394
2022-02-25 18:00:00,10.808,10.931,10.614,11.145,8.31,8.405,8.464,7.734,10.858,70.982,11.8,9.657
2022-02-25 18:15:00,10.747,10.869,10.562,11.091,7.899,8.053,8.043,7.371,10.712,71.743,11.8,8.419
2022-02-25 18:30:00,10.686,10.806,10.513,11.038,7.563,7.715,7.654,7.04,10.565,72.473,11.8,7.645
2022-02-25 18:45:00,10.629,10.748,10.464,10.989,7.285,7.443,7.354,6.791,10.443,73.205,11.8,7.066
2022-02-25 19:00:00,10.576,10.696,10.42,10.942,7.074,7.22,7.102,6.599,10.32,73.822,11.8,6.737
2022-02-25 19:15:00,10.524,10.644,10.377,10.895,6.916,7.023,6.87,6.434,10.222,74.276,11.8,6.433
2022-02-25 19:30:00,10.475,10.595,10.338,10.852,6.792,6.938,6.8,6.315,10.149,74.677,11.8,6.102
2022-02-25 19:45:00,10.429,10.551,10.302,10.815,6.699,6.87,6.626,6.252,10.051,74.935,11.8,5.719
2022-02-25 20:00:00,10.386,10.51,10.268,10.779,6.788,6.788,6.645,6.331,10.001,75.257,11.8,5.898
2022-02-25 20:15:00,10.348,10.473,10.239,10.747,6.781,6.683,6.542,6.288,9.952,75.579,11.8,5.898
2022-02-25 20:30:00,10.314,10.439,10.211,10.719,6.753,6.609,6.479,6.304,9.879,75.619,11.8,5.898
2022-02-25 20:45:00,10.28,10.409,10.187,10.692,6.824,6.612,6.465,6.333,9.879,75.867,11.8,6.026
2022-02-25 21:00:00,10.253,10.381,10.167,10.669,6.811,6.607,6.411,6.328,9.854,76.055,11.8,6.23
2022-02-25 21:15:00,10.225,10.355,10.148,10.644,6.804,6.598,6.385,6.296,9.854,76.165,11.8,6.535
2022-02-25 21:30:00,10.201,10.332,10.132,10.621,6.696,6.56,6.331,6.229,9.829,76.243,11.8,6.737
2022-02-25 21:45:00,10.178,10.312,10.116,10.602,6.633,6.477,6.309,6.205,9.805,76.32,11.8,6.661
2022-02-25 22:00:00,10.156,10.293,10.102,10.583,6.663,6.472,6.274,6.22,9.78,76.453,11.8,6.535
2022-02-25 22:15:00,10.136,10.274,10.09,10.569,6.696,6.482,6.283,6.237,9.756,76.64,11.8,6.484
2022-02-25 22:30:00,10.116,10.257,10.079,10.553,6.664,6.485,6.226,6.201,9.731,76.662,11.8,6.839
2022-02-25 22:45:00,10.096,10.237,10.067,10.533,6.403,6.287,5.946,5.92,9.706,76.657,11.8,6.408
2022-02-25 23:00:00,10.078,10.219,10.053,10.516,6.274,6.073,5.695,5.754,9.657,76.757,11.8,5.693
2022-02-25 23:15:00,10.058,10.199,10.038,10.498,6.279,6.016,5.735,5.835,9.583,77.016,11.8,5.462
2022-02-25 23:30:00,10.038,10.179,10.024,10.481,6.374,6.097,5.792,5.901,9.558,77.257,11.8,5.591
2022-02-25 23:45:00,10.021,10.162,10.012,10.464,6.458,6.153,5.848,5.955,9.558,77.449,11.8,5.745
2022-02-26 00:00:00,10.006,10.147,10.001,10.452,5.765,6.024,5.714,5.746,9.534,77.416,11.8,5.821
2022-02-26 00:15:00,9.989,10.132,9.99,10.436,5.741,6.035,5.698,5.72,9.534,77.526,11.8,5.898
2022-02-26 00:30:00,9.974,10.115,9.978,10.42,5.301,5.722,5.361,5.475,9.485,77.597,11.8,5.257
2022-02-26 00:45:00,9.955,10.096,9.964,10.401,5.334,5.656,5.219,5.448,9.435,77.778,11.8,4.844
2022-02-26 01:00:00,9.935,10.076,9.95,10.381,5.396,5.719,5.308,5.481,9.386,77.904,11.8,5.154
2022-02-26 01:15:00,9.917,10.058,9.935,10.363,5.095,5.48,5.077,5.184,9.361,78.035,11.8,4.999
2022-02-26 01:30:00,9.897,10.038,9.918,10.342,4.997,5.268,4.757,4.992,9.312,78.134,11.8,4.376
2022-02-26 01:45:00,9.875,10.015,9.901,10.319,4.895,5.09,4.717,5.018,9.287,78.156,11.8,4.168
2022-02-26 02:00:00,9.854,9.992,9.883,10.296,5.0,5.11,4.78,5.047,9.238,78.363,11.8,3.958
2022-02-26 02:15:00,9.832,9.97,9.864,10.274,5.071,5.218,4.848,5.045,9.213,78.439,11.8,4.558
2022-02-26 02:30:00,9.812,9.952,9.849,10.253,5.126,5.284,4.9,5.039,9.188,78.434,11.8,4.999
2022-02-26 02:45:00,9.794,9.934,9.834,10.233,4.866,5.189,4.842,4.99,9.213,78.358,11.8,5.154
2022-02-26 03:00:00,9.775,9.917,9.818,10.214,4.79,5.185,4.824,4.989,9.213,78.276,11.8,5.102
2022-02-26 03:15:00,9.758,9.9,9.803,10.196,4.827,5.235,4.876,5.018,9.188,78.298,11.8,5.282
2022-02-26 03:30:00,9.74,9.884,9.791,10.179,4.861,5.229,4.858,4.99,9.188,78.271,11.8,5.437
2022-02-26 03:45:00,9.723,9.868,9.777,10.161,4.905,5.222,4.874,4.956,9.213,78.276,11.8,5.488
2022-02-26 04:00:00,9.706,9.852,9.765,10.144,4.96,5.218,4.867,4.953,9.213,78.303,11.8,5.411
2022-02-26 04:15:00,9.691,9.835,9.752,10.125,4.963,5.168,4.796,4.892,9.188,78.243,11.8,5.539
2022-02-26 04:30:00,9.674,9.818,9.738,10.107,4.974,5.14,4.79,4.897,9.188,78.243,11.8,5.539
2022-02-26 04:45:00,9.657,9.801,9.725,10.089,4.718,4.905,4.54,4.67,9.163,78.184,11.8,5.282
2022-02-26 05:00:00,9.638,9.783,9.709,10.069,4.67,4.756,4.43,4.642,9.139,78.26,11.8,4.999
2022-02-26 05:15:00,9.618,9.761,9.691,10.044,4.691,4.722,4.423,4.675,9.089,78.168,11.8,5.257
2022-02-26 05:30:00,9.598,9.74,9.672,10.021,4.506,4.571,4.327,4.543,9.064,78.162,11.8,5.024
2022-02-26 05:45:00,9.578,9.72,9.654,10.001,4.242,4.363,4.086,4.291,9.064,78.271,11.8,4.584
2022-02-26 06:00:00,9.558,9.698,9.635,9.978,4.077,4.229,3.971,4.136,9.04,78.293,11.8,4.402
2022-02-26 06:15:00,9.54,9.68,9.617,9.958,4.108,4.255,3.963,4.117,9.04,78.375,74.9,4.636
2022-02-26 06:30:00,9.523,9.666,9.601,9.94,4.351,4.483,4.166,4.317,9.064,78.326,106.4,5.102
2022-02-26 06:45:00,9.51,9.654,9.588,9.926,4.751,4.796,4.482,4.634,9.139,78.26,201.0,6.179
2022-02-26 07:00:00,9.507,9.655,9.583,9.923,5.26,5.229,4.751,4.926,9.287,77.91,366.6,8.319
2022-02-26 07:15:00,9.514,9.665,9.584,9.926,5.826,5.663,5.032,5.253,9.46,77.373,524.3,9.879
2022-02-26 07:30:00,9.524,9.683,9.592,9.938,6.271,6.014,5.377,5.618,9.632,76.751,398.1,10.687
2022-02-26 07:45:00,9.531,9.692,9.595,9.943,6.541,6.229,5.635,5.886,9.682,76.542,540.0,10.712
2022-02-26 08:00:00,9.543,9.711,9.604,9.957,6.883,6.55,5.968,6.215,9.829,76.077,413.9,11.467
2022-02-26 08:15:00,9.551,9.72,9.611,9.966,7.061,6.748,6.18,6.433,9.829,76.022,579.5,11.516
2022-02-26 08:30:00,9.558,9.737,9.618,9.978,6.723,6.786,6.357,6.547,9.903,75.734,500.6,11.759
2022-02-26 08:45:00,9.569,9.749,9.626,9.986,6.364,7.015,6.61,6.705,10.026,75.262,855.4,12.654
2022-02-26 09:00:00,9.588,9.774,9.641,10.003,6.361,7.392,7.053,7.137,10.198,74.549,705.6,13.738
2022-02-26 09:15:00,9.595,9.785,9.648,10.01,6.234,7.344,7.026,7.063,10.1,74.556,437.5,12.389
2022-02-26 09:30:00,9.603,9.786,9.649,10.015,6.07,7.349,7.04,6.992,10.124,74.839,729.2,12.896
2022-02-26 09:45:00,9.617,9.801,9.657,10.029,5.985,6.977,7.126,7.148,10.222,74.942,1367.8,13.522
2022-02-26 10:00:00,9.652,9.851,9.686,10.067,6.468,7.432,7.812,7.574,10.59,74.239,713.5,15.652
2022-02-26 10:15:00,9.681,9.883,9.709,10.093,6.21,7.464,8.01,7.749,10.712,74.208,1084.0,15.676
2022-02-26 10:30:00,9.715,9.927,9.737,10.127,6.461,7.583,8.405,8.335,10.932,73.973,1541.3,17.249
2022-02-26 10:45:00,9.775,10.001,9.786,10.188,7.903,8.796,9.492,9.509,11.589,73.069,2045.8,21.795
2022-02-26 11:00:00,9.881,10.138,9.877,10.297,10.32,10.052,10.253,10.43,12.389,71.306,2597.7,25.501
2022-02-26 11:15:00,9.97,10.247,9.952,10.383,10.879,10.657,10.741,10.912,12.437,70.463,1746.3,25.186
2022-02-26 11:30:00,10.055,10.348,10.023,10.466,11.493,10.963,11.175,11.488,12.703,70.086,1375.7,25.987
2022-02-26 11:45:00,10.132,10.439,10.089,10.539,11.993,11.546,11.619,11.812,12.799,69.647,1572.8,26.134
2022-02-26 12:00:00,10.194,10.507,10.141,10.595,11.893,11.66,11.868,12.046,12.678,69.624,1423.0,25.307
2022-02-26 12:15:00,10.257,10.582,10.193,10.657,12.214,11.956,12.316,12.4,12.871,68.801,1013.1,25.647
2022-02-26 12:30:00,10.334,10.684,10.253,10.735,12.455,12.511,12.954,12.978,13.594,68.446,2897.3,30.016
2022-02-26 12:45:00,10.473,10.951,10.38,10.902,12.892,12.74,13.626,13.922,14.266,66.949,2211.4,31.765
2022-02-26 13:00:00,10.536,10.968,10.433,10.942,12.585,12.461,12.749,12.571,13.425,67.29,871.2,25.501
2022-02-26 13:15:00,10.547,10.924,10.447,10.94,12.221,12.331,12.532,12.084,12.944,67.26,1139.2,23.737
2022-02-26 13:30:00,10.592,10.968,10.488,11.0,12.467,12.805,14.595,13.103,13.594,67.204,2526.7,29.34
2022-02-26 13:45:00,10.675,11.07,10.562,11.1,13.023,13.242,16.037,13.601,14.05,66.154,2408.5,32.021
2022-02-26 14:00:00,10.771,11.172,10.647,11.219,13.017,13.75,18.811,13.933,14.768,64.967,2779.0,36.579
2022-02-26 14:15:00,10.889,11.303,10.757,11.364,13.117,13.73,20.902,14.551,15.247,63.903,2905.2,38.924
2022-02-26 14:30:00,10.991,11.4,10.849,11.463,13.218,13.841,22.051,15.078,15.27,63.937,2763.3,38.588
2022-02-26 14:45:00,11.079,11.485,10.936,11.549,13.329,13.985,22.935,15.303,15.151,64.299,1738.4,37.37
2022-02-26 15:00:00,11.137,11.51,10.989,11.592,13.345,14.301,24.44,15.305,14.96,64.942,2179.9,37.315
2022-02-26 15:15:00,11.189,11.551,11.047,11.645,13.455,14.324,23.546,14.969,14.697,65.159,587.3,33.678
2022-02-26 15:30:00,11.206,11.534,11.062,11.639,13.306,14.108,24.606,16.18,14.314,66.347,469.1,32.253
2022-02-26 15:45:00,11.186,11.494,11.053,11.599,12.351,12.975,19.973,14.331,13.522,68.548,216.8,24.05
2022-02-26 16:00:00,11.163,11.443,11.038,11.567,12.412,13.025,23.79,15.98,13.497,69.492,1423.0,27.063
2022-02-26 16:15:00,11.161,11.435,11.044,11.564,12.364,12.941,24.554,16.43,13.522,69.382,240.5,27.112
2022-02-26 16:30:00,11.131,11.385,11.02,11.513,11.892,12.376,23.393,15.506,13.016,70.688,1028.8,22.202
2022-02-26 16:45:00,11.108,11.349,11.005,11.481,12.119,12.416,26.809,16.744,13.016,70.944,910.6,23.641
2022-02-26 17:00:00,11.09,11.326,10.991,11.455,12.166,12.329,26.781,16.912,12.944,71.101,713.5,23.016
