Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ATICO CEN:Zone Mean Air Temperature [C](Hourly),ATICO E:Zone Mean Air Temperature [C](Hourly),MODULO:Zone Mean Air Temperature [C](Hourly),ATICO O:Zone Mean Air Temperature [C](Hourly) 
 08/24  15:00:00,13.6,25.256221542511207,29.70969631983239,11.506823643175304,28.04174502863882 
 08/24  16:00:00,13.275,17.04459386806786,21.869559982782197,10.639890468731008,19.861572277942235 
 08/24  17:00:00,11.587500000000003,10.929549701020607,13.006597352636402,9.155408588219295,12.191177025625138 
 08/24  18:00:00,8.55,7.426878192781848,7.9730224803326579,7.657998337762616,7.585114216671025 
 08/24  19:00:00,5.3875,4.907541799474242,4.661609597474114,6.648156373364093,4.332636427868279 
 08/24  20:00:00,3.1125,2.8397814940243948,2.157651506782692,6.0838616125998439,1.8270378278641828 
 08/24  21:00:00,1.3375,0.7846687093518077,0.22460616469552936,5.74588994056643,-0.11060360546312312 
 08/24  22:00:00,-0.55,-0.4703878434876828,-1.3067304766232309,5.414545850095205,-1.63426230850659 
 08/24  23:00:00,-2.3000000000000004,-1.6002171674680084,-2.736212990019781,5.140318272435045,-3.0519866342204837 
 08/24  24:00:00,-4.275,-2.5807397356630838,-4.142017495818061,4.841232082400253,-4.442537636542179 
 08/25  01:00:00,-4.8500000000000009,-3.2727385058324205,-5.106334142596877,4.620505045214743,-5.391437214514852 
 08/25  02:00:00,-5.450000000000001,-3.7670456888629015,-5.68576294072193,4.495148747345038,-5.958091426798959 
 08/25  03:00:00,-7.0875,-4.433126687583137,-6.723314904440365,4.225266306711379,-6.9815637554307499 
 08/25  04:00:00,-8.174999999999999,-5.133740440696243,-7.6449175747459698,3.96578897536034,-7.887069349015071 
 08/25  05:00:00,-8.775,-5.746379411371718,-8.384619050461865,3.7655835487537088,-8.615228885441204 
 08/25  06:00:00,-9.4375,-5.865130411652302,-8.535888458983566,3.5538507246720005,-8.751190428213463 
 08/25  07:00:00,-9.075,-0.062206962656605749,-1.488965962377196,3.9020052340241895,-1.1590945746795663 
 08/25  08:00:00,-4.762499999999999,11.724501678723645,9.105382314452174,4.809395214545674,11.208677587648414 
 08/25  09:00:00,2.2874999999999998,23.65078016299966,20.134823519621138,6.589707732995187,23.86567549974381 
 08/25  10:00:00,7.1000000000000009,30.225892883012777,27.25101992755855,8.402689708284055,31.12365919312198 
 08/25  11:00:00,9.4875,32.45436512939416,32.15155422022502,9.901221702018719,34.50603050826798 
 08/25  12:00:00,10.7625,30.68427820522153,32.4455033565984,10.696129854211576,33.30920561433169 
 08/25  13:00:00,11.850000000000002,30.115901815556833,33.86779704888473,11.521452980454943,33.93249558498496 
 08/25  14:00:00,12.8,29.003052030764477,32.3271096016543,11.791083259320408,31.799612592124175 
 08/25  15:00:00,13.474999999999998,24.951549849689,28.22211132755769,11.377893147922493,26.642542341008789 
 08/25  16:00:00,13.075,17.88477716122058,21.533472457588688,10.743082173912552,19.563543718250803 
 08/25  17:00:00,11.0125,11.036860552926873,12.852376249286412,9.339995233482004,12.015538503589694 
 08/25  18:00:00,7.75,7.339079678338402,7.43625247074047,7.84010716450384,7.048205608482821 
 08/25  19:00:00,4.15,3.886749663798855,3.6434828141407378,6.948439792216609,3.3165192966897405 
 08/25  20:00:00,2.3625,1.8069100625896793,1.1206662009479132,6.385703626588802,0.7879829329406534 
 08/25  21:00:00,1.5375,0.8506148856807945,0.025246012954401765,6.048192404989884,-0.30178908601368356 
 08/25  22:00:00,-0.11250000000000003,-0.2901230575210777,-1.1787320405460685,5.824163201627412,-1.4997659392967043 
 08/25  23:00:00,-2.4,-1.3242293144642224,-2.6205017014440505,5.518361886171255,-2.9255779955564895 
 08/25  24:00:00,-4.2375,-2.543717302445046,-4.169485329755884,5.2323645035835109,-4.461425026933743 
 08/26  01:00:00,-5.8625,-3.538284273802712,-5.486538429343854,4.966737474702474,-5.767144525497852 
 08/26  02:00:00,-7.0625,-4.215966648843664,-6.520711597879204,4.680192432835335,-6.786852692068148 
 08/26  03:00:00,-7.5875,-4.69676760798422,-7.22054082149113,4.450786939140007,-7.472888910503947 
 08/26  04:00:00,-7.575,-4.9710745261813449,-7.518447117155792,4.3071311303074559,-7.758789720237363 
 08/26  05:00:00,-8.625,-5.249403810037079,-7.952522764983753,4.077928911259378,-8.179784583943676 
 08/26  06:00:00,-8.925,-5.2697018669119519,-8.05243127007454,3.844354271300223,-8.26209410367393 
 08/26  07:00:00,-8.45,0.5024804308851787,-0.8331240712826197,4.300128259549468,-0.5087347960936783 
 08/26  08:00:00,-4.862500000000001,12.024516072696628,9.602628916337889,5.23136726374018,11.60206620744278 
